,meme_id,plantilla,texto_no_tilde,text_1,text_2
132306,011,Problems,aveces me pregunto: como seguir queriendo a quien no se deja querer?,None,None
132307,013,Yao Wonka,das pena rape,None,None
132311,004,Bad Luck Brian,como cuando el niche tiene diarrea y estornuda,None,None
132313,006,Filosoraptor,Y si le regalo un celular a mi hermanita Sera que le dura un dia,None,None
132316,011,Problems,Que gacho mi primo josep ya no va ir a mexicali conmigo Todo por ser tan panchera y enfermisa y enfadosa y vale ver..,None,None
132319,005,Disaster Girl,"Le dije si ve terror y dijo que no entonces.... Unanse ala pagina : zoltron,  el comodin del futuro ay gore y terror",None,None
132320,011,Problems,I write although I know he does not read.... atte:lis,None,None
132326,001,Ancient Aliens,MUCHAS GRACIAS AMOR ESTABA DELICIOSO EL ALMUERZO. TE AMO,None,None
132328,008,Matias Prats,Ultima noticia Camila Flor Alvarez mide 1.55 de altura,None,None
132332,004,Bad Luck Brian,Hola me llamo sergio Y soy del atleti,None,None
132334,005,Disaster Girl,Todos los super que no tienen Mis cereales arden...,None,None
132336,001,Ancient Aliens,Uhi por dios Ke es eso yudilma,None,None
132338,005,Disaster Girl,Esto pasa cuando no quedan cereales en los super,None,None
132340,004,Bad Luck Brian,Se queda en casa para trabajar porque boto el cargador del pc Se va la luz todo el dia.,None,None
132341,005,Disaster Girl,Esto pasa cuando no queda MIS cereales en los super,None,None
132342,004,Bad Luck Brian,Apuesta creyendo ganar Pierde por autogol,None,None
132347,004,Bad Luck Brian,Gogola Soy luciano,None,None
132348,001,Ancient Aliens,NO SON COJUDECES SON CUERVADAS,None,None
132370,006,Filosoraptor,if i spell coffee on a shirt is it still a t,None,None
132372,009,No me digas,Y como de quieres Hablar jorge,None,None
132374,011,Problems,Magic donde estas,None,None
132380,005,Disaster Girl,Ya le adverti que no lo soldara...,None,None
132381,003,Ay Si,Hay Si Si Nos Odiamos Pero nos Queremos,None,None
132384,012,Willy Wonka,ASI QUE TE CREES VIVO DIME QUE SE SIENTE SER TU?,None,None
132385,011,Problems,cuando te subes a un carro y cres que es un uber pero es un amigo Tullo y te lleba a la escuela,None,None
132390,001,Ancient Aliens,Faltaron emojis Pero buena historia,None,None
132394,011,Problems,Malvada Belen Jacobo Jorge es todo tuyo,None,None
132397,001,Ancient Aliens,When estas a punto de decidir cual escojer :) Pero alguien interviene alv :v,None,None
132404,009,No me digas,COMO CUNADO TU AMIGO TE DISE ESTOY ENAMORDAO :V ACABAS DE CABAR TU PROPIA TUNBA PRROO :V :V,None,None
132409,006,Filosoraptor,si el mundo fuera un cubo seriamos cubanos,None,None
132410,005,Disaster Girl,Soy Sarahi Y hago lo que quiero,None,None
132411,003,Ay Si,Si ay si yo creia que era guapo y resulta que no lo soy. Ay si ay si.,None,None
132412,005,Disaster Girl,Soy Sarahi Y el Bambi tiene un huevo,None,None
132416,012,Willy Wonka,No eres santo pero... Hoi Es tu dia alexis,None,None
132417,011,Problems,Yo sabia que iba a morir,None,None
132420,012,Willy Wonka,Asi que el docker en 5 minutos eh...,None,None
132422,012,Willy Wonka,si me sacara hoy el 33 que le jugue 10 pesos fijo me voy a el parque cespede y me ligo un bicharraca,None,None
132426,001,Ancient Aliens,hamburguesas,None,None
132434,004,Bad Luck Brian,Se despide por messenger Esta conectada :v,None,None
132437,011,Problems,Me puse a defender a nano Y ahora quien me defiende ami,None,None
132445,004,Bad Luck Brian,fue cosa del redo backup,None,None
132450,010,Prepare Yourself,Mka sera que mafe ¿Sabra quien es nano?,None,None
132457,007,Futurama Fry,NO SE SI LA RASPBERRY ANDA LENTO POR LA INTERNET O LA INTERNET ANDA LENTO POR LA RASPBERRY,None,None
132459,006,Filosoraptor,SI NO ME SALEN CURSOS PENDIENTES SIGNIFICA QUE YA ME PUEDO GRADUAR?,None,None
132461,006,Filosoraptor,Cuando Sami pierda el movil Se acabara el mundo,None,None
132464,004,Bad Luck Brian,Juega Play 4 En Linea Su Hermana Le Quita La Cuenta,None,None
132479,003,Ay Si,OHHH OLVIDE DIBUJAR EL PISO,None,None
132481,005,Disaster Girl,Queria hacer una barbacoa con carne y ...,None,None
132486,008,Matias Prats,"UN POLICIA DE 2 METROS AGREDE A UN CONDUCTOR POR NO PARARSE aL PARECER, LE DIO EL ALTO",None,None
132493,010,Prepare Yourself,que impresion el televisor,None,None
132505,006,Filosoraptor,si un comunicador comunica cuando habla todos los que hablamos somos comunicadores?,None,None
132510,008,Matias Prats,¡Que aCTITUD MÁS INFANTIL!,None,None
132515,005,Disaster Girl,Me Duele Mucho Que Seas Tan Desconfiada NO CREO,None,None
132520,005,Disaster Girl,cuando se isendia la estcion y  nadie ase nada si no los bomberos,None,None
132524,010,Prepare Yourself,siempre que te dirijas a las personas hazlo siendo tu mismo,None,None
132538,002,Annoying Gamer Kid,usu107,None,None
132588,011,Problems,mi cara cuando jenny me dice que va a votar por lasso,None,None
132611,013,Yao Wonka,esta es tu cara CUANDO GRITAN que el BGU es mejor,None,None
132612,013,Yao Wonka,Tu cara Cuando Adolfo te dice aguevado,None,None
132617,001,Ancient Aliens,cuando entras al bi y ves a sus estudiantes,None,None
132637,006,Filosoraptor,sera que jose es un mamaguevo o es que es un bugaronaso,None,None
132641,006,Filosoraptor,Si esta en punta arena No hay once,None,None
132662,002,Annoying Gamer Kid,y llegas a 100 videos,None,None
132663,005,Disaster Girl,voy ahora por ti,None,None
132666,006,Filosoraptor,y dicen,None,None
132675,001,Ancient Aliens,No se que pasa No dejo de pensar en ti!!,None,None
132679,012,Willy Wonka,yo se que vs queres mandar la foto enana pilluela,None,None
132685,001,Ancient Aliens,NIGGAS,None,None
132697,005,Disaster Girl,Cuando viene tu Sobrino de visita...,None,None
132708,001,Ancient Aliens,Desde su rol todos se esfuerzan por el pais que queremos alumnis,None,None
132719,007,Futurama Fry,cuando a tu amiga no le gusta tomarse fotos contigo y luego pone una de perfil con alguien mas,None,None
132720,009,No me digas,omaiga esa ni jesus se la cree ahrechau,None,None
132721,010,Prepare Yourself,Lo urgente mata lo importante,None,None
132724,001,Ancient Aliens,y asi fue como nacio cuin vi,None,None
132729,005,Disaster Girl,ahi tienen Los logros,None,None
132733,005,Disaster Girl,Le dije a mi mama que me diera mi domingo Y SOLO ME DIO UN ABRAZO,None,None
132744,007,Futurama Fry,Are you sure?,None,None
132747,007,Futurama Fry,No se si mi hermana es fea de verdad O es horrible de nacimiento,None,None
132754,004,Bad Luck Brian,"consigue un trabajo muy bien pagado como fotografo en palestina, como corresponsal de guerra",None,None
132755,004,Bad Luck Brian,Se graban para todo el Peru Las usan como memes,None,None
132757,005,Disaster Girl,AHI VIVIA EL QUE DIJO QUE TENIA LA CURA DEL AQUATITIS REPITO VIVIA,None,None
132774,005,Disaster Girl,No tienes nada que decirme al Respecto,None,None
132778,006,Filosoraptor,Cuidado con sus uñas!! Que parecen pezuñas!!,None,None
132783,005,Disaster Girl,Intentaron robarme en el desi!! Y las queme el pelo...,None,None
132799,005,Disaster Girl,Por esto No me dejan solo en casa,None,None
132801,004,Bad Luck Brian,cundo entras a la escuela pero te tratan como un nerd,None,None
132803,007,Futurama Fry,Porrrfavor qe envidia Me tiene Tatiana & Vanessa,None,None
132804,008,Matias Prats,"PORNO GRATIS SIN PROPAGANDAS MOLESTAS Ahora que tengo tu atencion, respondeme",None,None
132805,007,Futurama Fry,Porrrfavor qe envidia Tiene Tatiana & Vanessa,None,None
132809,008,Matias Prats,"MANGA PORNO GRATIS SIN PROPAGANDAS Ahora que recibo de tu atencion, respondeme los mensajes por favor",None,None
132811,004,Bad Luck Brian,Nos vamos a las 2 decian Hay un decreto decian,None,None
132812,004,Bad Luck Brian,illo esto es blujelia Negla,None,None
132820,009,No me digas,A adrian le huelen los pies No me digas,None,None
132824,006,Filosoraptor,si mienten las mentiras entonces las mentiras dicen la verdad?,None,None
132829,006,Filosoraptor,Te enojaste Conmigo?,None,None
132836,005,Disaster Girl,A mi se me puede estar cayendo el mundo Pero solo me importas vos,None,None
132837,004,Bad Luck Brian,Usa wall en luxville y hay un gm,None,None
132838,004,Bad Luck Brian,No existen idiotas Solo YIKEFIKES,None,None
132842,012,Willy Wonka,Claro y Marido quedo por fuera >.<,None,None
132843,007,Futurama Fry,No se si es cizarro O el patricio,None,None
132855,004,Bad Luck Brian,Suma 21 de ataque saca pifia,None,None
132862,005,Disaster Girl,Por decirle feos Amis coreanos,None,None
132869,006,Filosoraptor,creo que regueton y dubstep son lo maximo,None,None
132882,007,Futurama Fry,y este es el espermatozoide que gano?,None,None
132890,003,Ay Si,Ay si! Re top!!!,None,None
132897,005,Disaster Girl,El humo es increible,None,None
132903,005,Disaster Girl,queme la casa y no estoy presa ja,None,None
132910,003,Ay Si,"Cuidado, chicos Es una chica mala",None,None
132924,003,Ay Si,PERO GERSON ES DURO NO INVITA,None,None
132936,002,Annoying Gamer Kid,Una foto alas viejas tamalonas Del grupo jajajaja,None,None
132937,006,Filosoraptor,y si no vuelve conmigo puedo ir a rogarle?,None,None
132951,009,No me digas,como cuando te dicen que todos estan mejor sin ti,None,None
132954,005,Disaster Girl,Orlando vivia aqui... Hasta que se metio con Hombres G,None,None
132955,009,No me digas,ah con que tu eres mi supuesta novia,None,None
132958,011,Problems,opcion B NO,None,None
132967,005,Disaster Girl,Yo el domingo,None,None
132991,012,Willy Wonka,Deja el heavymoñas para otra ocasion... Que ya ha pasado el dia de los enamorados,None,None
132992,001,Ancient Aliens,"amigo, los trabalenguas eran ejercicios para practicar no para la hora de recitar el discurso",None,None
132998,013,Yao Wonka,Despues no digan que no le hagan mas BULLYING,None,None
133000,006,Filosoraptor,Si Felipe renuncio a canal No deberia renunciar al grupo?,None,None
133009,006,Filosoraptor,AA Y YO QUEGANO PRESO,None,None
133012,011,Problems,Me dijo que seria la puntita Me chingon toda la garganta,None,None
133014,006,Filosoraptor,AAA OKEY,None,None
133033,001,Ancient Aliens,cuando ves algo que te gusta mmm...,None,None
133039,006,Filosoraptor,Si jorge glass muere odebrecht construira su tumba?,None,None
133045,009,No me digas,cuando olvidas el cel en casa y sin bloqueo,None,None
133055,009,No me digas,cuando dicen barra libre,None,None
133056,006,Filosoraptor,apoco me llamo rex,None,None
133061,009,No me digas,¿neta? ¿que crees? ¡me vale¡,None,None
133069,007,Futurama Fry,la cara del toni mirando al alberto,None,None
133071,006,Filosoraptor,dsfgsdfo yu,None,None
133078,009,No me digas,cuando te disen que eres papa,None,None
133082,001,Ancient Aliens,Algo cotilla Eres,None,None
133083,001,Ancient Aliens,los teoricos de los antiguos astronautas dicen que si!!!,None,None
133096,011,Problems,ME DIJO QUE ERA SAN JULIANINO Y NO SABIA NI PINCHO DE LA GUERRA CON CHILE,None,None
133098,001,Ancient Aliens,LA Q,None,None
133112,003,Ay Si,"ay si,ay si estudia mucho para la escuela",None,None
133114,004,Bad Luck Brian,La cara de tu hermana cuando sabe que quedo en setimo puesto,None,None
133117,006,Filosoraptor,UESERA QUE BOY ONO BOY,None,None
133123,006,Filosoraptor,SERA QUE BOY ONO BOY,None,None
133125,005,Disaster Girl,No lo comentes porque.....,None,None
133132,001,Ancient Aliens,Cree que es gracioso Muga,None,None
133138,004,Bad Luck Brian,cuando jackseris pide un acenso y la despiden,None,None
133155,004,Bad Luck Brian,Compra juegos y no los destapa Un ano despues cuestan la mitad.,None,None
133156,001,Ancient Aliens,Mathway,None,None
133160,004,Bad Luck Brian,Hacen paros y marchas por que el sueldo no les alcanza .... ...pero todos se fueron de vaciones y a la vuelta se van a la fiesta del lago,None,None
133164,013,Yao Wonka,AJAJJA QUE BUEN CHISTE,None,None
133165,001,Ancient Aliens,ese chor era de este tamaño,None,None
133166,006,Filosoraptor,Shereline: si me dicen bonjour.. Digo con hojuelas o zucaritas...,None,None
133168,006,Filosoraptor,Shereline...si me dicen bonjour.. Digo: con hojuelas o zucaritas...,None,None
133169,006,Filosoraptor,si me dicen bonjour.. Digo: con hojuelas o zucaritas...,None,None
133187,013,Yao Wonka,critican al gobierno.. ..y son los primeros en la cola para sacarse el carnet de la patria,None,None
133202,004,Bad Luck Brian,Me enviaron un giro Reclamo 20 mil,None,None
133203,010,Prepare Yourself,El ataque de cthulhu is coming,None,None
133204,003,Ay Si,Ay si Ay si Busco lightsworn por que me gustan,None,None
133209,009,No me digas,¡SIERRTOOO!,None,None
133211,006,Filosoraptor,Digamos que lo hago,None,None
133214,009,No me digas,Cuando te dicen que es viernes,None,None
133216,004,Bad Luck Brian,Faca cumple !!!##40##!!!,None,None
133223,001,Ancient Aliens,El profe jesus.... Cerveziado!!!,None,None
133227,001,Ancient Aliens,Gianna tiene El... Asi de grande,None,None
133228,011,Problems,El grupo terrible Uuuff es bien terrible,None,None
133234,011,Problems,¿porque vuelves cuando te estoy olvidando?,None,None
133240,001,Ancient Aliens,MYBUSINESS,None,None
133250,004,Bad Luck Brian,quieres abrir la ventana porque hay calor? la abres y entran 900 mosquitos tratando de comerte,None,None
133256,011,Problems,Estos Manes del grupo terrible Me van a volver locaaa,None,None
133265,011,Problems,cuando tengo un vuelo a las 3 am no se si estoy madrugando o trasnochando.... irme a un bar o dormir a las 8 pm,None,None
133270,001,Ancient Aliens,no te procupes todo es por los aliens...,None,None
133277,003,Ay Si,!ah¡ ahora me dices,None,None
133280,012,Willy Wonka,Te estoy mirando,None,None
133285,006,Filosoraptor,Sin radar... como controlo?,None,None
133288,013,Yao Wonka,CUANDO SE TE OLVIDA EL CUADERNO DE CASTELLANO DE EL PROF: DANIEL XD,None,None
133293,011,Problems,Estoy por cumplir 51 Y no soporto la idea,None,None
133297,011,Problems,Ahora como le digo a mi gfa que El cabro del vecindario me quito la virginidad,None,None
133298,006,Filosoraptor,Y si mi profe es vago y perdedor Yo sere vago y perdedor?,None,None
133300,001,Ancient Aliens,Fkmmzlzdmimimi,None,None
133314,012,Willy Wonka,Jugamos pokar ? Pero me dijeron que asara carne primero,None,None
133316,007,Futurama Fry,"parte de la letra en la cancion ""VOLVI A FALLAR"" DE LAS MUSAS DEL VALLENATO minimo debe estar viendose ´yo me llamo´",None,None
133317,012,Willy Wonka,AsI QUE TE CREASTE UN PERSONAJE EN LA ALIANZA Y DIME... CUAL FUE TU SEGUNDA EXPERIENCIA HOMOSEXUAL?,None,None
133327,001,Ancient Aliens,Son zombies Sonvilleros,None,None
133340,012,Willy Wonka,se hace el lindo y es mas feo que mi mama,None,None
133341,003,Ay Si,ay si! ay si! ya tengo face ya mando saludos,None,None
133355,001,Ancient Aliens,sale con ganado de santa cruz 3pm y llega a montecillos al dia siguiente dylan montero,None,None
133377,013,Yao Wonka,El claudio trabajando No me digas,None,None
133406,004,Bad Luck Brian,carnavales trabaja,None,None
133411,003,Ay Si,"Ay si, nuevas convocatorias.... cuando se recorto el presupuesto para la cultura en un 20%, pasando de un ya misero 0.2% en 2016 a un 0.16% en 2017",None,None
133413,006,Filosoraptor,CUANDO ES POSITOR PERO compra la bolsa del clap !!,None,None
133421,013,Yao Wonka,Si ve? Dizque Deje Dormir JAJAJ,None,None
133423,008,Matias Prats,el cangrejo esta estudiando en sangil,None,None
133426,011,Problems,Soy la polola de carlos alvaro papa Y me abandono,None,None
133427,012,Willy Wonka,Asi que muy chaka para bajar la Rumorosa.? .mm yate quisiera ver con una carga de tomates,None,None
133435,011,Problems,gente metida que se meten siempre en lo que no les importa ya vasta ok,None,None
133445,011,Problems,"CUANDO VEZ UN VIDEO DE KINGOMEZ7 Y TE PERDISTE EL DIRECTO Vali V :,v",None,None
133449,003,Ay Si,Ay si  Ay si Yo no quiero unas bubis tan grandes,None,None
133452,006,Filosoraptor,De san Google san,None,None
133457,006,Filosoraptor,Si mi tio se sale Quiere decir que es gay?,None,None
133463,006,Filosoraptor,Si car es carro y men es hombre Entonces mi tia carmen es un transformer,None,None
133468,005,Disaster Girl,Lo siento Agi Puse los frijoles como dijo nana,None,None
133470,006,Filosoraptor,si mi novia vive lejos y me pinto de azul estare azulado :V,None,None
133472,013,Yao Wonka,Asi que vas a hablar en publico y dar buena impresion pero no te preocupas por tu apariencia fisica.,None,None
133477,003,Ay Si,bueno pegame diva,None,None
133479,008,Matias Prats,Danilo Medina no recive al rector !!! Porque en ese momento  estaba cagando!!,None,None
133482,005,Disaster Girl,Me pidio el box limpio Ya no queda que limpiar,None,None
133484,011,Problems,cmo kuando tu momo sale pinshi mergas de feo :´v,None,None
133489,002,Annoying Gamer Kid,SERGIO... HACIENDO MEMES,None,None
133499,013,Yao Wonka,Anda vende el celular primero Y de ahi invitas el pastel,None,None
133500,003,Ay Si,camara no me aguito,None,None
133501,001,Ancient Aliens,me gusta la idea de huir pero eres demasiado debil,None,None
133516,005,Disaster Girl,Nuestro mercado inmobiliario esta ardiendo,None,None
133518,011,Problems,NADIE SABE LO QUE TIENE HASTA QUE L@PIERDE POR COPLETO,None,None
133519,004,Bad Luck Brian,YOU ARE NEW Enter headquarters,None,None
133522,004,Bad Luck Brian,YOU ARE NEW Enter headquarters C.,None,None
133526,006,Filosoraptor,"Ps que traera wil Que, como que no me pela ?",None,None
133528,013,Yao Wonka,CASI ME ENREDA,None,None
133532,004,Bad Luck Brian,cuando la Ing. de biologia te dice que agas mezcla de compuestos homogeneas y heterogeneas pero tu solo sabes mezclar solo trago,None,None
133534,013,Yao Wonka,Cuando tu novia te dise que tienes que trabajar No seas mamona,None,None
133538,011,Problems,¿De que murio? De intentar encontrar una fecha para cenar con amigos en la que todos puedan.,None,None
133541,001,Ancient Aliens,Asi Un grano...,None,None
133543,004,Bad Luck Brian,vuive en mexico es mexicano,None,None
133544,011,Problems,Percho! MartaSh! por favor! vayanse a dormirrrr!!!!!,None,None
133545,011,Problems,Me dijo q ibamos a mirar pelicula en su cuarto!! Y terminamos teniendo sexo toda la noche!!!! Jaja,None,None
133551,005,Disaster Girl,tenias tu entrada para el unplugged tenias,None,None
133552,010,Prepare Yourself,Siempre pelearemos por nuestra jente no importa lo que pase si estamos unidos aremos la diferiencia,None,None
133573,003,Ay Si,Aaaaa no pues decime Angelica Y no te vuelvo a hablar,None,None
133579,006,Filosoraptor,Si Todos Pierden Contabilidad Perderan El Año?,None,None
133595,002,Annoying Gamer Kid,toco xbox no hay lukas para las polas,None,None
133596,003,Ay Si,Ay si como te dicen! La que le habla a todo el barrio,None,None
133600,004,Bad Luck Brian,le dan la ventaja y la erra,None,None
133601,002,Annoying Gamer Kid,SI NUNCA TE LE VIRATE A RAUL X UN NEGRITO CON FILTRO DE PERRITO no tuviste infancia manin,None,None
133604,003,Ay Si,para mi a juancito se lo coje Braulio,None,None
133605,004,Bad Luck Brian,Lo dejan jugar en viernes Se va la luz,None,None
133607,005,Disaster Girl,Mira q si hay muuuucho fuego Yo se apagarlos,None,None
133615,006,Filosoraptor,le llego la vamira a mi cuchufly... la apaño o arranco?,None,None
133617,011,Problems,Como su fro por Tu am,None,None
133618,013,Yao Wonka,Quieren volver a lo mismo de siempre?? Vota x Lasso,None,None
133621,011,Problems,Como sufro por Tu amor carlos,None,None
133623,003,Ay Si,ay si no le tengo miedo a legion holk ay si,None,None
133624,009,No me digas,no me digas pendejo si o que,None,None
133626,012,Willy Wonka,¿TIENES LAG CUANDO JUEGAS AL CS? SACA EL PORNO PENDEJO :V,None,None
133627,004,Bad Luck Brian,no me odies por ser guapo,None,None
133629,002,Annoying Gamer Kid,el jose jugando juegos xxx,None,None
133630,004,Bad Luck Brian,Chales se burlo de mi porque No se crear memes,None,None
133639,009,No me digas,Si?? NO me digas Chaupy contame mas,None,None
133647,004,Bad Luck Brian,Dale Dale yo te espero,None,None
133648,006,Filosoraptor,si me robo el wifi de la iglesia.... ....estoy recibiendo la señal de Dio,None,None
133650,006,Filosoraptor,si me robo el wifi de la iglesia.... ....estoy recibiendo la señal de Dios,None,None
133651,004,Bad Luck Brian,Dale Dale yo te espero a q termine de insultar,None,None
133654,006,Filosoraptor,Si hay 2 personas juntas.... habra salseo rikolino? :V,None,None
133656,006,Filosoraptor,si may se fue.... me dejo en visto :'v,None,None
133668,011,Problems,mi novio dijo que es de barrio solo escucha a santa grifa,None,None
133670,013,Yao Wonka,cuando te dicen ser de barrio pesado y solo entre 5 te canta un tiro,None,None
133672,004,Bad Luck Brian,Se cree el malandro de su colonia Lo asaltan saliendo de su casa,None,None
133678,002,Annoying Gamer Kid,Y EL ATAQUE? dONDE ESTA EL ATAQUE?,None,None
133679,004,Bad Luck Brian,Asiste a la Cayetano Heredia ...no ha probado YUKY,None,None
133683,003,Ay Si,Mi cara cuando te pregunto si te lo consigo A zaiko,None,None
133689,007,Futurama Fry,Que tanto pensara edilin en el recreo?,None,None
133690,009,No me digas,Te gusta Zaiko,None,None
133691,009,No me digas,No me digas Juan Jesus Att:ROBER PAPI,None,None
133702,005,Disaster Girl,Mi vecino Rosseau dijo que la sociedad es importante para el desarrolle del individuo o eso decian,None,None
133719,005,Disaster Girl,cuando jairo hace atakes momos legendary,None,None
133721,008,Matias Prats,Ultimas noticias Los caquitos perdieron la final,None,None
133723,008,Matias Prats,Ultimas noticias Josue perdio contra el ites,None,None
133739,008,Matias Prats,Comunitat Avui calçotada,None,None
133753,003,Ay Si,Hola somos o duo Saca puntas,None,None
133757,001,Ancient Aliens,Russians!!,None,None
133758,001,Ancient Aliens,Russians,None,None
133759,011,Problems,El Franchi hizo memes para el grupo Lo hizohizo  para burlarnos de nosotros,None,None
133760,012,Willy Wonka,Que te pensas boluda? Que vivo al pedo,None,None
133761,008,Matias Prats,ULTIMA HORA!!! MUCHISIMAS FELICIDADES ROSITA,None,None
133764,001,Ancient Aliens,Asi de grande era La chota voladora,None,None
133766,008,Matias Prats,"26 de FEBRERO ""LA GRAN JUNTADA""",None,None
133767,008,Matias Prats,SE HAN DADO CUENTA QUE EN 8 NOS VEMOS?,None,None
133771,011,Problems,"Paco dime la verdad ¿tienes otra? No cari, le meto la misma a todas.",None,None
133772,005,Disaster Girl,Me enferma tu olor,None,None
133778,001,Ancient Aliens,LAS Vias no se equipan solas Han sido los Aliens,None,None
133785,011,Problems,Pero ninguno de ella...,None,None
133792,001,Ancient Aliens,ALBA,None,None
133793,009,No me digas,NO ME DIGAS AHORA MISMO ME PILLO UNA,None,None
133795,004,Bad Luck Brian,Y todos de Vero,None,None
133817,008,Matias Prats,Han muerto 10000000 :),None,None
133825,001,Ancient Aliens,internet,None,None
133827,010,Prepare Yourself,saldras por la fuerza o mabu te corta la cabeza,None,None
133829,003,Ay Si,si te hlande DIOS tu que cara hases no seas ignorante,None,None
133830,013,Yao Wonka,pensandolo bien el mates es mas rico sin pancitos,None,None
133832,013,Yao Wonka,"ey tranquilo chorro,mejor vuelvo a casa pensandolo bien,el mate es mas rico sin pancitos",None,None
133833,012,Willy Wonka,Al menos hoy no acabaremos cansados,None,None
133835,004,Bad Luck Brian,Chicos ¿Os hace concurso de muñecos de nieve?,None,None
133839,012,Willy Wonka,¡Conseguido! Agente blacksky preparado,None,None
133842,008,Matias Prats,Les informo que CHIVAS volvio a ganar el clasico Y La Volpe volvio a decir k su ekipo jugo bien y k siguen invictos en el azteca,None,None
133843,001,Ancient Aliens,Una puntita... Y panceta ...,None,None
133844,012,Willy Wonka,Asi que te gusta compartir cosas de Dios? Y porque no lo haces en la iglesia?,None,None
133848,012,Willy Wonka,Asi que te quedan 2 meses para ser R4 Que tranquilo te veo...,None,None
133850,012,Willy Wonka,Asi que solo te quedan 2 meses para ser R4 que bien te veo..,None,None
133852,004,Bad Luck Brian,PEINESE QUE NOS VAMOS,None,None
133856,008,Matias Prats,Otro gol de Noel... Ojo al pichichi!,None,None
133864,008,Matias Prats,ultima noticia un heroe un samurai salva un Banco de un atraco  lo llaman el nuevo batman,None,None
133866,008,Matias Prats,Es el azote de la gentuza algunos lo an visto the samurai la cruzada de un heroe solitario silencioso como el viento rapido como el rayo pero la ciudad esta mas segura las feminas estan locas por el,None,None
133889,004,Bad Luck Brian,Le toca comentar un partido del Real Madrid No juega Keylor Navas,None,None
133894,008,Matias Prats,ES UN... ...COLGADO,None,None
133896,005,Disaster Girl,cuando es hora de selife es hora de selfie,None,None
133898,012,Willy Wonka,Bbdjdjcb Hoka,None,None
133907,008,Matias Prats,El piruncho Lo tiene chiquito,None,None
133917,003,Ay Si,hay si hay si me pongo con cristal y me creo la mamada,None,None
133921,001,Ancient Aliens,El es Samir No pierde su Don,None,None
133922,004,Bad Luck Brian,Queria hacer metrica Le salio doble tempo,None,None
133932,001,Ancient Aliens,SOLO HAY UNA EXPLICACION PARA ESTO EN LOS CLAP HAY UN GUISO,None,None
133940,006,Filosoraptor,"Si los hombres son infieles eso incluiria a las mujeres tambien, ya que pertenecen a la misma especie",None,None
133948,006,Filosoraptor,Si Lasso Va Primero entonces Mejor Voto Por Paco? Paco,None,None
133949,010,Prepare Yourself,llego mi hora,None,None
133956,012,Willy Wonka,Y q planes Para hoi,None,None
133962,011,Problems,Cuando David No sabe ni lengua,None,None
133966,012,Willy Wonka,"che jony, en serio que te esta saliendo el cuerno de juicio?? no me vas a decir que eso de la frente es un chichon!!",None,None
133970,004,Bad Luck Brian,bienvenidos a..... un gameplay de maincra,None,None
133974,011,Problems,"Cuando te vas de viaje pero te acuerdas que debes lavar tu ropa, tender la cama, portarte bien etc",None,None
133976,001,Ancient Aliens,GUNSLINGERS,None,None
133983,003,Ay Si,como no jajaja,None,None
133986,001,Ancient Aliens,Cleveland Cavaliers,None,None
133987,010,Prepare Yourself,Como puede un hombre mentir aqui y alla,None,None
133992,009,No me digas,APARTE DE SER SEXY ?!,None,None
133993,009,No me digas,no creo ese evento chamo,None,None
133997,013,Yao Wonka,Gaby le dice amor y anoche isooooo,None,None
133998,004,Bad Luck Brian,UsA LA MAsTERBALL sE EsCAPA IGUAL,None,None
134004,003,Ay Si,Paula nos hizo trampa Yo ni sabia cual loteria era!,None,None
134010,001,Ancient Aliens,Juegos de azar Y mujerzuelas,None,None
134015,001,Ancient Aliens,Metacognicion es aprender a aprender,None,None
134016,001,Ancient Aliens,O sea ... Se puede ser tan amargo???,None,None
134020,008,Matias Prats,Lo mato por... Nvidia,None,None
134028,008,Matias Prats,Muere al caer desde lo alto de un puente no estuvo a la altura de las circunstancias,None,None
134029,008,Matias Prats,se podria decir que escalo hasta el cielo,None,None
134030,012,Willy Wonka,si nisiquiera les visitas a tus familiares ¿pretendes saber que pasa?,None,None
134034,005,Disaster Girl,Y el pesau venga a dicir Que si la llingua yera un dialectu,None,None
134038,013,Yao Wonka,El webon del Wilson no consigue germa ni con las esferas del dragon,None,None
134040,012,Willy Wonka,soy tan feliz!!! como una lombriz,None,None
134042,001,Ancient Aliens,"Osea si te tuvo de hijo varios años No x ganar en el ultimo sos padre, no hay q ser alienigena para saberlo",None,None
134053,001,Ancient Aliens,herpetologos,None,None
134054,001,Ancient Aliens,HERPETOLOGOS,None,None
134060,006,Filosoraptor,Barabensis Es caspi?,None,None
134061,007,Futurama Fry,"no se por que... pero quien lea esto, me observa raro",None,None
134069,004,Bad Luck Brian,ALARDEAN DEL SUPER ESTADIO de los evangelicos NUNCA VAN!!!,None,None
134077,006,Filosoraptor,"a veces me dan ganas de buscan un empleo seguro pero cuando recuerdo que es un mal negocio ser dependiente de otro, se me pasa.",None,None
134083,006,Filosoraptor,Si no hace bien su producto de rotacion... Y atampoco hace bien su reunion?? Que hace?... ...Humo de vocacion,None,None
134084,003,Ay Si,Metacognicion Aprender de otros,None,None
134087,006,Filosoraptor,Si no hace bien su producto de rotacion y tampoco hace bien su reunion?? Que hace bien?... ... Humo de vocacion,None,None
134111,012,Willy Wonka,Que se siente cuando te devuelven lo que tu has hecho? no te gusta no? pues asi aprenderas!,None,None
134120,001,Ancient Aliens,PERIODISTAS,None,None
134125,001,Ancient Aliens,PEREZ,None,None
