,meme_id,plantilla,texto_no_tilde,text_1,text_2
68585,003,Ay Si,se siente bien  karen medina,None,None
68604,007,Futurama Fry,que gankee top dice...,None,None
68610,010,Prepare Yourself,prepare your anus top ganks incoming,None,None
68612,011,Problems,LE DIJE VAMOS A UN LUGAR PARA ESTAR EN SILENCIO ME LLEVO ALA HINCHADA DE CREMERIA,None,None
68615,004,Bad Luck Brian,compra premiun para acampar el kourin cancela todo!!!,None,None
68616,004,Bad Luck Brian,gaby tiene un nuevo smartphone no sabe como carajos usarlo.,None,None
68620,006,Filosoraptor,si el taxista da marcha atras me debe plata?,None,None
68628,006,Filosoraptor,que  mala  honda  men,None,None
68639,006,Filosoraptor,esas son reebok o son nike?,None,None
68647,004,Bad Luck Brian,jhonatan esta reloco,None,None
68649,013,Yao Wonka,voz te imaginas si yo fuera patojo,None,None
68650,006,Filosoraptor,si los dinosaurios se extingieron que hace mi suegra aun viva?,None,None
68656,003,Ay Si,Ay si. Ay. Si.  Me. Enojo. Con. Mi. Esposa. Y. Me.voy. A. La. Fe,None,None
68661,006,Filosoraptor,haVE YOU EVER WONDER WHERE PEOPLE IN THE POKEMON WORLD GET MEAT?,None,None
68664,013,Yao Wonka,hijo de perra no te han enseñado a respetar a jorge luis,None,None
68665,006,Filosoraptor,si lauro ya no es pajizo por que tarda tanto en el baño?,None,None
68667,006,Filosoraptor,Si pones el portal azul en una caja y la tiras al portal naranja que pasa? (JUego portal 2),None,None
68670,009,No me digas,ESTA ES TU CARA CUANDO EL PASTOR CARLOS  DICE QUE VA A CANTAR,None,None
68675,010,Prepare Yourself,brace yourself  updates are coming,None,None
68680,006,Filosoraptor,de que color es el  caballo blanco de simon bolivar???,None,None
68681,009,No me digas,!esa es vida? latina mejor se arruina,None,None
68684,006,Filosoraptor,por que tarzan no tiene hacha??,None,None
68685,004,Bad Luck Brian,LA SABI SALE  DE LA CUEVA GANA EL COLO,None,None
68694,001,Ancient Aliens,(?)  colicos,None,None
68697,006,Filosoraptor,"ahora me pregunto si en realidad se quedan ""jugando play toda la noche""?",None,None
68698,006,Filosoraptor,Si edgar lame penes entonces putito es,None,None
68699,001,Ancient Aliens,para que me pelea tanto si igual te vas a casar cnmigo,None,None
68703,010,Prepare Yourself,bRACE YOURSELF PRUEBA DE BIOLOGIA IT´S COMING,None,None
68704,001,Ancient Aliens,Reproduccion de geeks? mitosis,None,None
68708,012,Willy Wonka,"PUSO ""PENTECOSTALAS"" todavia no las vemos...",None,None
68717,006,Filosoraptor,si a carlos le gusta Johvana y a Isaac la china  al iven su vecina?,None,None
68722,006,Filosoraptor,HABECES  ME PREGUNTO  SI GUATILA    SE AFEITA LA COLA,None,None
68723,001,Ancient Aliens,Solo hay una explicacion para esto !!drogas!!,None,None
68726,010,Prepare Yourself,Armando cuchurrumin Aprietale las nalguitas a maya,None,None
68729,001,Ancient Aliens,Jaja Que???  No yo no tengo la cabeza como efrain Yo si la tengo redonda a el le falta un pedazo...,None,None
68735,005,Disaster Girl,lastima queria ir al baño,None,None
68741,003,Ay Si,PS A huevo PS KOMO NO!!!,None,None
68749,012,Willy Wonka,asi que eres sara vallejo que se siente no tener vida propia,None,None
68751,007,Futurama Fry,Se llama  mafe  Y la  adoPtaron al nacer,None,None
68753,004,Bad Luck Brian,pone 100% de probabilidad para mejorar el iris mejora fallida,None,None
68760,009,No me digas,si tu lo dices... patrañas!,None,None
68763,010,Prepare Yourself,entonses que va a sacar siempre,None,None
68767,010,Prepare Yourself,entonses que vas a sacar  siempre,None,None
68772,003,Ay Si,hay si hay si  yo voy a los planes todos los domingos,None,None
68774,006,Filosoraptor,Si samantha es zordon perlita es alfa?,None,None
68777,005,Disaster Girl,y solo jue un josjoro deja aplenda el encendedol jojojoo,None,None
68785,001,Ancient Aliens,ITS CHILAKAS.,None,None
68787,012,Willy Wonka,sabes algo ?  tqm. WILL Atuesta,None,None
68788,004,Bad Luck Brian,tiene que trabajar en grupo es con el arismendi,None,None
68795,007,Futurama Fry,NO STEVE NO! . . . . .,None,None
68804,012,Willy Wonka,ASI QUE TIENES UN SONY XPIRIA DIME QUE SE SIENTE QUE TU TELEFONO SEA MAS INTELIGENTE QUETU,None,None
68806,008,Matias Prats,proximas noticias shrek usa gel,None,None
68810,001,Ancient Aliens,Le duele la rodilla #pretextos,None,None
68814,003,Ay Si,hay si hay si  n veo cmentarios sexi solo de miedos,None,None
68823,005,Disaster Girl,mis vecinos DECÍAN que mi beli  era muy payasa pero yano mas lo diran jeje,None,None
68825,005,Disaster Girl,mis vecinos DECÍAN que nuestra beli  era una presumida pero ya no mas,None,None
68833,001,Ancient Aliens,solo hay una explicacion falta de oxigeno al nacer,None,None
68834,006,Filosoraptor,SI LOS DOS SON PRIMOS SIGNIFICA QUE LOS DOS SON IGUAL DE PASMADITOS?,None,None
68837,005,Disaster Girl,quiete esa musica ME DIJO .....,None,None
68839,001,Ancient Aliens,celulas de hashirama,None,None
68841,004,Bad Luck Brian,SE VA A APOYAR AL CHINO Y DOUGLAS LOS HACE COMER M A LOS DOS,None,None
68842,006,Filosoraptor,me emociono por la publicacion o le hago mas bullyng??,None,None
68845,006,Filosoraptor,????    ????,None,None
68848,005,Disaster Girl,hola me llamo annie,None,None
68851,003,Ay Si,ami no me eches  la culpa soy virgen,None,None
68870,011,Problems,ahiiii! la karla no saco los tacos!,None,None
68875,005,Disaster Girl,hola  me llamo annie,None,None
68881,006,Filosoraptor,si tiene paperas...??? tiene pamanzanas.....!!!,None,None
68888,004,Bad Luck Brian,al taringero promedio le indigna la nota del post... le pidio a su novia abortar.,None,None
68893,013,Yao Wonka,. te engañe xD,None,None
68898,009,No me digas,¿libra come bolillos solos? ¡nooo me digas!,None,None
68899,012,Willy Wonka,ASI QUE CREAS NUEVOS IMPUESTOS Y PRESUMES DE NO SUBIR EL IBI CUENTAME MAS,None,None
68904,012,Willy Wonka,Asi que te gusta Banda Tierra Mojada Dime Que Se Siente Tener Tan Buen Gusto,None,None
68910,004,Bad Luck Brian,piensa que se esta fajando a yuliana se faja al cabeza.,None,None
68916,001,Ancient Aliens,"habia un hombre que la tenia tan enorme que tenia antepucio, prepucio, pucio y sobrepucio",None,None
68918,011,Problems,Le dije la bici o yo Y cogio el casco,None,None
68919,003,Ay Si,yo no he hecho naa!!!!,None,None
68925,001,Ancient Aliens,non estou despeinado vou a moda,None,None
68926,009,No me digas,con q´te vas aah san marin a esoo ¡¡¡¡??,None,None
68927,009,No me digas,con q´te vas aah san martin a esoo ¡¡¡¡??,None,None
68929,008,Matias Prats,ayer nos bebimos hasta el caldo del qeso fresco,None,None
68938,006,Filosoraptor,Y SI ESPE FUERA UN HOMBRE,None,None
68939,006,Filosoraptor,Si las patatas son una comida Como es que Fran no se las come,None,None
68941,006,Filosoraptor,para que se pone una linterna alejandrino ? para lucirse,None,None
68942,003,Ay Si,"ay ay, que sustito Teresa fidalgo,putita.",None,None
68950,007,Futurama Fry,nose si es muy feo osimplemente dios lo creo asi ¬¬,None,None
68953,008,Matias Prats,el seco organiza un mega evento y no va ni la gorda!!!!!,None,None
68958,012,Willy Wonka,"Cuentame, que se siente llegar tarde todos los dias?",None,None
68965,008,Matias Prats,me acaban de informar que se presento la gorda el que no se presento fue el organizador o se el seco  por problemas de comunicac,None,None
68967,008,Matias Prats,me acaban de informar que se presento la gorda el organizador por problemas de comunicacion no pudo asistir al evento otra vez sera  las bebidas estaban frias,None,None
68970,004,Bad Luck Brian,Apuesta Solo  Y pierde,None,None
68990,007,Futurama Fry,a veces te veo y pienso: este fue el espermatozoide mas rapido ??,None,None
68991,003,Ay Si,cuidado chicos  ay una orca malota,None,None
68994,008,Matias Prats,no ticia millonarios pierde con los niños esos  niños  son mejores,None,None
69001,005,Disaster Girl,and then they say i have bad blood,None,None
69016,001,Ancient Aliens,Creo que tu eres un alien,None,None
69017,011,Problems,todo mundo es normal soy cuadrado,None,None
69026,006,Filosoraptor,si tiene todas las respuestas como es que reprobaba los examenes?,None,None
69030,003,Ay Si,ay si                  ay si ahora comento con  memes,None,None
69034,003,Ay Si,lo siento: SAgan molaba pero yo tengo bigoton,None,None
69035,011,Problems,Me dijo  lo bueno que es cortita,None,None
69037,003,Ay Si,"Ay Si, Ay Si nos visita un estudiante de medicina y ya nos creemos medicos especialistas",None,None
69045,004,Bad Luck Brian,nacional gana y es unico lider los medios solo hablan de miyoz,None,None
69047,006,Filosoraptor,si me uno a  tronkacion soy mas guapo?,None,None
69051,007,Futurama Fry,enfermitos LA RESPUESTA A UNA PREGUNTA QUE NO SE HIZO NADIE...,None,None
69056,012,Willy Wonka,"HOLA, SOY YO, EL ADMIRADOR SECRETO DE KATHI",None,None
69059,003,Ay Si,when your mother catches... you say I have not been,None,None
69061,003,Ay Si,AY SI  AY SI  BEBE NUEVO,None,None
69067,006,Filosoraptor,pero si tu nunca has tenido,None,None
69080,004,Bad Luck Brian,se afilio a telexfree al dia siguiente quiebra,None,None
69090,003,Ay Si,uuuyy si! ahora todos piden sueldo para los bomberos,None,None
69094,008,Matias Prats,noticia de ultimo momento al daniel le gusta la paula,None,None
69101,003,Ay Si,asi manuel  no te tengo miedo,None,None
69103,005,Disaster Girl,mi casa bien  mis tareas se fueron ahi,None,None
69108,009,No me digas,nesesito una  y lo sabes,None,None
69110,004,Bad Luck Brian,Es Nazi Se llama stalin,None,None
69111,004,Bad Luck Brian,le regalan una cicla en su cumpleaños lo atracan y lo violan a los 5 minutos de sacarla,None,None
69112,004,Bad Luck Brian,me gusta tu video luz,None,None
69114,011,Problems,Ya dejen a alex en paz O se la veran con el club de las lavanderas,None,None
69118,004,Bad Luck Brian,hola  me llamo luis leopoldo jaja,None,None
69120,010,Prepare Yourself,prueba de paradigma prepare your anus  is coming,None,None
69121,007,Futurama Fry,hmmm  no se si es idea mia pero creo que moises es gay,None,None
69126,013,Yao Wonka,"ata la cuerda de la ventana hahahaha, no",None,None
69128,010,Prepare Yourself,TE TRAJE UN  ROMPOPE,None,None
69138,001,Ancient Aliens,es queee ashiiii me la como,None,None
69140,003,Ay Si,yo noc yo le dije  que no salio bonit@,None,None
69150,004,Bad Luck Brian,Consigue un trabajo __________________,None,None
69151,001,Ancient Aliens,uno no simplemente gana partidos gana campeonatos,None,None
69162,007,Futurama Fry,lila esta follando con bender bender suertudo :3,None,None
69164,003,Ay Si,hay si hay si publico una semana antes a donde ire el fin .porque nunca salgo.,None,None
69165,002,Annoying Gamer Kid,¿jugamos guitar?,None,None
69174,004,Bad Luck Brian,Le dejan elegir lugar elige estar de frente a la pared,None,None
69175,012,Willy Wonka,tipico de las personas  estas vivo no te quieren estas vivo no te regalan flores ni nada estaas vivo no te dan serenata ni te dedican unas cancion mueres te quieren te regalan flores te mandan canciones para q si no escuchas ni te mueves razon  ?????,None,None
69177,005,Disaster Girl,prende ps hermano,None,None
69178,003,Ay Si,"ME GUSTA PERO LA IGNORO aSI SOY MAS MADURO, HAY SI GRAN VAINA!",None,None
69195,001,Ancient Aliens,Asi asi asi las veo willi boi,None,None
69200,011,Problems,DIos mio que hice yo para merecer esta migraña? ah no ya me acorde!,None,None
69202,008,Matias Prats,"breaking news en el siguiente mantenimiento blizzard piensa introducir un nuevo evento, el ""andorra gm's meeting""",None,None
69205,001,Ancient Aliens,que pedo con ese wey trae una cazuela,None,None
69211,001,Ancient Aliens,Explicacion madara !,None,None
69212,001,Ancient Aliens,"nom ti qysh je,nom ti qysh je ,nom ti qysh je... grat  e sodit",None,None
69213,001,Ancient Aliens,EL MOROCHO,None,None
69215,005,Disaster Girl,Ahi Vivia el ultimo Que le quiso Sacar algo a gus,None,None
69220,001,Ancient Aliens,ATE GUSTA JUSTI BIEBER DIME QUE SE SIENTE SER LESVIANA,None,None
69229,006,Filosoraptor,si tiene manos tan grandes como hace para matar un mosco que se posa en sus huevos?,None,None
69231,013,Yao Wonka,jaja  que se siente   saver que perderas,None,None
69235,008,Matias Prats,en otras noticias el pablo tiene la media pera,None,None
69247,004,Bad Luck Brian,QUIEREN salir el viernes es viernes de los malnacidos de satan,None,None
69250,010,Prepare Yourself,HOY DESPEDIMOS A UN TRAMPAS,None,None
69252,011,Problems,Moom me dijo solo la puntita ahora uso silla de rueda,None,None
69265,007,Futurama Fry,veo q ninguna de tus imagenes tiene sentido,None,None
69267,004,Bad Luck Brian,Lo invitan a comer no puede ir,None,None
69272,006,Filosoraptor,si las palmeras dan cocos los arboles dan sapes,None,None
69273,004,Bad Luck Brian,Le regalan un htc es un evo design 4g,None,None
69275,004,Bad Luck Brian,va a la casa de silvia  no esta!!,None,None
69279,003,Ay Si,hay  pero que picado,None,None
69283,007,Futurama Fry,Mandan bikinis de ayuda a valpo porque hace calor O porque son wns?,None,None
69284,004,Bad Luck Brian,PIDE UNA HAMBURGUESA SE LA DAN CON TARTARA,None,None
69286,010,Prepare Yourself,alcohol is comming,None,None
69287,004,Bad Luck Brian,esta viendo porno la agarran sus papas,None,None
69288,001,Ancient Aliens,NAzis ! ja!  Bebes de Pecho!,None,None
69290,004,Bad Luck Brian,tiene la referencia de un documento imporntante para su tesis reclasifican el archivo,None,None
69291,004,Bad Luck Brian,tiene la referencia de un documento importante para su tesis reclasifican el archivo,None,None
69293,004,Bad Luck Brian,PIDE UNA HAMBURGUESA SE LA REMOJAN EN TARTARA,None,None
69296,004,Bad Luck Brian,He wins 1000$ They are false,None,None
69299,004,Bad Luck Brian,Arreglan la internet de la escuela rompen el servidor de conectar igualdad,None,None
69300,005,Disaster Girl,fuerza valparaiso pon me gusta si te interesa,None,None
69302,007,Futurama Fry,ME DA LA IMPRESION DE  QUE NO APRECIAN MIS TALENTOS,None,None
69305,004,Bad Luck Brian,HACE FUERZA DE MAS Y SE DESMAYA,None,None
69306,010,Prepare Yourself,es momento... de ajusticiarme,None,None
69308,012,Willy Wonka,¡¡¡ que te caigo mal... no me digas no voy poder dormir!!!,None,None
69311,006,Filosoraptor,¿si caperucita roja y el principe azul se casaran? ¿tendrian una hija violeta?,None,None
69313,011,Problems,catolica otra vez segunda,None,None
69314,004,Bad Luck Brian,verguillo es un niñito,None,None
69320,011,Problems,lol me violaron (lize),None,None
69321,004,Bad Luck Brian,se cree bien maton y es regaytontero,None,None
69328,004,Bad Luck Brian,invita un asado no puede ir,None,None
69338,004,Bad Luck Brian,qUIERE HiJOS AL PRIMER INTENTO  SOLO DISPARA SALVAS,None,None
69341,012,Willy Wonka,"Que,. quieres que te ayude con las carpas? pffff",None,None
69347,002,Annoying Gamer Kid,mientras estan... las amigas de lu...,None,None
69355,004,Bad Luck Brian,COmpra gaseosa con vasos los vasos cuestan el doble,None,None
69357,004,Bad Luck Brian,se va de semana santa a acapulco (o a cualquier playa) la playa esta mas atascada que cualquier calle del centro del DF,None,None
69361,004,Bad Luck Brian,quiere hacer un gol es lucasdios,None,None
69364,003,Ay Si,AY SI AY SI   AY SI VOY A LA  IGLESIA  Y ME CREO EL MAS MAS  BY: MICHAEL PORNO,None,None
69371,003,Ay Si,ay SI AY SI QUE  mALOTA ES ALDANA,None,None
69372,003,Ay Si,nose neto noseee,None,None
69379,008,Matias Prats,Ultimas noticias Me informan que eres un Pendejo !,None,None
69391,006,Filosoraptor,si alos feos de mrd los matarian  q seria del delsa hdp,None,None
69395,004,Bad Luck Brian,"pon ""me gusta"" si qieres q el delsa estee con migo ""no me gusta si qieres q el delsa no estee con migo",None,None
69398,002,Annoying Gamer Kid,ve pues,None,None
69399,011,Problems,porq el delsa nacio ojalas ubiera tenido plata para su aborto,None,None
69401,010,Prepare Yourself,bRACE YOURSELVES Predictives are coming,None,None
69402,001,Ancient Aliens,¿un hijo sexy sin mesada? esto es culpa de los aliens,None,None
69404,005,Disaster Girl,Le comento a esa perra pero no lo hara mas...,None,None
69406,012,Willy Wonka,Dime que se siente ser cucho a los 16 años?,None,None
69407,012,Willy Wonka,te dije k no lo se guey,None,None
69409,012,Willy Wonka,trindad con la claudia pisau,None,None
69411,004,Bad Luck Brian,"el ""delsa"" paga el pasaje  y no sube ala combi",None,None
69414,005,Disaster Girl,mis vecinos dijeron que sin codificar no los hacia reir ahora ya no rien mas,None,None
69416,004,Bad Luck Brian,"el ""delsa pide q le metan el dedo y le meten el brazo",None,None
69417,012,Willy Wonka,ja imbox cual es la tarea,None,None
69432,012,Willy Wonka,dE MODO QUE VAS A SPM Y A QUE @#$% HORAS PIENSAS INVITARME EEEH?,None,None
69435,012,Willy Wonka,con q bebes cerveza  mejor bebe licor,None,None
69442,005,Disaster Girl,ISAAC seras el proximo pero tu adentro ja jaja,None,None
69448,004,Bad Luck Brian,PUTEA A LOS NOVELEROS  ES EL PRIMERO EN PONER ESTADO EN FACEBOOK,None,None
69458,011,Problems,dijo esta noche hay accion puso dragon ball,None,None
69461,012,Willy Wonka,mmm... conque besas bien!!! a mi pene le gustara sentir tus labios!!!,None,None
69462,009,No me digas,Esta es tu cara cuando alguien publica lo mismo,None,None
69465,006,Filosoraptor,"SI ""CHON"" ES UN APODO  ENTONCES ""CACA""IGUAL ES UN APODO",None,None
69471,007,Futurama Fry,Viene con planos me leera el despiece?,None,None
69472,012,Willy Wonka,Marjorie Diaz sos muy bella,None,None
69473,007,Futurama Fry,mmm. creo que aya esta fernando pisando a miguel,None,None
69477,007,Futurama Fry,creo que el indec sigue mintiendo dice que soy 6ta ...y ni paso zona...cuak !,None,None
69487,012,Willy Wonka,cuando nacera ese manolito,None,None
69488,007,Futurama Fry,dios  que bella es esa mujer,None,None
69497,007,Futurama Fry,TORNII SOLO KIERE  SEXO ORAL,None,None
69498,004,Bad Luck Brian,CRITICA NOE POR NO SER REALISTA CREE EN DIOS,None,None
69500,007,Futurama Fry,BRAYAN  MATATE,None,None
69513,001,Ancient Aliens,SOLO EXISTE UNA EXPLICACION SON MAS CABROS QUE LOS HERMANOS PALETAZOS,None,None
69531,006,Filosoraptor,va al colegio el lunes  dice que es jueves santo >.<,None,None
69541,009,No me digas,no me digas si tomas mucho licor  te hembreagas,None,None
69553,012,Willy Wonka,Jorge  usted. no se cansa de decir bobadas,None,None
69569,001,Ancient Aliens,cervezas de 10 grados de alcohol,None,None
69570,009,No me digas,Asi No Me  Digas,None,None
69573,013,Yao Wonka,jajajaj que le voy a decir a mi esposa,None,None
69574,001,Ancient Aliens,. ENANOS,None,None
69576,012,Willy Wonka,SI LEES ESTO ECEME UN PETE,None,None
69603,012,Willy Wonka,ASI QUE ERES DEL FAS QUE SE SENTIRA QUE LA ULTRA BLANCA TE CORETEE EN EL CUSCA XD,None,None
69604,006,Filosoraptor,si thor se pega con su martillo .. se vuelve thorpe ?? ;3,None,None
69606,009,No me digas,no jodas weon te fuiste a huacho en bicicleta,None,None
69607,009,No me digas,te caistes no solo beso el suelo,None,None
69608,006,Filosoraptor,si no he desayunado..... me chingo un licuado de mamey???,None,None
69622,011,Problems,Hay jaime tedije K no salieras del clOset,None,None
69630,005,Disaster Girl,mis vecinos dijeron: no nos gusta 1d  eso se acabo,None,None
69632,012,Willy Wonka,querida que se siente estar despechada?,None,None
69635,009,No me digas,¿Sabian que el titanic se hundio? No me digas,None,None
69639,011,Problems,me dijo que estudiariamos y me la metio con todo y chunchullo,None,None
69646,007,Futurama Fry,Y EL  SHNAUSER?,None,None
69649,001,Ancient Aliens,calor? culpa de los aliens!!,None,None
69651,001,Ancient Aliens,MEMES ES TODO AKELLO K KIERES BURLARTE DE LAS PERSONAS FAMOSAS O PARA MOLESTAR A TUS AMIGOS,None,None
69654,011,Problems,me fui de vacaciones el 7 se fue conmigo,None,None
69656,012,Willy Wonka,asi que hoy no tienes con que  hacer memes que se sentira que te esten atacando asi como vos lo hicistes anoche,None,None
69657,006,Filosoraptor,me llama alien?? la chica emo?,None,None
69667,001,Ancient Aliens,soy guiso pero la tengo asi,None,None
69677,006,Filosoraptor,asi que son perras y son feas,None,None
69678,006,Filosoraptor,Si taringa cumple 10 años entonces deberia llamarse tadinga?,None,None
69679,004,Bad Luck Brian,Compra una super pc axtel no llega a su calle,None,None
69681,012,Willy Wonka,asi que porno,None,None
69684,005,Disaster Girl,la unica iglesia que ilumina es la que arde,None,None
69688,008,Matias Prats,CONFIRMADISIMO  ROMEO ANTHONY SANTOS ES EL UNICO REY DE LA BACHATA,None,None
69707,002,Annoying Gamer Kid,voy a jugar  san andreas 5,None,None
69716,004,Bad Luck Brian,para que me mandas fotos si ya te tengo una jenny,None,None
69730,001,Ancient Aliens,bueno señorita angie  chau le hablo mañana y si quiere me llama,None,None
69742,003,Ay Si,la  b es del rojo,None,None
69755,010,Prepare Yourself,SASHA  Te declaro la reina del mundo. Haz lo que quieras conmigo,None,None
69758,009,No me digas,nooooo en serio,None,None
69766,006,Filosoraptor,si la moda vuelve  entonces sere un viejito a la moda,None,None
69770,010,Prepare Yourself,Preparense todos publicaciones y fotos del eclipse lunar se aproximan...,None,None
69772,012,Willy Wonka,"que contas? ademas de numeros no me mientas, ibas hacer ese chiste",None,None
69782,008,Matias Prats,En otras noticias beto ortiz fue convocado al show de florcita polo,None,None
69783,006,Filosoraptor,mandar una solicitud de baneo o.. o conseguir mas votos en un grupo cerrado por la dudas,None,None
69787,004,Bad Luck Brian,VERA LA LUNA ROJA EL CIELO SE NUBLA,None,None
69791,001,Ancient Aliens,... Celular,None,None
69792,011,Problems,me DIJO QUE ERA MAS CHICO QUE UN SUPER NITENDO,None,None
69793,001,Ancient Aliens,en la  labadora,None,None
69798,001,Ancient Aliens,shirley la tiene asi,None,None
69799,001,Ancient Aliens,­ amixers,None,None
69801,001,Ancient Aliens,castaña inteligente mas alien todavia,None,None
69804,012,Willy Wonka,CON QUE TE GUSTA QUEEN DIME 3 CANCIONES  EL QUE REPITA ES GAY,None,None
69810,007,Futurama Fry,Si en Holanda usan suecos... ¿En Suecia usan Holandos?,None,None
69817,006,Filosoraptor,pez q lucha contra  LA CORRIENTE MUERE ELECTROCUTADO,None,None
69819,007,Futurama Fry,no pos i aora  de  que  csm se rie :3,None,None
69825,008,Matias Prats,ULTIMA NOTICIA:!!!ALEX SE VOLVIO BLANCO MILAGROSAMENTE!!!,None,None
69826,006,Filosoraptor,si pin pon es un muñeco muy guapo y de carton  no se romperia si se lava la carita,None,None
69833,004,Bad Luck Brian,llega temprano al colegio no habido clases,None,None
69834,006,Filosoraptor,estudiar es ¡ desconfiar de la inteligencia del compañero de alado,None,None
69836,010,Prepare Yourself,"BRACE YOURSELVES ""Luna sangrienta"" posts are coming",None,None
69837,004,Bad Luck Brian,LLEGA DE FRANCIA LO RECIBEN CON TERREMOTO,None,None
69844,006,Filosoraptor,por que  no te gusto mafe,None,None
69845,004,Bad Luck Brian,Quiere ver el eclipse lunar el cielo esta nublado,None,None
69847,012,Willy Wonka,tu no me engañas  estas enamorada ....,None,None
69849,008,Matias Prats,"noticia de ultimo minuto kapital abrira miercoles, jueves y domingo",None,None
69851,011,Problems,mis vacaciones arrancan en semana santa la presidenta anulo la semana santa,None,None
69852,010,Prepare Yourself,PREPÁRENSE  se vienen las 100 fotos del tobal,None,None
69853,010,Prepare Yourself,PREPÁRENSE  el tobal va a subir fotos,None,None
69863,001,Ancient Aliens,alfin y al cabo q no queriamos la champions y copa Barcelonistas fans,None,None
69878,013,Yao Wonka,le dice que escriba alcohol escribe alchol,None,None
69892,004,Bad Luck Brian,"Se queda hasta las 5 am no puede ver el eclipse,esta nublado y llueve",None,None
69893,008,Matias Prats,.los amigos van y vienen  y los eemigos se acumulan,None,None
69895,004,Bad Luck Brian,OCURRE EL ECLIPSE LUNAR SE NUBLA EL CIELO Y LLUEVE,None,None
69910,004,Bad Luck Brian,Esta Terminando el Trabajo Se Le Cierra word,None,None
69911,002,Annoying Gamer Kid,eles  un vago,None,None
69919,009,No me digas,Y NO ME DIGAS QUE TE CONFORMAS ?,None,None
69950,013,Yao Wonka,bien ganamos 3,None,None
69966,003,Ay Si,pone una foto encuera para competir por likes,None,None
69974,001,Ancient Aliens,xd ESTADÍSTICA,None,None
69981,012,Willy Wonka,Perla cuEntame  q se sieNte  Q gaby este en casa d sandra otraves,None,None
69982,003,Ay Si,AY SI   AY SI YA TODOS EMPIEZAN A REGALAR LA LUNA!!!,None,None
69983,006,Filosoraptor,"no entiendo algebra, si pi es 2.1416 que sera pipi?",None,None
69984,003,Ay Si,siii  ariel,None,None
69999,001,Ancient Aliens,ella es hermosa .. aun mas hermosa proque juegua dota,None,None
70003,001,Ancient Aliens,ella es hermosa .. aun mas hermosa POr QUE JUEGA dota,None,None
70004,004,Bad Luck Brian,hola amigaso ktal? como estan las peladitas,None,None
70015,004,Bad Luck Brian,queria perder la virginidad llegaron los hermanos,None,None
70020,011,Problems,ve a Asuncion decian estara toda tu familia decian!!,None,None
70027,009,No me digas,tu eres el lol en dota  carajo ademas eres un nusb,None,None
70028,004,Bad Luck Brian,quiere ver el eclipse lunar  esta nublado,None,None
70031,003,Ay Si,AY SI AY SI te quiero mucho  MIENTRAS ME DES REGALOS,None,None
70035,004,Bad Luck Brian,EMPIEZA A ENTRENAR VOLIBOL LE DICEN QUE NO VUELVA,None,None
70038,005,Disaster Girl,aki estaba  una bandera de rayados,None,None
70039,001,Ancient Aliens,FISKE FISKE,None,None
70047,009,No me digas,TE DIGO algo QUIERO VER ESAS PIERNAS EN minishorts,None,None
70050,004,Bad Luck Brian,GANA NADIE JUEGA XD,None,None
70052,009,No me digas,La libertad es libre no me digas,None,None
70053,002,Annoying Gamer Kid,termine resident  evil:reveletions,None,None
70056,011,Problems,y mañana a chutarme a mis contactos que vieron el eclipse,None,None
70057,012,Willy Wonka,Asi que quieres ver el eclipse lunar? CuEntame que se siente que este nublado?,None,None
70063,001,Ancient Aliens,´ PERUANOS,None,None
70072,001,Ancient Aliens,Hardcores son asdsdfgkñlk,None,None
70073,004,Bad Luck Brian,SE PASA HORAS HACIENDO EL CUBO DE ALAMBRE LO PISA,None,None
70075,007,Futurama Fry,Juaniy rosales ¿Sera Una Espia?,None,None
70076,002,Annoying Gamer Kid,xd soy todo un pendejo que nadie quiere asi que molestare por facebook para llamar la atencion miestras mi que jefa se dedea,None,None
70081,001,Ancient Aliens,la cagaste  de este tamaño,None,None
70082,004,Bad Luck Brian,se levanta a las 2:oo am  para ver la luna roja el cielo esta nublado,None,None
70085,011,Problems,erick va al axesofest lo rotan,None,None
70088,006,Filosoraptor,si tiger es venezolano por que tiene nariz de argentino,None,None
70090,001,Ancient Aliens,El poto de jorge es tan  mff,None,None
70091,011,Problems,ME DIJO ESTA NOCHE ABRA ACXION Y PUSO DRAGO BALL,None,None
70099,006,Filosoraptor,si car es carro y men es hombre la vesina carmen es un transformers,None,None
70102,002,Annoying Gamer Kid,EL QUE SE CREE PRO PERO ES UN NOOB DE MIERCOLES,None,None
70106,003,Ay Si,AY SI   AY SI     VOY A PONER LA ALARMA A LAS 2:45 PARA VER LA LUNA DE SANGRE,None,None
70113,007,Futurama Fry,UYY QUE TRAABA TAN HPTA,None,None
70115,004,Bad Luck Brian,Se queda hasta las 5 a.m. para ver el eclipse,None,None
70116,011,Problems,Todavia no me dicen en energex Cuando salgo de vacAciones,None,None
70119,007,Futurama Fry,Si soy de ivanna  De quien sera ella?,None,None
70121,004,Bad Luck Brian,quiere ver el eclipse llueve en su ciudad,None,None
70131,007,Futurama Fry,nadamas sbes decir ok,None,None
70140,002,Annoying Gamer Kid,Goob  vibras,None,None
70142,012,Willy Wonka,Dime que se siente tener la h del mes y ser asesinado por un lvl 79,None,None
70153,012,Willy Wonka,que te lo mame? porque mejor no me cuentas que se siente que te dejen banquiado,None,None
70161,009,No me digas,si no me dices no me doy cuenta,None,None
70165,011,Problems,Me dijo que iria a ensayar Regreso bien pedo,None,None
70166,001,Ancient Aliens,este chabon me gana aimbot,None,None
