,meme_id,plantilla,texto_no_tilde,text_1,text_2
126644,007,Futurama Fry,UUY! HOY MAS  MAS TRASNOCHO,None,None
126645,006,Filosoraptor,O sea en elbarrio ingles de coquimbo todos hablan ingles?,None,None
126649,001,Ancient Aliens,Feliz cumple Rodrigo chupa una velita de este porte,None,None
126652,001,Ancient Aliens,. Godwars!!!,None,None
126653,011,Problems,la pura  verdura,None,None
126654,012,Willy Wonka,y k paso con el jhan xd¡¡¡,None,None
126665,011,Problems,. .,None,None
126676,013,Yao Wonka,se compra la ps3  y anuncian la ps4,None,None
126680,004,Bad Luck Brian,CRITICAN A EL MERCURIO Y LA TERCERA VINCULAN SUS NOTICIAS EN FACEBOOK Y TWITTER,None,None
126690,006,Filosoraptor,que me dijo rodrigo?? que tenia que coordinar los pos??,None,None
126692,012,Willy Wonka,Jejeje Dime k se siente tener un segundo nombre tan cagado,None,None
126706,004,Bad Luck Brian,QUIERE TROLEAR SALE TROLEADO,None,None
126708,003,Ay Si,AY SI AY SI RETEOCUPADISIMO,None,None
126710,001,Ancient Aliens,"AHORA QUE TODO APUNTA A CRISTIANO PARA EL BALON DE ORO, VUELVE A SER UN TROFEO RESPETABLE MERENGUES",None,None
126712,004,Bad Luck Brian,compra una ps3 al dia siguiente la bajan 50%,None,None
126728,007,Futurama Fry,NO SE SI ES JORGE MESSI O WALTER WHITE,None,None
126735,001,Ancient Aliens,¿yo? Canada,None,None
126743,001,Ancient Aliens,eso son amigas,None,None
126744,003,Ay Si,AY SI AY SI NO LLEVAN UN MES DE NOVIOS  Y YA SE DICEN TE QUIERO MUCHO ERES LO MEJOR QUE ME HA PASADO,None,None
126748,003,Ay Si,Ay si  ya me dio susto,None,None
126753,006,Filosoraptor,"Pero si intentas apagar el fuego con gasolina estarias volviendolo a encender, no apagandolo",None,None
126757,012,Willy Wonka,Asi que fotografiaste TU entrada de metallica  entonces te la puedes meter por la soberana raja ya que a nadie le importa,None,None
126760,009,No me digas,ya estoy de  vuelta!!!!,None,None
126761,011,Problems,me dijo que venia a tomar mates me obligo a tomar cerveza,None,None
126764,001,Ancient Aliens,COMANDOS DE CONSOLA,None,None
126766,011,Problems,iBAMOS PERO QUEDAMOS CON EL DIENTE SECO,None,None
126772,004,Bad Luck Brian,pone una foto de el diciendo,None,None
126773,012,Willy Wonka,ASI QUE FOTOGRAFIASTE LA ENTRADA DE METALLICA CUENTANOS QUE SE SIENTE SER TAN WEON ...,None,None
126774,004,Bad Luck Brian,"pone una foto de el diciendo Un solo color, un solo rostro, una sola alma...",None,None
126776,011,Problems,no renuncies a tus sueños  siuge durmiendo,None,None
126778,007,Futurama Fry,El clicktag esta mal y la version de flash tambien,None,None
126781,009,No me digas,NO ME DIGAS... Y QUE PASO DESPUES???,None,None
126783,005,Disaster Girl,Municipalidad de Corrientes querian subir el boleto de colectivos a $4,None,None
126785,008,Matias Prats,Comida en Barclays Mr.villar en su casa,None,None
126789,009,No me digas,ah mira vos,None,None
126791,008,Matias Prats,Navidad barclays Mr.villar en su casa,None,None
126793,003,Ay Si,HASTA LAS 24 HRS DEL 19 DE DIC TUITEA CON #yoviajoconvueleseylafm,None,None
126796,012,Willy Wonka,ya salieron las ld para erandio veamos quienes son lis enchufaos,None,None
126797,004,Bad Luck Brian,Se va a la playa no sale sol,None,None
126798,012,Willy Wonka,ya salieron las ld para erandio veamos quienes son los enchufaos,None,None
126799,001,Ancient Aliens,asi es la que te vas a  COMERR !!!,None,None
126804,012,Willy Wonka,Asi que es tu cumpleaños? que se siente ser tan viejo?,None,None
126812,003,Ay Si,"24 hrs del 19 de dic, no va mas tuitea con #yoviajoconvueleseylafm",None,None
126814,003,Ay Si,ami no me jodas con ese gordo,None,None
126817,008,Matias Prats,Se encontraron a un chaval con sindrome de down sentado en una sillA en un hotel de NY O como dijeron los policias sit down,None,None
126822,011,Problems,Me asignarOn abogado de Oficio Aparecio jose luis villar,None,None
126825,004,Bad Luck Brian,le llevan facturas por el dia del contador son para liquidar el iva,None,None
126830,009,No me digas,no me digas  amigo andres,None,None
126831,012,Willy Wonka,que buen trabajo seguro estaras nominado al mas gafo del año,None,None
126835,012,Willy Wonka,aja keiner que se siente ser dienteneitor?,None,None
126836,011,Problems,lo invite a tomar algo me contesto ¡suripanta!,None,None
126843,013,Yao Wonka,NARCOANAL NO SON CAMPEONES  SI NO COMPRADORES,None,None
126844,009,No me digas,como hp nos dejaron  sin prima yeiver,None,None
126846,013,Yao Wonka,bachelet piensa  en los pobres,None,None
126848,007,Futurama Fry,que  malote,None,None
126857,001,Ancient Aliens,BELLA HISTORIA SOLO FALTO DIEGO,None,None
126860,006,Filosoraptor,Martita piensa lo k kiErEs k te den  Antes k sea demasiaDo tarde,None,None
126861,011,Problems,no se q aser para q me perdones,None,None
126877,011,Problems,no habra sesiones de bootcamp la semana del 23 a 27 dic ¿como podre sobrevivir?,None,None
126880,011,Problems,No habra sesiones de bootcamp esta semana... ¿como podre sobrevivir?,None,None
126899,001,Ancient Aliens,. Titanes,None,None
126902,003,Ay Si,AY SI AY SI TODOS SON VILLAMELONES MENOS EL AMERICA!,None,None
126903,009,No me digas,del cielo  dijo,None,None
126913,013,Yao Wonka,aplaudele para q no se sienta mal,None,None
126915,001,Ancient Aliens,los extraterrestres son cabezones como moises david,None,None
126916,011,Problems,que me pagaban decian que no me quedaban debiendo decian !!!,None,None
126918,004,Bad Luck Brian,hola trujillo cualquier parecido es pura coincidencia,None,None
126919,005,Disaster Girl,lo ultimo que supe  es que dijo que yo era horrible..,None,None
126924,001,Ancient Aliens,el neto,None,None
126926,012,Willy Wonka,a si que son expertos en pendejadas,None,None
126929,013,Yao Wonka,JAJAJA AHORA SI....ME HIZO REIR SE VA AJUICIAR....JAJAJA,None,None
126930,007,Futurama Fry,mmmm por lo que veo hoy es santa cena no ayune !,None,None
126932,003,Ay Si,yo no fui fue giorgio,None,None
126937,001,Ancient Aliens,tu nunca entiendes rocio,None,None
126938,003,Ay Si,AY SI AY SI AHORA SABE HACER MEMES,None,None
126942,005,Disaster Girl,eso pasa cuando no me traen la comida,None,None
126945,003,Ay Si,ok ok metete  pero no me peges,None,None
126948,006,Filosoraptor,Tan pros estos muchachos,None,None
126950,011,Problems,lo peor que trabaje en la vog es que sea menonita,None,None
126957,008,Matias Prats,10 listo positivo,None,None
126960,011,Problems,le dije vamos a la pizza me dijo que mejor a un motel,None,None
126963,001,Ancient Aliens,"el noticion del horario navideño a muchos no les caeran bien , pero a nosotras siiiiiiiii",None,None
126968,013,Yao Wonka,Y dijo Jose Luis: Me invito lIebana a una conferencia,None,None
126969,001,Ancient Aliens,ASI  LE METI A GILMER,None,None
126970,009,No me digas,NO ME DIGAS  AMIGO ANDRES :3,None,None
126981,007,Futurama Fry,oe la chola  ta q se aburre  hehehe yo igual,None,None
126995,012,Willy Wonka,asi que son expertos en pendejadas,None,None
127000,012,Willy Wonka,PUBLICASTE UNA WEVADA? DIME QUE SE SIENTE SABER QUE MUY PRONTO TE VAN A PENETRAR LA MENTE CON MUCHO BULLYNG?,None,None
127021,009,No me digas,Un tutu rosa En el bunker?!?!?!,None,None
127028,009,No me digas,"uy ,uy. ! me la trgas pelao !",None,None
127030,012,Willy Wonka,asi que estas de gabo que tal te va con el?,None,None
127031,013,Yao Wonka,no puedo creer q haigan mas hinchas de nacional  q de la misma seleccion colombia,None,None
127034,001,Ancient Aliens,.    NEGROS,None,None
127035,006,Filosoraptor,si no hay mal que dure cien años ni cuerpo que lo resista por que el dim aun esta sufriendo?,None,None
127039,001,Ancient Aliens,SOLO HAY UNA RESPUESTA  ASIATICOS,None,None
127045,001,Ancient Aliens,SOLO HAY UNA EXPLICACION ASIATICOS,None,None
127046,008,Matias Prats,niño fue violado y ultrajado mientras le robaban un telefono,None,None
127049,001,Ancient Aliens,SOLO HAY UNA RESPUESTA INGRID,None,None
127051,012,Willy Wonka,FELIZ NAVIDAD LENIS MARINA Y LISANDRO MIGUEL  DE PARTE DE JESUS,None,None
127056,001,Ancient Aliens,vivimos en una  dimension  paralela,None,None
127058,005,Disaster Girl,MI PROFESORA ME PUSO UN 4`9 y yo la puse... ¡¡¡¡¡¡EN LLAMAS!!!!!,None,None
127060,003,Ay Si,mira k miedo k  te tengo gil,None,None
127064,010,Prepare Yourself,Brace yourselves 10,None,None
127066,008,Matias Prats,esq por tu prima  ps me trae loko,None,None
127080,006,Filosoraptor,si las cabras son gays entonces se llamarian walan,None,None
127081,011,Problems,por que me dejastes vanesa inpostora,None,None
127091,012,Willy Wonka,now tell me how is the truth working for you,None,None
127096,004,Bad Luck Brian,la fisica es mi vida TU NO,None,None
127097,004,Bad Luck Brian,Llega 2 veces ala final de la redbull con las rimas preparadas pierde,None,None
127098,002,Annoying Gamer Kid,si soy rigioso y que pedo pue,None,None
127099,004,Bad Luck Brian,se burla de los flaites es flaite,None,None
127101,003,Ay Si,ay gordi... no me das un besito?,None,None
127104,004,Bad Luck Brian,LLega 2 veces a las semifinal de la redbull con las rimas preparadas pierde,None,None
127105,013,Yao Wonka,ke no tienes chichis ke se siente saber ke pareses lesviana!!!,None,None
127106,008,Matias Prats,en otras noticias alci se picho,None,None
127107,012,Willy Wonka,ASI QUE EL FON VIENE ESTAS NAVIDADES......  NO ME DIGAS MAS!,None,None
127110,002,Annoying Gamer Kid,CUANDO JUGAREMOS  PLAYY??????,None,None
127115,011,Problems,les ofreci mi casa para la cena decidieron hacerla donde diego,None,None
127116,007,Futurama Fry,like si  sabes  quien  es,None,None
127120,001,Ancient Aliens,... ...,None,None
127136,003,Ay Si,nada  y tu amigita,None,None
127151,009,No me digas,"cotejo aplazado att, asosincanchas",None,None
127152,006,Filosoraptor,si uso el wifi de la iglesia estoy recibiendo la señal de dios?,None,None
127153,001,Ancient Aliens,Juanmi tio estas boig,None,None
127157,002,Annoying Gamer Kid,por un momento me senti retirado de la playstation,None,None
127162,009,No me digas,entonces para que queres que la joda si me pega,None,None
127168,008,Matias Prats,malas noticias daniela erty opi se fue en sentimiento,None,None
127175,003,Ay Si,anooooo que sexy,None,None
127177,004,Bad Luck Brian,Quiere jugar cs online NO TIENE INTERNET,None,None
127179,008,Matias Prats,noticias mi tia es mi segunda mama,None,None
127181,002,Annoying Gamer Kid,y estas jugando r2beat,None,None
127189,005,Disaster Girl,otra vez.... no me vas a pagar las artes???,None,None
127199,011,Problems,XD te amo  muxo mi amor,None,None
127205,011,Problems,me dijo que me iba a bailar el muñeco hace un mes que no baila,None,None
127209,004,Bad Luck Brian,quiero plata pw  tiooo angelooo,None,None
127212,002,Annoying Gamer Kid,cual es tu equipo en los video juegos nombralos,None,None
127217,012,Willy Wonka,A si que sos el mejor a que no sabes que pelicula es,None,None
127218,004,Bad Luck Brian,va al azteca por  primera vez pierde su equipo 5,None,None
127221,005,Disaster Girl,Aun confias que te Devuelva el euro??,None,None
127232,004,Bad Luck Brian,ola me llamo richard mira mi cara con tu publicacion,None,None
127233,005,Disaster Girl,mmmm  y pensar que los mate,None,None
127234,004,Bad Luck Brian,SE METE A LA PISCINA LO LLAMAN A COMER,None,None
127236,002,Annoying Gamer Kid,ya es muy tarde  maldito elfo,None,None
127254,006,Filosoraptor,tranquila calmate hasta puedes hablar conmigo de tu DEFICIT,None,None
127255,001,Ancient Aliens,la tengo asi de grande,None,None
127256,003,Ay Si,"AY SI, AY SI YO REPETIRIA CARDIO 2 SOLO PORQUE ES MUY CHEVERE",None,None
127262,007,Futurama Fry,wooo quE hermosa,None,None
127266,011,Problems,POR QUE CHUCHA TU   VIEJO NO USO CONDON,None,None
127270,004,Bad Luck Brian,va hasta barcelona a verlo jugar Pierde contra el equipo colero,None,None
127281,007,Futurama Fry,ale sos presumida ¨que barbaridad¨,None,None
127282,006,Filosoraptor,"He escuchado gente decir ""Happy Christmas""... entonces, cuando alguien cumple años se le puede decir ""merry b",None,None
127285,013,Yao Wonka,burlase de los compañeros  no tiene $...askjjksaakj,None,None
127287,013,Yao Wonka,burlase de los compañeros  no tiene $... askjjksaakj,None,None
127288,007,Futurama Fry,yo quisiera ser como mh EL ES CABALLO GANADOR,None,None
127290,005,Disaster Girl,le dije que lo hiba a maldecir no me creyo,None,None
127293,008,Matias Prats,ATLETICO NACIONAL EL UNIKO EKIPO QUE TIENE HINCHAS EN LOS 32 DEPARTAMENTOS DE COLOMBIA.,None,None
127297,004,Bad Luck Brian,PIDE TRASLADO  Y NO LE LLEGA DOTACION,None,None
127299,002,Annoying Gamer Kid,yo soy un gamer normal solo juego 23 horas diarias,None,None
127301,011,Problems,Ale kuliao me dijo que la tenia grande Mentiroso ctm,None,None
127307,012,Willy Wonka,CON QUE VIRGEN HASTA EL MATRIMONIO? DECIME QUE SE SIENTE TENER TU POLLERA LLENA DE SEMEN EN PLENO COLEGIO?,None,None
127319,003,Ay Si,ay si.. ay si me llamo armando y canto en la rondalla santa maria..,None,None
127320,002,Annoying Gamer Kid,mira churri bebe te mando mensajitos,None,None
127324,013,Yao Wonka,Jajajajaja otra vez  !!!este idiota??,None,None
127325,004,Bad Luck Brian,no seas mentirosa nancy no mintas,None,None
127326,004,Bad Luck Brian,y yo la ultima mancha  que falta en tu pelota de futbol,None,None
127327,013,Yao Wonka,asi que estudiaste produccion de radio y tv solo para arreglar tus fotos,None,None
127329,008,Matias Prats,hoy estaba pronosticado  Caida libre,None,None
127347,007,Futurama Fry,"le dare mis  ""felicidades""",None,None
127359,007,Futurama Fry,ya paso  !!!!,None,None
127370,007,Futurama Fry,estoy seguro q es gay  ese tal aldahir,None,None
127372,007,Futurama Fry,creo q brando es invecil si no supiera no le abria escrito en su muro,None,None
127375,004,Bad Luck Brian,TU MAMA  POKEKE,None,None
127380,004,Bad Luck Brian,pelean por el descenso la primera fecha es con el verde,None,None
127389,005,Disaster Girl,dijieron que no les gustaba skrillex ahora ya no!!!,None,None
127391,012,Willy Wonka,¿Tienes un amigo que se llama Isaac? suicidate,None,None
127400,009,No me digas,que eres gay  no te lo puedo creer,None,None
127406,012,Willy Wonka,asi que eres gay mentiroso,None,None
127408,010,Prepare Yourself,Preparense Mañana es la cena Navideña,None,None
127410,012,Willy Wonka,mmm.... chaile...,None,None
127411,008,Matias Prats,ola amigos estamos reportando  uno viciosos q estan n el face son osmar y rene,None,None
127414,003,Ay Si,Ya dijo que se va Para londres,None,None
127416,004,Bad Luck Brian,llega el perrini buscando sol... llueve todo el hp dia,None,None
127419,003,Ay Si,"AY SI,SI SE HACE PORQUE JUGA UNA FINAL",None,None
127425,012,Willy Wonka,aSI QUE MUY MALO FUISTE A QUEMAR EL PINO DE NAVIDAD EN REFOMRA TAMBIEN VAS A IR A QUEMAR LOS PINOS PERO DE LA CASA PRESIDENCIAL POR ESTOS CORRUPTOS,None,None
127427,011,Problems,pero que insensibles!!..,None,None
127428,003,Ay Si,AY SI !  jugamos al amigo secreto y todos saben quien le toca,None,None
127429,003,Ay Si,"Ay si, Ay si yo no le se a tu celular",None,None
127435,012,Willy Wonka,Dime que se siente no saber que publicar,None,None
127450,010,Prepare Yourself,Dios perdoNalo  Por se tan gay,None,None
127453,007,Futurama Fry,YA POH INMADURA MALA PERSONA LAS NECESITO URGENTES,None,None
127454,006,Filosoraptor,"la cancion de mana ""como dueles en los labios? a que le dice y de que labios habla?",None,None
127456,011,Problems,por navidad me dejan comprar 2 juegos yo quiero 3,None,None
127457,012,Willy Wonka,hUGO TE VAS A LLEGAR A gERARDA a SU NOVIAAA VA A VER!!,None,None
127460,001,Ancient Aliens,luz  es asi de bellaaaa,None,None
127461,011,Problems,por navidad solo me dejan comprar 2 videojuegos los que quiero son 3,None,None
127473,012,Willy Wonka,asi que te llamas victor? que se siente ser el perdedor mas grande del mundo,None,None
127475,001,Ancient Aliens,SU NIVEL DE ESTUPIDEZ ES IMPRESIONANTE,None,None
127478,001,Ancient Aliens,exacto cabron,None,None
127488,003,Ay Si,uy se molesto seguro esta en sus dias,None,None
127490,001,Ancient Aliens,Trankilo esto es  obra de brutos,None,None
127491,007,Futurama Fry,NO SE SI EL CULPABLE ES EL POR BAJAR ESTUPIDEZES O SU PAPA POR NO USAR CONDON,None,None
127495,008,Matias Prats,soy mati y en otra noticia camila esta drogada,None,None
127497,004,Bad Luck Brian,le gusta metallica escucha el Greatest Hits,None,None
127500,012,Willy Wonka,no me dejen weon  que se siente  tener la pichula colgada,None,None
127501,012,Willy Wonka,DIME CUANDO  TE HE CACHADO? JONA LA MAMI,None,None
127509,005,Disaster Girl,le dije que si ablaba mal de racing le iva a quemar la casa no me creyo,None,None
127510,006,Filosoraptor,Sabias que 4nticristo es tonto?,None,None
127521,008,Matias Prats,Ultimas noticias Josesitow me llegas al pincho :d,None,None
127524,001,Ancient Aliens,eres un verdadero caga estados,None,None
127525,005,Disaster Girl,te dije que el era solo mio,None,None
127528,006,Filosoraptor,SOL PLAYA Y ARENA Y MATA GENTE...LOCAZOOOO,None,None
127529,003,Ay Si,Nose Nose,None,None
127530,013,Yao Wonka,cree que aprobo historia,None,None
127531,004,Bad Luck Brian,Tiene 18 amigos en facebook y no habla con ninguno,None,None
127532,013,Yao Wonka,¡¡¡cree que aprobo historia!!!,None,None
127537,004,Bad Luck Brian,Tiene 18 amigos en facebook y no chatea con ninguno,None,None
127541,012,Willy Wonka,Asi que eres anti,None,None
127556,012,Willy Wonka,con que no te gusta ONE DIRECTION? QUE SE SIENTE HABERTE QUEDADO EN EL PASADO?,None,None
127559,013,Yao Wonka,"esta bien... paz y amor ""cachetitos""",None,None
127562,012,Willy Wonka,agos  sos hermosa,None,None
127564,008,Matias Prats,"ultimo minuto: jovino novoa invito a un almuerzo de celebracion a Claudio spiniak  pidieron niño envuelto, afirma el chef",None,None
127566,005,Disaster Girl,haci quedara tu cole despues de las vacaciones es mejor no estudiar,None,None
127570,009,No me digas,no enserio  no  me digas,None,None
127576,007,Futurama Fry,no te procupes ya me distes el concejo lo seguire,None,None
127581,012,Willy Wonka,con que eres testigo de jeova que se siente que ni dios te abra la puerta,None,None
127585,004,Bad Luck Brian,No Hoygo No Hoygo Soy De Pescado  tengo oido de palo,None,None
127586,010,Prepare Yourself,No te preocupes el es perfecto,None,None
127593,003,Ay Si,"ay si , ay si que el america se dejo ganar",None,None
127596,013,Yao Wonka,que se siente bajar... ...y no bajar a la vez...,None,None
127597,013,Yao Wonka,tu pides  y eres al ultimo que le dan,None,None
127602,009,No me digas,aaaa si ? cuentenos mas,None,None
127604,004,Bad Luck Brian,estudia toda la noche da la prueba con astete,None,None
127605,001,Ancient Aliens,escaner,None,None
127606,002,Annoying Gamer Kid,se cree bueno en kof... escoje rugal,None,None
127609,005,Disaster Girl,se esta incendiando mi casa  pal face,None,None
127613,001,Ancient Aliens,8===D bryan,None,None
127615,012,Willy Wonka,ASI QUE TE GUSTA EL TEQUILA..? DIME QUE SE SIENTE QUERER PEGARLE A TUS AMIGOS..?,None,None
127617,003,Ay Si,yo  te la meto,None,None
127624,004,Bad Luck Brian,mucha salada crean un grupo de memes no tiene,None,None
127627,003,Ay Si,"Ay si, soy el abogado y le doy a tres al mismo tiempo",None,None
127628,004,Bad Luck Brian,es verdad q estoy muy bonitoooo...,None,None
127632,005,Disaster Girl,soy nana  prefiero quemar la casa antes de darle de comer al felo,None,None
127635,003,Ay Si,ay ay  ya hablo el viejillo!,None,None
127636,004,Bad Luck Brian,mucha salada crean un grupo de memes no tiene memes,None,None
127639,005,Disaster Girl,mi vecino usaba rugal cuando me retaba en kof... pero ya no...,None,None
127643,012,Willy Wonka,¿smartphone sin saldo? Dime que se siente,None,None
127644,001,Ancient Aliens,Solo hay una explicacion: Psicopatas,None,None
127654,001,Ancient Aliens,yo creo que es culpa  de los aliens,None,None
127658,013,Yao Wonka,Nos DESTRUIRAN  A TODOS,None,None
127667,005,Disaster Girl,"a mis vecinos no les gusta prince royce perdon, gustaba",None,None
127669,012,Willy Wonka,CON QUE FUE TU CUMPLE AYER CLAUDIA ?? Y CUENTAME QUE SE SIENTE QUE TU REGALO FUE UN HAPPY MEAL !!,None,None
127670,004,Bad Luck Brian,"hacen un trabajo de 60 paginas el gusi les pone un 6,5",None,None
127674,003,Ay Si,Hay se enojo la neg... la nena,None,None
127678,009,No me digas,no jodas no te creo nada,None,None
127691,004,Bad Luck Brian,juralo wee!!,None,None
127697,004,Bad Luck Brian,ciclon subira a la liga decian y ya van 17 años,None,None
127700,001,Ancient Aliens,solo hay una explicacion para esto la rosa de guadalupe,None,None
127701,003,Ay Si,"ay si ay si , hacen un festival navieño en el kinder de tu hijo y tu hijo es el mas hermoso ay si ay si",None,None
127705,013,Yao Wonka,"JAJAJA CIRO.. YA NO SABEN QUE SERIE PONER , LOS POBRES EDITORES..AJAJJA XDDD",None,None
127707,003,Ay Si,um quien save por que sera que uste es tan salado,None,None
127716,007,Futurama Fry,sospecho que estas aburrido,None,None
127721,004,Bad Luck Brian,viene black sabbath por primera y unica vez a su pais no va,None,None
127731,003,Ay Si,ay si ay si ahora resulta que solo quiere hablar un ratico ay si ay si,None,None
127733,009,No me digas,No  ME DIGAS,None,None
127735,007,Futurama Fry,SI EL PELEA CON EL Y EL CON EL  CON QUIEN PELEO YO?,None,None
127740,003,Ay Si,AY SI AY SI EL GRUPITO SE EMBORRACHO A SALUD DE DENISE,None,None
127743,001,Ancient Aliens,Juegas en las chilenos,None,None
127752,011,Problems,"Cuando duerme sin mi, conmigo sueña Y con todas si duerme a mi lado",None,None
127763,009,No me digas,no me digas ... que recien te diste cuenta,None,None
127764,009,No me digas,PARA K  SI ACA NOMAS TE DAMOS,None,None
127765,008,Matias Prats,ultima noticia  hoy voy a ver a raquel,None,None
127767,003,Ay Si,cuidado amigos tenemos una  fruta muy sensual,None,None
127768,011,Problems,juro que... ya estoy harta de andares,None,None
127786,011,Problems,"me dijo que cuando dormia sin mi , conmigo soñaba. Pero sueña con todas, si duerme a mi lado.",None,None
127788,003,Ay Si,ay si mi forito ay si,None,None
127789,012,Willy Wonka,Vemos belenes? Lo sabia,None,None
127792,012,Willy Wonka,que se siente decir algo que no tiene sentido,None,None
127793,004,Bad Luck Brian,Asi me veo realmente,None,None
127802,003,Ay Si,Ay si Ay si vacaciones list@ para ir de chopin,None,None
127810,009,No me digas,"NO ME DIGAS..... QUE AHORA LE VAIS A HACER CASO, CUANDO ESTAN EN SEMIFINALES EH !!!",None,None
127816,005,Disaster Girl,JAJAJA YO NO FUY,None,None
127820,012,Willy Wonka,asi que te gusta el reggae que se siente ser un rasta,None,None
127821,008,Matias Prats,SEGUN UNA ENCUESTA LOS QUE JUEGAN DOTA SON VIRGENES,None,None
127822,006,Filosoraptor,como puedes hablar de inmadures si estas en 6to grado ????,None,None
127827,011,Problems,si no te kedas pos me mato,None,None
127830,011,Problems,Me dijo que amaba Star Wars Pero que Yo le ganaba de adicta,None,None
127832,007,Futurama Fry,ah si ?  ME TENDRÍA QUE PREOCUPAR?,None,None
127834,009,No me digas,si we vamole pss,None,None
127839,011,Problems,Me dijieron que me quede en mi casa el jueves me perdi dali,None,None
127840,013,Yao Wonka,2+2? aSI TE VOY A PONER,None,None
127848,012,Willy Wonka,trabajas hasta el jueves en ese mierdero de metlife?? que se siente volver a la vida?,None,None
127850,010,Prepare Yourself,pREPARENSE gUERRA DE DISLAICS SE APROXIMA,None,None
127855,013,Yao Wonka,jAA!... Dice Ser Daydreamer  y no sabe quien es angelo,None,None
127860,004,Bad Luck Brian,tiene 12 años todavia cree en papa noel,None,None
127864,003,Ay Si,ay no mija pues q aremos se va mirar las tangas jajaja,None,None
127866,003,Ay Si,"Ay SI, AY SI Y NO QUE NO PODIA CREAR MEMES GRACIOSOS??",None,None
127878,009,No me digas,no seas  pendejo,None,None
127879,012,Willy Wonka,¿ASI  QUE TE GUSTA ATAJO? DIME QUE SE SIENTE TENER BUEN GUSTO MUSICAL,None,None
127880,004,Bad Luck Brian,No es mi problema que entre el camion hace la autorizacion de desvio,None,None
127886,004,Bad Luck Brian,"dijo: ""no es mi problema el ingreso del camion"" hizo la autorizacion de desvio",None,None
127890,005,Disaster Girl,cunfundio el reggae  con el reggaeton,None,None
127891,004,Bad Luck Brian,LE VA MAL CON LOS HOMBRES SE VUELVE LESBIANA Y LA NOVIA LA DEJA POR UN MAN,None,None
127892,009,No me digas,NO ME DIGAS pense que estaba dormido,None,None
127894,012,Willy Wonka,¿ASÍ  QUE TE GUSTA   ATAJO? DIME QUE SE SIENTE TENER BUEN GUSTO MUSICAL,None,None
127895,005,Disaster Girl,jajaja yo no fui,None,None
127920,012,Willy Wonka,me parese o victor te gusta,None,None
127921,008,Matias Prats,no que no el crusazul le gano al america,None,None
127930,005,Disaster Girl,ella me mando a pre yo la mande al cielo,None,None
127942,004,Bad Luck Brian,lee un libro los 4 acuerdos,None,None
127945,006,Filosoraptor,y si en realidad paula me dice que todo esta bien  y al final termina pegandome,None,None
127957,013,Yao Wonka,Ya ves  Jajajajaja,None,None
127962,006,Filosoraptor,el tiempo sin ti... es empo?,None,None
127965,006,Filosoraptor,eres una ´´iyota`` o me parece,None,None
127968,006,Filosoraptor,la unica mujer que deja sin aliento al hombre... es la mujer inflable?,None,None
127970,003,Ay Si,Ahhhhh.... no me digas...,None,None
127973,004,Bad Luck Brian,mas wn que tener 2 hijos  hacerse el wn y kerer kurikukiar y dejar a los hijos con la mama XD,None,None
127974,001,Ancient Aliens,Solo hay un respuesta logica para esto ASIATICOS,None,None
127975,006,Filosoraptor,al seis lo inventaron... en un dos por tres?,None,None
127982,006,Filosoraptor,lo que no puede ser es ademas... imposible?,None,None
127984,006,Filosoraptor,en el cumpleaños del yiyo... habra cerveza?,None,None
127985,005,Disaster Girl,POR NO DARME LO QUE QUERIA SE LA BUSCARON,None,None
127991,006,Filosoraptor,la realidad diaria... es de todos los dias?,None,None
127992,011,Problems,jano  por que chingados no te aborte,None,None
127993,013,Yao Wonka,Jaa.. DIce ser daydreamer y no sabe quien es simon konecki,None,None
127996,006,Filosoraptor,si la vida te da la espalda agarrale las nalgas entonces si lavida te da el frente se le agarra el pene,None,None
127997,005,Disaster Girl,todos pensaban que minecraft era para frikis... pero ahora ya no piensan asi es por su bien,None,None
128000,001,Ancient Aliens,in teresante tus descargos pero le falta la aprobacion de Wilber,None,None
128001,004,Bad Luck Brian,me llamo carlos y nadie me quiere por feo :'(,None,None
128007,004,Bad Luck Brian,Escoge carrera no es una carrera de alta demanda,None,None
128010,009,No me digas,AHHHH... ES EN SERIO...?,None,None
128014,004,Bad Luck Brian,tiene fifa  nunca gana a un amigo,None,None
128017,012,Willy Wonka,What ya lookin at?,None,None
128018,008,Matias Prats,"en otras noticias... parece que todos los aficionados al equipillo de las guajolotas del america, ...se fueron del pais, hasta el cierre de esta edicion nadie ha visto a uno solo.",None,None
128019,011,Problems,me dijo solo la puntita hasta el fondo,None,None
128020,013,Yao Wonka,jajaja enserio quien violo a mi madre,None,None
128026,005,Disaster Girl,insulto a  justin bieber yo no tenia la culpa,None,None
128033,009,No me digas,asi que eres fan de nirvana? me puedes decir de que tratan temas como drain you smell like teen spirit  come as you are long act y enless nameless????,None,None
128036,013,Yao Wonka,Jaa.. Dice daydreamer  y no sabe quien es dooren,None,None
128044,001,Ancient Aliens,simplemente Mujtabas,None,None
128046,012,Willy Wonka,q teparesio la  pedera de momo,None,None
128048,006,Filosoraptor,cuando le pegas a tu mujer con una vara la embarazas?,None,None
128049,007,Futurama Fry,imprecionate maduro salio del close,None,None
128058,001,Ancient Aliens,dat Peruans,None,None
128063,003,Ay Si,eh... Yo no he sido,None,None
128066,004,Bad Luck Brian,Pide lijas y rodamientos Mandan zapatillas,None,None
128073,007,Futurama Fry,woo! habla mandarin,None,None
128079,011,Problems,estupidos idiotas dejen de mandarme estupidos juegos  por favor,None,None
