,meme_id,plantilla,texto_no_tilde,text_1,text_2
76572,004,Bad Luck Brian,se toma un taxi viaja parado,None,None
76576,004,Bad Luck Brian,va a donar sangre para hacer una buena obra Se desmaya mientras recibe una llamada importante,None,None
76578,009,No me digas,jesus cuentanos mas¡¡¡,None,None
76594,006,Filosoraptor,Porque son profesores del ipn si son egresados de la unam?,None,None
76597,006,Filosoraptor,#voltaje967 #maspeligrosoque?,None,None
76599,003,Ay Si,"HAY SI, HAY SI... PLANEO DIARIO...!!",None,None
76603,003,Ay Si,trankilo  es una bromita,None,None
76612,001,Ancient Aliens,Le queda esto de cacha Por depilar,None,None
76613,009,No me digas,asi que colocaste la a era la b,None,None
76620,002,Annoying Gamer Kid,el vicio mata,None,None
76625,007,Futurama Fry,Asi que bostezas Como un elefante!?,None,None
76631,003,Ay Si,uyy perdon señor cultura,None,None
76640,004,Bad Luck Brian,yo juego  com su tontes,None,None
76645,001,Ancient Aliens,clientes clientes,None,None
76647,003,Ay Si,AY SI AY SI! EL GAMER,None,None
76655,004,Bad Luck Brian,SALE POPEYE QUEDA SIN JEFE DE SEGURIDAD,None,None
76663,012,Willy Wonka,Ay jimena Supieras cuanto te amo,None,None
76664,011,Problems,rocio llorando x elian,None,None
76667,003,Ay Si,"!!!!hay si, hay si!!!! mE CREO MUCHO CON MI SUPER CARRO",None,None
76669,003,Ay Si,"ay si,ay si   ella esta de cumpleaños y quiere comer torta!! y no sabe que yuri quiere q marcela prepare chocolate!! ;)",None,None
76670,003,Ay Si,hay si hay si como ya termine progas me la pelo,None,None
76677,004,Bad Luck Brian,elige 1 de sus 2 heros favoritos kitea,None,None
76682,003,Ay Si,ME CREO MUCHO CON MI SUPER COCHE,None,None
76686,003,Ay Si,"¡¡¡¡Hay si, hay si!!!! Me creo  mucho con mi super coche",None,None
76700,004,Bad Luck Brian,no reviso el sap tenia materias que no veia,None,None
76703,003,Ay Si,"ah si ,ah si todos tuvieron cuento con las vargas y a horas si se hacen los mks",None,None
76704,004,Bad Luck Brian,van a buscar el ferrater mora terminan con conceptos de wikipedia,None,None
76716,009,No me digas,y quien lo dice que me lo diga en la cara,None,None
76720,003,Ay Si,ayy siii ami novio le dicen soldadito..,None,None
76721,003,Ay Si,Hay dique que tu no sabe,None,None
76731,004,Bad Luck Brian,¿CUALES SON LAS Ventajas al andar con un feo? www.LAJEfA.MX,None,None
76737,007,Futurama Fry,jennifer si habla popoo,None,None
76738,003,Ay Si,ay si.! ay si..! Que malote,None,None
76745,003,Ay Si,"AY SI, AY SI, HACE EL RETO DEL BALDE DE AGUA FRÍA Y NI SIQUIERA SABE QUE ES LA asl",None,None
76751,007,Futurama Fry,"jkl, cn{´sdbg dfg",None,None
76780,003,Ay Si,AY    lo etraterreste,None,None
76802,003,Ay Si,"Ay si, como es el aniversario de cortazar hoy posteo puras frases suyas",None,None
76805,003,Ay Si,soy tan culto posteo frases de cortazar en su aniversario,None,None
76813,001,Ancient Aliens,recuerden no era penal fueron los aliens,None,None
76817,003,Ay Si,hay si hay si los aumentos vienen de Monterrey,None,None
76818,003,Ay Si,LE TRAJO DESAYUNO y creyo que ya tenia medio adentro,None,None
76819,003,Ay Si,Hay si  Que miedo ME das hay si,None,None
76829,003,Ay Si,"AY SI, AY SI no pues, tan calladita que haremos",None,None
76833,003,Ay Si,ai si ai  aora los pvs juegan domingo a las 6 porq les sacaron del campionato ..I..,None,None
76835,004,Bad Luck Brian,LE MANDA MENSAJES DE AMOR LE CONTESTA CON UNOS CONEJOTES,None,None
76836,007,Futurama Fry,QuIero ver que vas a motokear  Como te va a la vuelta,None,None
76837,012,Willy Wonka,como seran de feas  que tengo que mirar 2 veces porque la primera no lo creo,None,None
76838,005,Disaster Girl,DECIA QUE LE GUSTABA LLEGAR TARDE FIRMAR TEMPRANO Y FINGIR LLAMADAS DE EXCELENCIA DECIA DIJE DECIA,None,None
76844,007,Futurama Fry,karolina no se haga dar .i.,None,None
76849,011,Problems,me ha borrado frikilandia tengo un trauma,None,None
76856,004,Bad Luck Brian,11 M de Dolares en refuerzos pierden de local 3,None,None
76858,009,No me digas,te apetece quedar pitufo? menuda sorpresa!!,None,None
76865,003,Ay Si,"Ay si Ay si, nadie me dijo  QUE TENÍA QUE ELEGIR ÁREA",None,None
76870,003,Ay Si,"AY SI, AY SI AHORA SE VAN A HACER LAS IMPORTANTES .EJJEJE",None,None
76873,001,Ancient Aliens,... manzanas,None,None
76876,004,Bad Luck Brian,DESCARGA TODA LA SERIE ORIGINAL DE BEYBLADE SALE BEYBLADE METAL FUSION Y SHOGUN STEEL,None,None
76880,006,Filosoraptor,ummmmm si veo este blog me voy a llenar de inteligencia,None,None
76881,008,Matias Prats,noticia en bufalos no sueltan las cartas ogetes,None,None
76883,003,Ay Si,"hay si, hay si, cuidado chicos que soy el encatador de perras",None,None
76886,008,Matias Prats,Se podria decir Que Soy adicta a las rayas,None,None
76889,003,Ay Si,Ay si MEME que susto,None,None
76890,003,Ay Si,cuidado chicos tenemos dos niños ratas entre nosotros,None,None
76893,005,Disaster Girl,y eso era un mcdonalds con frikis dentro,None,None
76897,003,Ay Si,u.u tu eres sheila  cara de poto,None,None
76900,004,Bad Luck Brian,CREA SU RED SOCIAL ZUCKERBERG LO DEMANDA,None,None
76905,004,Bad Luck Brian,VA a comer cazuela por es mas sano Le da cagadera y vomitos level god,None,None
76909,004,Bad Luck Brian,EN TWITTER ESCRIBE 150 CARACTERES LE CANCELAN SU CUENTAN,None,None
76912,006,Filosoraptor,SI TITI ES MC TITI PURI SERIA MC PURITI,None,None
76918,013,Yao Wonka,no hay nada mas gratificante... que ver a tu ex con alguien mas feo que tu!!!,None,None
76928,006,Filosoraptor,si nosotros como egresados vamos a carlos paz? los de carlos paz a donde van?,None,None
76931,011,Problems,Me dijeron que podria almenos pasar por los pasillos Upc San isidro,None,None
76933,004,Bad Luck Brian,saca parche nuevo pesa mas de 12 gigas,None,None
76935,011,Problems,SOLO PUBLICO PARA SENTIRME MEJOR Y ESTE PENDEJO JODIENDO ZZZ,None,None
76936,011,Problems,PUBLICO ESTAS COSAS PARA ESTAR MEJOR Y ESTE PENDEJO JODIENDOME,None,None
76939,010,Prepare Yourself,espero el dia del encuentro de primos,None,None
76941,004,Bad Luck Brian,Gana una entrada gratis a un concierto es de one direction,None,None
76948,003,Ay Si,Faaaaa Eso es muy complicado,None,None
76956,004,Bad Luck Brian,inventa una maquina del tiempo. FUNCIONA A BASE DE POLINOMIOS. XD,None,None
76959,001,Ancient Aliens,buena publicacion le falto drama pero buena publicacion,None,None
76961,013,Yao Wonka,no hay nada mas gratificante que andar en Audi en vez de ir donde los murillo,None,None
76962,001,Ancient Aliens,me tienen asi  de harto con sus tontas publicaciones,None,None
76965,003,Ay Si,Mattius cuando le preguntaron Donde estaba estaba el utimo eje,None,None
76968,003,Ay Si,AY SI AY SI SOY DAVID Y ESTOY BIEN PENDEJO,None,None
76970,007,Futurama Fry,ese carrasco sera el doctor?,None,None
76973,004,Bad Luck Brian,le toca pagar para cagar y no tiene plata por el bono,None,None
76974,007,Futurama Fry,esa wera.. d kual fumaria?,None,None
76976,008,Matias Prats,ahora su seudonimo es: diva,None,None
76988,003,Ay Si,yo estoy lleno  no se tu,None,None
76994,001,Ancient Aliens,Buen chiste pero le faltaron aliens,None,None
76995,005,Disaster Girl,NO LE GUSTO EL RAP VILLA DESATO SU IRA,None,None
76999,009,No me digas,cuaentanos tia que paso??,None,None
77000,008,Matias Prats,"otras noticias, young beef crea moda en la calle mas de un virao con un pañuelo en el cuello",None,None
77006,007,Futurama Fry,hasta cuando este pendejo dejara de publicar esas mamadas?,None,None
77009,007,Futurama Fry,Estara aun manu de vacaciones?  Eso he supuesto,None,None
77010,006,Filosoraptor,Si un chiste es tan malo que da risa se consideraria bueno?,None,None
77011,003,Ay Si,"ay si, hay si mmgv burro",None,None
77017,001,Ancient Aliens,que rico lo tienes,None,None
77022,001,Ancient Aliens,EXCELENTE HISTORIA  DEBERIA DE ESTAR EN LA ROSA DE GUADALUPE,None,None
77023,007,Futurama Fry,te amo siempre juntos,None,None
77025,005,Disaster Girl,Me dijo quien era i majesty lo queme vivo mas fuego jajajjaaj,None,None
77028,006,Filosoraptor,si el viernes es de escritorio el resto de la semana es de linea de comandos?,None,None
77035,001,Ancient Aliens,DE HECHO,None,None
77036,001,Ancient Aliens,"""realidades"" .",None,None
77037,011,Problems,supieron k luis miguel ama a silvita diaz,None,None
77049,003,Ay Si,UY UY MUY PROGAMER Y NO A JUGADO GTA SAN ANDREA  (gay),None,None
77050,001,Ancient Aliens,cosa ma grande caballero!!!,None,None
77056,004,Bad Luck Brian,quiere ascender en buena ley es amigo de aaron lopez,None,None
77060,004,Bad Luck Brian,QUIERE VIAJAR A STGO EN SEPTIEMBRE LE PONEN UNA PRUEBA EL 16,None,None
77063,004,Bad Luck Brian,elige 1 de sus 2 heros favoritos para prosear kitea,None,None
77065,001,Ancient Aliens,LA MAMA DE YAMID ES VIRGEN? SEGURO ES OBRA DE !ALIENS!,None,None
77066,004,Bad Luck Brian,Lo mete por primera vez la mina queda embarazada,None,None
77072,001,Ancient Aliens,a las mujeres no se les pega ni con el petalo de una rosa...  sino con todas la espinas,None,None
77074,001,Ancient Aliens,solo hay una explicacion para esto invasores tukis,None,None
77078,012,Willy Wonka,crees ke ganaste la guerra de memes? ke se siente engañartea ti mismo?,None,None
77083,012,Willy Wonka,"nene, crees ke ganaste la guerra de memes? ke se siente engañarte a ti mismo???",None,None
77084,001,Ancient Aliens,exelente letra pinocho deverias hacer un cidi,None,None
77095,012,Willy Wonka,"Asi que con cubetadas quieres curar la Esclerosis Lateral Amiotrofica... ¿Dime que se siente que en lugar de eso solo ayudes a cubrir el salario del presidente de la ALS Association de $339,475 dls (2013)?",None,None
77101,002,Annoying Gamer Kid,juega gta v Toma el control y lo matan,None,None
77103,006,Filosoraptor,si me saco 10 en el enae puedo ir al serums,None,None
77124,011,Problems,Que alguien le diga a poLo Que no lo vuelva a hacer,None,None
77125,001,Ancient Aliens,le ponen sticker en el esfero aliens,None,None
77126,011,Problems,se me perdio el celular,None,None
77137,001,Ancient Aliens,cual es tu sueño  exactamente?,None,None
77158,011,Problems,me tire un peo pero me salio con caldo,None,None
77172,011,Problems,Me hacen bullyng en whatsapp mejor me salgo del grupo,None,None
77176,001,Ancient Aliens,acido embarrutao en la cara,None,None
77185,004,Bad Luck Brian,NACE ES HUMBERTO TAVERA,None,None
77189,007,Futurama Fry,si para ser bello hay ke ver estrellas entonces para ser bello hay ke ser astronomo?,None,None
77190,001,Ancient Aliens,ASI QUE LA CATA  ES MAPUCHE,None,None
77191,007,Futurama Fry,si vivo en nueva esparta ¿seria un espartano,None,None
77193,001,Ancient Aliens,... Elotes,None,None
77196,001,Ancient Aliens,cuan grande e inmensa es tu nariz wicho,None,None
77202,003,Ay Si,"AY SI, LO DIJO ""EL PAIS"" Y VOS ME LO APUNTAS A MI!",None,None
77205,011,Problems,te vas arrepentir de no darle una oportunidad a marcos,None,None
77207,003,Ay Si,hay si hay si me creo porque ando en la uni,None,None
77208,013,Yao Wonka,Ayer ensarto a un cuate al gym... Y hOy lo dejo plantado...!!,None,None
77210,011,Problems,I accidentally closed 9gag on my computer Now I have to start all over,None,None
77222,005,Disaster Girl,Ellos me dijeron cambia el video Y yo cambie los cables,None,None
77223,003,Ay Si,"ahy si, ahy se van a poner con esas mariqueras primera ves que mando tantas cadenas",None,None
77225,008,Matias Prats,avistamiento de krilin en la ciudad no salgan xd,None,None
77228,003,Ay Si,ay ya la cenicienta la mas q limpia,None,None
77229,003,Ay Si,ay ya Meylin la mas q LIMPIA,None,None
77236,001,Ancient Aliens,ERAN TAN GRANDES Y REDONDAS... PARECIAN REALES ... LUEGO VI Y ERA SU CARA HASTA DONDE PODRAN LLEGAR LOS EXPERIMENTOS DE LOS ALIEN,None,None
77238,006,Filosoraptor,el que publico esto su mama nesesita uno como e tamaño de guty,None,None
77242,003,Ay Si,ay si... ay si... hago mi cumple con big party soy la envidia de todos,None,None
77244,003,Ay Si,Ayy Son principios no leyes,None,None
77245,003,Ay Si,ME GUSTA GANAR  PERO QUE NO ME GANEN ATT WILMAR,None,None
77247,005,Disaster Girl,ME PASO LA IMAGEN LE QUEME LA CASA,None,None
77252,003,Ay Si,ayy no son leyes son principios,None,None
77258,002,Annoying Gamer Kid,Pierde en un videojuego mas de 50 veces seguidas dice que no jugaba en serio,None,None
77263,006,Filosoraptor,Si maestro limpio alumno sucio?,None,None
77278,009,No me digas,y a mi que me importa,None,None
77283,006,Filosoraptor,ivan roba bacan lagrto de cuatro esquina,None,None
77284,008,Matias Prats,Flai pillado por x22,None,None
77290,012,Willy Wonka,rapeas?? mandame las rimas el primero que la jode  le hacemos bulling intenso i es en serio,None,None
77293,009,No me digas,Si? no me DIGAS,None,None
77305,006,Filosoraptor,por que los humanos viven y los dinozauros no,None,None
77308,003,Ay Si,"hay si, hay si esta brava y se desquita con todo mundo",None,None
77311,012,Willy Wonka,y a ti no te duele tener esa cara,None,None
77313,005,Disaster Girl,antes me molestaban antes!!!..,None,None
77320,005,Disaster Girl,claro ps archy alos comodines kemarle su casa  alos buenos amigos arreglarle su casa jajja,None,None
77321,011,Problems,Doy todo de mi Y recibo muy poco,None,None
77324,006,Filosoraptor,si no hay agua en el desierto por que  a un hay vida en el desierto,None,None
77329,005,Disaster Girl,no creo que sigan robando  dulces a los niños del vecindario,None,None
77335,011,Problems,me dijieron que me la iban a meter me rompieron  la choncha,None,None
77338,005,Disaster Girl,se me inundo  coyientes,None,None
77343,007,Futurama Fry,mMmm... me apetace un bocata,None,None
77345,012,Willy Wonka,asi que sos lucas  que se siente ser homosexual,None,None
77348,013,Yao Wonka,si un abogado se vuelve loco ¿pierde el juicio?,None,None
77349,008,Matias Prats,en otras nocias jeison andres lopera es gay,None,None
77354,004,Bad Luck Brian,cual es el colmo de darwin tener ideas descabelladas,None,None
77357,003,Ay Si,Ay si.. Ay Si.. ahora se la cree de prodigio,None,None
77361,011,Problems,w2w2 q1qw,None,None
77364,002,Annoying Gamer Kid,. jejeje!,None,None
77368,013,Yao Wonka,si amas a alguien secuestralo y llevatelo a tu casa es tuyo si no te denuncia,None,None
77374,004,Bad Luck Brian,Paga la moto en un banco equivocado,None,None
77378,012,Willy Wonka,con que t kieres ir esta semana pos ahora hasta octubre,None,None
77380,005,Disaster Girl,haaaaaaaaaaaaaaa yyyyyyyyyyyyyyyyyyyyyyyyy,None,None
77381,003,Ay Si,ayyy tosca!!!,None,None
77395,006,Filosoraptor,me disen que dana es frentona sera cierto,None,None
77402,004,Bad Luck Brian,Toma jugos para desintoxicarse saben de la chingada,None,None
77439,001,Ancient Aliens,LAS NALGAS DE LOUIS son lan redondas,None,None
77454,005,Disaster Girl,Mi tio katrina vino a conectar Un trifasico hace pokito,None,None
77459,005,Disaster Girl,que bien no me  descubrieron,None,None
77461,005,Disaster Girl,Alli vivia Regino...,None,None
77462,009,No me digas,que no tienes plata para bajar al centro? dile que te deje al menos pal soyuz,None,None
77463,003,Ay Si,Ay si...!!! tu eres perfecto,None,None
77465,012,Willy Wonka,Dicen que te llamas monica Y que eres un amor,None,None
77477,001,Ancient Aliens,no es dientona solo tiene los dientes en 3d,None,None
77491,012,Willy Wonka,"siii...  y como te sientes, creyendo too eso",None,None
77493,009,No me digas,enserio??!! no me digas!!,None,None
77495,005,Disaster Girl,A mi vecina le gustaba daddy yankee Le di gasolina,None,None
77501,008,Matias Prats,y un saludo a felipe leiva leiva,None,None
77505,013,Yao Wonka,no pos  que pendejo,None,None
77506,009,No me digas,Asi Que melanie lo Boto como una Basura A Adrian  Por feo,None,None
77508,005,Disaster Girl,eso pasa cuando el agente bond entra a tu casa,None,None
77513,013,Yao Wonka,jajaja estos tipos no se cansan de contestarme y todavia se quejan de mi y aun no se dan cuenta que los hago ver mas pendejos perdiendo el tiempo colmigo jajaja,None,None
77516,001,Ancient Aliens,Mujeres quien las entiende?,None,None
77524,005,Disaster Girl,eso es lo que  pasa cuando me mandas solicitides de juego,None,None
77525,007,Futurama Fry,me isiste  reflexionar,None,None
77527,004,Bad Luck Brian,lo reviven en forma humana en mk x muere en el primer trailer,None,None
77540,009,No me digas,2swqds dwqd,None,None
77558,008,Matias Prats,denuncian a jhonatan  por idiotes en exeso,None,None
77560,008,Matias Prats,denuncian a jhonatan  por idiotes exesiva,None,None
77565,009,No me digas,siiii  no me digas,None,None
77571,004,Bad Luck Brian,COMPRA TODOS LOS NUMEROS SUSPENDEN LA RIFA Y PAUL SE VA PARA EL  EXTRANJERO,None,None
77573,009,No me digas,deja el porno  cambia tu vida varon,None,None
77575,009,No me digas,en serioo??? tha'ts not my problem,None,None
77576,006,Filosoraptor,SI LAS MUJERES SON MAS INTELIGENTES POR QUE LES GUSTAN LOS MAS IMBECILES,None,None
77585,005,Disaster Girl,Palmatoria? Que palmatoria?,None,None
77590,011,Problems,LE DIJE HASME TRAVESURAS SE PUSO A JUGAR CON MIS COSMETICOS,None,None
77591,008,Matias Prats,Y en otras noticias Hombre se vuelve cada ves mas tarado,None,None
77592,008,Matias Prats,y en otras noticias  kevin CTM xD,None,None
77594,013,Yao Wonka,ke se siente ke dejen salir a tu hermano y a ti no,None,None
77604,008,Matias Prats,"EN OTRAS NOTICIAS EL GRUPO DE KOMATSU TODAVIA SIGUE ESPERANDO EL ASADO, POSIBLEMENTE PARA AMSA SEA IGUAL..",None,None
77605,007,Futurama Fry,No se si solo ponerle Like O ponerle like y una de mis imagenes puercas,None,None
77612,009,No me digas,Nibat WAS here,None,None
77620,005,Disaster Girl,yo mandaba whatsapp y nadie me contestaba ...,None,None
77621,005,Disaster Girl,"Lo que no saben es que queme  el cuarto de mi hermana por ser Gemelier, e.e",None,None
77622,005,Disaster Girl,que empiece el desverge,None,None
77627,007,Futurama Fry,no recuerdo  quien es jean..,None,None
77629,013,Yao Wonka,la yovanca,None,None
77634,003,Ay Si,SEI UN REGISTA SE ACCENDI UNA TELECAMERA ALLORA SCUSA,None,None
77641,003,Ay Si,yo  le voy..,None,None
77642,005,Disaster Girl,DIJISTE QUE YA TENIA MUCHA ROPA AHORA SI VAMOS DE SHOPPING?,None,None
77663,012,Willy Wonka,asi que compraste vaselina? seguro se te irrito!,None,None
77670,003,Ay Si,hay estefania bien enaniitha,None,None
77678,003,Ay Si,hay no hay no que miedo,None,None
77681,008,Matias Prats,hoy en las noticias el extraño caso del dia que david fue puntual,None,None
77684,003,Ay Si,hay no  me muero????? ajajaj,None,None
77691,004,Bad Luck Brian,"dice: ""Estoy intratable"" pierde",None,None
77699,003,Ay Si,mami lorena  me asustho que hago en un fenomeno natural,None,None
77701,003,Ay Si,aisi aisi soy mari  y me creo bien agerosa,None,None
77706,005,Disaster Girl,me pregutare quien iso eso,None,None
77707,004,Bad Luck Brian,Necesita que su amigo llegue pronto para llamar a una ambulancia es david,None,None
77709,001,Ancient Aliens,fer a mi me gusta asi de grande,None,None
77710,007,Futurama Fry,"tengo un novio que se llama Bilel, lo sabias?",None,None
77711,003,Ay Si,hay no ablando un estraterrestre,None,None
77713,005,Disaster Girl,Tenia vodafone pisa los cuadros a toda velocidad,None,None
77719,007,Futurama Fry,HE PENSADO EN NOSOTROS Y SE QUE SIEMPRE DIGO...,None,None
77721,006,Filosoraptor,soy estefanya  soy linda,None,None
77731,001,Ancient Aliens,Martin AMABLE Aliens,None,None
77732,011,Problems,Richard te hecho de menos  cuando no estoy contigo,None,None
77735,001,Ancient Aliens,Martin es dios  realidad,None,None
77736,002,Annoying Gamer Kid,cojudiandote un rato jajajajaja,None,None
77741,012,Willy Wonka,Conque skype no te da problemas cuenta me mas de esa historia,None,None
77743,004,Bad Luck Brian,NACE ES MARTIN,None,None
77754,013,Yao Wonka,ke pedo  cuitla,None,None
77758,003,Ay Si,"ME MANDA MEMES EN MI CONTRA POLICIA, UN CHICO MALO",None,None
77765,002,Annoying Gamer Kid,ESCRIBI  UN JUEGO TAL COMO SUENE EJ: GETEA FAY,None,None
77766,010,Prepare Yourself,YA NO QUIERO UN SHUEGRO YA NO QUIERO UNA SHUEGRA,None,None
77776,005,Disaster Girl,asi quedo el ultimo que molesto a mi primo gallo,None,None
77777,010,Prepare Yourself,cuidado todos la naza tiene libreta,None,None
77779,012,Willy Wonka,Espera.  ese soy yo,None,None
77785,007,Futurama Fry,Espera un minuto,None,None
77786,002,Annoying Gamer Kid,¿eres muy bueno? tranquilo te denucuiare por hack para que pierdas la cuenta,None,None
77789,003,Ay Si,"se cree una santa  ,pero no de mi devocion",None,None
77790,009,No me digas,sii segura pues claro leche con chocolate = chocolatina xD,None,None
77792,004,Bad Luck Brian,compra su primer juego ...,None,None
77794,013,Yao Wonka,"quieres saber si alguien sigue enamorad@ de su ex? facil, sus mejores fotos de su face estan publicas!!",None,None
77808,007,Futurama Fry,te lo juro  no lo veooooo¡¡,None,None
77814,002,Annoying Gamer Kid,tipico tu aliado en dofus te mata para conseguir un logro,None,None
77815,011,Problems,YOSA: MEDIA HORA Y NO ENCUENTRO NI UN MEME,None,None
77821,007,Futurama Fry,Y dices que esta en el CU? mmm debe ser por el libreoffice que no se ve,None,None
77828,003,Ay Si,escucha crack family...  y ya se creemalo elmuy hp...,None,None
77829,013,Yao Wonka,intento ser celoso miro su cara y muero de risa :D,None,None
77832,003,Ay Si,gracias  me conformo con un 18,None,None
77836,013,Yao Wonka,jajaja amiga diego  si sera normal,None,None
77837,011,Problems,sabes que  me decepcionaste,None,None
77845,011,Problems,DIA #5 DE LA SALIDA DE GABY AUN NO LO SUPERO,None,None
77846,007,Futurama Fry,no se por que siento que nada mas hay mujeres que namas vienen a calentar el boiler y no se. meten a bañar,None,None
77847,004,Bad Luck Brian,corre un maraton solo llega de segundas,None,None
77864,003,Ay Si,AY SI AY SI  AORA TE CAUSA RISA,None,None
77866,012,Willy Wonka,HOLA ALDAIR ATOCHE PRADO QUE SE SIENTE SER ANOREXICO,None,None
77867,001,Ancient Aliens,KAIJUS .,None,None
77874,006,Filosoraptor,que hago  aqui,None,None
77877,003,Ay Si,ay si... ay si... yo jocabed me muero por charly papichulo no se como decirselo y ya me creo la muy muy,None,None
77889,006,Filosoraptor,si saco 10 en el enae estoy jalado,None,None
77895,007,Futurama Fry,"No se si me presumes  tu RELOJ, CELULAR O GAFAS .__.",None,None
77906,005,Disaster Girl,yo les adberti.. no mas tareas.. ellos no obedecieron,None,None
77912,011,Problems,gina por que te vas? ya no llevo cafe lo prometo,None,None
77920,008,Matias Prats,40 mg. y las amigas de la anabel la traicionan y suben la foto,None,None
77923,005,Disaster Girl,el profesor no me presto el celular y le hice una visita,None,None
77935,004,Bad Luck Brian,BANEAN A TRYASH CREYENDO QUE ERA CEDE,None,None
77938,004,Bad Luck Brian,cargue documentos antes de la media noche del 28 de agosto 2014,None,None
77940,008,Matias Prats,EN OTRAS NOTICIAS IVAN NO DEJA DE REIRSE,None,None
77945,002,Annoying Gamer Kid,si MAMA  estoy haciendo mi tarea,None,None
77950,012,Willy Wonka,Asique ahora estudias perreoligia  En el instituto polivalente san francisco de la paz,None,None
77957,011,Problems,"No iras al MJT ME GUSTARIA DECIRTE QUE NO ME DUELE ,PERO SERIA UNA MALDITA MENTIRA",None,None
77965,012,Willy Wonka,Jamas habia visto alquien como mi ñero de mojon!!,None,None
77967,002,Annoying Gamer Kid,mientras estos boludos discuten si van o no van  me juego un pes,None,None
77984,003,Ay Si,Me siento mucho Por que opera la x32,None,None
77986,005,Disaster Girl,"anabel este sorteo esta arreglado, igual todo bien,ya se donde vivis. dormi tranquila.",None,None
77991,003,Ay Si,ahy si ahy si  el jueves paro nacional pero yo lavo autos igual,None,None
77993,001,Ancient Aliens,... yankees,None,None
78005,013,Yao Wonka,te apuesto huevo y medio que no me va a hablar,None,None
78017,010,Prepare Yourself,Asi que te llamas  Walter h,None,None
78019,004,Bad Luck Brian,por ser dientudo no soy popular,None,None
78020,013,Yao Wonka,un abogado me hizo la declaracion.... y la dian  me quiere verme,None,None
78024,003,Ay Si,"Y qe  quieres qe aga, si no encontre de tu mielda?",None,None
78043,003,Ay Si,Ay si cuidado... ...Lucyos makiavelikuz,None,None
78056,004,Bad Luck Brian,luiyi juega para adamantio queda en vibranio a 1 pelea de adamantio,None,None
78057,004,Bad Luck Brian,mirenme no soy bobo soy lindo     jajajaja,None,None
78062,002,Annoying Gamer Kid,me robe las extras de el costeño para comprar bolitas azules!! que malo soy,None,None
78065,004,Bad Luck Brian,pido un asenso no uvo acenso,None,None
78066,004,Bad Luck Brian,soy bobo no verdadddd,None,None
78089,007,Futurama Fry,no queria que supieras dami te extraño demasiado,None,None
78100,004,Bad Luck Brian,toma una pastilla acaba en el hospital,None,None
78130,011,Problems,me dijo que era hombre pero no que tenia senos,None,None
78134,001,Ancient Aliens,que  pena  decepcionarlos   yo   soy   ¡   el  nominado          !,None,None
78138,012,Willy Wonka,asi q eres austin javier dorado santos  dieme q se siente tener q chuparmelo siempre jajaj,None,None
78139,003,Ay Si,HAY SI   HAY SI AHORA TODOS SON APU,None,None
78151,013,Yao Wonka,... en verdad no D:,None,None
78160,011,Problems,Pobres pendejos,None,None
78162,012,Willy Wonka,roos amas a camila que se siente ser tan inteligente,None,None
78163,007,Futurama Fry,No puede ser que Ana no haga un meme escrito,None,None
78166,001,Ancient Aliens,... terroristas,None,None
78167,006,Filosoraptor,loco yoooooooooo noooooooo te parese,None,None
78173,008,Matias Prats,mientra tanto se la comen a la milagros,None,None
78175,012,Willy Wonka,6pm y amc no te aprueba las rpo  decime que se siente,None,None
78176,004,Bad Luck Brian,CUMPLE 22 PARECE DE 30,None,None
78186,006,Filosoraptor,SI QUIEREN UN VERANO SIN POLERA POR QUE NO CIERRAN LA BOCA?,None,None
78196,008,Matias Prats,la uta no adhiere al paro la p uta que lo pario,None,None
78215,004,Bad Luck Brian,jajaja estas chistosa jhon,None,None
78219,004,Bad Luck Brian,hace el desafio del valde con agua muere de hipotermia,None,None
78220,011,Problems,esto se jodio...de mañana en adelante edgardo jaramillo no nos defraudes,None,None
78222,005,Disaster Girl,te robe el first problem?,None,None
78229,012,Willy Wonka,HABLA POR  EXPERIENCIA?,None,None
78231,002,Annoying Gamer Kid,soy defensa central Voy a subir al ataque,None,None
78232,008,Matias Prats,por comentarios como  este fue que me retire de los sets,None,None
78234,010,Prepare Yourself,yety prestame el lancer  que  andar en caballo no es facil,None,None
78237,008,Matias Prats,Hola AMIGUITOS :3 MI NOMBRE ES JHONNY XD,None,None
78238,012,Willy Wonka,con que le fallas a tus padrinos que se siente fallarte a ti mismo recuerda que alla arriba los santos todo lo ven,None,None
78239,004,Bad Luck Brian,me llamo  yeni,None,None
78240,008,Matias Prats,ultima noticia joel monta la de mostroso  porque le cantaron  feliz cumpleaño,None,None
78244,009,No me digas,los escolares en santiago estan como en la biblia van como exodo de los liceos emblematicos a los liceos publicos,None,None
78250,008,Matias Prats,ultima noticia nadia es linda,None,None
78257,008,Matias Prats,encuentran banda que se dedica al robo de lapizes del simce,None,None
78266,013,Yao Wonka,ya me acorde jajjajaa,None,None
78275,001,Ancient Aliens,... kpopers,None,None
78282,004,Bad Luck Brian,estudias en la uam no alcanzas grupo,None,None
78292,006,Filosoraptor,si no puedo comer helados en invierno pa que lo venden entonces,None,None
78294,001,Ancient Aliens,"la del comentario 6, tu si eres un  acople asi de grande",None,None
78320,009,No me digas,Y ASI LOS  OJOS JAJJAAA,None,None
78322,004,Bad Luck Brian,funky dunky cierronky en chinganky,None,None
78327,013,Yao Wonka,se cree bonita  y es mas fea que pisar caca descalso,None,None
78330,013,Yao Wonka,me declaro  ganador de la guerra bitchies!!,None,None
