,meme_id,plantilla,texto_no_tilde,text_1,text_2
77373,001,Ancient Aliens,Solo hay una explicacion para esa panza es un alien,None,None
77375,003,Ay Si,Ay si Bien montunos Y vienDo disque el super bowl,None,None
77381,010,Prepare Yourself,Brace yourself come a girl that dont care anything,None,None
77385,005,Disaster Girl,desian que dragon balll era un asco decian...,None,None
77400,007,Futurama Fry,no puedo elegir,None,None
77403,002,Annoying Gamer Kid,"""si! despues de jugar 3 partidos contra la maquina... ...ya estoy a la altura del hijo de nacho""",None,None
77419,003,Ay Si,"ay si , ay si no veo la temporada de nfl pero ahorita soy fan de halcones!",None,None
77425,003,Ay Si,AHI SI PAUL... TE VAS AL CINE,None,None
77431,003,Ay Si,CAN OR CANNOT? THAT'S THE QUESTION,None,None
77432,009,No me digas,no mames,None,None
77433,004,Bad Luck Brian,val boxeo celo putean,None,None
77434,003,Ay Si,Geraldine Velasco AQUIEN LE INPORTA ESO,None,None
77440,006,Filosoraptor,Si ser gay fuera pecado Justin Bieber no tendria perdon de Dios,None,None
77441,008,Matias Prats,En otras noticias madara se convierte en sabio de los 6 caminos,None,None
77442,013,Yao Wonka,yo burlon? nunca,None,None
77443,008,Matias Prats,absuelven a un ciego de un presunto robo al parecer no tenia nada que ver,None,None
77449,008,Matias Prats,Y EN ULTIMAS NOTICIAS CELIS ESTA CON MAJO PUFFF,None,None
77457,009,No me digas,que tal fue tu primera vez?,None,None
77474,002,Annoying Gamer Kid,wowwww esta weno para tomarle una fotito  evelyn jajajajaj,None,None
77479,006,Filosoraptor,si yo ya me extingi y sigo a qui soy imortal,None,None
77485,013,Yao Wonka,claro yo cocino hasta el agua se me quema,None,None
77491,002,Annoying Gamer Kid,"escribire:""jaja"" en el chat de la hermandad para que sepan que su comentario me causo gracias.",None,None
77493,002,Annoying Gamer Kid,el estuche de lapices es perfecto para mi psp,None,None
77505,006,Filosoraptor,nose si el choco es mas pendejo desde que le quitaron los lentes  o ya es de nacimiento,None,None
77507,013,Yao Wonka,usar uniforme de gerente de sears,None,None
77508,009,No me digas,ENSERIO NO TE CREO!!!,None,None
77510,012,Willy Wonka,untruco de pajinas,None,None
77514,004,Bad Luck Brian,no prende el server quema la casa y a sus familiares,None,None
77517,012,Willy Wonka,Asi que ya perdiste hasta la conciencia,None,None
77518,013,Yao Wonka,yo con tigo jajajaja no...,None,None
77521,005,Disaster Girl,mi vecino le hiba a denver ya no...,None,None
77528,013,Yao Wonka,jjajajaj crazy crazy,None,None
77530,007,Futurama Fry,RESULTA Q NO ERAN SOLO MARIPOSAS  EN EL ESTOMAGO  SINO ERA LA FAMOSA GASTRITIS,None,None
77533,006,Filosoraptor,Si la mascota de los broncos de denver es un caballo podra esta ayudarles con la remontada,None,None
77536,006,Filosoraptor,i wonder if... ther aint drugs,None,None
77537,003,Ay Si,AY SI ...AY SI LOS BRONCOS,None,None
77539,003,Ay Si,AY SI AY SI  AHORA TODOS ESTE DIA SON EXPERTO EN LA NFL,None,None
77540,003,Ay Si,De que te amo...te amo!! Pero no se de tantas cosas cual me gusta mas!!,None,None
77542,006,Filosoraptor,Si el abstencionismo gana entonces quien va a gobernar,None,None
77546,006,Filosoraptor,si el abstencionismo es un partido quien carajos va a gobernar,None,None
77550,004,Bad Luck Brian,QUIEREn HACER campaña politicaEN LOS comentarios de MEMES DE sanga SHUNSHO NADIE TE HACE caso,None,None
77553,008,Matias Prats,se descubrio a un tal  juan jose alias jj boracho dormido afuera de su hato,None,None
77558,012,Willy Wonka,¿Eres un  nuevo belieber? Cuentame mas...,None,None
77560,009,No me digas,que jefferson ya no es virgen?! no te creo nada,None,None
77564,004,Bad Luck Brian,SE VA A YAKO SU MAMA LO BUSCA CON POLICIAS I TODA LAFUERZA AEREA :),None,None
77566,012,Willy Wonka,con que viste el superbowl hoy que sentiste al no entender ni papa de lo que sucedia con la pelota,None,None
77568,011,Problems,BUENO!! SY!! PERO SOLO AMAME! :3,None,None
77575,004,Bad Luck Brian,Primera vez que apuesta Le apuesta a denver,None,None
77578,003,Ay Si,"!aysi,aysi!no tengo que publicar invento que se me quemo la comida",None,None
77585,003,Ay Si,!!!!!Donde donde!!!Esta el monito cual Fiesta,None,None
77587,011,Problems,ME  DIJO QUE  ME  TRAERÍA   POLLO  DE  sonias,None,None
77590,012,Willy Wonka,con que   ya  esta  abierto  sonias  pollo  frito ire  a  comer  con  los  chavalos,None,None
77594,006,Filosoraptor,si la brenda es la prima del alejo  el alejo es gay y la tiene pekeña,None,None
77598,006,Filosoraptor,si dormir es gratis por que cuesta tanto levantarnos,None,None
77601,003,Ay Si,haiii ya amariicon  kjaksjkasjak,None,None
77603,012,Willy Wonka,rompe records de brady tambien pierde el superbowl,None,None
77605,007,Futurama Fry,jummmm laura camila duarte perez,None,None
77611,010,Prepare Yourself,Preparense aficionados de los seahawks everywhere,None,None
77612,012,Willy Wonka,que se siente saver  que siiiii,None,None
77616,003,Ay Si,UY SI UY SI... Se enojo bryan,None,None
77621,004,Bad Luck Brian,juega un ot server de tibia borran su personaje,None,None
77624,010,Prepare Yourself,Brace yourselves oleadas de imagenes de fate stay night  are coming,None,None
77625,004,Bad Luck Brian,compra viagra la tiene chica,None,None
77626,009,No me digas,neta wey no me digas,None,None
77629,004,Bad Luck Brian,SE QUEJA DE LIBERACION vOTA POR ARAYA,None,None
77630,008,Matias Prats,noticia de ultimo minuto ya fuites jajaa!!!,None,None
77635,006,Filosoraptor,si existe politico honesto.... existe presidente honesto..,None,None
77636,012,Willy Wonka,yo creo q ya tiraste y por eso eres bajita,None,None
77639,002,Annoying Gamer Kid,aguante el lol el lolllll,None,None
77640,004,Bad Luck Brian,SE QUEJA DE LAURA  VOTA POR JOHNNY ARAYA,None,None
77642,006,Filosoraptor,SI LOS ZOMBIES ENVEJESEN  ZOMBIEJITOS,None,None
77643,004,Bad Luck Brian,se burla de betania es de la tinaja,None,None
77644,013,Yao Wonka,2X2=44 mY RESPECT,None,None
77656,004,Bad Luck Brian,SU PAPA LE PROMETE PRESTAR EL AUTO CUANDO CUMPLA 18 NO SE LO PASA,None,None
77659,005,Disaster Girl,ella Decia que jeff the killer no existia ahora ell no existe...,None,None
77661,005,Disaster Girl,Ella decia que jeff the killer no existia ahora ella no existe,None,None
77662,006,Filosoraptor,yo opino que que este lornatan tiene caquita en el cerebro,None,None
77666,005,Disaster Girl,mis vecinos tomaban diario manaos tomaban,None,None
77668,011,Problems,Me disse que era romantico e resultou ser USUÁRIO de maca preta,None,None
77679,001,Ancient Aliens,facil.. Wirchos,None,None
77680,010,Prepare Yourself,Brace yourselves dos meses mas de politiqueria se aproximan,None,None
77686,006,Filosoraptor,SOY EL REMIGio!! jorovas del sainz!!,None,None
77693,006,Filosoraptor,"""todo pasa por algo"" dicen averiguar el "" f***ing por que"" es el dilema",None,None
77699,007,Futurama Fry,me gusta una chica?? creo q se llam liz mabel,None,None
77711,005,Disaster Girl,LA PD DIJO QUE ESTABAN TRAFICANDO ASi que tome el hunter,None,None
77722,001,Ancient Aliens,al principio de temporada nadie le iba a los seahawks ahora todos le van... alliens,None,None
77725,007,Futurama Fry,quien yo? nunk t as visto en un espejo?,None,None
77726,006,Filosoraptor,si pongo una calculadora en el monumental tengo todo friamente calculado,None,None
77734,001,Ancient Aliens,SA,None,None
77735,009,No me digas,tu:cuando le dises a tu amigo voltea discretamente el:que donde,None,None
77746,006,Filosoraptor,ESCUCHARLOS SIEMPRE EN LA RADIO Y AHORA HASTA EN LA SOPA,None,None
77755,011,Problems,le dije solo las puntas me hizo corte militar,None,None
77763,002,Annoying Gamer Kid,voy a instalar battlefield 4 !!,None,None
77767,005,Disaster Girl,me dejaste plantada ya no mas,None,None
77773,005,Disaster Girl,"Jajajaja solo estan calentando, dijiste rosa",None,None
77775,008,Matias Prats,y en otras noticias renzo se confienza,None,None
77778,006,Filosoraptor,No se quien miente mas Si johnny y su campaña o poncho y su brete,None,None
77779,007,Futurama Fry,no me vengas con esas putillaaaaaaa,None,None
77790,004,Bad Luck Brian,"trata de toser para  evadir un pedo, like si sono mas furte",None,None
77792,006,Filosoraptor,Hoje tomei uma doses dupla de maca preta....... E me lembrando do Einsten me pergunto: si na verdade todo o que sobe..... e sempre que desce,None,None
77793,006,Filosoraptor,SI HINATA EN REALIDAD ES YANDERE PERO ALGUIEN NO LA A ECHO ENOJAR LO SUFICIENTE,None,None
77798,006,Filosoraptor,INTENTO CONVENCER SOLO A MI NOVIA? O A 3 AMIGOS QUE CAMBIEN SUS PLANES?,None,None
77802,007,Futurama Fry,vallan y chinguen a toda su reputisima madre,None,None
77803,007,Futurama Fry,"No se que es mas raro, que Araya tenga tantos votos O que Orozco no este de ultimo...",None,None
77809,012,Willy Wonka,Eras 4to en las encueStas.... Dime que Siente ganarle al pln ?,None,None
77819,006,Filosoraptor,cual es tu estatura,None,None
77825,012,Willy Wonka,us son los solitarios soy feliz dejen me,None,None
77838,007,Futurama Fry,es de possers decir que solo el metal es la mejor musica?,None,None
77846,007,Futurama Fry,es de possers decir que solo el rock y el metal es la mejor musica?,None,None
77847,012,Willy Wonka,el niga  alado tuyo  no me agrada  mandalo a la carboneria XD,None,None
77850,007,Futurama Fry,siempre hay un maldito sonidita en lo comentario que lo add como si con like comen,None,None
77855,006,Filosoraptor,Si las naves no existieran en que se moveria masi ?,None,None
77866,006,Filosoraptor,si mañana no trabajo es domingo otra vez osea que trabajare 4 dias?,None,None
77867,008,Matias Prats,noticia de ultimo momento Alain ya tiene quien le ayude a envolver para regalo,None,None
77875,006,Filosoraptor,nose si es paulina  o un mono,None,None
77877,003,Ay Si,ahora me hago  el que no se nada,None,None
77884,005,Disaster Girl,mis vecinos odiaban a martina stoessel odiaban...,None,None
77889,006,Filosoraptor,Si todos publican porno banearan a todos?,None,None
77893,005,Disaster Girl,solo queria calentar la pizza de a noche y algo salio mal,None,None
77897,008,Matias Prats,noticias de ultimo minuto piña ya se encabrono,None,None
77899,006,Filosoraptor,Sera que si la disco es una sorpresa es porque va estar buena?,None,None
77902,004,Bad Luck Brian,pasa todas las materias tiene q hacer cuestionario,None,None
77903,006,Filosoraptor,sera que el cerebro de los ateos es  tan reducido que uno  plantea un tema y acaban respondiendo otra cosa?,None,None
77904,012,Willy Wonka,"ASi que celebraste el super bowl"" Dime? Que se siente sentirse gringo por un dia ?",None,None
77905,008,Matias Prats,Noticias de hoy: Justin a muerto.,None,None
77906,011,Problems,que paso ? me vendieron una lata llena de cemento!,None,None
77907,008,Matias Prats,y en otrAS NOTICIAS  SWORD ART ONLINE TENDRA SEGUNDA TEMPORADA,None,None
77910,006,Filosoraptor,valgo vrg  me dicen el fito,None,None
77914,004,Bad Luck Brian,DAVID CREO QUE ERES GAY,None,None
77915,006,Filosoraptor,como mantener a un boludo arriba  como mantener a un boludo abajo,None,None
77916,004,Bad Luck Brian,Se enamora de un chico es gay,None,None
77924,004,Bad Luck Brian,quiere broncearse vuelve carbon,None,None
77925,001,Ancient Aliens,AQUI HAY MUCHOS ¡LAMBONES!,None,None
77927,004,Bad Luck Brian,Actualiza su cel se le borra todo..y se le cae el techo,None,None
77930,001,Ancient Aliens,SOLO HAY UNA EXPLICACION tnt,None,None
77933,009,No me digas,encerio  no weii,None,None
77936,004,Bad Luck Brian,Todos fueron a la biurifol... el no,None,None
77941,004,Bad Luck Brian,Se pone nervioso derrama la comida,None,None
77944,009,No me digas,pues porque  me culie a tu mama wey !!,None,None
77946,001,Ancient Aliens,eres tan estupido que no creo que seas de este planeta,None,None
77947,009,No me digas,NOOOO ME DIGAA,None,None
77949,001,Ancient Aliens,Desequilibrado?? xergio!!,None,None
77953,008,Matias Prats,en otras noticias  el admin no sabe que publicar para tener likes,None,None
77954,006,Filosoraptor,nose si me la sudas  oh la chupas parada,None,None
77955,008,Matias Prats,en otras noticias el admin no sabe que hacer para conseguir likes,None,None
77959,003,Ay Si,Ay si Ay si  ComO ensalada una vez y ya me Siento sUdAble!,None,None
77960,008,Matias Prats,en noticias de hoy  tavo cerritos amanecio con chorro por que los Broncos de Denver perdieron,None,None
77962,001,Ancient Aliens,tengo asi la media pichula,None,None
77970,009,No me digas,aaa nomames neta????,None,None
77971,005,Disaster Girl,veloxx me estaba quitando el spot estaba,None,None
77972,001,Ancient Aliens,MOSTRAR MACHISMO SER MAS SENSIBLE QUE UNA FLOR.,None,None
77977,009,No me digas,cual estadio enfermo culiao si nunca tendran uno,None,None
77982,006,Filosoraptor,y si nos ponemos serios se resolvera el problema??,None,None
77991,009,No me digas,asi que te cayo acc y exe en el kundun no me digas,None,None
77992,006,Filosoraptor,azul ? no mames se me acavan de acavar,None,None
77998,004,Bad Luck Brian,no mames andas bien marihuana  ya no hay desos mija !,None,None
78002,009,No me digas,asi que te gusto el meme... luis ricardo donovan???!!!!,None,None
78010,007,Futurama Fry,quien menciono genesis espinoza en este estado jala sucia .i.,None,None
78011,001,Ancient Aliens,SI NUNCA JUGASTE MU ONLINE NO TUVISTE INFANCIA,None,None
78012,009,No me digas,que hago te  aplaudo,None,None
78014,009,No me digas,no  mames,None,None
78017,007,Futurama Fry,no entiendo un  pedo lo que decis,None,None
78021,007,Futurama Fry,Sony i apple MolanmogOllon,None,None
78026,013,Yao Wonka,. hasta la viejita del agua  fresca se sorprendio jajaja,None,None
78031,010,Prepare Yourself,"PREPARENSE...tAREAS, desvelos, EXAMENES Y EXPOSICIONES se acercan",None,None
78040,003,Ay Si,ay SI AY SI SE PUSO NERVIOSA Y SALIO A FUMAR AFUERA,None,None
78043,013,Yao Wonka,Y creyeron que ganarian con 42.3% en primera vuelta,None,None
78044,013,Yao Wonka,creyeron que ganarian con 42.3% en primera vuelta,None,None
78045,005,Disaster Girl,mi vecina era ¨mary miranda¨¨ ahora cana en el cielo,None,None
78046,005,Disaster Girl,mi vecina era ¨mary miranda¨¨ ahora canta en el cielo,None,None
78049,001,Ancient Aliens,¿fUNCIONARIS? no. aliens,None,None
78054,006,Filosoraptor,si etiketas a muxas mujere en tu pic consiguiras mas like ???,None,None
78059,012,Willy Wonka,con que prometes whoopers para que te lleven  que se siente no cumplir con el dando y dando,None,None
78064,012,Willy Wonka,Asi que le ibas a broncos? qUE SE SIENTE PERDER 10 MILLONES?,None,None
78067,005,Disaster Girl,¡espero que tu cumpleaños sea de esos divertidos!  tu sabes... de la clace que tienes que limpiar las paredes con manqueras feliz cumpleaños uss,None,None
78070,005,Disaster Girl,¡espero que tu cumpleaños sea de esos divertidos!  tu sabes... de la clace que tienes que limpiar las paredes con mangueras feliz cumpleaños uss,None,None
78072,004,Bad Luck Brian,se pone sus botines PUMA para la reunion de zona llegan los asistente..,None,None
78076,009,No me digas,y que kieres ke aga ke te aplauda?,None,None
78079,004,Bad Luck Brian,se enamora de la consuelo ella con suerte sabe de que el existe,None,None
78084,004,Bad Luck Brian,se agarra una flaka de ripley lo sangra  y casi lo despiden,None,None
78087,005,Disaster Girl,Como los de Movie Libre no me dieron mi cuenta tuve que buscar otro entretenimiento,None,None
78094,007,Futurama Fry,mmmmmm interesante!,None,None
78095,003,Ay Si,ay si ay si solo meto un gol y me creo leo messi ay si ay si,None,None
78098,001,Ancient Aliens,que justin bieber es mas inteligente que todo el mundo aliens,None,None
78101,002,Annoying Gamer Kid,Si sigo asi  sere mejor que jeff ?,None,None
78104,005,Disaster Girl,yo no fui  lo hizo la m79 xd,None,None
78105,006,Filosoraptor,Francis yo tambien creo que ahi mas zorrras que agua jajaja,None,None
78110,009,No me digas,apoco adylene,None,None
78116,013,Yao Wonka,tu ley del aborto me la paso por el orto,None,None
78122,006,Filosoraptor,Mira abajo mira arriba,None,None
78128,007,Futurama Fry,"No se si lordsergio es infante o dragon o artillero, pero cada batalla cambia",None,None
78132,013,Yao Wonka,sierto alguien no lo tiene,None,None
78137,005,Disaster Girl,¡QUE LOS VECINOS SE RIERON  DE LOS BRONCOS,None,None
78138,002,Annoying Gamer Kid,Best GAme ever,None,None
78139,003,Ay Si,Ay si! Ay si! Harry y hermione deberian estar juntos y todos hacen un escandalo,None,None
78143,011,Problems,falta una semana para volver a clases,None,None
78149,007,Futurama Fry,not sure if play lol or interest myself on real life,None,None
78153,012,Willy Wonka,"""nunca"" esa endiablada palabrita",None,None
78154,007,Futurama Fry,HMMMM Me llamo igual que Fraile,None,None
78161,008,Matias Prats,ULTIMO MOMENTO  DAVID AMANECIO,None,None
78162,008,Matias Prats,SE BORRAN DE LOS FARTUSCOS  LA TERE NO SABE NADA,None,None
78164,007,Futurama Fry,Nose si es que ESte de noche O si estoy siegO,None,None
78167,007,Futurama Fry,Nose si esta de noche Oh es que estoy cIeGo,None,None
78171,002,Annoying Gamer Kid,aixo ho arregla ricki,None,None
78173,001,Ancient Aliens,windows se lo come TODO,None,None
78176,013,Yao Wonka,tronco depava OTRA VES para el cole,None,None
78177,002,Annoying Gamer Kid,Solo iba a jugar una pero ya voy por la segunda,None,None
78181,004,Bad Luck Brian,Arrives early to work boss is not there,None,None
78195,012,Willy Wonka,sos fan boy de tu consola? que se siente ser un yesca que no tuviste plata para comprar las otras?,None,None
78207,002,Annoying Gamer Kid,me gusta hacer  pacos,None,None
78209,001,Ancient Aliens,. arenosos,None,None
78218,010,Prepare Yourself,Preparense se viene el logit,None,None
78219,004,Bad Luck Brian,"manejare pedo ,no pasara nada decia le cae la police y le kitan su carro fuck",None,None
78221,010,Prepare Yourself,deadline del logit is coming,None,None
78226,009,No me digas,ah no me avia dado cuenta,None,None
78230,009,No me digas,me impacto que tengo esta cara,None,None
78232,008,Matias Prats,ultimo minuto el dia de san valentin se suspende empieza la champions  league,None,None
78233,011,Problems,ahora a esperar un año entero para la proxima super bowl,None,None
78236,005,Disaster Girl,yo solo pasando iva  cuando el penal se quemo,None,None
78240,001,Ancient Aliens,SAPBE .......,None,None
78256,001,Ancient Aliens,me dicen mostro  xq estoy asi cabeza de hongo,None,None
78258,010,Prepare Yourself,ahi estamos stronger than ever,None,None
78260,004,Bad Luck Brian,ve pornografia en clases desde el celular lo meten preso y lo terminan vetando,None,None
78268,001,Ancient Aliens,Los Rusos,None,None
78280,001,Ancient Aliens,Berenjenas ellas tienen la solucion a todo,None,None
78284,005,Disaster Girl,ya sabes lo que puede pasar si no vienes en 10 dias,None,None
78285,001,Ancient Aliens,¿quien escribio la biblia...? ¡aliens!,None,None
78287,005,Disaster Girl,ella amaba a  justin ven lo que paso,None,None
78291,009,No me digas,ahora si me impreciono este bruto,None,None
78294,005,Disaster Girl,They told me that i can't... but i can.,None,None
78295,009,No me digas,asi que el mundial sera 2014 NO ME DIGAS,None,None
78297,010,Prepare Yourself,Preparaos para el examen de filosofia,None,None
78308,009,No me digas,eres mensa o que pedo...,None,None
78311,003,Ay Si,Ay si ahora bocha  juega un server oficial,None,None
78314,012,Willy Wonka,asi que tienes novia..??  Dime que se siente ser dominado.,None,None
78320,002,Annoying Gamer Kid,mejorr  me voy ajugar,None,None
78328,009,No me digas,no me contes querido,None,None
78329,005,Disaster Girl,Mi amiga insulto a One Direction insulto,None,None
78331,010,Prepare Yourself,Prepare madafakas pictures of the holidays are coming...,None,None
78332,009,No me digas,Great  Year,None,None
78333,009,No me digas,felix ¿Cuanto te pesa la cAbeza?,None,None
78335,009,No me digas,oohh nooo!! un robacarros!!!,None,None
78336,005,Disaster Girl,mi vecino era de penadoy era...,None,None
78341,006,Filosoraptor,EL CAMINO ES MAS LIGERO CUANDO NO VAS CARGANDO UN COSTAL DE PAPAS,None,None
78352,011,Problems,lo amaba  pero me dio que le gustaba justin beiber,None,None
78357,004,Bad Luck Brian,lo invitan a jugar voley llueve ese dia,None,None
78359,004,Bad Luck Brian,como rasca mi nuevo bombo lleva 56 claps,None,None
78362,004,Bad Luck Brian,apuesta su virginidad anal pierde,None,None
78367,004,Bad Luck Brian,INSULTA A SU MAMA POR ASK LO PILLAN Y LO CASTIGAN,None,None
78369,004,Bad Luck Brian,LE PIDE HACK DE SETS Y NO DICE PORFAVOR D:,None,None
78373,013,Yao Wonka,Guau!! Sos tan hermosa que me olvide el piropo que te iba a decir..!!!,None,None
78380,009,No me digas,MUERE LUIS ARAGONES Y NO PASA NADA muere paul walker y todo el mundo pierde la cabeza,None,None
78381,001,Ancient Aliens,Como sabia El cs es Lo mejor CONCHETUMARE,None,None
78383,005,Disaster Girl,el felipe y el david escuchaban musica electronica escuchaban!!!,None,None
78388,002,Annoying Gamer Kid,OYE JUANPA TE GANO  EN PES 6 AJAJAJAJ,None,None
78396,008,Matias Prats,Ultimas noticias el incedio fue causado por el proyecto banc sabadell,None,None
78398,009,No me digas,no me diga,None,None
78402,012,Willy Wonka,CON QUE COMPRASTE EN ALMACENES EL TITAN DIME QUE SE SIENTE VESTIR A LA MODA.?,None,None
78403,012,Willy Wonka,OYE JUAN PABLO BAJALE A TU PEDO MEN,None,None
78404,006,Filosoraptor,ami no me enañas WILBERT ESTAS EN CELLU,None,None
78410,009,No me digas,sexoooo jaoooooooo,None,None
78414,006,Filosoraptor,como esque publico? si ya me extingui?,None,None
78416,008,Matias Prats,Les informamos que Leo messi es el mejor jugador  del mundo,None,None
78417,003,Ay Si,hay si hay si se te fracturo la mano y dicen que fue por la paja,None,None
78418,008,Matias Prats,en otras noticias Raul se declara gay pasivo,None,None
78423,010,Prepare Yourself,RiBer ES COMO LOS VENTILADOREs.. Solo sirven en verano,None,None
78431,004,Bad Luck Brian,JUEGA   CARNAVALES NADIE LO MOJA,None,None
78433,009,No me digas,anda q si..? No me digas,None,None
78438,003,Ay Si,"AY SI, AY SI.!! Sidor me Boto estoy desempleado",None,None
78440,001,Ancient Aliens,que dice mi loco,None,None
78448,004,Bad Luck Brian,trata de escapar de una  prision esta en el mar,None,None
78450,001,Ancient Aliens,. machado,None,None
78455,008,Matias Prats,EN OTRAS NOTICIAS... FREJOL SE DECLARA GAY PASIVO...!!!,None,None
78484,013,Yao Wonka,ASI QUE TE CREES EDUCA QUE SE SIENTE HABER LLEVADO CON EMIR?,None,None
78496,005,Disaster Girl,Te encontrare y te matare,None,None
78498,002,Annoying Gamer Kid,NOVIA SUPIERAS QUE TE VOY A HUMILLAR,None,None
78504,011,Problems,sales con tus audifonos inalambricos se descargan en la calle,None,None
78508,003,Ay Si,a no!! ni cuentes conmigo si vas a empezar con tus Burradas...,None,None
78509,008,Matias Prats,ultimo minuto alejandra insiste mucho...,None,None
78511,012,Willy Wonka,Me gustan las golosas,None,None
78517,006,Filosoraptor,el senador serpiente os desea un feliz y provechoso dia,None,None
78518,007,Futurama Fry,YA  DICE...,None,None
78522,006,Filosoraptor,Me gusta el color verde votare por espindola,None,None
78533,003,Ay Si,que malo eres???. cuerpo de torta...,None,None
78539,013,Yao Wonka,jaajjaaja  mas webon,None,None
78543,004,Bad Luck Brian,SE CREE PRO CON LEBLANC sale 0/4,None,None
78547,005,Disaster Girl,mi vecino escuchaba justin bieber todas las noches... y entonces...,None,None
78554,012,Willy Wonka,Asi que hacias encuestas cuenta me que vas hacer ahora? El horoscopo?,None,None
78556,005,Disaster Girl,Mi querian dejar en RADIOSHACK...,None,None
78558,005,Disaster Girl,me dijo te amo y se prendio,None,None
78561,005,Disaster Girl,saluden cabrones que llego besitos,None,None
78562,001,Ancient Aliens,SE CREEN LA CURA CONTRA EL CANCER VILLALOVERS,None,None
78568,006,Filosoraptor,"citar wikipedia te hace ser menos pendejo ?? bien, bien por ti",None,None
78580,012,Willy Wonka,ASI QUE HACIENDO PLANES PARA EL 14 DE FEBRERO DIME QUE SE SIENTE BUSCAR ESE PRETEXTO PARA EMBORRACHARLA Y LUEGO CLAVARLA Y ASI DICES QUE ES AMOR,None,None
78583,003,Ay Si,AY si tengo a1 Y no contesto en WhAts,None,None
78591,003,Ay Si,"ESTUDIO TEOLOGÍA Y HABLO HEBREO, LATÍN Y DEMAS :D",None,None
78595,003,Ay Si,"ESTUDIO TEOLOGÍA, HABLO HEBREO, LATIN Y DEMÁS AY SI, AY SI",None,None
78615,003,Ay Si,QUe? A NO CALMADO!,None,None
78616,008,Matias Prats,noticias de hoy  tavo cerritos,None,None
78624,007,Futurama Fry,¿Porque sera... ...que no te creo?,None,None
78633,007,Futurama Fry,SI ROMEO SANTOS Y HENRIQUE IGLESIAS CANTAN JUNTOS SERA MUSICA PARA GAYS,None,None
78635,007,Futurama Fry,SI ROMEO SANTOS Y ENRIQUE IGLESIAS CANTAN JUNTOS SERA MUSICA PARA GAYS?,None,None
78638,006,Filosoraptor,Si motivo a todOs por entrenar y Me creo un amante del deporte Porque me drogo Y ando estuPido todos los dias?,None,None
78639,002,Annoying Gamer Kid,esta muy dificl!! .,None,None
78640,012,Willy Wonka,asi que estudias en la umh... que se siente al seguir con examenes mientras los demas llevan ya casi medio cuatrimestre??,None,None
78644,007,Futurama Fry,ver algo que nunca hubieras querido ver no tiene precio,None,None
78656,004,Bad Luck Brian,arma la casa mas grande del campamento... no llega a dormir,None,None
78666,002,Annoying Gamer Kid,le hacen un gol dice que el control esta malo,None,None
78669,006,Filosoraptor,? EDER ES HULK O YAO MING,None,None
78670,006,Filosoraptor,nunca pense  que me enamoraria asi,None,None
78673,006,Filosoraptor,no memes  este pendejo que se cree,None,None
78676,012,Willy Wonka,javi te gusto,None,None
78677,009,No me digas,amigo me robaron  en serio no me digas,None,None
78682,006,Filosoraptor,si un hombre usa gel y shampoo ego... entonces es un egoista???,None,None
78686,004,Bad Luck Brian,le toman foto  y sale su sombra,None,None
78688,003,Ay Si,hay si hay si el putito hablo  que miedo,None,None
78693,009,No me digas,"OOHH,LE APAGE LA COMPU MIENTRA RENDERISABA UN VIDEO,,,OHH QUE MAL OH... PERO SI YO ERA EL QUE ESTABA RENDERISANDO",None,None
78696,004,Bad Luck Brian,FALTO POR GRIPA REALMENTE ES LA CRUDA!!!,None,None
78697,002,Annoying Gamer Kid,va perdiendo  dice voy a jugar enserio,None,None
78700,006,Filosoraptor,hay mira mira quien habla,None,None
78706,009,No me digas,de veras no me digas,None,None
78715,002,Annoying Gamer Kid,ADMIN: CAMILO GAMER,None,None
78717,009,No me digas,enserio? no me digas!!!,None,None
78724,002,Annoying Gamer Kid,sube su exbox  lo sacan en el primer partido,None,None
78725,002,Annoying Gamer Kid,comenta  el nombre de tu juego favorito,None,None
78726,009,No me digas,No me digas en serio micky,None,None
78727,012,Willy Wonka,"Asi QUE ERES PLN DIME QUE SE SIENTE GASTAR PLATA, OFRECER PUESTOS, BONOS, CASAS Y HASTA LA PROPIA MADRE Y PERDER CONTRA EL PAC",None,None
78728,007,Futurama Fry,aja y en donde andara el viejo fraid a mi me late q se fue con el pupilo maximo,None,None
78735,005,Disaster Girl,if...! here live the teacher,None,None
78737,006,Filosoraptor,gym gratuito para todos,None,None
78738,003,Ay Si,"perdon no te enojes solo es para saludarte ,kenia",None,None
78743,004,Bad Luck Brian,nos dice que no tenemos vida social desearia ser el conserje de la pagina,None,None
78744,009,No me digas,TE DIGO ALGO?  pienses y digas,None,None
78749,002,Annoying Gamer Kid,lleva su maquina a viciadero cuando juega en ella le meten 6 y lo eliminan,None,None
78750,002,Annoying Gamer Kid,siempre le empatan a final sigue jugando torneos,None,None
78751,011,Problems,osa lastimosamente tu eres su hermana,None,None
78760,012,Willy Wonka,asi q dijistes espero q no juegues con mis sentimientos y tu q piensas q hicistes con dejarme plantado...!,None,None
78761,001,Ancient Aliens,eran  grandotas,None,None
78763,009,No me digas,hoooo.. no me digas,None,None
78765,009,No me digas,ME COMPRE UN NUEVO CELULAR  NOO ME DIGASSS,None,None
78767,004,Bad Luck Brian,se alegra que los boliches ahora cierren a las 6 no sale nunca,None,None
78768,002,Annoying Gamer Kid,gana 3 a 0 se corta el partido,None,None
78769,009,No me digas,Asi no  me digas,None,None
