,meme_id,plantilla,texto_no_tilde,text_1,text_2
102405,003,Ay Si,que te digo ?  bonita?,None,None
102406,004,Bad Luck Brian,quiere ganar la guerra de memes no tiene ninguno,None,None
102416,013,Yao Wonka,soy lexmy  llanos y me gustaria ser negra bueno tapco k digamos k soy tan blanca,None,None
102417,011,Problems,dijo que queria ganar la guerra de memes  se rie de los que le mandan a el,None,None
102420,009,No me digas,vane corral me vuelves loko,None,None
102421,003,Ay Si,cuidado chicos tenemos tabla aqui,None,None
102422,004,Bad Luck Brian,ja..ME MIRO EN EL ESPEJO Y ME ENVIDIO,None,None
102426,009,No me digas,EN SERIO?  .,None,None
102428,001,Ancient Aliens,. Culiacan,None,None
102432,001,Ancient Aliens,ya te lo dije ¡son aliens!,None,None
102435,011,Problems,si sigues me vas hacer llorar,None,None
102437,001,Ancient Aliens,APLAUSO  SI SABE,None,None
102438,007,Futurama Fry,mmmm quita ah esa lora  majo es fea,None,None
102442,001,Ancient Aliens,Y EL DE ABAJO SE LA CHUPA,None,None
102446,007,Futurama Fry,Que haces? amixer,None,None
102451,001,Ancient Aliens,Jeje asi era De gordo,None,None
102453,003,Ay Si,hay hay  ahora dices q te la estoy montando,None,None
102454,007,Futurama Fry,Camila amixer,None,None
102456,004,Bad Luck Brian,quiere ganar la guerra manda memes en blanco,None,None
102457,012,Willy Wonka,de das  pena,None,None
102460,003,Ay Si,quieto ender julian  me ganaste en criminal case,None,None
102461,003,Ay Si,hay hay ahora dices q me vas denunciar,None,None
102463,010,Prepare Yourself,preparence la guerra de hainas va a comenzar,None,None
102467,001,Ancient Aliens,... hainas,None,None
102470,011,Problems,ME DIJO DIEGO NO SAPBEE  PERO DIEGO SI SAPBEE,None,None
102471,003,Ay Si,ay zi ay zi hablo el lindo,None,None
102482,001,Ancient Aliens,.... platas,None,None
102490,004,Bad Luck Brian,juega con los bots los fidea,None,None
102491,001,Ancient Aliens,un volcan  con harrrrrrta piña,None,None
102496,004,Bad Luck Brian,Se la come y no,None,None
102499,001,Ancient Aliens,ESAS GANAS DE CAGAR Y NO TENER PAPEL,None,None
102506,001,Ancient Aliens,vi una nave espacial en buenos aires con rumbo a quilla,None,None
102514,007,Futurama Fry,no se que carajos estamos haciendo,None,None
102516,011,Problems,POR QUE PUBLICAN TANTA WEVA,None,None
102525,001,Ancient Aliens,vi un ovni... en buenos aires rumbo a quilla,None,None
102538,011,Problems,me prometio una guerra de memes me los dejo en blanco,None,None
102543,011,Problems,ya no se que decir me echare carrilla a mi mismo,None,None
102562,001,Ancient Aliens,eSO SE LLAMA AUTOBENEFICIO,None,None
102569,007,Futurama Fry,yo me pregunto porque??? siempre alguien la tiene que cagar con sus comentarios estupidos,None,None
102570,009,No me digas,ohh encerio..,None,None
102574,001,Ancient Aliens,2000 años A.C. GANABAN por penales,None,None
102576,004,Bad Luck Brian,quiere ser dj!.. termina trabajando en un local de fletes,None,None
102579,001,Ancient Aliens,Wedy eres un alien,None,None
102583,008,Matias Prats,noticia de ultimo momento! yohaa surraco busca relacion por face,None,None
102586,012,Willy Wonka,aah que sentiste el temblro deme ¿que se siente ver tantas publicaciones estupidas de la gente?,None,None
102588,001,Ancient Aliens,basicamente somos beffos de nuevo,None,None
102590,005,Disaster Girl,esto le pasara a todos a los que les guste one direction,None,None
102598,004,Bad Luck Brian,estudia en trilce decian  no dejan mucha tarea decian..,None,None
102600,001,Ancient Aliens,La explicacion de esta conversacion  el teletubie de aldo,None,None
102601,007,Futurama Fry,Y si vendO a mis amigos Para ir a forever 21,None,None
102610,001,Ancient Aliens,ARctic monkeys .,None,None
102613,001,Ancient Aliens,OE JHONSON ? SACA LA FUERZA DE MI HUEVO XD,None,None
102616,006,Filosoraptor,si aparece venus de milo en la serie la seguirias viendo?,None,None
102624,003,Ay Si,aysi aysi  yamilet esta guapa,None,None
102630,003,Ay Si,ay si!! ay si!!  enviame tu cuenta que hoy te deposito,None,None
102631,004,Bad Luck Brian,No va todo el semestre pasa todas las materias,None,None
102640,001,Ancient Aliens,Igualdad Autobeneficiosa,None,None
102646,001,Ancient Aliens,SOlo lo entienden los MEXICANOS,None,None
102658,001,Ancient Aliens,solo hay una explicacion diana,None,None
102666,001,Ancient Aliens,niña no te preocupes tu la tendras asi de grande algun dia,None,None
102673,003,Ay Si,hay ci es laverdad teamoooooooo,None,None
102681,001,Ancient Aliens,Como describir a ruben? ...,None,None
102682,004,Bad Luck Brian,ESTudia para toDos los eXamEnes Los reprueba,None,None
102684,006,Filosoraptor,penso.....este guacho esta meta garchar.... y me dijo...tu hijo se olvido las llaves....jajaja,None,None
102685,001,Ancient Aliens,temblo en valencia ? alienigenas,None,None
102688,004,Bad Luck Brian,dice ser anti trotskysta  con cuea sabe quien es trotsky,None,None
102690,004,Bad Luck Brian,habla kaka !!!,None,None
102691,011,Problems,otra vez  gano river,None,None
102704,002,Annoying Gamer Kid,soy andre jugando ps3 jajjajajj...,None,None
102713,006,Filosoraptor,si corren a un narco es un barco corrido?,None,None
102715,006,Filosoraptor,si corren a un narco es un Narco corrido?,None,None
102716,010,Prepare Yourself,solo queda ajustar en el fin de ciclo,None,None
102717,011,Problems,Les dije que no crear el fb ahora benito ya me odia,None,None
102723,006,Filosoraptor,Y HASTA AHORA ME PREGUNTO ESTE ES EL ESPERMATOZOIDE Q GANO ? :P,None,None
102724,006,Filosoraptor,si el hombre araña la mujer rasguña?,None,None
102733,004,Bad Luck Brian,eres mas monse  que yo,None,None
102740,003,Ay Si,"ay si,ay si,me gusta el pan de poncho. OYE,QUIEN ES PONCHO?",None,None
102743,006,Filosoraptor,NO ME DIGAS!!!,None,None
102750,001,Ancient Aliens,el papa¿' ? de andres  pe igualitos a su rulos .....,None,None
102755,009,No me digas,ah si? no me digas,None,None
102759,009,No me digas,no te creo andrea enserioo'''???,None,None
102760,002,Annoying Gamer Kid,les llama a los demas niño rata es el mas niño rata y que coma tierra,None,None
102763,001,Ancient Aliens,it's a Metaphor,None,None
102765,001,Ancient Aliens,Franzone sabpeee,None,None
102766,012,Willy Wonka,tienes sueño? no te acuestes a las 3 am,None,None
102768,009,No me digas,q hermosa eres  vanesa,None,None
102775,008,Matias Prats,la noticia del dia la  vanesa es la mas linda del mundo,None,None
102786,003,Ay Si,hay si hay si me burlo de mi hija por su fb y a mi igual me estan hackeando el mio,None,None
102789,004,Bad Luck Brian,se compra un pc monstruo... ...juega gladiatus,None,None
102793,002,Annoying Gamer Kid,Tocame que soy realidad la trompeta,None,None
102798,001,Ancient Aliens,"no te gusta un inmigrante eres un monstruo inhumano racista no te gusta un gordo, feo, enfermo eres una persona solidaria",None,None
102802,008,Matias Prats,en otras noticias deiny delgado se declara gay,None,None
102808,003,Ay Si,HUY SI AGUANTA,None,None
102809,001,Ancient Aliens,La pACA SIEMPRE LA PACA,None,None
102812,004,Bad Luck Brian,PIDE QUE SE COBRE DESPISO EL TAMBIEN DEBE PAGARLO,None,None
102817,010,Prepare Yourself,se aserca ale traigan guardias hay que defender a las niñas,None,None
102824,009,No me digas,Enserio todavia no sigueS a @quehumor ?,None,None
102826,009,No me digas,De verdad toDavia no sigues a @quehumor ?,None,None
102827,009,No me digas,a nadie le importa tu comentario angel,None,None
102851,003,Ay Si,AY SI AY SI !!! POSTEO ROMEO VS ROYCE PARA TENER MUCHOS LIKES Y COMENTARIOS,None,None
102852,009,No me digas,santiago dime que se siente   no tener el mas minimo sentido de un juego y andar como idiota sin nada que hacer?,None,None
102855,001,Ancient Aliens,"BUENA HISTORIA, LE FALTO WIGETTA  PERO BUENA HITORIA",None,None
102858,011,Problems,tengo un hijo.... se llama enrique peña,None,None
102862,006,Filosoraptor,Si sigo a @quehumor Entonces tEndre las mejores imagenes ?,None,None
102865,005,Disaster Girl,"te juro que hoy es la ultima vez que te burlas de mi, que me engañas",None,None
102869,008,Matias Prats,noticia de ultimo momento! veronica rivero descubrio que estamos en junio,None,None
102872,012,Willy Wonka,flaka que se ciente ser una perdedora,None,None
102879,003,Ay Si,ps si no lava la loza ps toca beber,None,None
102888,001,Ancient Aliens,big bang y derrepente  pum idiotas como este..,None,None
102890,008,Matias Prats,noticias de ultimao hora se busca a erika por exceso de belleza,None,None
102892,011,Problems,Ya diga les que  Tienen la razon pa que se duerman¡!,None,None
102893,003,Ay Si,Digamos q vamos a hablAr por notas de voz Y luego nos escribimos,None,None
102896,004,Bad Luck Brian,Representa una cuenta el dueño ataca compañeros y despues borra,None,None
102898,009,No me digas,Que la sigueinte semana vendra tu novio  que interesante cuentame mas,None,None
102899,007,Futurama Fry,"No se si eres peruana, centroamericana fea Pero mas te vale que tengas paPeles porque te hechare a la migra, maldita fea!",None,None
102900,009,No me digas,ay no mames,None,None
102905,011,Problems,Ya diganles que  Tienen la razon pa que se duerman¡!,None,None
102910,005,Disaster Girl,Mis vecInos me Dijeron que no seguian a @quehumOr Decian...,None,None
102913,001,Ancient Aliens,Estamos muriendo angeluz,None,None
102914,006,Filosoraptor,si la dosis el farmaceutico entendio q4h porque murio el paciente,None,None
102949,002,Annoying Gamer Kid,shu wivitu cumpleañero :D,None,None
102951,010,Prepare Yourself,brace yourself la wea blanca is comming,None,None
102952,002,Annoying Gamer Kid,kike jugando  pess 2014,None,None
102953,013,Yao Wonka,HA SUBIDO EL DEPOR? A MI QUE CARALLO ME IMPORTA.. SOY DEL CELTA,None,None
102954,011,Problems,iremos a penales decia..! siempre ganamos en penales decia..!!,None,None
102956,009,No me digas,No me digas Te dejo tu vieja y se fuE al norte,None,None
102958,009,No me digas,Linda y adorable? No me digas,None,None
102959,008,Matias Prats,me acaban de informar que el internet de ashley es el peor del mundo,None,None
102961,012,Willy Wonka,y que se siente ser tan mmmm  !! mmmulaaa vos? !!,None,None
102964,009,No me digas,ALEX   YA ME ANTOJASTE,None,None
102969,007,Futurama Fry,NO ESTOY SEGUR@ SI DEBO CAMBIAR MI GUARDAROPA O BAJAR DE PESO...,None,None
102970,006,Filosoraptor,sI SEGUN LA BIBLIA SER HOMOSEXUAL NO ES NORMAL UNA SERPIENTE QUE HABLA SI LO ES ?,None,None
102971,012,Willy Wonka,Asi q quieres ver videos DIme q se siente q Te esten escriBiendo y se pause?,None,None
102978,004,Bad Luck Brian,CRUZA EL VADO DE LA 4TA  SE DESNUCA!,None,None
102984,003,Ay Si,ay si! ay si! nunca les dices nada,None,None
102985,001,Ancient Aliens,sexo  salvaje,None,None
102986,009,No me digas,que cosa??? como???,None,None
102988,001,Ancient Aliens,senos  grandes,None,None
102997,009,No me digas,vas al cine o  Se te elonga?,None,None
103003,004,Bad Luck Brian,"empata boca, va a penales boca pierde por penales",None,None
103004,006,Filosoraptor,y si la wea blanca fue inventada para que no hablemos de la reforma educacional?,None,None
103006,009,No me digas,fiesta o se te elonga,None,None
103014,003,Ay Si,"Odiaban las marchas en el colegio Ahora le ponen ""Asistire""",None,None
103016,009,No me digas,aver si entendi te kieres pasar de listo con el jonathan  o kee?????,None,None
103018,009,No me digas,no me digas cochi te esta contigo aorita,None,None
103019,002,Annoying Gamer Kid,soy un  rata,None,None
103020,002,Annoying Gamer Kid,soy un  niño rata,None,None
103023,009,No me digas,que te chupe queeeeeeeeeee,None,None
103024,009,No me digas,no me digas cochi te esta dando aorita,None,None
103026,005,Disaster Girl,Los deje en la friendzone y me fui hablar con mina,None,None
103027,005,Disaster Girl,hola mi amor tomo por pendejo,None,None
103028,005,Disaster Girl,Mis vecinos escuchaban a todo volumen vallenatos ya no,None,None
103052,004,Bad Luck Brian,quiero ser un nacho alfa ¡¡¡¡agregame!!!,None,None
103060,004,Bad Luck Brian,quiero ser un nacho alfa ¡¡¡¡dani agregame!!!!,None,None
103061,003,Ay Si,"No ,pues muy chingon con cargo publico y habla mal del gobierno!!",None,None
103064,010,Prepare Yourself,o nos preparamos que esto va a ser como consumer,None,None
103068,004,Bad Luck Brian,intenta terapear al efra sale regañado por todos,None,None
103069,004,Bad Luck Brian,instala driver audio para bf2 no tiene auido el sistema,None,None
103074,012,Willy Wonka,como sientes paty viendo a peggi con itza aorita en tu imaginacion,None,None
103080,004,Bad Luck Brian,va al estadio por 1ra vez a ver al archirrival,None,None
103099,012,Willy Wonka,con que te quieres tatuar un pinguino Dime que se saber que tendras el peor tatuaje del mundo,None,None
103102,003,Ay Si,Listo ya  la borre paragua,None,None
103103,007,Futurama Fry,dale me gusta si no es que eres  dale ne gusta si salistes si no salistes igual,None,None
103115,012,Willy Wonka,¿no sabias que tocan sekba el 21 de junio? yo de ti no me lo perdia,None,None
103117,012,Willy Wonka,¿que tocan Sekba el 21 de junio? y yo con estos pelos,None,None
103118,005,Disaster Girl,esa era la casa de Fabi y ruth que querian que Visitara  era la casa de ellas jjjj,None,None
103119,001,Ancient Aliens,asi de grande tiene el orto nahuel ',None,None
103120,008,Matias Prats,Nos informan que vas de guay,None,None
103124,008,Matias Prats,Esta noche  ArdeRA troya,None,None
103125,012,Willy Wonka,reforestemos los toros de lidia,None,None
103127,011,Problems,"me llamo nahuel, pedi desayuno y desperte en la cama con dos huevos , un chorizo y leche",None,None
103133,008,Matias Prats,encontrados dos actores de los juegos del hambre secuestrados por una chica mas vale pajaro en mano que ciento volando,None,None
103134,005,Disaster Girl,esa era la casa De mi vecina Dayana la infiel  era la casa de ella jjjjj,None,None
103137,004,Bad Luck Brian,tiene un dia libre llueve a cantatosl,None,None
103138,004,Bad Luck Brian,tiene un dia libre llueve a cantaros,None,None
103140,012,Willy Wonka,"estudia trabajo social,decian..  tendras laburo decian..",None,None
103145,011,Problems,dicen   ser   paginas   de   division   minuscula terminan     hablando     de     panda,None,None
103146,002,Annoying Gamer Kid,JUGEMOS A AMBOS!,None,None
103151,001,Ancient Aliens,gente que no pretende a carmen butron aliens,None,None
103162,001,Ancient Aliens,CUEBTAME mas ...,None,None
103164,001,Ancient Aliens,como tiene EL  PENE?,None,None
103166,006,Filosoraptor,Los domingos por la mañana  no se estudiaba no?,None,None
103170,001,Ancient Aliens,NO QUIERO DECIR QUE LAS HAMBURGUESAS DE  POTRO ME PRODUJERAN ESTOS GASES TAN OLOROSOS PERO HAN SIDO LAS HAMBURGUESAS DE  POTRO,None,None
103192,004,Bad Luck Brian,"le pone a su moto la calcomania que dice: ""jesus es mi guia"" choca a un colectivo por detras",None,None
103196,003,Ay Si,"hay hombre, tu como que eres subnormal",None,None
103200,007,Futurama Fry,Que ha pasado... no hemos jugado,None,None
103202,004,Bad Luck Brian,"NO MATA NADA EN PP,SALE Y VUELVE A ENTRAR... Y SE CONVIERTE EN LA REENCARNACION DE CURTIDOG + SUPERSAYAYIN FASE 30...",None,None
103203,004,Bad Luck Brian,"NO MATA NADA EN PP,SALE Y VUELVE A ENTRAR... Y SE CONVIERTE EN LA REENCARNACION DE CURTIDOG + SUPERSAYAYIN FASE 30..",None,None
103206,001,Ancient Aliens,solo hay una explicacion para esto! gusanos!!!!,None,None
103215,005,Disaster Girl,mis vecinos odiaban one direction odiaban...,None,None
103220,005,Disaster Girl,se paso cerrando a marquez y m hincho los....,None,None
103225,009,No me digas,q no sabias q hoy era domingo  uuuuuu mira de verdad...me sorprende eso,None,None
103226,008,Matias Prats,y en otras noticias no cobramos una chota,None,None
103232,004,Bad Luck Brian,FESTEJA LA RENUNCIA DE RAMON DÍAS PIERDE EL CLASICO IGUAL,None,None
103234,012,Willy Wonka,ASIQUE ERES HINCHA DE BOCA DIME QUE SE SIENTE SOLO TENER PARA FESTEJAR LA RENUNCIA DE RAMON Y AUN ASI PERDER,None,None
103241,009,No me digas,Sabias que el agua moja??,None,None
103243,007,Futurama Fry,despues dices q xq? te dicen odiosa,None,None
103247,003,Ay Si,tus amigas te dicen¡1d estn pasando por delante de tu casa!,None,None
103254,001,Ancient Aliens,tIAS QUE NO TE DICEN ok aLIENS,None,None
103285,003,Ay Si,AY SI MELLAMO Carlos Ardila Lulle Y SE ME OLVIDO PATROCINAR EL CICLISMO AY SII,None,None
103287,012,Willy Wonka,"¿Asi que no crees en el arrebatamiento?! Dime, ¿que vas a hacer cuando suene la trompeta y te hayas quedado?",None,None
103293,006,Filosoraptor,SI tengo un play 2. y me compro otro tendre un play 4,None,None
103304,001,Ancient Aliens,tu shishootas grandotas,None,None
103316,006,Filosoraptor,si hay karaoke bailable habra baile cantable...?,None,None
103327,003,Ay Si,ay no pues si ahora hasta el mas macho se quiere poner la camisa rosa,None,None
103328,004,Bad Luck Brian,CULKIN RETURNS ¿UN AMARILLO?,None,None
103329,003,Ay Si,chaooooooo me boy,None,None
103330,013,Yao Wonka,"""karaoke bailable"" no sea weon...!!! jajajajajaja...",None,None
103333,003,Ay Si,"hola, mira mis dedos soy poison",None,None
103335,013,Yao Wonka,que chiste,None,None
103336,003,Ay Si,ay no pues si ya estan los de caracol y rcn unicos medios y en exclusiva con la familia de nairo y uran,None,None
103343,009,No me digas,chema DAME MÁS DE eso,None,None
103346,012,Willy Wonka,Se fue ramon y los bosteros festejan en el obelisco les gana igual river sin tecnico,None,None
103369,001,Ancient Aliens,EXCELENTE HISTORIA le faltaron aliens  pero excelente historia,None,None
103372,004,Bad Luck Brian,LO PONE A PERES PARA LOS PENALES LO ERRA!!,None,None
103376,010,Prepare Yourself,"Brace yourselves ""School is over"" posts are coming",None,None
103379,002,Annoying Gamer Kid,con 1300 Pi me llamare sk t1,None,None
103380,002,Annoying Gamer Kid,con 13000 Pi me llamare sk t1,None,None
103384,002,Annoying Gamer Kid,con 13000 Pi me llamare skt t1,None,None
103390,004,Bad Luck Brian,con caña el  sebita jajaja,None,None
103402,009,No me digas,EN SERIO  NO TE LA CREO,None,None
103404,001,Ancient Aliens,EL CLARO PRODUCTO DE SER gaY,None,None
103407,005,Disaster Girl,pensaban q no podria pero lo hize,None,None
103410,006,Filosoraptor,esta cachonda me reta en memes,None,None
103415,006,Filosoraptor,aliaaaaanza! !,None,None
103416,009,No me digas,pork chistosa  sebita jajajaja toi aburia  jaja,None,None
103417,004,Bad Luck Brian,jajajaja q chabal,None,None
103424,010,Prepare Yourself,preparate ricardo los memes personalizados estan llegando,None,None
103433,009,No me digas,Tacos gratis  No me digas,None,None
103437,006,Filosoraptor,¿? si a un zoombi le quedara como su ultima comida el cerebro de jms ¿ se moriria de hambre?,None,None
103438,008,Matias Prats,last notice all complain in arcane legends by gang,None,None
103440,012,Willy Wonka,asi que mañana es tu cumpleaños? que se siente tener 17 años??,None,None
103444,011,Problems,el daño esta hecho,None,None
103445,013,Yao Wonka,dulces ja yo solo violo,None,None
103447,009,No me digas,pos  continuo,None,None
103455,013,Yao Wonka,me  cagas xD,None,None
103456,006,Filosoraptor,duerme sabado y domingo  y a mi me dice floja jaja,None,None
103458,012,Willy Wonka,. asi que mañana es tu cumpleaños?,None,None
103468,008,Matias Prats,cuando vamos en cuesta ay q meterle la doble,None,None
103470,008,Matias Prats,en otras noticias  henry es un cuernudo,None,None
103473,004,Bad Luck Brian,MI MADRE DICE QUE SOY EL MAS GUAPO DE MI CLASE PERO VOY A CLASES PARTICULARES,None,None
103492,013,Yao Wonka,me siento  mal no contestas,None,None
103493,003,Ay Si,AHORA RESULTA QUE TODOS SABEN DE CICLISMO,None,None
103497,006,Filosoraptor,la Yuli es muy linda  y muy tierna,None,None
103503,006,Filosoraptor,"Solo quiero algun amigo, sera posible? mmmmmh....",None,None
103510,005,Disaster Girl,YOU THINK FUNNY WITH GANG IN PVP? LEVEL: REVENGE,None,None
103513,008,Matias Prats,tremenda explosion en una fabrica de pelucas la policia sigue peinando la zona buscando restos.,None,None
103518,005,Disaster Girl,YOU THINK FUNNY WITH GANG IN PVP? SEE THAT,None,None
103519,003,Ay Si,AY! QUE MIEDO APAGUE EL PC EN MODO NO SEGURO!,None,None
103523,013,Yao Wonka,cual futbol ni que hptas a mi solo hableme de ciclismo y ya!!!,None,None
103524,003,Ay Si,"aY sI , AY SI ME BAS A OBLIGAR A QUE TRABAJE QUE MIEDO",None,None
103527,003,Ay Si,se cree haker por hakear club penguin,None,None
103530,002,Annoying Gamer Kid,hoy voy a jugar!!!,None,None
103533,004,Bad Luck Brian,Descarga un monton de hackers para call of duty  aun asi pierde,None,None
103544,005,Disaster Girl,Me dijo que me bajara en la esquina!! Y me quede en la esquina....,None,None
103549,006,Filosoraptor,SI EVA ESCAPA ESTA EVA...DIDA?,None,None
103552,007,Futurama Fry,este man es mucho guevon,None,None
103554,011,Problems,dime por favor,None,None
103559,003,Ay Si,hay si hay si se cree porque es la bebe de la casa,None,None
103572,012,Willy Wonka,asi ke eres de la sonora la brisa tropical y ya eres internacional,None,None
103581,008,Matias Prats,"CHICO MUERE ATROPELLADO POR UN CAMION MIENTRAS IBA AL CINE, NO VIO EL TRAILER...",None,None
103583,012,Willy Wonka,mira mira asi ke eres bajista los U.S.a marines,None,None
103590,005,Disaster Girl,upsi yo no fuy,None,None
103605,013,Yao Wonka,paola fea  xd,None,None
103606,008,Matias Prats,ultimo momento  confirmado x leonor...,None,None
103625,012,Willy Wonka,Apoco ! No me digas !!!,None,None
103626,001,Ancient Aliens,gente que corrige el simulacro en 5 horas aliens,None,None
103631,007,Futurama Fry,asi que me quitas el iternet ya veraz pu..,None,None
103632,013,Yao Wonka,mire a justin viver y se me quedo la cara asi.,None,None
103633,013,Yao Wonka,!! jajajajaja!! lo rallaron,None,None
103636,004,Bad Luck Brian,wants to relax with a nice melody listens to milton babbitt's music,None,None
103641,006,Filosoraptor,si eres un cero a la izquierda por que siguen contando contigo,None,None
103644,005,Disaster Girl,Mis vecinos eran de olimpia ....eran....,None,None
103652,007,Futurama Fry,no se en que estoi pensan do,None,None
103658,012,Willy Wonka,diria arturo eso se resuelve con la resolvente y listo.....,None,None
103661,006,Filosoraptor,por que te pones seloso acaso soy hermoso(a),None,None
103667,013,Yao Wonka,Jajaja Ud Mismo Dijo  Sere Curtido En 5.4.3.2.1,None,None
103669,005,Disaster Girl,MI VECINO ME ROBABA EL WI,None,None
103672,005,Disaster Girl,yo queria que pase y paso,None,None
103675,013,Yao Wonka,quien es la mejor                                    vs jennyfer      o      anayelly,None,None
103677,008,Matias Prats,esto y mucho mas en TV fatima.. contigo chivee..,None,None
103678,013,Yao Wonka,Dime que se siente  ser la mas fea,None,None
103686,006,Filosoraptor,osea que la pantera rosa siempre estaba de lider.,None,None
103689,006,Filosoraptor,osea que la pantera rosa... siempre estaba de lider.,None,None
103698,012,Willy Wonka,USTED USA EL BOTON VERDE PARA CRUZAR LA CALLE? DIGAME QUE SE SIENTE SER TAN WNA,None,None
103701,010,Prepare Yourself,ya no vuelvo.... pero quien INGAOS me traia anoche ahi?,None,None
103710,001,Ancient Aliens,gente pelandose everywhere!,None,None
103711,003,Ay Si,ay que malota florencia vas a cumplir 20 años,None,None
103716,005,Disaster Girl,todo el dia con daddy yankee y la gasolina pues ahi tienes!!!,None,None
103717,001,Ancient Aliens,TENIAN QUE SER BUSOLOGOS,None,None
103719,001,Ancient Aliens,la tengo asi de grande,None,None
103720,008,Matias Prats,Yo aqui dando noticias y NO ME DAN NI 1 PESO,None,None
103722,008,Matias Prats,Desde radio cadamis informamos que: Faltan 55 dias para el cadamis,None,None
103724,003,Ay Si,Ya empiezan los festivos en colombia  En colombia Mucha rIsa,None,None
103730,005,Disaster Girl,¿Reformar la casa de la cultura? mejor hacerle esto al ay,None,None
103733,008,Matias Prats,y en la secion de sucesos julian no sale de casa x miedo a q lo desplume el socio,None,None
103735,006,Filosoraptor,Es olorosa  o olfatea?,None,None
103736,003,Ay Si,Ya empieza la TaNda de festivos en colombia  MucHa Risa verdad,None,None
103738,001,Ancient Aliens,asi de cojon eres tantos pelos q te hicieron y no los usas contra los totolates,None,None
103740,006,Filosoraptor,no ce quien es mas estupido tu  o tu padre por no usar condosn,None,None
103745,005,Disaster Girl,jjajjaaj  no  me inporta erick estava adentro,None,None
103747,003,Ay Si,ay si si si salgo con cualquiera y me tomo fotos para provocar celos ay si si si,None,None
103754,006,Filosoraptor,Ahora todos crean un juego interesante yo me quedare con mis raspaditas,None,None
103764,011,Problems,"Hazte jefa, decian todos te haran caso, decian",None,None
103769,013,Yao Wonka,¿En que se parece el elky a la botella  de cerveza?  Del cuello para arriba esta vacio,None,None
103773,006,Filosoraptor,Si power y predator son nuestros padres Quien se lo mete a quien o se lo meten lo 2,None,None
103777,001,Ancient Aliens,simplemente la zona de los santos ya no es la misma despues de lights party.,None,None
103780,008,Matias Prats,"en otras noticias... encuentran presunto cuerpo de tomo en una carretera , en su espalda se hacen visibles las palabras : Gera estuvo aqui",None,None
103784,001,Ancient Aliens,Espitias algun dia  Conquistaran el mundo,None,None
103785,001,Ancient Aliens,. aduanas,None,None
103786,008,Matias Prats,"en otras noticias... encuentran presunto cuerpo de TOMI en una carretera , en su espalda se hacen visibles las palabras : Gera estuvo aqui",None,None
103795,003,Ay Si,AY SI TODOS twittean #SOYSINFRONTERAS  PARA GANARSE UN PREMIO,None,None
103798,005,Disaster Girl,mis vecinos eran de la u,None,None
103807,011,Problems,sii xD  llevenselo solo  abla huevadas,None,None
103813,005,Disaster Girl,Molestaba a juank con oe oe  Creo q todo termino,None,None
103816,013,Yao Wonka,no es por enamorarte pero.. los boyacenses estamos de moda!!,None,None
103818,011,Problems,Estaba cosinando Tuve que comprar de burger king,None,None
103830,004,Bad Luck Brian,"abre la ventana para que se sa;lga el zancudo, me dice mama, la abro y entonces se meten dos moscas, un perro, un vendedor de nextel un sicario y dos guachos",None,None
103832,001,Ancient Aliens,QUE HISTORIA TAN MARAVILLOSA,None,None
103833,007,Futurama Fry,Aveces me pregunto Por que hay gente tan pendeja?,None,None
103838,013,Yao Wonka,brus  chivito eres,None,None
103841,008,Matias Prats,en otras noticias rosy santos aparecio en el ultimo video de uno para todo,None,None
103843,013,Yao Wonka,CASATE PARA QUE SE TE QUITE LO AMARGADA ESPERA. YA TE CASASTE?. LO SIENTO . amargada!!,None,None
103846,013,Yao Wonka,"aaa conque comiendo morass la baston, la lechu, y la gordiss ..jaja",None,None
103849,013,Yao Wonka,HAPPY 31 HAPPY 2014,None,None
103850,002,Annoying Gamer Kid,alexandra mi amor te amooooooo,None,None
103862,011,Problems,"Estas llorando? no, asi me mojo los cachetes",None,None
103863,011,Problems,Le dije na ma la puntita la metio de un solo,None,None
103867,004,Bad Luck Brian,Le dejan casa sola Tiene entrega dE gambOa,None,None
103878,011,Problems,Le dije que ando con la meNstruacion RespondiO que mi hermana no,None,None
103889,009,No me digas,no te cansas  de cagarla,None,None
103891,004,Bad Luck Brian,TIENE UN CLAN NADIE SE METE CON EL,None,None
103893,004,Bad Luck Brian,tiene novia por primera vez en su vida es ACTRIZ porno,None,None
103896,003,Ay Si,"Ay si! estoy orgulloso de nairo y rigoberto pero si nunca hubieran ganado, ni los nombrarian en el adn",None,None
103898,007,Futurama Fry,lanza p  soliii...!!!,None,None
103899,012,Willy Wonka,asi que te burlas de los tronquistas tambien votaste por pipo,None,None
103916,009,No me digas,Que ERES guapisima Y NO lo sabes,None,None
103923,004,Bad Luck Brian,salen un jueves terminan tomando un tecito,None,None
103926,008,Matias Prats,Santos no va a Boyaca cuando hay paro campesino pero hay que aprovechar que gano Nairo y sacar unos votos...!oportunista!,None,None
103935,009,No me digas,y que ago? te apludo?,None,None
103938,013,Yao Wonka,No te doy...... Por que estas en mi pantalla!,None,None
103953,009,No me digas,Alguien dijo  ¿ron?,None,None
103954,012,Willy Wonka,asi que no quieres saber nada de la promo porque mejor no me agarras el como me lele,None,None
103956,012,Willy Wonka,asi que no quieres saber nada de la promo porque mejor no me agarras la nutria,None,None
103959,009,No me digas,niko  un kuiskom para ti 8==D,None,None
103963,002,Annoying Gamer Kid,pierdes en fifa   pides la revancha y no la pasa,None,None
