,meme_id,plantilla,texto_no_tilde,text_1,text_2
79303,005,Disaster Girl,Aaobdoabsu Jabaoanbfak,None,None
79306,012,Willy Wonka,Dise ser tu amigo Y te la hace por la espalda,None,None
79307,008,Matias Prats,Ultma hora Ronchi dice Que Te Va pelliccarte  una nalga,None,None
79308,008,Matias Prats,En otras noticias en mejicanos se a desatado la Famosa guerra de imagenes,None,None
79319,004,Bad Luck Brian,Intenta no reirse solo pero se rie porque es tonto se rie porque es baragaño,None,None
79320,007,Futurama Fry,Un amigo me dijo cuanto es 2 mas 2 yo le dije 4 y cuanto son 2y2 le dije 4 no entonces cuantos son 22 ahh que estupido soy Bueno si te pasa como fry eres tonto y si te encuentras a fry mirandote asi eres como su signi fica que te pedira que le ensenes las matenaticas,None,None
79322,008,Matias Prats,noticia de ultimo minuto Vistor se fue de dildazos,None,None
79337,008,Matias Prats,UltMa hora Ronchi dice Que Va pelliccarte una nalga,None,None
79342,008,Matias Prats,podria decirse... Que le perdonan el retraso,None,None
79344,008,Matias Prats,lo ultimo de noticias caracol satiago ama a lorena,None,None
79345,004,Bad Luck Brian,Manda a comprar lechuga Llega el pedido de girasoles,None,None
79349,008,Matias Prats,Ultima hora Ronchi dice Que Va Pelliccarte una nalga,None,None
79354,008,Matias Prats,Ultima Hora Ronchi dece Que te Va pelliccar una nalga,None,None
79359,008,Matias Prats,en otras noticias el compa esta haciendo meritos pa pistear,None,None
79361,004,Bad Luck Brian,es un consolador lo compran y no lo sacan jamas,None,None
79363,013,Yao Wonka,jajajaja este pendejo,None,None
79368,013,Yao Wonka,jajajaja este pendejo esta drogado,None,None
79374,006,Filosoraptor,osea que llego la POLICÍA y lo atraparon,None,None
79375,006,Filosoraptor,Que majaderos  pensar Que  despues de que  una persona se enferma  y no se interesan desde un principio por su tratamiento y luego aparecen a criticar y  a  dañar lo que  se ha hecho  con una desinformacion absoluta. Hello?,None,None
79377,003,Ay Si,asique multipliquense como los panes y los penes,None,None
79383,003,Ay Si,hayyy si hayyyy si soy mandilon y que.,None,None
79389,008,Matias Prats,Ultima hora Ronchi  dice Que te pelliccara una nalga cuando te vea,None,None
79390,004,Bad Luck Brian,TOMA NEUROFORTAN SE CONVIERTE EN ZOMBIE,None,None
79393,008,Matias Prats,sorprenden a J Pezoa declarando en miami al FBI,None,None
79394,001,Ancient Aliens,tsss estas bien pendejo,None,None
79397,009,No me digas,asi quieres que te deje el administrador del grupo,None,None
79398,011,Problems,señor ya.no aguanto a jose iluminalo por favor.,None,None
79399,001,Ancient Aliens,Phrases within phrases ALIENS,None,None
79414,008,Matias Prats,podria decirse... que le perdonan el retraso,None,None
79416,005,Disaster Girl,No me gusta paola No te gusta u.u que mal ami no me gusta ti casa,None,None
79418,004,Bad Luck Brian,tU ERES RARAAAAAA,None,None
79419,004,Bad Luck Brian,le dan un servicio nuevo es UOC PVirtual,None,None
79420,008,Matias Prats,Perdona que insista... tengo derecho a revision (18.1 NRAEA) #Examenesjustosupv,None,None
79422,006,Filosoraptor,SE aprovechan de mi parte del cerebro reptiliano para venderme vegetales,None,None
79426,004,Bad Luck Brian,Crea un grupo de familia en whatssap Solo habla con el primo,None,None
79428,004,Bad Luck Brian,Dice ser el mejor Messi tine,None,None
79431,012,Willy Wonka,QUE SE SIENTE QUE VAS A VENDER EN BACHILLERATO¡¡¡,None,None
79432,009,No me digas,No me digas :|,None,None
79433,004,Bad Luck Brian,puedo reclamar mis notas (19 NRAEA) @daupv #Examenesjustosupv,None,None
79435,008,Matias Prats,ultima noticia diego villanueva acaba de mandar su ultima wevaa del dia,None,None
79436,006,Filosoraptor,aixzila la niña mounstro,None,None
79438,004,Bad Luck Brian,QUIERE UNA CUENTA TODAS ESTAN BANEADAS xd,None,None
79440,003,Ay Si,yo no se x q les dan muy poca comision kirinas,None,None
79442,012,Willy Wonka,asi que anoche te fuiste de parranda Que se siente ser zombie,None,None
79443,012,Willy Wonka,ASÍ QUE VAS AL CAQUETÁ DIME QUE SE SIENTE ESTAR EN EL PARAISO,None,None
79447,012,Willy Wonka,ASÍ QUE VAS AL CAQUETÁ DIME QUE SE SIENTE ESTAR EN EL PARAÍSO?,None,None
79448,005,Disaster Girl,Esta situacion Esta que arde,None,None
79449,011,Problems,no me an depisitado,None,None
79452,007,Futurama Fry,este pendejo es virgen modo Dios,None,None
79453,004,Bad Luck Brian,Los despiden por la llegada del A380 Consiguen otro trabajo antes de que aterrize,None,None
79456,007,Futurama Fry,Si 3x4 es 20 ¿Cuanto es 4x3?,None,None
79461,012,Willy Wonka,si te comento lo que pienso armo la 3 gerra mundial,None,None
79462,006,Filosoraptor,Antes de esta materia era intolerante ahora comprendo al OSITO,None,None
79464,007,Futurama Fry,"no se si, me tenian que haber avisado de traer la calculadora (15.5 NRAEA) @daupv #Examenesjustosupv",None,None
79466,007,Futurama Fry,"no se si, me tenian que haber avsado de traer la calculadora (15.5 NRAEA) @daupv #Examenesjustosupv",None,None
79467,007,Futurama Fry,CREEME QUE LO ESTOY PENSANDO,None,None
79469,012,Willy Wonka,si te comento lo que pienso armo la 3 guerra mundial,None,None
79475,004,Bad Luck Brian,NO GANA NADA LE PINCHAN LA BICI,None,None
79477,007,Futurama Fry,hola... quien es???,None,None
79485,001,Ancient Aliens,la conclucion en esto es que zeta gana,None,None
79486,006,Filosoraptor,yo mu pregunto si no ubiera wifi noooo!! q feo,None,None
79491,007,Futurama Fry,Pensadolo bien... tienes razon ...,None,None
79492,009,No me digas,El chupakabras Es mas cuate,None,None
79493,013,Yao Wonka,ja ja ja te lo dije,None,None
79494,013,Yao Wonka,Que te vas a donde?? Jajajajajaja,None,None
79505,007,Futurama Fry,¿Francisca y joaquin? Pero si ese es feo feo feooooo feeoooooo jajajjajajajjajajajja,None,None
79513,003,Ay Si,Huy huy ..... Que mello Sonia .!.,None,None
79518,008,Matias Prats,Lado pierde la virginidad Con Vistorrrr,None,None
79526,008,Matias Prats,¿Mila 15 puntos en el carnet? Nooooo!!!,None,None
79528,004,Bad Luck Brian,yerko tienes trabajo ?? jajajaj nooo,None,None
79537,010,Prepare Yourself,brace yourselves... chupitos incoming...,None,None
79540,013,Yao Wonka,Francisca tienes pololo Noooooooo xk eres fea jajjajajjjaja,None,None
79541,010,Prepare Yourself,madre mia mira como vienen estos... oleadas de chupitos se avecinan...,None,None
79542,005,Disaster Girl,Mis vecinos deican que pecar es malo Decian...,None,None
79550,003,Ay Si,ahhh ... noooo.... a mi no me miren yo esta noche no cocino,None,None
79555,008,Matias Prats,informacion de ultimo minuto ketty me va dejando en visto 2 dias ¡es un record!,None,None
79556,008,Matias Prats,las noticias mas importartes barbara quiere llamar la atencion favor de no hacerle caso,None,None
79559,008,Matias Prats,las noticias mas importantes barbara quiere llamar la atencion favor de no hacerle caso,None,None
79561,005,Disaster Girl,"Pos volamos DICISA pero de que llego, llego",None,None
79562,003,Ay Si,Ay siiii Yo puro pin floi,None,None
79566,005,Disaster Girl,Ellas escuchaban musica romantica escuchaban...,None,None
79572,013,Yao Wonka,¿notas antes de la revision? (18.5 NRAEA)   @daupv #Examenesjustosupv,None,None
79573,013,Yao Wonka,¿notas antes de la revision?... (18.5 NRAEA)   @daupv #Examenesjustosupv,None,None
79575,004,Bad Luck Brian,Se escapa el chapo mejor kate del castillo sabe donde esta,None,None
79577,003,Ay Si,HAY SI QUE MALOTE,None,None
79579,006,Filosoraptor,terodactilo umgrrrr que pacha,None,None
79590,012,Willy Wonka,ASI QUE NO LLEVAS CONTABILIDAD DIME QUE SE SIENTE PAGAR MULTAS RECARGOS Y ACTUALIZACIONES DE TUS IMPUESTOS,None,None
79598,003,Ay Si,Ay siiii Yo puro soul exclusivo,None,None
79599,004,Bad Luck Brian,PUEDE SALIR EN VIERNES Y NO TIENE CON QUIEN,None,None
79603,001,Ancient Aliens,hombres,None,None
79604,008,Matias Prats,Ahora las noticias Del carajo,None,None
79615,004,Bad Luck Brian,en mi foto dr anuario fui el mas guapo,None,None
79620,011,Problems,Triste por tener SM que solo tiene acompañamiento online Mejo hubiera escogido a SANTILLA,None,None
79623,008,Matias Prats,alcalde propone peajes para bogota gracias por votar por nosotros,None,None
79628,005,Disaster Girl,cuando no te dan la clave de wifi,None,None
79629,008,Matias Prats,peajes para bogota gracias por votar por nosotros,None,None
79642,008,Matias Prats,"Y en otras noticias, peter la anguila Reside ahora en residencial altos de la sabana y tiene un gemelo y 2 hermanos",None,None
79652,001,Ancient Aliens,que hayan decubierto la identidad del escritor solo tienen una explicacion. aliens,None,None
79654,001,Ancient Aliens,porque te banearon? cheats,None,None
79655,004,Bad Luck Brian,ahora el conta tiene mas puntos q las chivas,None,None
79658,012,Willy Wonka,"¿que se siente saber que las protestas en contra de la venta de isagen, no sirvio para nada?",None,None
79667,013,Yao Wonka,gracias por su atencion maestra nos merecemos un 10,None,None
79669,012,Willy Wonka,Piensan hacer un paro un domingo... Porque no esperaron semana santa habria sido mas larga.. No creen?,None,None
79671,012,Willy Wonka,conque piensan hacer paro un domingo... Porque no esperaron semana santa habria sido mas larga.. No creen?,None,None
79672,009,No me digas,Dicen que TOBED DE MAR no existe. Buenos dias PICHONES...quien dice eso,None,None
79679,003,Ay Si,si...si...en el df nieva,None,None
79681,001,Ancient Aliens,"Claramente, Mario Claramente....",None,None
79682,003,Ay Si,si...si...cae nieve en el df,None,None
79686,001,Ancient Aliens,CLASES BIEN PREPARADAS CLASES ALIENS,None,None
79691,004,Bad Luck Brian,"""te cuidare como a mis ojos"" Le da conjuntivitis",None,None
79694,012,Willy Wonka,Dinos como se siente ser de los nuestros,None,None
79695,009,No me digas,???no encuentran imagenes,None,None
79698,008,Matias Prats,Noticias de ultimo minuto El 6 d frebrero stara nublado,None,None
79699,009,No me digas,wedd family ?? que es esa wuebada,None,None
79703,013,Yao Wonka,Señores cuando vayan a reemplazar a su ex Haganlo con alguien mejor  para que les pueda dar celos no risa..pero dejos,None,None
79716,004,Bad Luck Brian,INVITO A UNA CHICA A SALIR ELLA LO DEJA EN LA PUERTA,None,None
79718,008,Matias Prats,ay van a ver nieve como si nunca hubieran ido a la michoacana,None,None
79722,003,Ay Si,Ay no pero fuera yeyito ahi si,None,None
79723,009,No me digas,raider`s es todo,None,None
79725,008,Matias Prats,y en las noticias se acabo el verano,None,None
79727,010,Prepare Yourself,Lo se... Es mi desgracia...,None,None
79731,004,Bad Luck Brian,Espera toda la semana a que Sampaoli renuncie No renuncia,None,None
79733,001,Ancient Aliens,tu grado de intelectualidad es apendejante,None,None
79736,010,Prepare Yourself,Lo se... Es la tragedia de los guerreros,None,None
79739,013,Yao Wonka,gente que reemplaza a su ex con alguien peor y en lugar de dar envidia da risa... pendejos!,None,None
79740,010,Prepare Yourself,Lo se... Es la tragedia del guerrero,None,None
79741,005,Disaster Girl,mis vecinos me pedian q baje el volumen me pedian dije,None,None
79742,011,Problems,paga esa plata nos vienen desgracais,None,None
79744,003,Ay Si,Ay si Ay si Hoy no saludo a mis amiguitas en line,None,None
79745,009,No me digas,Llego Diego,None,None
79746,013,Yao Wonka,"Uy viejo, te veo flaco, orejoroso, cansado y sin ilusiones No me diga que se  caso",None,None
79748,013,Yao Wonka,"Uy viejo, lo veo flaco, orejoroso, cansado y sin ilusiones No me diga que se  caso",None,None
79753,012,Willy Wonka,Asi que estas bien chula Dime que se siente ser el ser mas exquisito,None,None
79754,003,Ay Si,en serio dejate de pendejadas,None,None
79768,005,Disaster Girl,creditos a esta niña termino la historia,None,None
79775,001,Ancient Aliens,Compare no te compares,None,None
79777,004,Bad Luck Brian,2+2=8 un video al mes ( eso me suena )=desmon,None,None
79779,013,Yao Wonka,"Listo, fck, te hice un meme ¿YA ESTÁS FELIZ?",None,None
79788,003,Ay Si,Ay ay no mandes fotis Se me para el pitito,None,None
79789,003,Ay Si,uy perdon Perdon,None,None
79790,009,No me digas,cuando te avisan q te visitan tu suegra cuñadas y sobrinos,None,None
79793,004,Bad Luck Brian,Pide la PlayStation Le dan la PolyStation,None,None
79799,009,No me digas,no me digas!!!,None,None
79801,003,Ay Si,nierda no meculpes carajo,None,None
79805,005,Disaster Girl,Esta persona escribia vos con Z Ya no lo hara,None,None
79812,006,Filosoraptor,Pokerfeise,None,None
79820,009,No me digas,Te matare friki,None,None
79822,004,Bad Luck Brian,Jhola,None,None
79828,008,Matias Prats,los que terminan s2g se pueden ir,None,None
79837,011,Problems,corri... pero no era mi autobus,None,None
79841,004,Bad Luck Brian,ME LA PASE HACIENDO COVES ENTRA LA CONTIGENCIA JAJAJA,None,None
79842,005,Disaster Girl,soy un amor pero celosa soy el diablo,None,None
79845,001,Ancient Aliens,gabo los extraterrestres kieren q salgas con los mopris,None,None
79846,009,No me digas,"Sampaoli se queda? no, si marco antonio solis parece que no murio",None,None
79866,003,Ay Si,Uissh a la mari no le gusta Preocupadito que estoy,None,None
79869,005,Disaster Girl,soy un poquito celosa,None,None
79870,001,Ancient Aliens,drogado? no solo me fume un tabaco llamado marihuana en un cigarro asi de grande,None,None
79871,006,Filosoraptor,el gordito y miguel la tienen adentro???,None,None
79882,003,Ay Si,UY SI UY SI LA MATERIALIDAD DEL PRODUCTO,None,None
79885,001,Ancient Aliens,Ni vikingos ni nada atlantes,None,None
79888,006,Filosoraptor,soy rodrigo,None,None
79905,004,Bad Luck Brian,Estoi Chimuelo,None,None
79913,001,Ancient Aliens,a mi no me engañas sanfiiy te gustan los aliens,None,None
79916,005,Disaster Girl,Asi quedo la casa del Chapo,None,None
79924,007,Futurama Fry,Hay aja,None,None
79939,003,Ay Si,Hay si hay si invierno donde estas??,None,None
79945,007,Futurama Fry,AAAAAAAH TE HACES PENDEJO.....,None,None
79949,003,Ay Si,"AY SI, PRIMERO EL VISTO Y GORDITA Y AHORA QUIERE QUE LO PERDONE",None,None
79954,001,Ancient Aliens,Maestras,None,None
79958,007,Futurama Fry,Se que estas Ahi,None,None
79959,006,Filosoraptor,ya no recuerdo donde deje el resto de mi cuerpo,None,None
79967,008,Matias Prats,este canal no se de que se trata,None,None
79969,006,Filosoraptor,si hay mas ALLÁ ahi menos a aqui?,None,None
79970,011,Problems,no pense que fuera necesario,None,None
79975,007,Futurama Fry,no se si me tenian que avisar de traer la calculadora (15.5 NRAEA)   @daupv #Examenesjustosupv,None,None
79981,009,No me digas,asi que yo soy el loco mira vos!,None,None
79982,007,Futurama Fry,AAAAAAAH¡¡ te haces pendejo,None,None
79983,008,Matias Prats,perdona que insista... tengo derecho a revision (18.1 NRAEA)   @daupv #Examenesjustosupv,None,None
79985,011,Problems,"SORRY, NO PENSE QUE FUERA NECESARIO",None,None
79989,007,Futurama Fry,estoy muy concentrado con este juego,None,None
79995,008,Matias Prats,Los flojos tomaron la presidencia y crearan el mes del descanso,None,None
79996,007,Futurama Fry,ola k ase noa k ase,None,None
80000,012,Willy Wonka,Asi que en vez de cosas comprabas dignidad Y te salio mal claro,None,None
80003,008,Matias Prats,Permiteme que insista Votame en los #PremiosMadresfera,None,None
80013,012,Willy Wonka,"que se siente irse de vacaciones y que te aumenten la luz y el agua , un 10 %",None,None
80022,012,Willy Wonka,que se siente con estos calores que te aumenten la luz y el agua 10%,None,None
80023,012,Willy Wonka,Ay si rubi cara de Chucho aplastado,None,None
80031,006,Filosoraptor,cuando veo el tablon de yiyi me prgunto: cuando ha aprendido a copiar y pegar?,None,None
80038,004,Bad Luck Brian,Se compra una mtb Quiere rutear,None,None
80054,001,Ancient Aliens,la especie fulton* vean como hace su trabajo,None,None
80069,004,Bad Luck Brian,CONSIGUE NOVIA UN BUEN TRABAJO Y UNA MANSION DESPIERTA SIN PIERNAS,None,None
80075,013,Yao Wonka,Carina Con novio???,None,None
80080,008,Matias Prats,Borja Tiene plaza pir,None,None
80095,003,Ay Si,Mira maduro quieres que saquemos a los tres de amazonaz Yo no se ustedes dicen,None,None
80098,005,Disaster Girl,Me habia dicho POBRE HABÍA..!,None,None
80099,008,Matias Prats,noticias de ultimo momento justin biber murio,None,None
80101,001,Ancient Aliens,"Logre terminar de mover las cosas de mi mudanza Pense que habia terminado, pero me falta ahora acomodar todo",None,None
80104,012,Willy Wonka,Asi que cree ofenderme ¿Dime que se siente saber que tengo carrera y usted no?,None,None
80118,008,Matias Prats,noticias de ultimo momento justin biber murio por cancer de ano,None,None
80119,005,Disaster Girl,Mejor lo dejamos Ok,None,None
80126,004,Bad Luck Brian,Se anota en gimnasio Lo cierran por refaccion,None,None
80131,003,Ay Si,"Ay si, Ay si Es la Chela, es la chela",None,None
80139,006,Filosoraptor,Y si falto al PM Me bajan de goals?,None,None
80144,012,Willy Wonka,Asique esa chica NO esta loca Miguel?,None,None
80158,004,Bad Luck Brian,Termo nuevo recien puesto No va el boton de encender,None,None
80161,012,Willy Wonka,Y Me Ves preocupado,None,None
80172,006,Filosoraptor,Si Franco Cuenta Un Chiste Me Rio O Lloro?,None,None
80175,002,Annoying Gamer Kid,GERAXXX169 subiendo video,None,None
80178,010,Prepare Yourself,cuando haces un reto que ya paso de moda,None,None
80179,012,Willy Wonka,Procura Sabes que lo hago mejor,None,None
80185,003,Ay Si,A mi no me dijeron que se fue el aire.,None,None
80186,003,Ay Si,uyy si uyyyy si ahora que marie es lider ya no saluda a las ovejas,None,None
80189,012,Willy Wonka,Dime Jose Medrano Que se siente ser guapo,None,None
80192,008,Matias Prats,Le dijeron que volara repartiendo esos flyers,None,None
80195,008,Matias Prats,En otras notas chivas volvio A perder pero no por penales por no pasar el antidopping,None,None
80201,001,Ancient Aliens,soy liz jajaja,None,None
80206,003,Ay Si,AY SI AY SI TE CREES EL MEJOR JUGANDO BLACK OPS 3,None,None
80224,001,Ancient Aliens,Solo hay una explicacion para esto es una hipster,None,None
80237,004,Bad Luck Brian,SE QUEJA DEL CAMPEON LO COMPRA CON RP,None,None
80244,012,Willy Wonka,viendo tus comentarios,None,None
80277,012,Willy Wonka,PERO MANDARON TAREA,None,None
80281,003,Ay Si,Ay SI No SOy Mk,None,None
80283,008,Matias Prats,y mientras tanto en chile los periodistas comen caca,None,None
80288,004,Bad Luck Brian,Andrea hay que sonreirse a la vida,None,None
80289,006,Filosoraptor,Khe,None,None
80292,002,Annoying Gamer Kid,tio ay que jugar xbox,None,None
80303,011,Problems,Aqui dandole aceptar a cada monthly meeting de ea,None,None
80311,012,Willy Wonka,Son tan Lindos y Dulces... ...no me vayan a dar diabetes,None,None
80312,003,Ay Si,"Si, como no Ya no hablare de trabajo en este grupo",None,None
80319,012,Willy Wonka,Que ya llevas informatica biomedica? Que se siente saber que estudia y usa la informacion para la solucion de problemas,None,None
80324,006,Filosoraptor,si el niko tiene pera se la atraganta entera ?,None,None
80329,003,Ay Si,aY SI SE ABRIO SOLO,None,None
80330,011,Problems,LOS TOMATES JAMAS LLEGARON WEON MENTIROSO,None,None
80334,006,Filosoraptor,A que sabra el Jamon de Anthony,None,None
80336,003,Ay Si,Esta bien,None,None
80340,011,Problems,Laura!! no mi amor,None,None
80341,003,Ay Si,Hay si hay si Me dicen el polilla,None,None
80343,002,Annoying Gamer Kid,"A quien anda grabando Don Hugo? Dice Don Hugo, aunque halla comido frijoles de ayer.",None,None
80356,011,Problems,No tienen nada que hacer?? para que se vengan a lavarme los trastes,None,None
80357,010,Prepare Yourself,Por el poder de graiscol a no me confundi,None,None
80361,011,Problems,ay Dios ayuda a yaquelin lin lin a que no sea tan viciosa,None,None
80366,007,Futurama Fry,cuando tu amigo te piya con su novia,None,None
80370,010,Prepare Yourself,Preparense ya queda menos Para que vuelva Sergio,None,None
80377,011,Problems,Golden No nos corras,None,None
80385,010,Prepare Yourself,que frio hace un river :D,None,None
80391,003,Ay Si,la republica .i.,None,None
80397,007,Futurama Fry,BAIA BAIA,None,None
80415,008,Matias Prats,en otras noticias gabriel se registro ahora riamos todos juntos,None,None
80421,011,Problems,Cuando el diego empieza con sus pendejadas,None,None
80432,007,Futurama Fry,asi que fue tu comentario que  provoco la peste negra,None,None
80433,003,Ay Si,ash Rafa que envidioso,None,None
80434,007,Futurama Fry,Deja ya eso mija,None,None
80437,007,Futurama Fry,tu comentario dejo  embarazada a mi suegra,None,None
80439,003,Ay Si,todos a mi ya medio varicela cuando era niño,None,None
80441,007,Futurama Fry,pideme info de tramarsa me decian...,None,None
80443,003,Ay Si,a mi ya medio varicela cuando era niño,None,None
80446,007,Futurama Fry,pideme info de neptunia me decian...,None,None
80450,007,Futurama Fry,pideme info de neptunia me decian te la voy a dar me decian,None,None
80455,002,Annoying Gamer Kid,MIRA GANE EL GAION,None,None
80460,011,Problems,No mas diseño de curso,None,None
80461,003,Ay Si,AY SI SI COMO LA DANA SABE BOX TODOS LE TIENEN MEDO,None,None
80471,012,Willy Wonka,Que estara asiendo mi hoom,None,None
80485,004,Bad Luck Brian,f,None,None
80497,003,Ay Si,mas exagerado que un ladron robando su propia casa,None,None
80498,011,Problems,cuando tu esposo se obseciona con plan b,None,None
80506,004,Bad Luck Brian,el edgardo jajajaja,None,None
80517,005,Disaster Girl,asi vas a terminar si me sigues molestando,None,None
80529,001,Ancient Aliens,a manuel le gustan asi de grandes,None,None
80550,004,Bad Luck Brian,quiere empezar a moderar en planeta neperiano estan meta subir videos,None,None
80554,004,Bad Luck Brian,yo solo queria..... ser popular.....,None,None
80555,008,Matias Prats,esta competicion al madrid  no se le escopa,None,None
80557,013,Yao Wonka,haora si voy gente jajajaaja,None,None
80559,001,Ancient Aliens,oportunIDAD DE NEGOCIO,None,None
80566,008,Matias Prats,Okey muchachos que comienza la guerra de memes,None,None
80570,011,Problems,LAS CUERERAS DIJERON QUE ESTARIA LA SAN MIGUEL Y NADA... ME AGUANTE EL FRIO A LO PENDEJO...,None,None
80586,005,Disaster Girl,la peor noticia pero ella sale feliz en la camara,None,None
80591,006,Filosoraptor,Yo no me explico..perdi con mi candidato en las elecciones y tengo trabajo y los que tanto ofendieron porque habian ganado..siguen esperando un puestico,None,None
80602,003,Ay Si,Ay si Que miedo,None,None
80604,005,Disaster Girl,Mi mama,None,None
80615,001,Ancient Aliens,Budesh,None,None
80617,008,Matias Prats,¡Buenas noches! ¡Comenzamos!,None,None
80623,008,Matias Prats,La neta no te Entendi ni madres,None,None
80646,003,Ay Si,"Ay si, Ay si Nadie me quiere y lo publico en Facebook",None,None
80653,011,Problems,"Ay, Daniel..ponte a estudiar porque yo no voy andar detras tuyo ...no se que hacer",None,None
80656,007,Futurama Fry,un niño rata sera anthony,None,None
80658,007,Futurama Fry,Huevo tiene Cara de marihuano,None,None
80667,001,Ancient Aliens,"""Q"" ""lisura""",None,None
80669,001,Ancient Aliens,Era asi de grande Que me la toque,None,None
80670,011,Problems,Mi marido no m toca porver pornos,None,None
80674,001,Ancient Aliens,"""Que"" ""lisura""",None,None
80688,001,Ancient Aliens,Asi de grande es la cabeza de Melitza,None,None
80691,012,Willy Wonka,.          Y PILOTOS..?        . COMO VA ESE PRESUPUESTO  2016?,None,None
80692,003,Ay Si,Me Bloqueaste en whatsApp mira como tiemblo,None,None
80693,008,Matias Prats,les informo chamuco llego a 1000 comentarios,None,None
80702,008,Matias Prats,En otras noticias perdio Cleveland,None,None
80708,006,Filosoraptor,Es hora de la pachanga O de dormir??,None,None
80710,007,Futurama Fry,debe ser una publicacion de patricio castro,None,None
80724,002,Annoying Gamer Kid,Y lobe el hello or duti Tanto pa no etudiar,None,None
80725,007,Futurama Fry,..por adelantarmea la reparticion del orgullo ... Llegue tarde a la reparticion de la paciensia!!!,None,None
80728,008,Matias Prats,permiteme,None,None
80731,012,Willy Wonka,Apoco es en serio,None,None
80735,007,Futurama Fry,Si las bolas que tienes en la cara son grandes Las de abajo tambien?,None,None
80737,012,Willy Wonka,algo esta planeando este we..,None,None
80739,004,Bad Luck Brian,Tiene una mano indestructible No tiene oros,None,None
80743,006,Filosoraptor,Si ayer trabaje cuadriceps... Hoy podre trabajar isquiotibiales?,None,None
80747,008,Matias Prats,Estamos con una nueva noticia Nacho por fin se cojio a kevin,None,None
80751,001,Ancient Aliens,"Hubieras visto aquella morra, mmmm mamasita",None,None
80757,012,Willy Wonka,Ahora kien xuxa Llenara de notificaciones mi facebook,None,None
80765,012,Willy Wonka,asi que eres el todas mias,None,None
80769,004,Bad Luck Brian,Hola soy guapo Lo se,None,None
80784,012,Willy Wonka,Asi que eres admin del grupo Dime que siente tener que hacer kick a tu mejor amigo roy,None,None
80786,007,Futurama Fry,pascua Ex 2015 totalmente gratis,None,None
80799,008,Matias Prats,En otras noticias Ya casi viene el papa Franciscoen 29 dias,None,None
80803,007,Futurama Fry,Soy feo mas o menos o Iindo,None,None
80804,006,Filosoraptor,LeBron el mejor de los ultimos tiempos 2,None,None
80806,012,Willy Wonka,Digame cachureco Que se siente ser tan lambiscon y arrastrado?,None,None
80807,003,Ay Si,Ay si AY si dejame en visto,None,None
80808,003,Ay Si,manden videos nada de imagenes he dicho,None,None
80812,008,Matias Prats,Noticia  de  ultimo  minuto  en  la  UNI  SJB JOVENES  ESTUDIAN  INGLES  SIN  HABER  APRENDIDO  HABLAR  BIEN  EL  CASTELLANO,None,None
80818,009,No me digas,¿Sabias que el relato historico es un relato que es historico?,None,None
80826,010,Prepare Yourself,no llores por la gordita javier,None,None
80834,008,Matias Prats,jefry! y mi produccion?,None,None
80841,003,Ay Si,No pos yo nose,None,None
80843,012,Willy Wonka,Estas cumpliendo otro año que lindo Dime que se siente saber que el tiempo pasa y los años llegan,None,None
80847,003,Ay Si,"Ay si, siento envidia por las Farc Porque no me alcanza con los sobornos",None,None
80851,003,Ay Si,Hay si hay si Estamos en un grupo de watts,None,None
80852,003,Ay Si,"¡AY SI, AY SI! TOMO UN CURSODE 6 MESES DE PRIMEROS AUXILIOS EN CRUZ ROJA Y YA ME CREO TODO UN MEDICO DE URGENCIAS",None,None
80853,009,No me digas,enserio escarlet? se prendio solo?,None,None
80860,004,Bad Luck Brian,SE INDIGNA POR LA VENTA DE ISAGEN VA A VOTAR AL SI POR EL REFERENDO,None,None
80862,004,Bad Luck Brian,Te Ries Porq Es sierto si te pica,None,None
80864,009,No me digas,Que Interesante,None,None
80866,004,Bad Luck Brian,Va a Cuba Con la novia,None,None
80875,004,Bad Luck Brian,PIDE AUMENTO LO DESPIDEN,None,None
80878,003,Ay Si,que quieres yo no fui,None,None
80879,003,Ay Si,Haaay de y q susto pendeja,None,None
80886,008,Matias Prats,Y en otras noticias tuneles del chapo hechos en menor tiempo que el metro de quito,None,None
80887,008,Matias Prats,en otras noticias te ama  victor guadalupe,None,None
80892,004,Bad Luck Brian,En unos dias Anthony quedara asi,None,None
80896,011,Problems,Cuando la Myle se cree fuerte Y se da cuenta que no lo es,None,None
80897,004,Bad Luck Brian,hola saudith como estas!!,None,None
80899,008,Matias Prats,aqui reportando ques viernes de fiesta,None,None
80923,002,Annoying Gamer Kid,ESTE JUEGO esta bien chingon,None,None
80932,011,Problems,alguien que le explique como crear memes,None,None
80941,003,Ay Si,calma calma!!,None,None
80949,008,Matias Prats,informo que los pelos no se aseptaron en el pais,None,None
80957,009,No me digas,se ven bonitos mis ojos,None,None
80981,009,No me digas,A que bien Cuentame mas,None,None
80982,006,Filosoraptor,si chuck norris es inmortal porque esta viejo ahora?,None,None
80994,002,Annoying Gamer Kid,La wea,None,None
80998,009,No me digas,soy un.. pervertido,None,None
81007,002,Annoying Gamer Kid,que pena que alguien te tire lag. frj,None,None
81008,010,Prepare Yourself,TODOS ESCUCHEN SENOS CASA LA XOXO WEY...,None,None
81019,008,Matias Prats,untimas noticias Marisa la chola,None,None
81020,012,Willy Wonka,ami no me engañas tu ya la as probado,None,None
81023,002,Annoying Gamer Kid,tu si tu que letra precionas en la pley,None,None
81025,013,Yao Wonka,Jajajajaja Me dieron una multa de oro,None,None
81026,009,No me digas,murio david bowie no me digas,None,None
