,meme_id,plantilla,texto_no_tilde,text_1,text_2
115242,012,Willy Wonka,De esta agua no bebere Saldre de tu vida. Maugita linda.,None,None
115243,001,Ancient Aliens,un mordisquito,None,None
115248,012,Willy Wonka,te estoy viendo eres un@ Chismos@,None,None
115249,001,Ancient Aliens,Potosinians,None,None
115252,012,Willy Wonka,Gracias mil... Samuelin. .....,None,None
115255,012,Willy Wonka,Gracias mil... Samuelin. .....espero los quiquis!!!,None,None
115258,004,Bad Luck Brian,Carlos te dice que es noob en mvsc juegas contra el y te parte el orto haciendo un perfect,None,None
115261,004,Bad Luck Brian,TENGO 2 LUCAS ME COMPRO UN JUEGO DE PLAY,None,None
115263,001,Ancient Aliens,Asi de grande me quedo CON EL MERO MACHO,None,None
115264,004,Bad Luck Brian,que hace el alexis cuando chapa una chica apaga la pley,None,None
115266,005,Disaster Girl,CUANDO LE DIGO A ALGUIEN SI QUIERE SER MI NOVIA Y ME DICE QUE NO,None,None
115274,006,Filosoraptor,si maria es gay entonces angie y andrea tambien,None,None
115276,004,Bad Luck Brian,fdfd,None,None
115277,004,Bad Luck Brian,fdfd dfdf,None,None
115278,004,Bad Luck Brian,kj,None,None
115282,006,Filosoraptor,fifi xk serass feo,None,None
115286,003,Ay Si,Ay si Creen que la MEGA MARCHA no va!,None,None
115291,007,Futurama Fry,Cuando Karol Presenta Una Tarea Copia!!,None,None
115293,003,Ay Si,UY SI UY SI QUE PLATUDA QUE ERES,None,None
115310,011,Problems,Aun no creo que orion Me deje ir sola a partido,None,None
115311,003,Ay Si,"Ay si... Ay si... Ay si... Chiquita linda, no te puedo besar, porque parezco un negrito bembon",None,None
115315,003,Ay Si,adibina a que guapo le  vale madre que sea tu cumple,None,None
115324,002,Annoying Gamer Kid,como son chicos donde diego,None,None
115325,003,Ay Si,Como cuando Edar Niega a Digna,None,None
115335,001,Ancient Aliens,Cuando hacen la clase en el patio y todos se comportan Aliens!!,None,None
115344,006,Filosoraptor,!! si la vida trata de metas entoces entre mas metas mejor verdad,None,None
115347,004,Bad Luck Brian,MACRI ASUME PRESIDENCIA MILITA,None,None
115350,006,Filosoraptor,ocupado nel!!! cazando pokemones..jajajaj,None,None
115355,012,Willy Wonka,Mmm.. conque ..Eres Reyes SALAZAR El maestro de la ..!!..CAMIRANA..¡¡,None,None
115359,006,Filosoraptor,sabias que cada uno (a) de los hombres y mujeres de las farc,None,None
115368,006,Filosoraptor,entonces si maria no es gay es lesbiana,None,None
115393,006,Filosoraptor,Cuanto yo habre sacado en ese examen? Deberan hacer otro nivel La mitad de 5to en este dia,None,None
115395,005,Disaster Girl,yo solo queria mi muñeca y no me la dio,None,None
115404,001,Ancient Aliens,Los varones antipatriarcales Son una especie de aliens,None,None
115409,004,Bad Luck Brian,tERMINA DE ESTUDIAR FILOSOFÍA eLIMINAN EL RAMO EN LOS COLEGIOS,None,None
115415,004,Bad Luck Brian,usa polera de wu tang escucha whiz kalifha y lil wayne,None,None
115425,004,Bad Luck Brian,Intenta arreglarla con un meme Las caga mas,None,None
115442,005,Disaster Girl,Ticku en su infancia menor y femenina,None,None
115443,007,Futurama Fry,No se si me ama O tiene hambre,None,None
115451,002,Annoying Gamer Kid,jijijijijiji li viy i timir fiti,None,None
115455,008,Matias Prats,"ahora si, continuando con las noticias antes de que ese mandarina interrumpiera todos invitados a la fiesta de Fernando, valor 5 latas",None,None
115460,008,Matias Prats,Ultimas noticias la gata Dejo el morbo,None,None
115477,006,Filosoraptor,si pokemon go es igal que los juego por que nesesita caramelos pokemon,None,None
115478,006,Filosoraptor,Agragan a Euyin y nadie comenta Coincidencia?,None,None
115481,006,Filosoraptor,Agregan a Euyin y nadie comenta Coincidencia???,None,None
115482,006,Filosoraptor,si pokemon go es igual que los juegos por que nesesita caramelos pokemon,None,None
115487,006,Filosoraptor,si me cambio al amarillo me volvere un simpson,None,None
115488,009,No me digas,Cuando espero ver a jenny Y no se ha podido aun,None,None
115496,005,Disaster Girl,Terrible incendio En casa de profesor de utesa,None,None
115505,010,Prepare Yourself,Se llama Raul Quiero su cabeza,None,None
115512,005,Disaster Girl,La casa de tu amigo que no te quizo peluquear,None,None
115514,008,Matias Prats,Ultima noticia muere joven por no peluquear su amigo,None,None
115517,010,Prepare Yourself,cuando estas pidiendo cigarrillos y solo te ofrecen peches,None,None
115520,008,Matias Prats,En otras noticias Angel ramirez compro una moto y no la calo al parecer no quiere pagar,None,None
115532,002,Annoying Gamer Kid,dice q tubo sexo pero no sabe q es una mujer,None,None
115537,003,Ay Si,ay nando sos gay no seas cargoso,None,None
115560,001,Ancient Aliens,aL ACUERDO DE PAZ LE FALTA nORMAS APA,None,None
115562,003,Ay Si,Ay si !! A las Farc les perdonan todo Tambien a los de Datacredito Dian Hacienda,None,None
115568,003,Ay Si,Ay si !! A las Farc les perdonan todo Tambien a los de la Dian Datacredito,None,None
115572,003,Ay Si,Pero si tu.. NO SIRVES,None,None
115575,011,Problems,confie en el dijo que no diria nada,None,None
115582,001,Ancient Aliens,Aliens,None,None
115583,005,Disaster Girl,Fui normal durante 17 años Hasta que visite ami hermana en el valle,None,None
115584,009,No me digas,hola nene,None,None
115586,001,Ancient Aliens,Aliens Aliens everywhere,None,None
115587,012,Willy Wonka,Hazme un 4 fionita,None,None
115594,004,Bad Luck Brian,Vive frente a la playa No tiene señal,None,None
115598,011,Problems,Ya es muy tarde y Chuchito no llega Ojala y no alla caido en galeras otra vez por grafitear,None,None
115600,012,Willy Wonka,por que no cierras orto rociio,None,None
115602,006,Filosoraptor,como mafhe lo supo ???,None,None
115603,011,Problems,Si se entera su mami gollita Le va a decir que se grafitear la cola,None,None
115604,006,Filosoraptor,"Si la carta de Terry a candy en FS es una ""simple nota"" Porque esta hasta el final y enmarcada entre hojas blancas?",None,None
115605,001,Ancient Aliens,"asexuales, demisexuales, chocosexuales Todos esos son aliens",None,None
115612,011,Problems,Perdon quise decir Que se grafitee la cola,None,None
115618,012,Willy Wonka,por que no cierras el orto rociio,None,None
115621,012,Willy Wonka,quieres que te viole verdad?,None,None
115628,011,Problems,por tus mamadas me duele la cabeza,None,None
115629,012,Willy Wonka,Que psicologas.!!!!,None,None
115631,013,Yao Wonka,Y esa es tu amiga que le cuentas de todo. Pos a mi ya me las dijo.,None,None
115634,004,Bad Luck Brian,MANDAN a  Los LOBOS A PUERTO BARRIOS SIGUEN LAS MUERTES,None,None
115639,008,Matias Prats,ultima noticia el de arriba quiere pene,None,None
115640,007,Futurama Fry,Como cuando compro palomitas para Que ya no me digan negro pero me siguen diciendo,None,None
115641,001,Ancient Aliens,Lili Hay no mam....,None,None
115642,013,Yao Wonka,te la entierro,None,None
115645,007,Futurama Fry,Emerson valla duerma papa,None,None
115653,001,Ancient Aliens,En LF Asi estan de buenas las chavas :v,None,None
115657,004,Bad Luck Brian,TIENE UNA HP NO SABE PROGRAMAR,None,None
115659,004,Bad Luck Brian,Hace mas calor Lo obligan a usar campera,None,None
115669,008,Matias Prats,aprovecha por hoy palo con descuento,None,None
115675,004,Bad Luck Brian,el de ciudadania habla 20 hs quiere la tarea en 5 minutos,None,None
115677,004,Bad Luck Brian,lo mandan a buscar algo grande,None,None
115686,011,Problems,La chayota Me avento la pluma,None,None
115687,012,Willy Wonka,te crees por que eres puro hueso,None,None
115688,003,Ay Si,yo te lo juro k llo no fuy,None,None
115689,009,No me digas,CUANDO ESTAS CANSADO..... PERO TOMAS UN VITAENERGIA,None,None
115699,003,Ay Si,mielda johan,None,None
115700,011,Problems,me dan la cinta de capitan le golean.......al italia,None,None
115716,010,Prepare Yourself,"Definitivamente... El que nace pa cargado, del cielo le cae muerda...",None,None
115717,011,Problems,como q mi prima no me comprende,None,None
115722,007,Futurama Fry,norma se encuentra mas dormida q yo,None,None
115725,012,Willy Wonka,DIME COMO TE SIENTES AL DEJAR PLANTADOS A LOS RADIO ESCUCHAS,None,None
115729,009,No me digas,Señor rui Señor rui,None,None
115733,012,Willy Wonka,Gerson No quieres pagar los 15Mil,None,None
115735,003,Ay Si,perdio mafhe,None,None
115737,004,Bad Luck Brian,game over para ti,None,None
115745,011,Problems,Cuando te enteras que tu alma es inmortal pero tu cuerpo no,None,None
115748,010,Prepare Yourself,PREPARE YOURSELVES bULLYING IS COMING,None,None
115755,007,Futurama Fry,Not sure if timo or if super timo,None,None
115757,007,Futurama Fry,not sure if timo or super timo,None,None
115760,008,Matias Prats,brenda no se quede callada denuncie,None,None
115767,008,Matias Prats,ultimo minuto mafhe es una de las vendedoras de empanadas,None,None
115771,004,Bad Luck Brian,JAJAJAJAJAJA es broma,None,None
115776,013,Yao Wonka,Asi que te fuiste rapido! Uno q t busca!! Tu ya estas corriendo para bajar de peso!! Sabes disimular q se siente xD jajajaj,None,None
115777,012,Willy Wonka,Tu que Panbase,None,None
115782,007,Futurama Fry,Ella es Bianca sulbaran?,None,None
115784,004,Bad Luck Brian,Tu que Tellez,None,None
115787,004,Bad Luck Brian,luis vaya venda motos mejor jajaja,None,None
115792,004,Bad Luck Brian,viaja en el tiempo para LIBRARSE de las pruebas psicometricas en grecia tambien aplicaban examenes para medir  habilidades fisicas e intelectuales,None,None
115793,009,No me digas,enserio no te creo,None,None
115796,008,Matias Prats,"noticia: tamara se va de vacaciones ...pero solo tres dias, que es muy po",None,None
115807,006,Filosoraptor,Si exponer te pone nota entonces Dina provoca nota,None,None
115816,008,Matias Prats,"Se cae la red en HPSCDS Leon se podria decir que se ha liado un buen ""cisco""",None,None
115818,008,Matias Prats,"monumental caida de red en HPSCDS se ha liado un buen ""CISCO""",None,None
115823,008,Matias Prats,Que los 128 millones de euros del Superenalotto vayan para la gente del terremoto,None,None
115827,003,Ay Si,A mi no me mireis yo no agote el xs,None,None
115829,005,Disaster Girl,Experiencia de marca Is on fire,None,None
115832,012,Willy Wonka,"Francis Galton es el fundador de la psicometria Interesante, Cuentame mas!!!",None,None
115833,005,Disaster Girl,Experiencia de marca mañana,None,None
115845,006,Filosoraptor,un electricista colombiano es un electro,None,None
115846,002,Annoying Gamer Kid,Soy pro en single player modo facil jeje,None,None
115849,001,Ancient Aliens,Asi dioses que Es esa madre,None,None
115850,001,Ancient Aliens,Asi dises que Es esa madre we,None,None
115858,005,Disaster Girl,Endonde dises Que vives,None,None
115861,001,Ancient Aliens,JAPAN,None,None
115867,001,Ancient Aliens,Marvel,None,None
115870,012,Willy Wonka,Asi q me esperabas Mariona .....pero durmiendooo,None,None
115875,004,Bad Luck Brian,LES AVISAS QUE YA TE VAS A SALIR DE TRABAJAR Y TE DICEN QUE TE IBAN A SUBIR EL SUELDO,None,None
115879,010,Prepare Yourself,Dejate de playa y vente pa'Pamplona ya Que THE WINTER IS COMING...,None,None
115881,010,Prepare Yourself,Dejate de playa y vente pa'Pamplona ya WINTER IS COMING...,None,None
115886,009,No me digas,Como dices que dijiste,None,None
115888,004,Bad Luck Brian,ashe haceme un Pete,None,None
115891,001,Ancient Aliens,Activemark,None,None
115900,005,Disaster Girl,como te metas con mi guapeton ...te vas a cagar...,None,None
115902,008,Matias Prats,desde que esta el becario tenemos HS... ...hasta en la sopa,None,None
115903,008,Matias Prats,cierre de la semana bravo por el 73% de cierre,None,None
115906,008,Matias Prats,desde que esta el becario tenemos HS hasta en la sopa... ... y sopa hasta en el teclado,None,None
115907,008,Matias Prats,"el cierre semanal salda el 73%, bravo por la ot!",None,None
115908,008,Matias Prats,FELIZ CUMPLE ESTARÁS A,None,None
115909,006,Filosoraptor,SI VOY A SAN JOSE... ME COMPRO UNA COMETA?,None,None
115912,012,Willy Wonka,Mmm feliz cumol Sandyyyy,None,None
115913,012,Willy Wonka,Feliz cumpleaños Sandy cada dia luces mejor,None,None
115915,004,Bad Luck Brian,"nombra las variables ""con el nombre tecnico"" ... de un compositor barroco",None,None
115920,001,Ancient Aliens,Marta los tienes Asi de gordos,None,None
115921,008,Matias Prats,Se podria decir Que es una mina de puntos,None,None
115923,001,Ancient Aliens,Marts los tienes Asi de gordos,None,None
115926,009,No me digas,que por la noche se cena pocos hidratos? no me digas?,None,None
115927,006,Filosoraptor,Si AHORCAS A UN PITUFO DE QUE COLOR SE PONE,None,None
115928,006,Filosoraptor,Si AHORCAS A UN PITUFO DE QUE COLOR SE PONE?,None,None
115954,010,Prepare Yourself,el colegio se acerca,None,None
115958,009,No me digas,Jonny escribio en el grupooo??,None,None
115961,009,No me digas,Jonny escribio en el grupoo??,None,None
115962,004,Bad Luck Brian,CoMpra a CR7 en la liga Fantasy Se lesiona Durante  6 meses,None,None
115968,011,Problems,E/// Me dijo que tenia el sw controlado,None,None
115969,004,Bad Luck Brian,no os preocupeis he guardado el sw en el cajon,None,None
115971,003,Ay Si,Tranqui si ya lo pedi,None,None
115973,003,Ay Si,a mi que me registren Yo no lo tengo,None,None
115986,004,Bad Luck Brian,"Tiene el Nro 8 para rendir y no estudio 1,2,3,4,5,6 y 7 no vinieron",None,None
115992,012,Willy Wonka,¿DICES QUE NO VA A CAMBIAR NADA? eSO MISMO ME DIJO MI MUJER CUANDO NOS CASAMOS...,None,None
115997,012,Willy Wonka,Asi que Gimmy.. Quiere laburar el doble,None,None
115998,001,Ancient Aliens,Y Cristhian... Salir sin policias...,None,None
116008,012,Willy Wonka,Como se siente saber que shineki no kyojin volvera en 2017 y que aun no saldra el titan simo,None,None
116013,012,Willy Wonka,Falta 1 dia para Las pastas de Tony en lo de Judith,None,None
116018,012,Willy Wonka,Soy el mas pro Le gane a victor en nunjitsu,None,None
116034,011,Problems,Fizeram... Grande anseira,None,None
116036,011,Problems,fizeram grande asneira... com essas sambrinas,None,None
116038,005,Disaster Girl,Que lamentable dijo que no votaria X prieto,None,None
116039,006,Filosoraptor,si los sombiez van al gimnasio entonces zombienfuertes,None,None
116043,011,Problems,Me dijo manito era mentira,None,None
116053,004,Bad Luck Brian,dayna soy lindo o no tu sii jajaja,None,None
116054,001,Ancient Aliens,VERANO,None,None
116056,005,Disaster Girl,a mis vecinos no les gustaba el anime,None,None
116066,004,Bad Luck Brian,La empresa anuncia bono y aumento de sueldo Pero no a mi por ser nuevo,None,None
116070,004,Bad Luck Brian,Puede pisar Lo pisan,None,None
116071,011,Problems,Resulte Ingeniera,None,None
116072,005,Disaster Girl,ME LLAMO MAITE que zasca quieres que te haga,None,None
116077,007,Futurama Fry,Seguiremos de cerca tu observacion,None,None
116080,006,Filosoraptor,Le puso tequila Por que le gusta el ron,None,None
116088,008,Matias Prats,Ultimo momento La Dra Yoicy se muda de casa,None,None
116093,008,Matias Prats,en otras noticias juli se subio a un trole,None,None
116098,008,Matias Prats,Desde la BBC London Saludos a Nelson en su cumpleaños!!,None,None
116102,001,Ancient Aliens,Pablo Tengo jugo de miralo para la sed,None,None
116105,008,Matias Prats,"Y en otras noticias... En cuanto los procesados saben que es un Buddy, no ocupan otra palabra",None,None
116106,001,Ancient Aliens,Yo tengo jugo de mipalo para la sed,None,None
116107,012,Willy Wonka,Comimos matambre Y aun llego a finde mes,None,None
116112,006,Filosoraptor,por que nadie lo saludo a juampe,None,None
116122,008,Matias Prats,permiteme que insista hoy es el cumple de ane,None,None
116123,008,Matias Prats,En otras noticias Mozano vuelve al tercio,None,None
116124,001,Ancient Aliens,Alvaro,None,None
116126,001,Ancient Aliens,chamo; te trajeron un regalo asi + o,None,None
116132,001,Ancient Aliens,Que llega el Trevi Y se la mete asi de gorda,None,None
116133,001,Ancient Aliens,Te estoy buscando noelia rios si lees esto acercate hasta mi casa Por que haora con macri no me alcanza ni para la sube,None,None
116135,010,Prepare Yourself,"Happy beer day,  y como las tradiciones se cumplen,  el cumpleañero brinda!!!",None,None
116137,001,Ancient Aliens,MICHIEL,None,None
116139,001,Ancient Aliens,Te apuesto una gordita ...pero nunca pago....,None,None
116144,003,Ay Si,Me duele la garganta No voy al Turno,None,None
116145,005,Disaster Girl,SONRIAN CABROS ES PAL FEIS,None,None
116146,005,Disaster Girl,si quieren les hago el mandadadito...,None,None
116152,002,Annoying Gamer Kid,Jony ultima vez que sonrio,None,None
116155,001,Ancient Aliens,Scythers,None,None
116158,001,Ancient Aliens,el sabor del 21 es de otro planeta,None,None
116164,011,Problems,mentira chiri de verdad hubo apagon,None,None
116167,001,Ancient Aliens,jaja me coji a mi concuña la gorda y hasta le hice un chamaco,None,None
116169,007,Futurama Fry,"Bea, no se si intentas alagarme O cachondearte de mi",None,None
116170,008,Matias Prats,Permitirme que insista... Ismael vende los puffoos a precio de ferrero,None,None
116176,003,Ay Si,Ay a mi no me mires #YoSoloLousodiaadia,None,None
116177,005,Disaster Girl,cuando me dicen que soy mal jg ups ya no lo dice mas  creo que se calmo,None,None
116181,005,Disaster Girl,Esto es lo que pasa Cuando te vicias demasiado al Cod,None,None
116202,006,Filosoraptor,le garda fidelidad el mozo pero no al esposo,None,None
116204,006,Filosoraptor,le gaurda fidelidad a el mozo pero no al esposo,None,None
116209,002,Annoying Gamer Kid,PIPAZEASTE PRIMERO?? ENTONCES YO NO PIPAZEO...,None,None
116223,005,Disaster Girl,Ele postava repetido Nao posta mais,None,None
116235,001,Ancient Aliens,ENTIENDE POR FAVOR,None,None
116237,003,Ay Si,Ay si me llamo brayin y no copeo de ninguna,None,None
116247,006,Filosoraptor,Sera q le vy a poder ver hoy a Carito,None,None
116249,009,No me digas,hoy es viernes de hassa humara tupak amaru,None,None
116259,013,Yao Wonka,venden miles de equipos la cnc dice que no sirven,None,None
116261,006,Filosoraptor,si el rodeo es cultura el narcotrafico es iniciativa empresarial o el canibalizmo es gastonomia?,None,None
116264,007,Futurama Fry,Nadie piensa traer lo cualto Del romo coño,None,None
116265,008,Matias Prats,ultimo minuto promo 92 estara presente,None,None
116267,003,Ay Si,Hay si hay si Mami mami,None,None
116271,006,Filosoraptor,el que invento el reloj como sabia la hora?,None,None
116279,004,Bad Luck Brian,Sus padres tenian que ponerle un nombre Le pusieron Isidro,None,None
116286,004,Bad Luck Brian,tiene PlayStation con chip y sabe bajar juegos iso y quemar Prefiere comprar los juegos piratas en el tianguis,None,None
116288,004,Bad Luck Brian,Hace la tarea toda la noche al otro dia el profesor no la revisa,None,None
116301,005,Disaster Girl,cuando estallo tu casa en llamas pero te das cuenta que no te importa,None,None
116308,004,Bad Luck Brian,empieza el puerta a puerta sin credito en la tarjeta,None,None
116310,003,Ay Si,gallego es rata y le asen bullyn,None,None
116313,001,Ancient Aliens,solo hay una explicacion eres negro,None,None
116315,010,Prepare Yourself,prepare yourself regression is coming,None,None
116316,004,Bad Luck Brian,"nace , ve el dia era 29 de febrero",None,None
116318,004,Bad Luck Brian,Dinamica d3 26 dias? Seria una lastima que diana te aplicara ultimatum,None,None
116328,002,Annoying Gamer Kid,Coño si coji un ah tajo,None,None
116336,005,Disaster Girl,Brian Vivia En Esta Casa Vivia,None,None
116351,003,Ay Si,Yo trabajo mucho,None,None
116357,003,Ay Si,Ay si Ay si mi amiga me defiende,None,None
116359,011,Problems,el ivan le gusta el pene negro,None,None
116362,013,Yao Wonka,estudia ing. de sistemas no sabe formatear su laptop,None,None
116364,004,Bad Luck Brian,"Oye wey El ruteo no levanta, que hago??",None,None
116365,006,Filosoraptor,no tengo idea como me la metio,None,None
116368,001,Ancient Aliens,hasi de grande la tiene lucas lobo fijate si no me crees,None,None
116369,008,Matias Prats,permiteme que insista #yoaopoyoelabejarock,None,None
116373,012,Willy Wonka,Cuando arregle algo Y no quiero decir que le movi,None,None
116381,012,Willy Wonka,Cuando arreglo algo Y no quiero decir que le movi,None,None
116383,013,Yao Wonka,jajaja traenos las uvas amiga,None,None
116384,011,Problems,No es justo que todos esten acostados Con este rico clima Menos Yo,None,None
116391,011,Problems,me paso el trabajo le puso contraseña,None,None
116426,008,Matias Prats,dueña de farmers boys incursiona en el mundo de la musica,None,None
116440,012,Willy Wonka,asi que piensas ir a los dos viajes que malo seria que no hubiera un segundo viaje,None,None
116448,002,Annoying Gamer Kid,los que reclama  come  carne,None,None
116451,002,Annoying Gamer Kid,los que reclama  comen  carne,None,None
116452,005,Disaster Girl,el papa de Jero compro la plancheta todavia no le hagarro la mano,None,None
116460,005,Disaster Girl,el papa de Jero compro la plancheta todavia no le agarra la mano,None,None
116470,012,Willy Wonka,A SI ME PONGO CUANDO VEO AL CLAUDIO,None,None
116482,012,Willy Wonka,Que se siente que te aprueben la accion.... y te falten las demas?,None,None
116492,003,Ay Si,huy perdon no sabia que habia reglamento godin,None,None
116499,004,Bad Luck Brian,Quiere ser el mejor comandante de Europa Lo exilian en una isla,None,None
116505,004,Bad Luck Brian,che me agregan al grupo thc,None,None
116507,002,Annoying Gamer Kid,yo tambien la tengo larguita!!,None,None
116516,001,Ancient Aliens,España estuviste asi de ganar La revolucion de 1820,None,None
116521,012,Willy Wonka,ASI QUE TE GUSTA PUBLICAR TOOODO  EN FACEBOOK QUE SE SIENTE QUERER LLAMAR LA ATENCION TOOODO EL TIEMPO. JAJAJA,None,None
116525,012,Willy Wonka,¿La revolucion industrial? Que se siente que le hayan hecho mas caso a Europa que a nueva españa,None,None
116527,008,Matias Prats,Se podria decir que lo mato a besos,None,None
116528,012,Willy Wonka,que se siente que tus papas mate mas gente que tu en la revolucion,None,None
116529,013,Yao Wonka,El caballo se mueve y Carlito yvy pe chereka,None,None
116537,008,Matias Prats,y en otras noticias! ya acabe de pasar notas!,None,None
116538,001,Ancient Aliens,(1815) Asi me vale tu revolucion,None,None
116539,008,Matias Prats,¿quieres saber como dejar a lguien con la duda? te lo cuento mañana,None,None
116548,008,Matias Prats,¿quieres saber como dejar a lguien con la duda? te lo cuento mañana...,None,None
116555,005,Disaster Girl,DONDE ES LO DE VENAROTTI? JEJE... LA CHUKY,None,None
116563,006,Filosoraptor,si car es auto y men es hombre mi tia carmen es un transformer,None,None
116569,004,Bad Luck Brian,Se va para Cartagena Llueve todo el dia,None,None
116584,012,Willy Wonka,PAGARTE TU PROPIA BODA DIME QUE SE SIENTE COMPRARTE UN ESPOSO,None,None
116586,012,Willy Wonka,CONFIRMA SI IRAS A LA JUNTA DE JR,None,None
116602,005,Disaster Girl,esto pasa si no nos coloca 7 y no aplauden,None,None
116608,011,Problems,Y era Kumanda,None,None
116611,007,Futurama Fry,que tu no eres el pajaro  de devora,None,None
116616,008,Matias Prats,NOTICIA D ULTIMA HORA... A JUAN TOLEDO LE GUSTA LA PODONGA AJAJAJAJAJJ,None,None
116620,010,Prepare Yourself,saturday is coming!,None,None
116629,007,Futurama Fry,Si llevan 8 años en el municipio por que ahora ofrecen soluciones???,None,None
116639,004,Bad Luck Brian,Yo tambien uso TAE y Mayday,None,None
116641,011,Problems,No encuentro la... Pepada,None,None
116644,006,Filosoraptor,fuiciosos,None,None
116647,005,Disaster Girl,Ola ke ase? Desayunanding o ke ase?,None,None
116659,005,Disaster Girl,yo me dedico a crear experiencias memorables,None,None
116666,002,Annoying Gamer Kid,soy antony y maryory loco maycraft por siempre,None,None
116676,012,Willy Wonka,ojala hagas bien los polos.,None,None
116684,011,Problems,Q madre yelicsa Solo cobro 10 mil,None,None
116685,007,Futurama Fry,Sospecho que Trabajare el finde,None,None
116691,009,No me digas,no me digas y que hago me mato?,None,None
116695,006,Filosoraptor,No comprendo como hay personas Que pueden tratar con perras y falsas,None,None
116700,004,Bad Luck Brian,soy xavier gonzalez y me gustan las chanchas,None,None
116705,004,Bad Luck Brian,soy xavier gonzalez y me gustan las chanchas melenudas,None,None
116708,007,Futurama Fry,usted me hace boolin...,None,None
116711,004,Bad Luck Brian,soy xavier gonzalez y me gusta espiar a las chanchas,None,None
116720,013,Yao Wonka,LOL'A=0,None,None
116721,013,Yao Wonka,LOL 'A=0,None,None
116724,001,Ancient Aliens,rusia :3 como polonia hay en todos lados,None,None
116727,012,Willy Wonka,Ser uno mismo no atre  a todo el mundo Pero atrae ala gente correcta,None,None
116728,002,Annoying Gamer Kid,omg tengo el gta5 para mi play 4,None,None
116729,012,Willy Wonka,Ser uno mismo no atrae  a todo el mundo Pero atrae ala gente correcta,None,None
116732,003,Ay Si,UY SI UY SI SOY FUJIMORISTA DEMOCRATICO,None,None
116739,013,Yao Wonka,solo automatico dice y su lic. dice liviana,None,None
116750,008,Matias Prats,ultimo boletin al que danilo no llamo fue que se le acaban los minutos,None,None
116751,003,Ay Si,UY SI UY SI TODO ES AD,None,None
116753,007,Futurama Fry,CUANDO SABES QUE TE OCULTAN ALGO,None,None
116755,004,Bad Luck Brian,MUERE ATROPELLADO POR CAMION CUANDO IBA AL CINE NO VIO EL TRAILER,None,None
116756,008,Matias Prats,Las despedidas son como las salsas del chino agridulces,None,None
116759,002,Annoying Gamer Kid,CUANDO GANAS Y HACES TRAMPA,None,None
116760,001,Ancient Aliens,Vodka.,None,None
116763,003,Ay Si,Y que creen que me da  miedo  decir la verda en la jeta. Jajja.reteme,None,None
116764,007,Futurama Fry,Mnnnnn Donde estan los marranos....,None,None
116774,004,Bad Luck Brian,Va para el trabajo Le esconden las llaves del carro,None,None
116775,012,Willy Wonka,Nooo De encerio,None,None
116780,012,Willy Wonka,Yo soy loco? Decile a tu hermana,None,None
116786,008,Matias Prats,noticias de ultimo momento se descubrio a jeff the killer detras de ti,None,None
116792,011,Problems,TRANSPARENCIA,None,None
116794,004,Bad Luck Brian,ofrecen una oferta no dicen cual es,None,None
116799,012,Willy Wonka,Dime: que se siente tener camaras y no poder verlas en tu cel? Llamanos y Nosotros te ayudamos,None,None
116800,004,Bad Luck Brian,mm besitos uje,None,None
116802,008,Matias Prats,Parece que la cosa por tu zona Esta que arde,None,None
116804,012,Willy Wonka,hey piti busca a meter la nica con linsi,None,None
116810,003,Ay Si,Y TU ALE AY SI MUY MADRUGADORA,None,None
116811,003,Ay Si,UY si UY si me regalan chocolates porteños,None,None
116816,012,Willy Wonka,y si llevamos tacos?,None,None
116858,012,Willy Wonka,TEngo DULCES niños,None,None
116860,012,Willy Wonka,asi que tienes escondida una platica eh.. Yo se donde esta jajaja,None,None
116867,012,Willy Wonka,asi que tienes escondida una platita eh.. Yo se donde esta jajaja,None,None
116881,012,Willy Wonka,Sacamelaa que me descompongo...,None,None
116901,012,Willy Wonka,lo bueno del pasado es que.... aprendes a no cometer las mismas tonterias hoy.,None,None
116902,003,Ay Si,Conste chicos Despues no me diran que no asomo jJajja,None,None
116906,001,Ancient Aliens,KERNELIANS,None,None
116907,012,Willy Wonka,Te estoy viendo claudita,None,None
116913,001,Ancient Aliens,Soy SPC Te explico...,None,None
116925,002,Annoying Gamer Kid,Mira te estoy esperando Lukis,None,None
116930,001,Ancient Aliens,Estoy buscando a valen,None,None
116932,003,Ay Si,Pos No se,None,None
116941,002,Annoying Gamer Kid,"hijo hoy te quedas solo en casa vale, me pondre a estudiar",None,None
116948,012,Willy Wonka,qe se siente subir tabako!!,None,None
116951,012,Willy Wonka,qe se siente estar arriba del boom!!,None,None
116955,012,Willy Wonka,Ahora si polech Ahora si polech q t ira pasar,None,None
116959,001,Ancient Aliens,Viste vomo tiene la Piel el gronee del video,None,None
116977,012,Willy Wonka,"...alla va melina otra vez a coñita que se la vacila,parece que le enjabonaron el piso,no la para nadie",None,None
116978,005,Disaster Girl,Relajate Marcolon Yo cocinare hoy!!!,None,None
116981,006,Filosoraptor,yecenia y si brenda no tiene plata como los manda,None,None
116983,010,Prepare Yourself,Yo en exposicion. Eeehhhh,None,None
116985,005,Disaster Girl,no ve que diana le robo la plata que tenia,None,None
116986,004,Bad Luck Brian,solo ha vendido unos botines en todo el dia los despacha del color que no es,None,None
116990,006,Filosoraptor,yo no se si el mundo se volvio loco o mi mente ya no da de tanta estupides,None,None
116999,001,Ancient Aliens,lo que no saben es que diana le quito el marido a brenda,None,None
117002,007,Futurama Fry,si . . . porque no,None,None
117004,011,Problems,Soy Loli. Yo si la chupo,None,None
