,meme_id,plantilla,texto_no_tilde,text_1,text_2
105180,009,No me digas,i have to speak english... at english class?,None,None
105184,012,Willy Wonka,Asi que amas a Ace y odias a sabo... ...Dime que se siente que Sabo sea mas popular,None,None
105187,004,Bad Luck Brian,Cuadran el alcohol para una fiesta Se les olvida la comida,None,None
105188,003,Ay Si,Yo no he sido,None,None
105189,003,Ay Si,Ay si si Se cree cristiana pq la bañaron en rio,None,None
105193,010,Prepare Yourself,LA GALA IS COMING,None,None
105195,009,No me digas,aaa mira nomas que interesante,None,None
105196,004,Bad Luck Brian,Trabaja en una empresa de telefonia Se queda sin internet,None,None
105197,004,Bad Luck Brian,Trabaja en una empresa de comunicaciones Se queda sin internet,None,None
105198,009,No me digas,aaa mira nomaz k interezanthe,None,None
105200,013,Yao Wonka,vendre el jueves dijeron fimaremos los objectivos dijeron,None,None
105207,008,Matias Prats,De Fola Osu podemos decir Que trabaja como un negro,None,None
105210,012,Willy Wonka,TENES TRES PREGUNTAS PARA ACERME LAS CONTESTARE POR INBOX,None,None
105212,011,Problems,mientras en el fundidira america campeon,None,None
105214,006,Filosoraptor,si millorar les relacions amb eeuu vol dir que cuba es canvia de bandol vol dir que eeuu per millorar,None,None
105217,006,Filosoraptor,si cobraron pollos extras no entregaron tanto apoyo?,None,None
105220,006,Filosoraptor,si el otro dia era black friday... mañana sera critical friday?,None,None
105228,009,No me digas,no hay entrega? no me digaaass,None,None
105238,011,Problems,podeis dejar de ser tan cansinos?,None,None
105243,009,No me digas,Gimme More flowcells,None,None
105244,005,Disaster Girl,si me sale mal el simu de diciembre.........,None,None
105246,005,Disaster Girl,si me sale mal el simu de diciembre...,None,None
105249,003,Ay Si,no hay leche no hay leche,None,None
105255,012,Willy Wonka,Asi que ponen 4g en el pais? Decime cuantos aparatos de las operadoras Son compatibles,None,None
105259,008,Matias Prats,Bloody hammers Lideres,None,None
105261,005,Disaster Girl,LOS MATARE A TODOS TENGO UN MECHERO,None,None
105262,012,Willy Wonka,"lorena y tu crees que blokeando a  alex lo vas a olvidar asi nomas, no creoo.. la verdad",None,None
105264,013,Yao Wonka,ME ESTAS DICIENDO QUE... TE COPIASTE DE RAFA EN UN EXAMEN,None,None
105270,008,Matias Prats,¿Tienes genotipo ahorrado?,None,None
105271,008,Matias Prats,¿Tienes genotipo ahorrador?,None,None
105276,012,Willy Wonka,19 dias de vacaciones...,None,None
105278,001,Ancient Aliens,Supuestamente nos hicimos mas que amigos Pero aun quiere a otro,None,None
105280,008,Matias Prats,PARECE QUE EL LUNES HABRA MAGIA EN EL BARROCO... AHORA YA NO TENEIS EXCUSA,None,None
105286,012,Willy Wonka,DIME Q SE SIENTE IR HACERTE UNA ANALÍTICA Y OLVIDARTE DE LOS PAPELES,None,None
105292,010,Prepare Yourself,A veces pienso que la vida esta hecha de momentos,None,None
105293,004,Bad Luck Brian,"ramiro, viernes No vengas",None,None
105296,003,Ay Si,Hay si hay si cecilia y sus cadenas Estamos salvados hAy si haY si,None,None
105302,009,No me digas,a si?,None,None
105306,012,Willy Wonka,te miro mientras duermes,None,None
105309,012,Willy Wonka,ohh si Seguro te robaron anoche,None,None
105310,011,Problems,Me dijo te voy a mostrar algo grande me mostro su guitarra nueva,None,None
105311,006,Filosoraptor,tiene la puerta destrabada seguro le roban,None,None
105312,003,Ay Si,uuuyyy sisis percha,None,None
105313,006,Filosoraptor,Si guille explica el sistema la humanidad esta en extinCion?,None,None
105318,012,Willy Wonka,So you are an australian handsome man... let me just fall in love of you and talk over an hour...,None,None
105319,012,Willy Wonka,So you are an australian handsome man... let me just fall in love of you and talk you over an hour...,None,None
105326,004,Bad Luck Brian,queda finalista para el viaje a cartagena la llaman al numero equiv,None,None
105334,004,Bad Luck Brian,LLEGAR TARDE SE TOPA CON LA MADRE EN LA PUERTA,None,None
105335,004,Bad Luck Brian,LLEGA TARDE SE TOPA CON LA MADRE EN LA PUERTA,None,None
105340,011,Problems,Me regalan algo por el amigo invisible no se que pedir,None,None
105342,010,Prepare Yourself,"redios, que viento hay en zaragoza me vuelvo a invernalia, que se esta mas calentico",None,None
105347,004,Bad Luck Brian,se queda dormido recibe sobre azul,None,None
105350,004,Bad Luck Brian,ES EL MAYOR FAN DE KINGDOM HEARTS SU FAvorito es el re:coded,None,None
105353,012,Willy Wonka,Dime que se siente tener solo un comentario positivo y q sea solo de un juego y no de un amigo,None,None
105354,008,Matias Prats,Kingdom hearts da pena y lo sabes,None,None
105357,012,Willy Wonka,Dime que se siente tener solo un comentario positivo y q sea solo de un juego y no de un amigo y no tener ni un comentario favorito,None,None
105365,001,Ancient Aliens,doriam tengo un platano asi de grande para esa pataconeta,None,None
105368,001,Ancient Aliens,novedoso,None,None
105369,007,Futurama Fry,ya mero esta el desayuno mayrita rapido,None,None
105373,005,Disaster Girl,Georg did a pull request,None,None
105379,008,Matias Prats,en otras noticias mashi dara la vuelta olimpica en la sabatina!!!,None,None
105380,001,Ancient Aliens,SIMPLEMENTE TASTYYYY,None,None
105386,001,Ancient Aliens,basicamente diganle al jonathan q llevaremos los txbos a pxro wxear,None,None
105407,001,Ancient Aliens,"un ser de otro plano astral ""pesutti""",None,None
105409,010,Prepare Yourself,prepare yourselves a horde of monkey is coming,None,None
105412,001,Ancient Aliens,Todavia no es navidad y ya te quiero dar tu nOche buena,None,None
105414,006,Filosoraptor,SI LA LUNA PUEDE SALIR EN EL DIA POR QUE EL SOL NO PUEDE SALIR EN LA NOCHE,None,None
105421,006,Filosoraptor,de acuerdo con la teoria de la fisica cuantica y el multi,None,None
105433,004,Bad Luck Brian,se va de sodimac hacen paseo con barril de cerveza,None,None
105434,009,No me digas,soy igualito al toto,None,None
105443,004,Bad Luck Brian,me fume un pito con el angelo,None,None
105450,010,Prepare Yourself,preparaos para la batalla ya se abrira  la seleccion de unapec  (sobrevivid),None,None
105458,004,Bad Luck Brian,"llega al primer dia de clases con su mejor cara y el mejor animo benja lo golpea, lo tiene de hijo y lo llama fosther",None,None
105461,001,Ancient Aliens,Solo hay una explicacion para esto ratero!!!!,None,None
105462,011,Problems,que no dejaria a dhl express y mirenlo lo llamo dgf pty y se va corriendo,None,None
105464,001,Ancient Aliens,pero el sanchez...,None,None
105470,003,Ay Si,AY SI Y ESE EQUIPO LE GANO DOS PARTIDOS,None,None
105478,013,Yao Wonka,AQUI DE RISES EN FACEBOOK EN CLASE,None,None
105491,011,Problems,OTRO CHISTE CON LOS MEMES,None,None
105494,008,Matias Prats,noticia de ultimo minuto ante la posible salida de pablo bengoechea como dt de peru se rumora que el dt burriño esta en conversaciones para dirigir la bicolor,None,None
105495,004,Bad Luck Brian,Se fugan clases No revisan los deberes,None,None
105496,001,Ancient Aliens,la resp. a la gran pregunta... 42,None,None
105497,008,Matias Prats,noticia de ultimo minuto ante la posible salida de pablo bengoechea como dt de peru se rumora que el dt burriño esta en conversaciones para dirigir la bicolor. cabe recordar que tambien tiene ofertas de talleres mecanicos y chinchones,None,None
105500,001,Ancient Aliens,bit joel,None,None
105516,004,Bad Luck Brian,les digo algo encerio se los digo se cren tan fuertes para resistirlo na no les digo un coño,None,None
105518,012,Willy Wonka,asi que eres ateo porque no trabajas en feriado religioso?,None,None
105531,004,Bad Luck Brian,"en Embalse, pagan el agua y no la toman",None,None
105532,006,Filosoraptor,profa luciane fecharon universidade...e agora????,None,None
105533,012,Willy Wonka,tenim cases sense calefaccio per la pobresa energetica i una pista de gel a la plaça de la vila ara diguem que som una ciutat intel·ligent,None,None
105535,006,Filosoraptor,a veces pienso que soy el mas malo jugando futbol? y me acuerdo que mi prima no sabe hacer ni el agua hervida y se pasa xd,None,None
105549,004,Bad Luck Brian,Le dicen hacela piola oye yapo el examen,None,None
105552,007,Futurama Fry,"recuerda que estamos en crisis, asi que ayudanos a superarla no enviando tus efectos personales a pty via comat",None,None
105558,001,Ancient Aliens,no sabes wacho re sarpado,None,None
105561,003,Ay Si,dicen que las mulas son las mejores entonces los camiones que sera,None,None
105566,003,Ay Si,ay Si ay Si Ahora Todos COn EL OFICIAL fB.,None,None
105567,011,Problems,"Nadie me quiere, todos me hacen el feo att: andres",None,None
105578,004,Bad Luck Brian,en Embalse pagan el agua y no la pueden tomar,None,None
105586,006,Filosoraptor,si una persona con alzhaimer no recuerda como hace para recordar tomar su medicamento,None,None
105588,006,Filosoraptor,si una persona con alzhaimer no recuerda como hace para recordar tomar su medicamento?,None,None
105589,013,Yao Wonka,JAJAJAJAJ barcelona campeon y con 15 estrellas no me hagas reir,None,None
105596,012,Willy Wonka,andres gasta un dia para tramarnos Y no lo invitan a la fiesta,None,None
105597,004,Bad Luck Brian,trabajo temporal. ... trabaja en vacaciones,None,None
105600,011,Problems,ME DIJO QUE SE MORIA POR VERME Y SUPONGO QUE SE MURIO PORQUE NUNCA LO VI,None,None
105605,001,Ancient Aliens,aqui pasa la que te traspasa!!!,None,None
105606,013,Yao Wonka,Asi que querian fiesta fin de año fonasa,None,None
105619,012,Willy Wonka,te llamas victoria y eres judia? que se siente al ser una contradiccion,None,None
105621,004,Bad Luck Brian,llenan un estadio por primera vez no campeonan jaja,None,None
105623,011,Problems,i've got christmas holidays but my finals are in january,None,None
105624,004,Bad Luck Brian,no va a pucon recibe sobre azul,None,None
105628,006,Filosoraptor,si me voi a febrero cuenta como vacaciones?,None,None
105637,011,Problems,ME DIJO QUE SE MORÍA POR VERME.. Y SUPONGO QUE SE MURIO PORQUE NUNCA LO VI.,None,None
105641,008,Matias Prats,hey relax guys,None,None
105643,003,Ay Si,No queres ser mi novia pero te pones celosa,None,None
105648,011,Problems,no queria decirlo pero yo queria que eduardo me toque,None,None
105649,012,Willy Wonka,"QUIERES EXPULSAR A BLANCO? DIME, QUE SE SIENTE QUE LA MITAD MAS UNO TE QUIERA EXPULSAR A TI???",None,None
105652,013,Yao Wonka,A veces QUISIERA COMPRAR DINAMITA Y REVENTAR UN cajero LUEGO ME acuerdo QUE NO TENGO NI PARA m boca bicho Y SE ME pasa,None,None
105656,013,Yao Wonka,A veces QUISIERA COMPRAR DINAMITA Y REVENTAR UN cajero Pero luego ME ACUERDO QUE NO TENGO NI PARA COMPRAR mbokabicho Y SE ME PASA,None,None
105662,001,Ancient Aliens,AMIGOS SECRETOS,None,None
105666,005,Disaster Girl,ME QUEJABA DE MI AMIGO SECRETO YA NO...,None,None
105671,012,Willy Wonka,¿tIENES AMIGO SECRETO? ¿qUE SE SIENTE QUE SE HAYA OLVIDADO DE TI?,None,None
105690,012,Willy Wonka,"CueNtame duarte... Que Se siente Pedir 3,000 mdp para tu propio banco",None,None
105698,004,Bad Luck Brian,LUCIANO LOREIRO ta loquito voooo!!!!,None,None
105703,001,Ancient Aliens,Este ivan vega !!!!es de oTro mundo wn!!!,None,None
105704,005,Disaster Girl,SI NO APRUEBO EFI ALGO MALO PUEDE PASARTE,None,None
105705,001,Ancient Aliens,asi estoy ya con aramark colombia,None,None
105710,001,Ancient Aliens,frank es frank,None,None
105714,013,Yao Wonka,aveces quisiera comer y comer en estas navidades luego me acuerdo que me dio una pancreatitis y se me pasa,None,None
105725,012,Willy Wonka,do la risa... pague al del bus pero no subiiiii,None,None
105727,006,Filosoraptor,ummmmmmmmmmm no veo la gracia...,None,None
105731,005,Disaster Girl,antes mis compadres seburlaban en mis cumples pero ya no!!!!!!!!!!!!!!!,None,None
105734,009,No me digas,NUESTRA CARA SI NOS DICEN QUE TENEMOS VACACIONES ESTE MES,None,None
105744,012,Willy Wonka,ASI QUE ERES EMIERDECISTA DECIME QUE SE SIENTE QUE TE ALLAN EMPATADO,None,None
105748,012,Willy Wonka,Asi que quieres hacer una reunion Dime que se siente que nadie se ponga de acuerdo,None,None
105758,004,Bad Luck Brian,CAZAR 36 CONEJOS Y SE TE PUDREN,None,None
105760,012,Willy Wonka,Asi que eres carolina vArgas? Dime que siente ser la mUjer mas bella del mundo,None,None
105768,007,Futurama Fry,aveces me dan ganas de casarme luego me acuerdo del amigo Erick y se me pasa,None,None
105770,005,Disaster Girl,hay VIVÍA mi profesor el que no me aprovo,None,None
105779,004,Bad Luck Brian,DOUGLAS quer beber hoje na festa da Ing. Industrial. san marcos fecha suas portas ate janeiro,None,None
105780,001,Ancient Aliens,castellanos esta cabezon? no cabe duda alien,None,None
105782,001,Ancient Aliens,SOLO HAY UNA EXPLICACION PARA ESTO CHIBOLOS TRES OSITOS,None,None
105788,004,Bad Luck Brian,tira un penalti mete en propia,None,None
105789,011,Problems,angel POR FAVOR pasale el telefono,None,None
105795,003,Ay Si,AY SI GRAN VAINA El galpon A y B estan un poquito desordenados,None,None
105798,003,Ay Si,Ay si hace memes y se la cree de mucho,None,None
105800,007,Futurama Fry,todo un año esperando la utilidades y en media hora la gaste,None,None
105808,009,No me digas,tomii chupalo,None,None
105813,004,Bad Luck Brian,"Pide iphone 6 plus de 128gb Solo descarga fb, wHatsapp y twitteR",None,None
105814,004,Bad Luck Brian,bloquean cuba durante 54 años... reestablecen relaciones porque no pudieron acabarlos...,None,None
105824,001,Ancient Aliens,REDES,None,None
105832,004,Bad Luck Brian,TRAE DONUTS SE LAS ROBAN,None,None
105842,009,No me digas,AVE MARIA PUES,None,None
105849,012,Willy Wonka,asi que crees tener la banedera mas grande que se siente ser imitador del mas veces campeon,None,None
105858,011,Problems,ANDATE A LA MIEEEERRRRRRDA!!!,None,None
105859,004,Bad Luck Brian,consigue trabajo de community manager en la cuenta de @transmilenio,None,None
105865,011,Problems,ANDATE A LA MIEEEERRRRRRDA!!! Milton,None,None
105874,006,Filosoraptor,sera que HOY ES jueves HOY TOCA sudar Y PONERNOS HEeeRMOSAaas,None,None
105876,003,Ay Si,a ta ta ta tuis tote,None,None
105881,013,Yao Wonka,Asi que trabajas No me cuentes tu vida,None,None
105884,004,Bad Luck Brian,Me salvo del alcoholimetro Me dejan encerrado en mi casa,None,None
105890,007,Futurama Fry,no entiendo si trabajo el domingo cuanto gano?,None,None
105897,008,Matias Prats,noticia de ultimo min karloz viaja a trvjillo,None,None
105899,001,Ancient Aliens,"me estas diciendo que si tengo un 4,6 de media me pones un 4 en la evaluacion?",None,None
105905,010,Prepare Yourself,nunca entendi este filme siempre preferi narnia,None,None
105916,005,Disaster Girl,karloz estaba en sv cvarto alistandose para ir a trvjillo estaba,None,None
105942,003,Ay Si,"ay si! ay si! ahora todos con android, y yo bueno... yo ando con un nokia",None,None
105952,003,Ay Si,dejen va tomar tete cardozo nde gay ._. adriano soy tu papi llego,None,None
105955,011,Problems,no quiero ser gorda toco pastillas para adelgazar,None,None
105968,012,Willy Wonka,Ya mismo nace el niño ! que viva Guano !,None,None
105980,005,Disaster Girl,era una  rica  cena de fin año era...,None,None
105990,003,Ay Si,Ay sI AY SI FALTAN 90 Y MIENTRAS TANTO GUILLO ME DEFIENDE,None,None
105995,001,Ancient Aliens,ricas AVELLANAS,None,None
105998,005,Disaster Girl,era una rica cena de fin de año lo era...,None,None
106007,012,Willy Wonka,entonces estas enchinchando a brenda,None,None
106008,011,Problems,dijo que habia wifi en el suri me robaron la tablet,None,None
106009,006,Filosoraptor,Ayyy mira cuando sulay era Gorda Ahhh verdad todavia lo es!,None,None
106025,011,Problems,hay isabel.perdio c. azul pero no estamos solas..chivas va al descenso !!!,None,None
106034,003,Ay Si,AAAYYY PERO ESTÁN DIVINOSSS!!!,None,None
106037,008,Matias Prats,ULTIMAS NOTICIAS QUEDAN 7 DIAS PARA LA NAVIDAD,None,None
106041,005,Disaster Girl,me colgaron en la pared yo la queme,None,None
106061,004,Bad Luck Brian,errrgaaaa yaneth,None,None
106068,012,Willy Wonka,I could tELL YOU WHY YOU'RE WRONG BUT YOU WOULDN'T UNDERSTAND,None,None
106079,013,Yao Wonka,a mi no me engañas que se siente comprar la pinta del 24 en tierra santa,None,None
106091,012,Willy Wonka,ASÍ QUE DIME.. QUE SE SIENTE TENER CHAMARRA NUEVA Y QUE NO TE CIERRE....JAJA,None,None
106094,004,Bad Luck Brian,soy oscar villa chica,None,None
106103,004,Bad Luck Brian,JUEGA AL AMIGO SECRETO NO LE DAN NI UNA NUCITA,None,None
106105,003,Ay Si,ay si  hay si      Me gano en el examen casi jala primer ciclo,None,None
106106,005,Disaster Girl,asi quedara la casa de maiz si te sigue lokeando xD,None,None
106108,003,Ay Si,ay si  ay si      Me gano en el examen casi jala primer ciclo,None,None
106112,003,Ay Si,ay si  ay si       Me gano en el examen casi jala primer ciclo,None,None
106116,007,Futurama Fry,UMMM'' DONDE ESTARAS,None,None
106126,009,No me digas,encerio? no me digas!!,None,None
106130,009,No me digas,y que quieres? una galleta?,None,None
106136,003,Ay Si,ve...!! ve...!! no quiere que le miren su usuario personal en el grupo,None,None
106138,006,Filosoraptor,"A Gardel lo mataron en Medellin y lo enterraron en argentina Y al nacional lo mataron en Medellin y lo enterraron en argentina, sera que el nacional tiene que ver con Gardel.",None,None
106146,013,Yao Wonka,pablo hablo encerio estupid chitf fuckin,None,None
106148,003,Ay Si,AY SI QUE PICHUDO FUI AL MUNDIAL Y TENGO QUE BRETEAR EN NAVIDAD,None,None
106150,003,Ay Si,hayno pues::tan picada con sus imagenes,None,None
106161,006,Filosoraptor,sera q mi hermano kin nunka seira de la casa,None,None
106163,003,Ay Si,alla usted que lo creyo isque apostando :(,None,None
106171,013,Yao Wonka,ya se fue richy hahahha se enojo el wey,None,None
106176,012,Willy Wonka,cristal nos dijo pavos le empatan en el ultimo minuto,None,None
106178,005,Disaster Girl,a mi em van dir que em desfes de tot allo inutil...,None,None
106194,012,Willy Wonka,que se siente ser rara?,None,None
106202,003,Ay Si,hay no pues que le haremos a don perfecto,None,None
106203,013,Yao Wonka,asi que me dejaste en visto mira como lloro xd,None,None
106210,001,Ancient Aliens,por si no lo notaron anderson no tiene neuronas,None,None
106215,001,Ancient Aliens,anderson eeres un pendejo,None,None
106219,001,Ancient Aliens,anderson eres un pendejo,None,None
106229,008,Matias Prats,Noticia de ultimo minuto nicole se ha reido,None,None
106230,011,Problems,ME DIJO QUE IBA  A TRABAJAR PERO  SE FUE A LA FIESTA DE SU FACULTAD,None,None
106231,003,Ay Si,cuando pkeo caballeros de nui,None,None
106240,001,Ancient Aliens,"Pipe vas a nececitar una tarro de vaselina, ASÍ de grande.",None,None
106243,009,No me digas,tu cuando sabes que vino alex padilla,None,None
106253,001,Ancient Aliens,eL DOMINGO TIENE UN PEDORRO DE ESTE VUELO IGUAL QUE EL YOBAL,None,None
106256,012,Willy Wonka,YO ESTOY EN TODO LAO MAME,None,None
106258,012,Willy Wonka,YO ESTOY EN TODO LADO MAME,None,None
106260,001,Ancient Aliens,el 21 de diciembre nace el niño...saludos,None,None
106261,001,Ancient Aliens,"Pipe para el domingo,vas a necesitar una tarro de vaselina, ASÍ de grande.",None,None
106262,011,Problems,perdon dr. fadic ya volvi,None,None
106263,007,Futurama Fry,geraido ¿ Y klk con eto 2 ?,None,None
106267,012,Willy Wonka,¿que se siente estudiar la carrera mas larga? y ganar menos,None,None
106270,012,Willy Wonka,Asi que hoy es tu cumpleaños... Dime que se siente cumplir 15 cada año,None,None
106271,001,Ancient Aliens,solo ahi una explicacion para eso nunca mas me reire tanto como oi,None,None
106274,005,Disaster Girl,Mon professeur m'a suspendu pour ecrire recevu,None,None
106275,012,Willy Wonka,claro  que  si fany,None,None
106289,012,Willy Wonka,no tienen vida propia? que se siente meterse en la de los demas?,None,None
106290,012,Willy Wonka,"Olle team, que se siente el ser tan Odiado?",None,None
106292,001,Ancient Aliens,HUEVOS,None,None
106293,007,Futurama Fry,no le diste me gusta,None,None
106295,012,Willy Wonka,aSI QUE YA LLEVASTE MACRO 1 CON OTRO PROFESOR DiME QUE SE SIENTE TENER MAL GUSTO,None,None
106308,013,Yao Wonka,jose: tranquilos chicos ya les hago otro cheque para el 2078,None,None
106311,011,Problems,Porq JIMMY es tan PENDEJO,None,None
106313,009,No me digas,JAJAJA TE LA CREISTE,None,None
106314,011,Problems,tantas imagenes de olvidar a esa persona si tan solo supieran lo que cuesta,None,None
106318,012,Willy Wonka,Asi que hoy es tu cumpleaños... Dime que se siente tener 15 otra vez,None,None
106324,007,Futurama Fry,PARA QUE VIVIMOS EN UN PAIS SIN JUICIO CON UNA PRESIDENTA QUE NUNCA DEJA DE MENTIR,None,None
106331,013,Yao Wonka,JAJA ME LES CAGE LA FOTO JAJA,None,None
106347,004,Bad Luck Brian,galy kieres conmigo?,None,None
106352,003,Ay Si,tu empesaste,None,None
106354,012,Willy Wonka,Dime que se siente terminar el año escolar y volver al pra en el verano?,None,None
106356,001,Ancient Aliens,MAYEBRIA,None,None
106361,001,Ancient Aliens,tienes unas pompis asi,None,None
106364,004,Bad Luck Brian,APUESTA SU EQUIPO Y GANA NADIE EL PAGA,None,None
106369,006,Filosoraptor,LEYENDO TANTO MAIL FUE COMO ME EXTINGUÍ,None,None
106373,004,Bad Luck Brian,le dicen muy simpatica en el paradero,None,None
106380,005,Disaster Girl,ellos sabian lo que me paso sabian..........,None,None
106381,004,Bad Luck Brian,APUESTA A SU EQUIPO Y GANA NADIE LE PAGA,None,None
106383,013,Yao Wonka,paso 6 de 14 seria una lastima que se reiniciara,None,None
106386,003,Ay Si,"AY SI, AY SI ESTE PROYECTO NO TIENE ERRORES",None,None
106389,012,Willy Wonka,sorprendeme por favor !!,None,None
106394,012,Willy Wonka,sorprendeme nuevamente!!,None,None
106397,003,Ay Si,Y EL POLI ME DIJO QUE ERA REBELDE PERO SU PAREJA CASI ME PEGA JAJA,None,None
106401,006,Filosoraptor,ixchel no tiene dedos !!,None,None
106403,001,Ancient Aliens,"Esta comprobado que el 90% de los ""porque"" no hiciste algo son puras excusas",None,None
106411,006,Filosoraptor,ivan q se siente ser primo de ricardin,None,None
106416,012,Willy Wonka,lo sabia que el luxo es entero macabeo,None,None
106418,003,Ay Si,HAY SI HAY SI A EL NO LE DIGO MENSO,None,None
106424,001,Ancient Aliens,es un software especial debes darle tiempo,None,None
106427,012,Willy Wonka,Asi que renuncias al COENA ¿Quese siente que te dejAran solo en la conferencia?,None,None
106428,003,Ay Si,NO HE SALIDO CON ella Solo por telefono,None,None
106429,001,Ancient Aliens,¿Que tamaño de buffer uso?,None,None
106430,007,Futurama Fry,"""superelo"" eso ya paso de moda no",None,None
106454,005,Disaster Girl,en el battlefield me dijeron que tire una bomba yo lo hice,None,None
106455,006,Filosoraptor,si estudia ing. En Materiales entonces Es una persona Materialista?,None,None
106469,003,Ay Si,no se pero alasfinales lara se enamoro de ti :),None,None
106472,003,Ay Si,hay si hay si mi hijo lo tenia...,None,None
106479,003,Ay Si,OH ME ASUSTE,None,None
106488,013,Yao Wonka,me puse el camison de la nona de la lucia,None,None
106489,003,Ay Si,me gane un oscar pero lo cambio por una cama,None,None
106490,004,Bad Luck Brian,Compra un dispositivo con android y quiere hacer el jailbreak,None,None
106495,002,Annoying Gamer Kid,ESTOY JUGANDO EN MI PLAY 4,None,None
106501,001,Ancient Aliens,pero mira que burranga debe ser un alien,None,None
106515,001,Ancient Aliens,Republicans,None,None
106519,009,No me digas,y que quieres una galleta,None,None
106529,005,Disaster Girl,JA YO LO HICE,None,None
106532,001,Ancient Aliens,la señora de atras,None,None
106544,001,Ancient Aliens,Pepino,None,None
106554,006,Filosoraptor,si existe el cancer de mama existira el cancer de papa,None,None
106566,013,Yao Wonka,¿Asi que quieres hacer cosplay? Que se siente que el unico que hiciste en tu vida sea ponerte una botarga del dr simi,None,None
106576,013,Yao Wonka,un secreto? la andre debuto conmigo,None,None
106592,007,Futurama Fry,eres gay,None,None
106603,004,Bad Luck Brian,GRACIAS POR VENIR ...,None,None
106605,001,Ancient Aliens,bob marley murio de cancer aliens,None,None
106610,007,Futurama Fry,etas huapa pero... kien va a  manejar bici en tacos??,None,None
106636,004,Bad Luck Brian,quien es mas bonito yo o justin bieber,None,None
106648,002,Annoying Gamer Kid,hola soy isaac,None,None
106652,012,Willy Wonka,a si que das de premio un pan que se siente ser tan coda,None,None
106655,001,Ancient Aliens,Oyee! Pero que Ricolino!,None,None
106657,008,Matias Prats,informacion de ultimo min la lokura es causado por una bacteria llamada Maria,None,None
106661,003,Ay Si,hay si hay si insulto a las mujeres y soy macho,None,None
106670,007,Futurama Fry,no se que me dice,None,None
106671,011,Problems,con razon pipe no me pesca es gay...,None,None
106685,012,Willy Wonka,Dime que se siente mandar la solicitud y que no te la acepten,None,None
106688,012,Willy Wonka,ASI FIJATE YA ME TENIAS CON EL PENDIENTE JAJAJA,None,None
106694,004,Bad Luck Brian,CREEN QUE NADIE SE DA CUENTA QUE NO ESTAN LOS CACHA EL JEFE,None,None
106696,004,Bad Luck Brian,CREEN QUE NADIE SE DA CUENTA QUE NO ESTAN EL JEFE SE DA CUENTA QUE SE FUERON,None,None
106699,009,No me digas,tengo cara de que me importa,None,None
106703,001,Ancient Aliens,HOy te toca una asi por tu cumpleaños,None,None
106706,003,Ay Si,AY SI ESTALKIADA,None,None
106712,004,Bad Luck Brian,4rewfew wefewfwef,None,None
106715,007,Futurama Fry,maldito sistema... has nublado sus cerebros de Elizabeth y Pamela,None,None
106722,012,Willy Wonka,AY SIIIIIIIIIIIII YA TRAIGO MI UNIFORME NUEVO,None,None
106727,001,Ancient Aliens,aliens felicidades as sido embarazado x un alien,None,None
106734,003,Ay Si,NO TE QUEJES...YO TE LO ADVERTI... SI O NO,None,None
106738,004,Bad Luck Brian,tiene que checar la configuracion del sistema no hay internet en las gorditas,None,None
106742,001,Ancient Aliens,"Dios esta chica tiene algo que me gusta no se si seran sus labios, ojos, cabello o su forma de ser .. simplemente es bella para mi",None,None
106744,010,Prepare Yourself,esten listos las mentades de madres de otros departamentos ya vienen,None,None
106775,001,Ancient Aliens,"Iker esta ocupado Y si, han sido los aliens",None,None
106777,010,Prepare Yourself,perdonalo no sabe lo que hace,None,None
106779,001,Ancient Aliens,Chile,None,None
106782,001,Ancient Aliens,excelente historia solo faltaron los aliens,None,None
106783,004,Bad Luck Brian,Va a la antaRtida Muere Quemado,None,None
106788,004,Bad Luck Brian,Le sale malo,None,None
106795,004,Bad Luck Brian,jajajaja birdman es mas gay q cangrejo,None,None
106799,011,Problems,cARGAME LAS OTRAS OBRAS EN EL CDS,None,None
106800,003,Ay Si,pedis mucho yo solo tomar se jaja,None,None
106803,006,Filosoraptor,nohay nadie mas peludo que el hpmbre lobo excepto yomara esa es peludaza,None,None
106812,006,Filosoraptor,na hay nadie mas peluda que el que un lobo excepto yomara esa es peludaza,None,None
106815,004,Bad Luck Brian,Te ves guapo? hay dias,None,None
106820,004,Bad Luck Brian,mi nombre es jhonatan muto,None,None
106822,001,Ancient Aliens,Samsung,None,None
106823,004,Bad Luck Brian,se gradua en licenciatura en enferemeria bajan la licenciatura a carrera tecnica,None,None
106828,012,Willy Wonka,Asi que pediste unas zapatillas para correr de navidad ¿Que tal te queda el nuevo saco de lana?,None,None
106831,009,No me digas,hector... bajo el airtime? hay dias,None,None
106840,012,Willy Wonka,Que Se Siente Ser La persona que yo amo mas en la vida,None,None
106844,009,No me digas,Te molesta que publique? En un grupo?,None,None
106850,011,Problems,me prometio un carro nuevo ahora soy fiadora de 3 creditos,None,None
106853,008,Matias Prats,ultima noticia la ethel se comio la pinga de king kong,None,None
106867,001,Ancient Aliens,ala firme ballanse ala mrd todos,None,None
106873,012,Willy Wonka,y que fue ??? bailaste con katy,None,None
106878,004,Bad Luck Brian,Se CREA UN CANAL SECUNDARIO TIENE MAS SUBS QUE EN EL PRINCIPAL,None,None
106879,008,Matias Prats,el espacio,None,None
106884,012,Willy Wonka,¿Y si... JUGAMOS AL FIFA?,None,None
106887,001,Ancient Aliens,solo hay una explicacion para esto...,None,None
106888,001,Ancient Aliens,solo hay una explicacion para esto... SICSAC,None,None
