,meme_id,plantilla,texto_no_tilde,text_1,text_2
77982,008,Matias Prats,ULTIMAS  NOTICIAS AZIMUTAL CEDE SU BARCO EN LA VOR,None,None
77987,006,Filosoraptor,why not ? a 9chat online,None,None
77988,004,Bad Luck Brian,pierde su virginidaad es anal,None,None
77989,004,Bad Luck Brian,Se mata revive,None,None
77991,003,Ay Si,yo en el evento no soy de wam,None,None
77994,001,Ancient Aliens,Roo y monica juntos esto tiene una explicacion Amor,None,None
78003,003,Ay Si,Eso no es mio agente... Mi coca esta en la guantera,None,None
78017,008,Matias Prats,wanted 10.000$,None,None
78019,008,Matias Prats,ya es oficial proyecto entornos finalizado,None,None
78026,001,Ancient Aliens,"asi te lo va a dejar, payaso!",None,None
78031,004,Bad Luck Brian,HOLA SOY MARA y TRABAJO EN MANGO,None,None
78034,011,Problems,siempre nos quedara la cola del paro,None,None
78037,011,Problems,me das facilidades????,None,None
78051,010,Prepare Yourself,preparate Homedes hoy coges el avion,None,None
78059,009,No me digas,noooooo...yo juraba que tenias 55,None,None
78061,004,Bad Luck Brian,hola soy ricardo i soy un pendejong,None,None
78067,007,Futurama Fry,Parece que veo a la u y el colocolo de rotado Y ala catolica campion,None,None
78071,011,Problems,"solo a mi me pasa esto, dios mio por que? me ponen otra vez con el bayern que ya me violo una vez.",None,None
78077,012,Willy Wonka,Soy un doctor ocupado ¡Espera un poco mas!,None,None
78080,003,Ay Si,Ay Si!  ahora que pongo fotos de tortas todo el mundo cumple  años..,None,None
78089,003,Ay Si,con kien mas con su mario,None,None
78094,007,Futurama Fry,creo que nilts se esra excitando cada DÍA xd.,None,None
78103,008,Matias Prats,PERDONAME QUE INSISTA DEBES ENTRAR A LAS REDES SOCIALES DE sECURIbATH    ¡NO TE ENRREDES!,None,None
78106,011,Problems,me fui a la 1 am hacer la cola... porque me dijeron que no habia nadie...,None,None
78107,001,Ancient Aliens,SEGUN LOS MARCIANOS ME DIJIERON QUE AYUDARON A BATARCE ELLOS LE DIERON EL DATO,None,None
78109,008,Matias Prats,PERDONAME QUE INSISTA dEBES ENTRAR A LAS REDES SOCIALES DE SECURIBATH     ¡NO TE ENREDES!,None,None
78111,006,Filosoraptor,dsfgsdg gsdg,None,None
78127,005,Disaster Girl,El ensayo de hoy Ha sido un exito,None,None
78128,012,Willy Wonka,marcial lindo hilo n,None,None
78129,012,Willy Wonka,marcial lindo hilo,None,None
78139,008,Matias Prats,buenos dias valeria  alarcon,None,None
78141,006,Filosoraptor,hoy menu del dia: ganso en su jugo. necesito comprar un ganso lloron...,None,None
78146,001,Ancient Aliens,facturas,None,None
78156,012,Willy Wonka,asi que tenes el manguito rotador lastimado?? contanos mas,None,None
78157,012,Willy Wonka,asi que. tenes el manguito rotador lastimado?? contanos mas,None,None
78163,013,Yao Wonka,"no guardo rencor, pero si tengo memoria :d",None,None
78164,008,Matias Prats,como le va dalis leon ruiz,None,None
78166,012,Willy Wonka,Dejate de hacer chocolates jonathan silva,None,None
78175,004,Bad Luck Brian,tira un buscar V esta en word,None,None
78177,005,Disaster Girl,El vecino me amenazo con romperme el cuello Yo le quemo la casa con el adentro,None,None
78181,005,Disaster Girl,si me molestas cuando duermo Te prendo fuego,None,None
78182,011,Problems,hay no severa esteycy malibu,None,None
78185,005,Disaster Girl,¡Adios! ya hice de las mias,None,None
78203,001,Ancient Aliens,me comi un rabo asi de grande,None,None
78206,012,Willy Wonka,hace el juego decian... es con nota decian....,None,None
78207,003,Ay Si,AY SI te la tiras de dura y eres mas blandita q una gelatina,None,None
78220,003,Ay Si,"Ay si, Ay si mi gato no come ratones solo wiskas",None,None
78221,001,Ancient Aliens,Tumblr,None,None
78224,003,Ay Si,Ay si Ay si como estoy con mi hijo el mandilon no le doy los buenos dias al otro pendejo,None,None
78228,012,Willy Wonka,"decime la verdad cuando te dicen ""no podes ser mas PAJERO"" vos lo tomas como un desafio?",None,None
78232,011,Problems,uy se vinieron las cenizas,None,None
78237,008,Matias Prats,atencion ya falta poco pa l cumple de nanita,None,None
78238,006,Filosoraptor,Si las hacen con huesos Por q saben tan ricas,None,None
78239,011,Problems,No puedo comer Huevo con salchicha,None,None
78241,001,Ancient Aliens,MIRA JOHAN.,None,None
78250,003,Ay Si,Yo cuando miquela dice que esta de mal humor,None,None
78251,012,Willy Wonka,otra vez la misma historia chunchos malos,None,None
78254,004,Bad Luck Brian,SE va a graduar regresan los capuchos y arman tropel,None,None
78256,004,Bad Luck Brian,va de campamento al bosque los animales hacen una fogata para alejarlo a el,None,None
78267,003,Ay Si,"Ay si, Ay si Soy bien Pro",None,None
78280,011,Problems,pobre chica,None,None
78282,003,Ay Si,no pues que chimba llevar a tu mujer aver otro man,None,None
78283,010,Prepare Yourself,BRACE YOURSELF LISTA 1 IS COMING,None,None
78284,007,Futurama Fry,qUERIA VANDEARME HOY ! pero no se ha ido don ricardo,None,None
78286,007,Futurama Fry,qUERIA VANDEARME HOY ! se habra ido don ricardo,None,None
78288,010,Prepare Yourself,"señores y señoras barca vs bayer uuuuups,!!!!!!",None,None
78291,011,Problems,DIJO QUE ME IBA A LLEVAR A MANIZALES NO ME LO HIZO,None,None
78293,011,Problems,PROFE NO LE PREGUNTE A GIOVANY,None,None
78295,013,Yao Wonka,¿de que te ries? de tu cara de burro,None,None
78298,011,Problems,No te sampo la silla en la cabeza porque estoy lejos,None,None
78299,011,Problems,¡es que no podiiiiii! te crei mino,None,None
78301,005,Disaster Girl,jajajaja que buena es la venganza,None,None
78305,001,Ancient Aliens,son aliens carlos,None,None
78325,013,Yao Wonka,los levanta gatas full ÁNIMOS csm...,None,None
78329,011,Problems,"Lloro al verme tan placentera con los hombres; pero de  aqui para alla ya no lo vuelvo hacer,solo de alla para aca.",None,None
78335,012,Willy Wonka,buenos y hermosos dias amiwoo Omar,None,None
78342,012,Willy Wonka,hoy es viernes pero mñn tienes turno temprano,None,None
78345,004,Bad Luck Brian,"quiere alburear dice: leche, pedos,leche, pedos",None,None
78353,001,Ancient Aliens,arenosos,None,None
78366,008,Matias Prats,Hoy les presentamos a rut Que dejo de hacer sus pendejadas,None,None
78386,008,Matias Prats,las noticias informan que padilla es el peor del mundo,None,None
78389,008,Matias Prats,vota por medinaaa,None,None
78391,003,Ay Si,hay caroll se cree cachaca,None,None
78392,013,Yao Wonka,ay si que te van a poner chif si claro,None,None
78394,008,Matias Prats,y en otras noticias guerra de memes entre telerin@s,None,None
78405,009,No me digas,que pasa?,None,None
78420,010,Prepare Yourself,Preparados Muchachos Meme sobre la pregunta de poche en la charla de firefox de se acercan,None,None
78422,001,Ancient Aliens,Lesbianismo,None,None
78431,011,Problems,el dijo que la culpable soy yo,None,None
78435,009,No me digas,mindy lavo todos los platos??? no me digas!!!,None,None
78436,011,Problems,me iciste llorar naila,None,None
78441,003,Ay Si,Sara eres peleona y enojona pero asi te quiero,None,None
78442,008,Matias Prats,"Y en otras noticias, les  recordamos que la ropa De 100% Bebe es de 100% algodon Pima",None,None
78445,007,Futurama Fry,FARSA,None,None
78449,001,Ancient Aliens,encuentramos mejoria en la contabilidad entiendes?,None,None
78456,007,Futurama Fry,"Esa botella de torres 10, me esta viendo feo me la voy a chingar",None,None
78470,005,Disaster Girl,Espero que se registren,None,None
78471,003,Ay Si,no le hace q nascan chatos nomas q respiren bien,None,None
78474,001,Ancient Aliens,mira bety asi se hace un gran trabajo,None,None
78477,007,Futurama Fry,si pudieramos teletransportarla  al futuro? pero somos tan idiotas que si no la cuidamos como vamos a hacer eso?,None,None
78480,007,Futurama Fry,Not sure if you didn't understand the picture Or just plain,None,None
78493,013,Yao Wonka,eres la cagada hulk,None,None
78497,009,No me digas,no me digas benjamin,None,None
78504,009,No me digas,naaaaa en serio?? no me digas!!,None,None
78505,008,Matias Prats,"se sigue desperdiciando el agua en todo el valle de mexico y hasta en iztapalapa donde nunca alcanza el agua! ¡y no, no es dia de los inocentes eh!",None,None
78510,009,No me digas,ME ENTERE QUE VIENE LA BRASILERA ....,None,None
78511,007,Futurama Fry,DAME 2 VERDES PELUDO,None,None
78515,008,Matias Prats,sorprendente hoy esta cumpliendo los 15 años juliana jacome!!!! y la familia disfuncional le desea lo mejor mill bendiciones! para ti!! pichon de pollo jajajaja,None,None
78526,009,No me digas,estaba parado???,None,None
78528,012,Willy Wonka,asi que estas tranquilo,None,None
78536,007,Futurama Fry,Enserio Quieres Guerra De Memes Elenid,None,None
78538,009,No me digas,te pregunte,None,None
78539,005,Disaster Girl,MIS VECINOS ME PONIAN APODOS ME PONIAN,None,None
78544,013,Yao Wonka,Se rie como que si el nunca se a equivocado,None,None
78548,001,Ancient Aliens,necesitas calculadora para sumar 1+1 ALIENS,None,None
78552,006,Filosoraptor,SI JOSE ES GAY EDWIN ES REGAY?,None,None
78556,009,No me digas,hOLA,None,None
78557,001,Ancient Aliens,"no se si es extraño, si es cuestion de responsabilidad o de conciencia lo que si es q esta comprobado: el agua se acaba y pocos lo estan entendiendo, lo malo es q todos pagaremos parejo!",None,None
78562,008,Matias Prats,PERDONAME QUE INSISTA PEDISTE LA BAJA DE 677152138,None,None
78568,005,Disaster Girl,MIS VECINOS HACIAN TAI CHI HACIAN,None,None
78573,008,Matias Prats,PERDONAME QUE INSISTA . . PEDISTE EL MOVIL DE MI MUJER,None,None
78576,004,Bad Luck Brian,te la mamo chico,None,None
78577,004,Bad Luck Brian,quiere ir a la novatada tiene prueba    de tti,None,None
78579,006,Filosoraptor,Si jose es gay sergio es regay?,None,None
78580,004,Bad Luck Brian,"Le quiere vender a ""su chiqui"" Le botan a la chingada por pirata.",None,None
78584,004,Bad Luck Brian,"Le quiere vender a ""su chiqui"" Lo botan a la chingada por pirata.",None,None
78585,008,Matias Prats,Noticia de ultimo minuto ÁnEl aun no sube calificaciones,None,None
78591,006,Filosoraptor,SI ALEC SE ESCRIBE CON C ENTONCES LOS PIRATAS ESTAN BUSCANDO SU TESORO EN EL LUGAR INCORRECTO?,None,None
78594,004,Bad Luck Brian,Le echan de cafeta 1 y no puede volver a entrar LOl,None,None
78611,006,Filosoraptor,chereno y evelin,None,None
78614,006,Filosoraptor,it's never your succesful friends posting the inspirational quotes,None,None
78615,005,Disaster Girl,una familia vivia asi. y sabes como termino... asi.,None,None
78618,008,Matias Prats,22122111 211111415522,None,None
78620,008,Matias Prats,srñor@s me caso,None,None
78622,012,Willy Wonka,Y DIME QUE SE SIENTE HACER EL PARO DE ESTAR TRABAJANDO?,None,None
78626,007,Futurama Fry,k buen chico ale mereces un aumento,None,None
78629,005,Disaster Girl,asi va quedar rananet,None,None
78640,013,Yao Wonka,por que tienes que ser pendejo,None,None
78649,001,Ancient Aliens,Talhoffer te lanzo mi daga mientras me sujetas el sombrero con la cara,None,None
78651,006,Filosoraptor,"If you believe in darwinian evolution (macroevolution) and not in creation because ""science is observable"" then why can't you think of any observable evidence of changes of kinds?",None,None
78654,007,Futurama Fry,Esos cubos seran mios!!!,None,None
78660,012,Willy Wonka,¿yo que hare?,None,None
78661,012,Willy Wonka,asi que regresa tu padre barcelonista,None,None
78662,012,Willy Wonka,a mi no me engañas walter yoplack se que eres gayyy mono !!,None,None
78666,007,Futurama Fry,fox return COnchetumare,None,None
78668,011,Problems,stanley le dio el nombre sel programa a vitico ya nos jodimos,None,None
78674,008,Matias Prats,fox arrasando en el server 5 nuevos inmortales csmr,None,None
78677,007,Futurama Fry,me daran mas permisos este año,None,None
78679,012,Willy Wonka,¿QUE SE SIENTE SABER? QUE ME CUENTA CUANDO HABLAS DE MI,None,None
78680,012,Willy Wonka,¿QUE SE SIENTE SABER? QUE ME CUENTAN CUANDO HABLAS DE MI,None,None
78689,009,No me digas,Y ahora te Ago fiesta jajajjajaja,None,None
78694,011,Problems,otra  ves ir atravajar,None,None
78698,001,Ancient Aliens,"chongos, chongos everywhere",None,None
78700,012,Willy Wonka,que se siente estar alli y no estar a qui,None,None
78703,013,Yao Wonka,Stanly te dije que no soy lambo Soy ayundate de bebida que diferente,None,None
78708,001,Ancient Aliens,gente que va a mallorca y no trae una ensaimada para sus amigos gente aliens,None,None
78710,005,Disaster Girl,Felicidades Samar <3,None,None
78711,009,No me digas,Crees que me haces reir con tus idioteces,None,None
78712,012,Willy Wonka,picaron!,None,None
78714,012,Willy Wonka,Eres tan Pendejo,None,None
78716,012,Willy Wonka,aSI QUE QUEDASTE COMANDANTE QUE SIENTE SABER QUE NO TE SERVIRA DE NADA,None,None
78717,001,Ancient Aliens,que si el volcan calbuco!... los ovnis,None,None
78718,005,Disaster Girl,DIJO QUE SE LLAMABA HUERTAS Y LE PARLABA A ALEJITA HENAO,None,None
78719,001,Ancient Aliens,Solo si la tienes Asii,None,None
78722,012,Willy Wonka,Ah ya.. Con que estamos simpaticos..,None,None
78745,001,Ancient Aliens,ESTABA FEA PERO TENIA PEDORRON,None,None
78746,011,Problems,no tengo pal arriendo me va tocar DÁRSELO,None,None
78748,003,Ay Si,segun ruby No sabe que son los chalet,None,None
78749,011,Problems,no tengo pal arriendo me va tocar DÁRSELO otra vez,None,None
78754,012,Willy Wonka,asi que que se siente ser un idiota,None,None
78755,001,Ancient Aliens,TIENE LA NARIZ ASI DE GRANDE,None,None
78758,003,Ay Si,"UY SI, SALÍ 6:30 CHAMBA ES CHAMBA",None,None
78762,003,Ay Si,hay mmg anadie le inporta,None,None
78766,004,Bad Luck Brian,Hace 1400km a Ciudad del Este compra un mouse,None,None
78770,008,Matias Prats,No meno Das Pena Tome Mil Mas bien,None,None
78772,004,Bad Luck Brian,yo en elyon,None,None
78775,004,Bad Luck Brian,elyon yireth,None,None
78777,008,Matias Prats,Flash informativo desde udai cz5 aun no se soluciona el problema de las matrices,None,None
78781,011,Problems,No Kiero Estar Sin Ti Eduardo,None,None
78788,003,Ay Si,Ay si! Ay si?! Soy querubin y solo me defiendo con montajes,None,None
78794,003,Ay Si,Ay si! Ay si! Soy querubin y solo me defiendo con montajes,None,None
78795,004,Bad Luck Brian,"ya no cacas, paula hecho alice",None,None
78798,008,Matias Prats,"Juanjo, has estado listo ¡Y lo sabes!",None,None
78806,008,Matias Prats,EN OTRAS NOTICIAS Me gustas,None,None
78807,004,Bad Luck Brian,yo en tadeo,None,None
78837,013,Yao Wonka,gracias por su atencion esperamos ya tengan sus maletas listas,None,None
78851,003,Ay Si,Feliiz Dia Cookie :),None,None
78853,003,Ay Si,"AY SI, AY SI ANDREA TAMBIEN ES UN HOBBIT",None,None
78855,007,Futurama Fry,esto no esta funcionando,None,None
78856,007,Futurama Fry,chipi al fin cagandola,None,None
78860,001,Ancient Aliens,CONEJO!!!,None,None
78861,001,Ancient Aliens,Tomen !! De este tamaño esta su vodka con lima berracas !!,None,None
78866,001,Ancient Aliens,solo algo puede explicar esto antorchos .i..,None,None
78870,006,Filosoraptor,soy un dinosaurio cuando no respeto a la diversidad sexual.,None,None
78873,007,Futurama Fry,kike porque eres cara de palo si tu te pisastes a la jubi,None,None
78876,001,Ancient Aliens,una haci de grande... se come charly jajaja,None,None
78878,001,Ancient Aliens,su naris me produjo equizofrenia,None,None
78879,004,Bad Luck Brian,Falta un dia a LA OFICINA TIENE UN VIRUS EN LA PC AL DÍA SIGUIENTE,None,None
78880,001,Ancient Aliens,uma haci d grande se come.. charly jajaja...,None,None
78886,005,Disaster Girl,"si, ya paso",None,None
78888,012,Willy Wonka,solo se que te amo melissa,None,None
78906,002,Annoying Gamer Kid,niño rata como el balto,None,None
78915,006,Filosoraptor,si los educadores se vuelven narcoasesinos el gobierno si negociara con ellos???,None,None
78921,003,Ay Si,O me lo gano O le digo al Hugo que vuelva a trabajar jijij,None,None
78922,012,Willy Wonka,por lo visto te acostumbrastes a chocar con las piedras,None,None
78924,005,Disaster Girl,DECÍAN que mis vecinos ODIABAN el rock ¡decian!,None,None
78939,011,Problems,Me dijo que lo tenia como el negro COCA,None,None
78940,003,Ay Si,MIRA LUPITA SI NO HAY CENA PEDIRE GORDITAS TU SABES SI TE ARRIESGAS MELLO,None,None
78944,011,Problems,AMIGAS A LUPE Y A MI NOS CORTARON EL VTV Y NOS SENTIMOS DE LA CHINGADA. YARENNY,None,None
78955,001,Ancient Aliens,SOLO HAY UNA EXPLICACION PARA ESTO cHINOS,None,None
78967,011,Problems,y me dijeron que en recepcion los afiliados no te gritaban,None,None
78970,009,No me digas,aja que mas moyo,None,None
78972,004,Bad Luck Brian,"SE DECLARA IMPARCIAL CONTRATA A SIMPATIZANTES DEL PRI, PAN Y PRD",None,None
78979,001,Ancient Aliens,Starks,None,None
78983,004,Bad Luck Brian,jhffghjk jhchjk,None,None
78990,004,Bad Luck Brian,QUIERE HACER BULLYNG LE VA AL ALTLAS,None,None
79000,009,No me digas,asi no me digas tu y el dienton feo,None,None
79004,001,Ancient Aliens,Q HAGO TE APLUDO,None,None
79013,011,Problems,Me dijeron que las talentosas era un equipo de futbol,None,None
79014,009,No me digas,ja foi no show do TIOLIZZY?? nao?? entao vai...,None,None
79015,003,Ay Si,no pues como lo llamamos simon el bobito,None,None
79017,010,Prepare Yourself,Biocel's exam is coming,None,None
79030,012,Willy Wonka,tu me gustas chapiya estaz vien buena,None,None
79032,009,No me digas,banda TIOLIZZY??? so Rock'n'roll...,None,None
79034,009,No me digas,voce VIU??? o solo que ele fez???,None,None
79040,004,Bad Luck Brian,se reportan inundaciones tienen detenido a victor amezcua y no saben que hacer,None,None
79042,001,Ancient Aliens,Lo tengo asi de grande,None,None
79045,012,Willy Wonka,Me estay webiando,None,None
79048,009,No me digas,olha so... que banda foda...,None,None
79054,009,No me digas,cara?? voce... e muito bom...,None,None
79062,012,Willy Wonka,asique no te gusta como escribo? lo anotare en mi maquina de escribir invisible,None,None
79064,004,Bad Luck Brian,crea un perfil falso para acosar mujeres es mas virgen que el aceite de oliva,None,None
79074,004,Bad Luck Brian,no mames,None,None
79076,004,Bad Luck Brian,NO MAMES CRISTIAN!,None,None
79078,001,Ancient Aliens,entonces vas a ser mi culito?,None,None
79080,011,Problems,Fin de Semana sin futbol!!!,None,None
79084,012,Willy Wonka,Mmm creo ... Que le pegan,None,None
79087,003,Ay Si,a mi que me registren....,None,None
79091,011,Problems,perdoname mi enano pero saldre hoy con el,None,None
79094,001,Ancient Aliens,1.2.3. CHEPA'S,None,None
79095,001,Ancient Aliens,de este porte evelin,None,None
79099,009,No me digas,que es esto dijo la vende gas cuando vio en candelazo,None,None
79100,001,Ancient Aliens,WiFi De Miraflores!!!!!!,None,None
79103,001,Ancient Aliens,Mujeres,None,None
79112,011,Problems,Me dijo que no hariamos nada Y me agarro dormida,None,None
79114,011,Problems,Si ya no tienen tiempo Para las amigas,None,None
79122,011,Problems,perdoname mi enano te prometo que sera la ultima vez de este mes ...,None,None
79124,004,Bad Luck Brian,Finally did burpees died from punctured lung,None,None
79128,011,Problems,Este soy yo Cuando me entero que a Oscar le fue mejor,None,None
79131,004,Bad Luck Brian,tomara una siesta Recuerda que tiene tarea,None,None
79150,006,Filosoraptor,Si me subo a este tren Me encontrare con Pedro?,None,None
79152,001,Ancient Aliens,solo hay una explicacion para esto hayde,None,None
79153,004,Bad Luck Brian,Va a por pepsi y recuerda que es pobre,None,None
79162,011,Problems,y toda esta capacitacion nos toca hasta el lunes,None,None
79167,011,Problems,Las gafas me hacen ver intelectual solo eso,None,None
79170,011,Problems,"gritaba auxiliooo serenazgo y ni un csm llego, y me tiro toa la noche",None,None
79172,012,Willy Wonka,chapiya estas vien buena megustas,None,None
79173,012,Willy Wonka,#lenovoenmividaes Podras ganar cpu + teclado,None,None
79177,001,Ancient Aliens,Mano que actua por si misma mano alien,None,None
79181,011,Problems,Considerando vender avon,None,None
79183,006,Filosoraptor,me pregunto que significara,None,None
79185,006,Filosoraptor,si  a negro lo amenazaron de muerte por que pacheco aun no muere por el modo avion,None,None
79188,004,Bad Luck Brian,ja ja ja ja barsa vrs bayer elimidado otra vez el barsa,None,None
79189,004,Bad Luck Brian,Estudio microbiologia vende tacos en la plaza,None,None
79195,011,Problems,Alejandra no es posible que ahora no sepas de que hablo!!,None,None
79196,012,Willy Wonka,Yo siempre te veia en costa 21 Que se siente ya no ir por que te pueden matar?,None,None
79198,012,Willy Wonka,DECIME VOS SOS O TE HACES,None,None
79205,006,Filosoraptor,"sI TENGO A UN ZOROARK CONVERTIDO EN CHARIZARD, SACO A UN DITTO Y LE PIDO QUE SE CONVIERTA EN ZOROARK, SE CONVIERTE EN ZOROARK O EN CHARIZARD?",None,None
79213,006,Filosoraptor,SI TANto odian a bachelet porque le dedican tantos estados?,None,None
79220,012,Willy Wonka,chapiya estad vien buena megustas,None,None
79221,012,Willy Wonka,DIME QUE SE SIENTE SER TAN VENENOSA BEATRIZ DIZ,None,None
79227,006,Filosoraptor,cuatro encuentros? e ahi el problema,None,None
79229,006,Filosoraptor,si 3+2 es 5 cuanto es 2+3,None,None
79232,012,Willy Wonka,"En facebook te gusta: Edith Piaff Y LOUIS ARMSTRONG pero Te la pasaS cantando: ella no esta enamora´de mi, no no..",None,None
79233,012,Willy Wonka,Dime Eu que se siente no ir al concierto de Romeo Santos,None,None
79236,006,Filosoraptor,Hummm... No teniamos claro que queria estudiar,None,None
79237,012,Willy Wonka,como estas buena chapiya megustas,None,None
79241,012,Willy Wonka,Dime Eu que se siente estar tan lejos y no poder ir al concierto de Romeo Santos,None,None
79242,006,Filosoraptor,cual es mejor vino o el guaro,None,None
79244,001,Ancient Aliens,gente que deseo que existiese wii 2 es un alien,None,None
79248,004,Bad Luck Brian,"dice ser profe, hace un suplex lesiona a su alumno",None,None
79255,004,Bad Luck Brian,tienen tantos stikers y solo usan uno jajaja,None,None
79269,008,Matias Prats,NOTICIA DE ULTIMO MONENTO KIKE LA TIENE CHIKITA,None,None
79276,001,Ancient Aliens,ganara el real la champions me lo dijeron los aliens,None,None
79286,004,Bad Luck Brian,yo soy pepito el novio de sahron con este me canbiaste sharon,None,None
79287,001,Ancient Aliens,Artistas,None,None
79296,013,Yao Wonka,ya... si vamos a trabajar,None,None
79297,004,Bad Luck Brian,dasdas asds,None,None
79298,006,Filosoraptor,interpretar + crear + innovar= hack the reality,None,None
79303,002,Annoying Gamer Kid,si votagepo no es retrasado que es?,None,None
79306,003,Ay Si,Dia de la secretaria nadie sabe nada,None,None
79307,005,Disaster Girl,Se que soy muy Cuaima pero te quiero en mi vida!!,None,None
79308,005,Disaster Girl,vivia hablando mal de miguel ya no lo hara mas,None,None
79309,012,Willy Wonka,se que te encanta,None,None
79311,004,Bad Luck Brian,la nombran ministra de educacion no sabe sacar un promedio,None,None
79316,011,Problems,mira me emociono....,None,None
79320,012,Willy Wonka,Hoy es la primera vez Que entraremos en excuseme de la mano,None,None
79321,007,Futurama Fry,GRACIAS POR SU ATENCION SI ES QUE PRESTARON ATENCION,None,None
79325,008,Matias Prats,hola soy elio canales mas noticias les informare,None,None
79326,004,Bad Luck Brian,BAJA TODOS LOS DOMINGOS NO LO ESCOGEN,None,None
79336,004,Bad Luck Brian,Esa tipa esta buena Pero ya Anny es ajena,None,None
79348,008,Matias Prats,bienvenido.. conshesumadre..,None,None
79355,004,Bad Luck Brian,Tiene un Amigo que le dicen Cachora... Y le tiene miedo a las cachoras...,None,None
79357,002,Annoying Gamer Kid,niño rata jugando,None,None
79376,011,Problems,amici soy anorgasmica,None,None
79389,003,Ay Si,AAA weeno,None,None
79395,001,Ancient Aliens,CHILENOS,None,None
79413,003,Ay Si,Ni idea quienes son,None,None
79420,003,Ay Si,"AY SI, AY SI AHORA ES QUE nATHALIE TIENE MUCHAS REUNIONES",None,None
79426,008,Matias Prats,si alguien ve aclaudia ramirez favor de reporatla pako la sigue buscando y no la encuentra,None,None
79440,008,Matias Prats,ultimo minuto se busca jeanpaul Lopez delito jefe de pandilla de minecraft,None,None
79443,004,Bad Luck Brian,700 le cuesta la camara para ver como le roban,None,None
79444,004,Bad Luck Brian,la noche donde brilla mas que el sol se va la electricidad y no se ve ni vrg,None,None
79448,003,Ay Si,ELLA QUIERE QUE LA VAYA A VER AL PLAZA SUR,None,None
79459,003,Ay Si,"hay si, hay si te voy a mandar un libro",None,None
79462,002,Annoying Gamer Kid,ASI ES TU AMIGO DE BABOSON,None,None
79463,011,Problems,me siento tan pero tan triste porq mi comadre Melissa ya se olvido de mi,None,None
79465,006,Filosoraptor,un niño JUDÍO esta encerrado con quienes???,None,None
79466,006,Filosoraptor,Mañana tengo fiesta Pero no he comprado nada,None,None
79467,012,Willy Wonka,estan wenos los frenillos gancho,None,None
79468,004,Bad Luck Brian,Vas a  un  concurso   de   pendejos pierde  por  pendejo,None,None
79480,012,Willy Wonka,si q te gusta la musica de c,None,None
79487,012,Willy Wonka,asi que te crees inteligente gabi?,None,None
79488,012,Willy Wonka,AAAA ADIVINAS,None,None
79492,006,Filosoraptor,Y esta calor que piensa? que las salva vidas sin gratis??,None,None
79495,006,Filosoraptor,Y esta calor que piensa? que las salva vidas son gratis??,None,None
79497,004,Bad Luck Brian,se va a ver el clasico America,None,None
79507,005,Disaster Girl,La casa del jefe Despues del susto del viernes,None,None
79509,011,Problems,ya mañana es lunes,None,None
79512,009,No me digas,sabias q Yerson es gay,None,None
79514,001,Ancient Aliens,"buen album, le falto john frusciante pero buen album",None,None
79518,013,Yao Wonka,Stanly me quiere dar una pela en mlb the show Mira como gozo jajajaja,None,None
79522,001,Ancient Aliens,que te trajeron pa la navidad una cosa grande,None,None
79526,007,Futurama Fry,pa mi que el Pancho ta puro engrupiendo,None,None
79527,012,Willy Wonka,que estas mirando el meo trasero,None,None
79529,009,No me digas,ASIIIII CON QUE VIENDO PORNO BURRA,None,None
79541,009,No me digas,Esa es una MUY BUENA IDEA!!,None,None
79553,001,Ancient Aliens,johanna a si de grande tu lo tine tu crees vitico que lo tengo grande,None,None
79559,003,Ay Si,hay si hay si le voy a cortar el pito al negro,None,None
79565,007,Futurama Fry,EL INTERNETESTA LENTO O SOY MUY RPIDO,None,None
79567,012,Willy Wonka,ARIEL FOLINO DECIME QUE SE SIENTE......,None,None
79573,008,Matias Prats,informes en www.tas.pe,None,None
79582,009,No me digas,"EN SERIO ?? ERA LEMONCELLO, NO TE CREO",None,None
79585,009,No me digas,EN SERIO ERA LEMONCELLO ?? NO TE CREO,None,None
79588,008,Matias Prats,y en otras noticias hoy es juebebes,None,None
79594,009,No me digas,que los viernes son para tomar? no me digas!,None,None
79611,011,Problems,ES QUE NO M TIENEN PACIENCIA,None,None
79615,012,Willy Wonka,"espera, me quedo un rato mas el bullyng se esta poniendo bueno",None,None
79620,006,Filosoraptor,osea que no me corren si saco 3 resoluciones al mes? Woooralets!!!,None,None
79627,013,Yao Wonka,Si como no jaja,None,None
79632,008,Matias Prats,en otras noticias perdio el PRI en Quintana Roo feliz dia de los inocentes por adelantado,None,None
79638,005,Disaster Girl,desastre seguro,None,None
79647,001,Ancient Aliens,YO QUIERO UN CIANURO ASI DE GRANDE!!!,None,None
79654,001,Ancient Aliens,ESE EMBARAZO TIENE UNA SOLA EXPLICACION ALIENS!!,None,None
79656,008,Matias Prats,hoy es chupa mañana tambien,None,None
79661,009,No me digas,y que mas ???,None,None
79665,004,Bad Luck Brian,van a bariloche LES NEVABA CENIZAS,None,None
79667,001,Ancient Aliens,basicamente eres un pendejo,None,None
79672,011,Problems,NO ME DIGAS!,None,None
79673,001,Ancient Aliens,tienes un buen .......,None,None
79677,005,Disaster Girl,Me dijeron que no podia comer dulces,None,None
79678,002,Annoying Gamer Kid,esa laura es una loquilla,None,None
79684,003,Ay Si,no nada ya sabes que contigo no me meto,None,None
79696,005,Disaster Girl,ESTA NOCHE TENGO LA CASA SOLA,None,None
79706,001,Ancient Aliens,moise tienes un buen potasio,None,None
79707,008,Matias Prats,se informa que el video de milechi tiene mas like que un partido de la vocal,None,None
