,meme_id,plantilla,texto_no_tilde,text_1,text_2
75192,001,Ancient Aliens,vi un aliens y la tenia enorme,None,None
75198,001,Ancient Aliens,guachus,None,None
75205,001,Ancient Aliens,Gente Famosa,None,None
75209,009,No me digas,mi amigacuando ve un chico,None,None
75212,012,Willy Wonka,Sabes que si,None,None
75213,008,Matias Prats,La noticia del dia nuestra Gore es un ano mayor,None,None
75218,013,Yao Wonka,naaa ami se me hace que el mikey quiere verga,None,None
75219,009,No me digas,Cuando tu amigo dice mira un carro con ruedas verdad,None,None
75227,009,No me digas,hector es que hablas cosas tan interesantes que proboca bastante ablar contigo,None,None
75230,003,Ay Si,yo no hice nada,None,None
75239,007,Futurama Fry,el solo mirart la cara me dio cancer visual,None,None
75240,012,Willy Wonka,te las picas de avion y no se ha dado cuenta que soy el dueno del aeropuerto jajaja,None,None
75248,003,Ay Si,Soy el dr. SICA No me secuestren la moto,None,None
75249,003,Ay Si,Ay si Esmeralda como no,None,None
75251,004,Bad Luck Brian,Quiere una chaketa x internet No hay de su talla,None,None
75253,004,Bad Luck Brian,tiene su primera novia es una puerca y ademas puta,None,None
75255,012,Willy Wonka,"Pueden serles fiel a un jugador de basket... Pero no a una mujer que los quieren de verdad,,, par de estupidos",None,None
75259,004,Bad Luck Brian,eres feo como yo el de la  imagen,None,None
75260,012,Willy Wonka,"Puede serle fiel a un jugador de basket... Pero no a una mujer que lo quiere de verdad,,,que estupido",None,None
75268,009,No me digas,asiiiiii,None,None
75270,012,Willy Wonka,ES MARTES Y NO T A PAGADO AZUCENAS CR Y DIME Q SE SIENTE VIVIR AL LIMITE,None,None
75275,013,Yao Wonka,cuando te dicen que se va seguido de LE,None,None
75287,004,Bad Luck Brian,tiene mas de 30 personas en su sala ninguna tiene tokens,None,None
75304,013,Yao Wonka,me rio o me lo guardo pa manana,None,None
75305,004,Bad Luck Brian,Invita a un asado No tiene asador,None,None
75318,003,Ay Si,CUANDO EL PROFE TE DICE Y LA TAREA,None,None
75322,001,Ancient Aliens,tu necesitas es una verga de este porte,None,None
75324,001,Ancient Aliens,lo q tu necesitas es una verga de este porte,None,None
75325,003,Ay Si,Ahi si ahi si Muy filosoficos,None,None
75337,011,Problems,ES LUNES Y MI CORAZON LO SABES,None,None
75344,013,Yao Wonka,yaa chaooo me aburri,None,None
75345,001,Ancient Aliens,cuando no sabes que decir,None,None
75347,012,Willy Wonka,DIME SARA QUE SE SIENTE SABER QUE NO TE VOY A PERDONAR NI A PAGAR,None,None
75363,003,Ay Si,ay sI ay sI Samuel ademas de andar con Lorca es Intimo del MEP,None,None
75378,003,Ay Si,Y me dicen algo... Y salgo del grupo..,None,None
75381,001,Ancient Aliens,por fin vl gano una,None,None
75384,001,Ancient Aliens,cuando te preguntan porque eres tan buena persona SERVICIO,None,None
75390,003,Ay Si,cuando tu amigo dice que es arena 1o en clash r,None,None
75391,004,Bad Luck Brian,Noooo Te Zarpaste,None,None
75393,005,Disaster Girl,por tanta violasion de mr bean el mundo es ta destruyendose,None,None
75397,011,Problems,como mi marido fue violado pro mr bean,None,None
75403,011,Problems,When la joca encuentra su cartuchera volteada :V,None,None
75412,003,Ay Si,Apagas el wifi y los datos Para que crean que no recibiste a tiempo el mensaje.,None,None
75415,001,Ancient Aliens,Chilangos,None,None
75417,012,Willy Wonka,Lo sabia Kari,None,None
75418,011,Problems,ME DIJO DE ECHAR UN POLVO A 250 KM DE DISTANCIA,None,None
75430,011,Problems,El era el chico de mis suenos ... Y ahora tiene novia .,None,None
75431,012,Willy Wonka,ya te puedes acostar,None,None
75441,003,Ay Si,"AY SI, AY SI EL GASOLINAZO ME LA PELA",None,None
75445,005,Disaster Girl,soy discipula de shayna!!!,None,None
75455,003,Ay Si,solo decia!!!,None,None
75457,005,Disaster Girl,AsI como cuando me fastidio,None,None
75465,003,Ay Si,"porque una mujer tan bonita asI como es usted, el corazon me palpita cuando mis ojos te ven",None,None
75471,011,Problems,como duele cuando una persona querida te hiere,None,None
75477,013,Yao Wonka,Es broma Ok,None,None
75479,011,Problems,Nadie me hace caso,None,None
75480,007,Futurama Fry,NOT SURE IF I'M HUNGRY OR NOT BUT SHOW ME A PICNIC BASKET,None,None
75485,013,Yao Wonka,300 PALMERAS Y NO LLEGA NI A HUERTO,None,None
75486,013,Yao Wonka,300 PALMERAS Y NO LLEGA NI A UN HUERTO,None,None
75488,003,Ay Si,"Ay si. Que caras estan las Cerezas, mi Dios!",None,None
75490,003,Ay Si,Ay si. Que caras estan las cerezas Mi Dios !!!,None,None
75495,012,Willy Wonka,que,None,None
75498,012,Willy Wonka,Oh baby You'll never know!!,None,None
75499,006,Filosoraptor,"Si toto hace op todo lo que ve si mira a un sunkern, sera imposible de matar?",None,None
75500,004,Bad Luck Brian,te ves ridiculo usando adidas super star y sobre todo indio,None,None
75501,009,No me digas,Ehhh? 100 el kilo?? Dame medio kiwi entonces,None,None
75502,012,Willy Wonka,Oh baby You'll never know,None,None
75513,005,Disaster Girl,CON EDTO SE OLVIDAN QUE LA GAZOLINA SUBIO,None,None
75534,012,Willy Wonka,mi mama dice que no quier cola,None,None
75536,006,Filosoraptor,When you go over an over in what went wrong on the make up tutorial,None,None
75538,004,Bad Luck Brian,Le pagan por baja de peso Y no baja ni un kilo,None,None
75543,010,Prepare Yourself,a mi no me jodas los nordicos se llevaron el botin de la novela negra,None,None
75545,013,Yao Wonka,"ANDA DICIENDO QUE ES EL MEJOR DJ ... Y NISIQUIERA SABE LO QUE ES UN 12""",None,None
75546,001,Ancient Aliens,Calmense Chimbotanos,None,None
75547,012,Willy Wonka,"Te gusta la Flor Marcelito , Admitilo",None,None
75553,006,Filosoraptor,When you go over anD over in what went wrong on the make up tutorial,None,None
75559,006,Filosoraptor,o... alguien se tomo un cafe (?),None,None
75564,007,Futurama Fry,when bae picks you up with his friends,None,None
75570,013,Yao Wonka,"ANDA DICIENDO QUE FUE EL MEJOR DJ . . . Y NISIQUIERA SABE LO QUE ERA UN 12""",None,None
75577,001,Ancient Aliens,policias,None,None
75578,003,Ay Si,chee dianis yo que culpa que sea mariposa,None,None
75579,003,Ay Si,TOS NOOO,None,None
75584,006,Filosoraptor,Si un zombi besa a otro Zombien gay?,None,None
75586,008,Matias Prats,De ultimo momento Soraya flores dice que comera frijoles como el pueblo,None,None
75588,008,Matias Prats,Noticia de ultimo minuto,None,None
75593,006,Filosoraptor,Si voy al super y compro La tercera leche es la vencida?,None,None
75594,008,Matias Prats,Noticia de ultimo minuto Los tigres del licey acaban de clasificar a la final.,None,None
75596,008,Matias Prats,De ultimo momento Hugo  Rene es joto,None,None
75598,007,Futurama Fry,TE OBSERVO Y TE OBSERVO Y SIGO VIENDO LA MISMA MIERDA,None,None
75612,001,Ancient Aliens,Provincianos,None,None
75616,004,Bad Luck Brian,SE CREE RICO Y EL UNICO BESO QUE AH DADO AH SIDO A SU MAMA XDXD,None,None
75617,002,Annoying Gamer Kid,cuando sos agusto pro pvp version blanco,None,None
75639,003,Ay Si,"Ay si!!! No, Ya No.",None,None
75649,007,Futurama Fry,give me back my pen,None,None
75654,003,Ay Si,AY SI GRAN VAINA,None,None
75656,009,No me digas,hay no me digas que te aburri!!!,None,None
75660,007,Futurama Fry,Noce Si Es El Facundo O Un Puto!,None,None
75667,004,Bad Luck Brian,"Trata de hacer un chiste ""queteimporta"" XD",None,None
75671,007,Futurama Fry,mmmmmm se durmieron?xd,None,None
75681,008,Matias Prats,Halp me pls Ayudame por favor,None,None
75685,008,Matias Prats,atencion hoy se fudieron los negros ej: augusto que no tiene cs.go,None,None
75686,003,Ay Si,Me secuestraron y Me tienen obligado a hacer memes,None,None
75689,013,Yao Wonka,CUANDO HAY UNA FIESTA Y NO TE INVITARON,None,None
75696,008,Matias Prats,en idendidad 2017 madre policia prohibe entrada a coordinador nacional,None,None
75697,005,Disaster Girl,Mi Vecino Era De Nacional Era!,None,None
75698,008,Matias Prats,en identidad 2017 madre policia prohibe entrada a coordinador nacional,None,None
75709,010,Prepare Yourself,Preparense que por AhI vienen todos los liceistas y aguiluchos wanabe,None,None
75715,010,Prepare Yourself,Preparense AhI viene los liceistas a hablar plepla,None,None
75719,009,No me digas,Y las botellas martin!!!!! Pues en la cava doctor!!%:@!!,None,None
75732,007,Futurama Fry,Pobre de ti que no VENGAS,None,None
75735,008,Matias Prats,ADNA EN BICICLETA CON LA NOVIA SELE PINCHA :V,None,None
75737,003,Ay Si,Hay si hay si Mi coma mi coma,None,None
75742,008,Matias Prats,"Ultimo minuto, solo Se vendieron 2 ejemplares",None,None
75743,006,Filosoraptor,"Cuando me dice ""mi"" es que soy de ella O ya me mando para la mierda...???",None,None
75747,006,Filosoraptor,"Cuando me dice ""mi Lucho"" es que soy de ella O ya me mando para la mierda...???",None,None
75755,006,Filosoraptor,"Cuando dice ""mi Lucho"" es que soy de ella O ya me mando para la fucking friend zone..???",None,None
75760,006,Filosoraptor,Cuando me dice,None,None
75762,009,No me digas,Y de donde salieron todos estos Liceistas? Espero que no se vuelvan a perder cuando le demos su pela,None,None
75763,009,No me digas,cunado tu hijo saca 100 en matematicas pero sabes por que,None,None
75776,011,Problems,CUANDO TE dicen que te quieren pero como amigo,None,None
75778,011,Problems,ME DIJO SOLO LA PUNTITA Me dejo como PICARON,None,None
75779,011,Problems,Me dijo que me iba a llevar a Carlos vives Y despues de la mondaquera me mwrio en la carnavalada,None,None
75781,011,Problems,Me dijo,None,None
75792,008,Matias Prats,noticia de ultimo minuto me volviste a dejar en visto ctm,None,None
75798,009,No me digas,PilotIn Que es eso??,None,None
75801,009,No me digas,NO ME DIGAS YA TE CALLE,None,None
75816,004,Bad Luck Brian,Eres tu Maluma,None,None
75824,001,Ancient Aliens,Y el tacote estaba de este tamano ...,None,None
75830,001,Ancient Aliens,Hacen un grupo de LoL No juegan juntos ni se conectan PD: y cuando juegan se flamean,None,None
75832,004,Bad Luck Brian,!!!Hello chicos chulos!!!,None,None
75833,004,Bad Luck Brian,Quieren tonar en el Bean Day APERTURAN AL DIA SIGUIENTE,None,None
75834,004,Bad Luck Brian,Quieren tonear en el Bean Day APERTURAN AL DIA SIGUIENTE,None,None
75841,008,Matias Prats,y al regresar del corte... el reportaje de la basurita en el IPN,None,None
75843,003,Ay Si,No te preocupes por que estoy pechugona preocupate por que tu estas muy plana,None,None
75845,012,Willy Wonka,Suenas tan caliente Mary Y el mauro que no se queda atras,None,None
75848,001,Ancient Aliens,Yadun tienes un culto e pastilla Y quisiera comermelo,None,None
75855,001,Ancient Aliens,Yadi  atiende te gustan De este tamano mi reyna,None,None
75858,001,Ancient Aliens,"Yadi, a ti te gustan de este tamano Pero te haces mensa",None,None
75866,001,Ancient Aliens,mmm deliciosaa espartanaa!!! oigame noo me lo aplastoo ufff,None,None
75867,009,No me digas,Y si te vas a Chingar a tu madre,None,None
75886,005,Disaster Girl,hay vivia su ex pero ya no...,None,None
75902,004,Bad Luck Brian,Van los viernes a nadar Nomas por ir a las flautas,None,None
75917,009,No me digas,En serio Mary Sabe Bailar,None,None
75923,006,Filosoraptor,Umm si car es auto y mensaje es hombre Entonces mi tia Carmen es un transformer??,None,None
75925,006,Filosoraptor,Umm si car es auto y men es hombre Entonces mi tia Carmen es un transformer??,None,None
75932,011,Problems,Cuando naif lo tiene chiquito,None,None
75936,007,Futurama Fry,Quien es quien,None,None
75939,012,Willy Wonka,Como se llaman dos monjas si una esta en Europa y la otra en Asia?,None,None
75940,004,Bad Luck Brian,RELEASES NEW ALBUM ADELE DOES IT TOO,None,None
75944,001,Ancient Aliens,¿Que esta en medio de mar a orillas de agua pero en rIo no lo encontraras?,None,None
75946,009,No me digas,Soy bronce 2 mamabicho,None,None
75947,006,Filosoraptor,Quien pinguuea a quien?,None,None
75955,008,Matias Prats,ultimooooo Momento Hoy  Hacen Carnaval con ese culo,None,None
75960,011,Problems,Me dijo te llamo Ya pasaron 8 anos,None,None
75963,001,Ancient Aliens,la yose tiene unos pechos asi de grandes,None,None
75974,004,Bad Luck Brian,ABRE COFRE LEGENDARIO LE SALE UNA COMUN,None,None
75975,004,Bad Luck Brian,Abre cofre legandario Le sale una comun,None,None
75978,012,Willy Wonka,"ASÍ QUE DIME... ¿QUE SE SIENTE SABER QUE LOS ELEMENTOS DE DOMINACION, ESTAN INMERSOS DE MANERA EN LAS CLASES DOMINANTES DE MANERA INSTITUCIONAL?",None,None
75979,012,Willy Wonka,"ASÍ QUE DIME... ¿que se siente saber que los elementos de DOMINACION, estan inmersos en las clases domienantes de manera institucional?",None,None
75981,003,Ay Si,Haste el huevon chino,None,None
75985,004,Bad Luck Brian,PONE HD PARA LOS PARTIDOS DE FUTBOL: MACRI SACA EL FUTBOL PARA TODOS.,None,None
75989,007,Futurama Fry,Los desafio a darle me gusta a esta pagina,None,None
75990,003,Ay Si,Yo no fui,None,None
75993,001,Ancient Aliens,se enamoran y a la semana terminan CONSTANZAS,None,None
75995,001,Ancient Aliens,tiene novio y cree q es el amor de su vida CONSTANZAS,None,None
75996,003,Ay Si,Ya habiamos arreglado,None,None
75997,012,Willy Wonka,AsI que eres radiologa Dime que se siente ser lo mas importante de la medicina,None,None
76001,011,Problems,Ay sammy tu celular Mira como me pone,None,None
76011,006,Filosoraptor,A que son adictas Las mujeres?,None,None
76012,008,Matias Prats,"proximamente motel ""ricky 's""",None,None
76021,006,Filosoraptor,Mientras tanto en el Cretacico... Felicidades Rabosaurio,None,None
76022,006,Filosoraptor,Mientras tanto en el Cretacico.. ¡Felicidades Adrian!,None,None
76023,012,Willy Wonka,ERES UNA CALENTA HUEVOS.... Y ESO ME GUSTA....,None,None
76033,001,Ancient Aliens,DUARTE,None,None
76036,006,Filosoraptor,Conosco el perfume de Gustavo,None,None
76042,012,Willy Wonka,Parece que no tiene corpino Y vos tipo,None,None
76046,009,No me digas,Te invitan y no hacen nada Y vos tipo,None,None
76055,004,Bad Luck Brian,Llama a Maza para chuparle la pija Lo manda a movistar,None,None
76062,009,No me digas,Te preguntan ¿es tu madre? No yo voy siempre con desconocidos con mucha mas edad que yo,None,None
76070,008,Matias Prats,VAS A TRABAJAR COMO UN CHINO,None,None
76094,005,Disaster Girl,ERAN PUTOS TAURINOS YA NO.....,None,None
76099,012,Willy Wonka,TE DIGO ALGO.... SE ME PARO LA PICHULA...,None,None
76100,004,Bad Luck Brian,Es vegetariana Reporte por comer pizza al pastor,None,None
76102,004,Bad Luck Brian,Es vegetariana Le ponen reporte por comer pizza al pastor,None,None
76106,012,Willy Wonka,OCURRE QUE TE VAN A TOMPER EL CULO.,None,None
76108,012,Willy Wonka,OCURRE QUE TE VAN A ROMPER EL CULO.,None,None
76109,001,Ancient Aliens,gente que se queda a ver los creditos despues de ver una pelicula son ALIENS,None,None
76110,007,Futurama Fry,BETO PUEICO,None,None
76112,004,Bad Luck Brian,El pensativo Fernando,None,None
76113,003,Ay Si,El yo no ise nada ROMARIO,None,None
76115,012,Willy Wonka,El triste Yo,None,None
76116,004,Bad Luck Brian,CUANDO TU AMIGO EMPIEZA A ENAMORARSE Y SE LA PASA HABLANDO TODA LA NOCHE SOBRE LA QUE LE GUSTA,None,None
76119,011,Problems,cuando faltan 2 profes pero no te toca ninguno,None,None
76124,007,Futurama Fry,cuando el josep se rasca la cabeza,None,None
76126,012,Willy Wonka,QUE TE QUIERES COJER A LUPITA TIENES QUE PEDIRLE PERMISO A SUS PAPAS,None,None
76131,008,Matias Prats,En malaga hace un frIo que te cagas La gente caga calipos,None,None
76137,008,Matias Prats,En humor made in malaga hasta la vida se te alarga,None,None
76143,012,Willy Wonka,que no hay tico en pau? que se siente al saber que es la unica que aprobarias,None,None
76167,008,Matias Prats,Y LA PREGUNTA QUERIDOS AMIGOS... TENEIS LOS 15 PUNTOS DEL CARNE,None,None
76170,008,Matias Prats,Buenas mananas a todos Menos ti. Si a ti ANA,None,None
76174,012,Willy Wonka,cuando la laia quiere follar pero no tiene con quien,None,None
76176,010,Prepare Yourself,cuando aprovechas el dIa de nieve en murcia para estrenar el abrigo de las rebajas,None,None
76180,008,Matias Prats,Saludos Erika Bermudes que tengas un excelente miercoles,None,None
76185,001,Ancient Aliens,la monica midiendo la polla de su padre,None,None
76186,008,Matias Prats,Alicia Garcia Malpica que este miercoles sea fabuloso para ti,None,None
76189,003,Ay Si,nadie ha dicho que la nieve fuera a cuajar,None,None
76190,006,Filosoraptor,si me lio con una chica me la follo o la reviento,None,None
76194,001,Ancient Aliens,Rincon del vago,None,None
76195,008,Matias Prats,trump prohibe fabricar coches segun trump les ponia chilis picantes,None,None
76200,003,Ay Si,"Ay SI, Ay SI molesta a mana porque es reheavy \M/",None,None
76201,008,Matias Prats,Sony va sola al gimnasio Su companera Carmen de Mairena ya no va,None,None
76202,008,Matias Prats,Bonito liercoles a la familia Campos Desde Neza con Amor,None,None
76204,008,Matias Prats,Bonito miercoles a la Familia Campos Desde Neza con Amor,None,None
76205,010,Prepare Yourself,Felicidades marta te esperamos el domingo para comer,None,None
76208,004,Bad Luck Brian,HACE TODOS LOS TRABAJOS Y LE PONEN UN 1,None,None
76211,004,Bad Luck Brian,HACE TODOS LOS TRABAJOS Y SACA BUENA NOTA Y EN LA NOTA DEL TRIMESTRE SACA UN 1,None,None
76212,008,Matias Prats,PERMITIDME QUE INSISTA FLORENCIA OS ECHA DE MENOS,None,None
76218,004,Bad Luck Brian,Bota su celu al piso por primera vez Se hace mierda,None,None
76228,002,Annoying Gamer Kid,hola me llamo roger y soy un viciado al maincra,None,None
76230,008,Matias Prats,"DEJAD DE OPINAR PORQUE SERA EL ROSARIO DE LA ""AURORA"" JA JA JA",None,None
76239,007,Futurama Fry,Para mi que estas queriendo Nada mas que solo picha,None,None
76250,012,Willy Wonka,Si si... controlamos las rrss,None,None
76252,010,Prepare Yourself,juega a voleibol las consecuencias no te gustara saberlas,None,None
76257,003,Ay Si,"YO DIJE.... POS SABE PORQUENO ME INVITARÍAN A LA BODA? ""VIVA EL PRIMER MANDAMIENTO",None,None
76260,010,Prepare Yourself,Preparate Las arrugas estan por llegar,None,None
76261,012,Willy Wonka,Yo se de una que hoy Va a ser fustigada,None,None
76267,001,Ancient Aliens,Mas o menos AsI esbtu cabeza Estiven,None,None
76268,001,Ancient Aliens,Mas o menos AsI estu cabeza stiven,None,None
76269,004,Bad Luck Brian,Se va buscar nieve a Suecia Nieva copiosamente en la Vega Baja,None,None
76275,003,Ay Si,huuu olvide dibujar el piso nome mires,None,None
76279,012,Willy Wonka,Que bien Un tonto menos,None,None
76280,004,Bad Luck Brian,GANA UN SORTEO NADIE SE ENTERA,None,None
76281,008,Matias Prats,Cuidado Espanoles Ernesto y sus tontos estan sueltos n,None,None
76284,009,No me digas,Oi zeziiiinhoooo,None,None
76285,006,Filosoraptor,porque se llama naranja? por la fruta o por el color,None,None
76287,012,Willy Wonka,SOY CHAMA Y ME GUSTA DAR SUSTOS,None,None
76292,011,Problems,CHAMA PORQUE ERES TAN SIGILOSO,None,None
76294,008,Matias Prats,Oscar ayudales Los de huesca no saben como hacerlo,None,None
76297,012,Willy Wonka,"no sabes git, ni angular, ni node, ni programar y quieres ganar 50 k? hare como que no he esuchado nada",None,None
76299,012,Willy Wonka,"no usas git, ni node, ni angular, ni react y quieres 50k? voy a ser generoros y te dare las gracias por haber venido",None,None
76300,006,Filosoraptor,La guerra de toallas es violencia de genero?,None,None
76301,004,Bad Luck Brian,SE PREPARO 1 MES  PARA EL CAMPA DE LA PJVP LO DEJA EL BUS,None,None
76303,007,Futurama Fry,"tu cara cuando te hago mamadita jajaja te amo mi amor, ten lindo dIa",None,None
76307,011,Problems,Cuando te clavas un lego en el pie,None,None
76310,008,Matias Prats,Aparentemente hoy cumplirIa 43 anos Dona Marta Cimarosti. Ampliaremos.,None,None
76315,011,Problems,Tres dias Madrugando,None,None
76317,008,Matias Prats,increIble!! MarIa se come el chocolate de Marco.,None,None
76319,012,Willy Wonka,"Dime Ana Paula, que se siente estar mas cerca de los 30 anos que de los 20?",None,None
76327,001,Ancient Aliens,PolIticos,None,None
76330,004,Bad Luck Brian,LE PATEA EL CULO A LOS YANKEES Lucha por lograr el sueno americano,None,None
76333,008,Matias Prats,NOTICIA DE ULTIMA HORA NO HAY ALMUERZO EN LA CASA DE GRACE,None,None
76338,003,Ay Si,yO NO HABLE CON LOS INGLESES,None,None
76339,008,Matias Prats,Troncoso Eres un fenomeno,None,None
76344,004,Bad Luck Brian,se queja de que no salimos nunca me llama,None,None
76347,008,Matias Prats,Anda oscar dale un correo y un telefono al pobre,None,None
76361,006,Filosoraptor,"Angular, Node, Git, ES6, Typescript??? Pero si yo ya se usar Dreamweaver, jQuery y Filezilla, para que quiero yo eso???",None,None
76366,006,Filosoraptor,"Angular, Node, ES6, Typescript, Git??? Pero si yo ya usar Dreamweaver y jQuery!!!",None,None
76374,002,Annoying Gamer Kid,le dije que era azar y se lo creyo jajajajajaj,None,None
76377,003,Ay Si,no nonononononon no  me  violaron   si  se  violamos,None,None
76379,003,Ay Si,no nonononononon no  me  violaron   si  te  violamos,None,None
76384,002,Annoying Gamer Kid,La cara de tu hermano Cuando tu mama te castiga,None,None
76390,006,Filosoraptor,Me pregunto quien sera el trauma de quien? Quien se reira mas de quien?,None,None
76394,003,Ay Si,Ya viene navidad Ahi si,None,None
76397,011,Problems,Me dijo zafas de release 5 Me asigno dispute,None,None
76399,011,Problems,Cuando... Te la meten seca,None,None
76404,013,Yao Wonka,Y ESTOS WEONES VOTARON DE NUEVO POR MI,None,None
76408,005,Disaster Girl,si insultas a Abraham Mateo eres la siguiente,None,None
76410,003,Ay Si,Mi Papa se llama Gustavo.,None,None
76419,011,Problems,solo hay que resistir unas horas mas para las vacaciones !!!,None,None
76425,008,Matias Prats,ATENCION MOSTACEROS EL QUE PUBLICO TIENE PICHICONCHA.,None,None
76431,006,Filosoraptor,Mencioname un animal de san juan en peligro de extincion,None,None
76434,006,Filosoraptor,Mencioname un animal de san juan de la majuana que este en peligro de extioncion . que no sea el baca,None,None
76435,011,Problems,me dijo que seriamos abrahamers por siempre ahora escucha a Justin bieber,None,None
76437,006,Filosoraptor,"MENCIONAME UN ANIMAL DE SAN JUAN DE LA MAJUANA QUE ESTE EN PELIGRO DE EXTINCION ,QUE NOSEA EL Baka",None,None
76445,012,Willy Wonka,Le dan permiso una vez Y le dice Macabeo a los demas,None,None
76455,005,Disaster Girl,JUANA DECIA QUE YO LA MOLESTABA YA NO...,None,None
76476,001,Ancient Aliens,BUena historia le falto rugby pero buena historia,None,None
76485,011,Problems,La llorona Sigue llorando,None,None
76487,003,Ay Si,Cuando tu mama pregunta por que la llaman del colegio,None,None
76506,012,Willy Wonka,"asi que esta de cumple? digame gallinita, que se siente estar mas viejita?",None,None
76508,006,Filosoraptor,Y si soy tan horrible xq esta conmigo y no contigo q sos tan guapa,None,None
76536,003,Ay Si,"hay si hay si  yo escribo ola k  ase con k,s y sin h",None,None
76542,005,Disaster Girl,Esta soy yo si pasara esto en mi colegio,None,None
76547,007,Futurama Fry,carlos perez,None,None
76555,001,Ancient Aliens,Maletines,None,None
76566,001,Ancient Aliens,Tom Bombadil Tom Bombadil everywhere!,None,None
76570,005,Disaster Girl,Me dijeron que los mercheros de 50 centimos... ...eran una mierda...,None,None
76571,004,Bad Luck Brian,Lo hacen jefe del departamento de Ingenieria Despiden a todos los demas ingenieros,None,None
76573,004,Bad Luck Brian,PAGA LA ANUALIDAD DE CAPITAL FIT vA 3 DÍAS,None,None
76574,004,Bad Luck Brian,!!!Soldaditos lanzen las granadaass!!,None,None
76585,004,Bad Luck Brian,actualizan wta en win7 les piratean win10,None,None
76589,005,Disaster Girl,Estoy esperando a tus peladas Diego,None,None
76592,006,Filosoraptor,Hola,None,None
76593,012,Willy Wonka,"jordi, me llevas a casa? ah no, que el mini sigue en el mecanico",None,None
76602,008,Matias Prats,Empezamos Las noticias aguilera,None,None
76607,012,Willy Wonka,ferchu no te agas el tigre si todos sabemos que sos un gato,None,None
76615,007,Futurama Fry,Spain it's a corruption synonym... WHERE DO I HAVE TO SIGN TO BE ICELANDIC?,None,None
76620,003,Ay Si,She thinks just because she is Thatcher She can privatize everything,None,None
76621,007,Futurama Fry,VARON TE ESTAS DESCARRIANDO,None,None
76628,001,Ancient Aliens,Israel diciendo algo cierto a su hija Israel alien,None,None
76629,003,Ay Si,"ay si , ay si web 2.0 y hasta la abuelita sabe mandar correos",None,None
76631,001,Ancient Aliens,MARKETING,None,None
76643,013,Yao Wonka,Pues dejeme decirle que yo andare a verga volia por todo lado a ver  que se siente,None,None
76646,006,Filosoraptor,Analiza tus acciones Porque los hechos te definen,None,None
76650,007,Futurama Fry,te odio me cais mal,None,None
76654,013,Yao Wonka,ellas decidieron no usar calzones.. para nosotros es un paso menos  al final.,None,None
76655,005,Disaster Girl,Para algunos destruir Es alimento de su alma negra,None,None
76661,001,Ancient Aliens,"solo hay una explicacion para esa, facilidad de uso, conectividad y velocidad web 2.0",None,None
76667,008,Matias Prats,"Si te dice ""hola linda"" Es un perro por ley",None,None
76673,006,Filosoraptor,Que tenga sobre peso no significa que no se hacer las cosas... y el que esten delgados tampoco que las sabes hacer!!!,None,None
76698,011,Problems,me dijo que me querIa pero no le puse ahInco a la relacion,None,None
76704,007,Futurama Fry,No se si la Javiera esta enferma O esta que se caga,None,None
76707,003,Ay Si,"Uy sI, uy sI A empezar el ano con ahInco",None,None
76710,011,Problems,pasate a office 365 decIan...,None,None
76730,011,Problems,Cuando esta bien lindo Pero es casado,None,None
76737,008,Matias Prats,"Si te dan miedo las noticias, apaga el televisor",None,None
76745,012,Willy Wonka,Que se siente saber Que descubrieron lo de las Sanse?,None,None
76749,008,Matias Prats,En otras noticias Karen Castro .....Una mujer muy guapa,None,None
76752,008,Matias Prats,En otras noticias Cristian Tamayo Cuando bebemos,None,None
76753,008,Matias Prats,"Ultimas noticias, ahora si Profesores se les acabo la pendejada desde el lunes atrabajar con los pelaos",None,None
76754,008,Matias Prats,Te amo Narrella,None,None
76758,009,No me digas,savias que yo julio tu amigo alan lo creo yo julio del colegio,None,None
76765,001,Ancient Aliens,Tengo asi una cabeza Quieres verla ?,None,None
76775,004,Bad Luck Brian,Junta Oro para donar Lo expulsan por que no ascendio,None,None
76779,007,Futurama Fry,Habla de humildad y es la mas orgullosa y resentida!!,None,None
76780,004,Bad Luck Brian,quiere ganar el partido en el equipo adversario estan Lucas Zabala y joaquin Delgado,None,None
76802,011,Problems,yo no me lo esperaba pero ese desgraciado me rompio el corazon,None,None
76803,006,Filosoraptor,SI ROBO EL WI,None,None
76804,004,Bad Luck Brian,Mario dice que gana el torneo Sale en la primera ronda,None,None
76810,011,Problems,Me agarro jechu Me lleno el ano de leche,None,None
76819,004,Bad Luck Brian,QUE TODOS LA DESCHINGUEN MENOS MIS COMPADRES,None,None
76830,001,Ancient Aliens,When the oil is privatized Margaret Thatcher,None,None
76834,011,Problems,Cuando Pagaran,None,None
76836,008,Matias Prats,UN SALUDO A TODOS LOS FERNANDO'S RECUERDEN QUE TIENEN UN AOO MENOS DE VIDA.,None,None
76838,008,Matias Prats,noticia de ultimo minuto estamos buscando al hombre diferente alias ( chano ),None,None
76843,005,Disaster Girl,no veo la hora de estar en esa finkita. Monica,None,None
76844,001,Ancient Aliens,Thatcherism in one word... Privatization,None,None
76860,010,Prepare Yourself,BRACE YOURSELVES Oono parrillada party is coming,None,None
76866,001,Ancient Aliens,ALICIA,None,None
76868,001,Ancient Aliens,pendejo lol,None,None
76875,001,Ancient Aliens,Para que alguien quiere jugar pool solo hay una explicacion Tad,None,None
76877,008,Matias Prats,Atencion grupo Esten atento a las publicaciones de la administradora ya que manana el grupo cumple 1 ano,None,None
