,meme_id,plantilla,texto_no_tilde,text_1,text_2
140326,011,Problems,ME DIJO QUE ERA SEPULTURERO Y ME LA ENTERRO TODA,None,None
140329,012,Willy Wonka,creo que tambien quieres tu metralleta,None,None
140333,002,Annoying Gamer Kid,dice que odia a los ninos rata y a los anti,None,None
140334,003,Ay Si,AY SI  AY SI soy de la colonia moderna,None,None
140335,004,Bad Luck Brian,me emborrache para olvidarte pero ahora te veo doble,None,None
140348,002,Annoying Gamer Kid,"dice que odia a los ninos rata y tiene 20 solo juega a call of duty, minecraft y tiene 9 anos",None,None
140350,003,Ay Si,AY SI QUE MALOTES,None,None
140362,007,Futurama Fry,ok es normal actualiza su estado cada 3 minutos!!,None,None
140363,011,Problems,Le dije; Llevame a 3Msc Trato de Asesinarme,None,None
140367,003,Ay Si,AY Si AY SI COMO TENGO BARRIGA YA NO LOS VISITO,None,None
140368,004,Bad Luck Brian,Se siente calificado Ajustan los settings,None,None
140371,011,Problems,LE PEDIMOS PLAZO PARA LO DE CUANTI NOS MANDO A LA CTM :(,None,None
140373,011,Problems,dijo que seria la noche mas sexy de mi vida puso su mierda de hentai,None,None
140375,004,Bad Luck Brian,Se llama joni SU APODO ES ''POLLO'',None,None
140377,011,Problems,dijimos que nadie enviarIa el trabajo al final todos enviaron la wea :(,None,None
140379,005,Disaster Girl,Quiero destruir todo... Todo...,None,None
140382,011,Problems,El fisikiN de kevincito va a Canas Y todas terminamos asI Xq no nos lanza el tiempo para bailar con el,None,None
140387,004,Bad Luck Brian,LE CONECTAN LA FIBRA OPTICA no tiene pc,None,None
140390,003,Ay Si,"AY SI, LA EMBARRA Y la PREMIAN DANDO un PRIVILEGIO tan grande",None,None
140391,006,Filosoraptor,sirena o foca?,None,None
140392,011,Problems,El fisiqin de kevincito viene a canAs Y todas Terminamos asI XQ  no nos alcanza el tiempo para bailar con el ;(,None,None
140407,005,Disaster Girl,por los que no publicamos nada en fb...  pero en whatsapp somos de lo peor,None,None
140409,011,Problems,me dijo a la noche jugamos aun lo espero . . .,None,None
140411,011,Problems,jorge me dijo q era grande pero parece q el la mide por kilometros :(,None,None
140412,004,Bad Luck Brian,ojos que no ven... zapato llenos de caca,None,None
140416,009,No me digas,APOCOO siii,None,None
140417,001,Ancient Aliens,Muy buena Torta cubana Pero le fAltan aliens,None,None
140418,004,Bad Luck Brian,hoy escibire algo profundo subsuelo :D,None,None
140421,011,Problems,Tu mensaje  mato al perro,None,None
140430,011,Problems,"me asuste y tire el celular ""s4"" y me dio una cacheta att:darly farias",None,None
140433,004,Bad Luck Brian,graciAS a dios... que soy ateo,None,None
140435,011,Problems,Me dijo que me iba a  comprar una torta No era cubana,None,None
140437,004,Bad Luck Brian,SABE TODAS LAS REGLAS ORToGRAFICAS LA RAE realiza innovaciones,None,None
140438,004,Bad Luck Brian,intente suicidarme... y casi me mato :3,None,None
140443,004,Bad Luck Brian,Va a un concurso de belleza Compite contra claramunt,None,None
140448,004,Bad Luck Brian,si la montana viene a ti... corre porque es un derrumbe c:,None,None
140454,004,Bad Luck Brian,no soporto a las personas que no dan cara... (anonimo),None,None
140458,003,Ay Si,AY YA SE cree FIebru  CON AROS PINTAo Y EL nombre SIMPLE clean,None,None
140461,004,Bad Luck Brian,dos cosas que odio el racismo y el negro de aca a la vuelta ;),None,None
140465,006,Filosoraptor,Si jonh snow es un adonis claramunt es un dios?,None,None
140469,003,Ay Si,"Huy si huy si amiguis, amiguis:a",None,None
140470,010,Prepare Yourself,prepare yourself claramunt is coming,None,None
140479,012,Willy Wonka,no tienen vida propia q les gusta meterse en la tuya,None,None
140481,004,Bad Luck Brian,lo dejan en caja el lunes la tienda vende como 800 lucas,None,None
140482,003,Ay Si,AY SI AY SI COMO YO TENGO BARRIGA SE ME OLVIDAN LAS COSAS,None,None
140483,006,Filosoraptor,¿SI ME CAÍ DEL TRANSPORTE PUBLICO? ¿MI DOLOR ES PASAJERO?,None,None
140485,003,Ay Si,fulanito te quiero (menganita),None,None
140487,005,Disaster Girl,"Soy del dimitrov evaristo, A vos tambien  TE VOY A QUEMAR LA CASA",None,None
140489,011,Problems,"mi hijo solo sabe decir ""hoo perra""",None,None
140490,004,Bad Luck Brian,va al mar a nadar no lleva traje de bano no maaa,None,None
140492,009,No me digas,ay apoco no me digas,None,None
140494,003,Ay Si,YO VI AL PAJARITO AZUL  (PERO CREO QUE FUE EL TWITTER,None,None
140495,005,Disaster Girl,querias una guerra  pues ahi la tienes,None,None
140496,003,Ay Si,HAY SI HAY SI ME DICEN GUAPA Y YA ME CREO,None,None
140497,003,Ay Si,no hay opiniones estupidas... sino estupidos que opinan,None,None
140498,013,Yao Wonka,si sacas 100 excentas decia nomas le echas ganas decian,None,None
140499,012,Willy Wonka,ASÍ QUE SIEMPRE TE QUEJAS DE LOS EVENTOS DIME QUE SE SIENTE TERMINAR YENDO A ESOS EVENTOS,None,None
140500,009,No me digas,se fuela lus nomedigas,None,None
140505,011,Problems,QUIERO DORMIR PERO TENGO EL CABELLO MOJADO,None,None
140509,013,Yao Wonka,"que se siente ser la reina del ""pomelo""",None,None
140511,003,Ay Si,¿para que tomar y manejar ? si puedes fumar y volar,None,None
140512,009,No me digas,DENLE OTRO APLAUSO LE GUSTA QUE LA INSULTEN,None,None
140514,005,Disaster Girl,claramunt estaba pololeando ya no,None,None
140521,003,Ay Si,una persona es atropellada cada 5 minutos... ¡¿como le hace esa persona para aguantar tanto!?,None,None
140523,003,Ay Si,AY AY SI AHORA UNO ES EL BULLINEADOR,None,None
140528,003,Ay Si,hay si hay si prepara el keke yo solo hay si hay si,None,None
140529,011,Problems,me dijo que electricidad era facil manana me van a reventar en el examen,None,None
140533,006,Filosoraptor,si la agus se casa con el chino?? pasa a ser aguuutinaa lolda...,None,None
140535,011,Problems,hay dios por que willpedo  no se hecha rexona tiene un sajino violento,None,None
140543,001,Ancient Aliens,asi que te dices cristiano pero te da pena publicar un versiculo en tu muro,None,None
140545,011,Problems,No quiero un novio solo un chongo,None,None
140553,011,Problems,queria estudiar en la universidad pero mi profe me dijo que mejor me dedicara a vender flores,None,None
140554,007,Futurama Fry,pariente ud. estuvo soldando sin mascara?,None,None
140563,012,Willy Wonka,asi que..... nunca te salio la voz con helio,None,None
140564,008,Matias Prats,EN OTRAS NOTICIAS UNA NIOA DICE PALABRAS QUE NI ELLA CONOCE,None,None
140565,008,Matias Prats,y en otras noticias la prima de jorgio esta bien rica,None,None
140567,001,Ancient Aliens,algo rodante...  se aproxima!... tranqui 120,None,None
140568,008,Matias Prats,En otras noticias en managua nic ya esperan elnuevo video de coyotenik sacando su primera musica en dueto con Eyner Centeno esperan su apoyo en los videos para mientras pueden ir a you tube buscan klase Honda.com y se suscriben se viene lo nuevo..,None,None
140572,008,Matias Prats,y asi fue como el sebastian  logro hacer su cuento de el gordo y la historia,None,None
140574,006,Filosoraptor,NO SE SI SOY UN GATOTE POR LINDO O POR GORDO ME LO PUEDES EXPLICAR,None,None
140577,012,Willy Wonka,Miguel eduardo avila que se siente que las mujeres te sometan?,None,None
140580,001,Ancient Aliens,yo en el irlandes con 2 viejas bien buenas para mi cumple que dices tono,None,None
140581,012,Willy Wonka,fabiola  violame xd,None,None
140583,012,Willy Wonka,DIME QUE SE SIENTE EN TENER EL HOMBRE MAS LINDO A LA PAR TUYA ME LO PUEDES EXPLICAR,None,None
140587,003,Ay Si,jajaja k mongolito eres,None,None
140588,012,Willy Wonka,DIME QUE SE SIENTE TENER A EL HOMBRE MAS LINDO A LA PAR TUYA ME LO PUEDES EXPLICAR,None,None
140591,012,Willy Wonka,"asi que..... hace cuanto que no me escribes ""hola paola""",None,None
140594,009,No me digas,DUERMEEEE... ...,None,None
140597,005,Disaster Girl,mi vecino vebia gameplays veia gameplays,None,None
140598,004,Bad Luck Brian,Quiere darse a conocer como pro y sale bullying :sebastian akisde:,None,None
140600,004,Bad Luck Brian,VOTA POR PRIMERA VEZ... ES MIEMBRO DE MESA,None,None
140602,009,No me digas,no me digas esoo,None,None
140609,009,No me digas,Ay.... no me digas,None,None
140613,006,Filosoraptor,"No se,si estas mintiendo  o me estas dedicando un poema",None,None
140615,012,Willy Wonka,"¿Asi que siempre te sientes ""solo""? ¿Que se siente saber que ni siquiera la ortografia te acompane?",None,None
140617,001,Ancient Aliens,Chacon consigue novia alienigenas,None,None
140623,001,Ancient Aliens,soy el choclo y el topo la tiene a sI de grande,None,None
140630,004,Bad Luck Brian,JUEGA NIVEL LEGENDARIO MUERE,None,None
140635,009,No me digas,Que juegazo ¿ya son las 6 de la manana?,None,None
140640,004,Bad Luck Brian,randy es  un violador,None,None
140654,004,Bad Luck Brian,quien te va a pisar  a voz nestor r.,None,None
140655,010,Prepare Yourself,prepare yourself the kay is coming,None,None
140665,001,Ancient Aliens,quien hizo la mierda del CYII  ruteras,None,None
140668,012,Willy Wonka,los viernes no me pongo  truzas blancas,None,None
140670,009,No me digas,"no tienes el ano grande sergio eres puta, aceptalo",None,None
140671,001,Ancient Aliens,TU LA VERDAD  ME GUSTAS RESTO,None,None
140673,004,Bad Luck Brian,randy este sos vossssssss,None,None
140676,009,No me digas,¿asiiiiiii? :3,None,None
140682,013,Yao Wonka,JAJA ASI QUE CREES QUE SOY NENA DIME QUE SE SIENTE SER MACHORRA,None,None
140683,012,Willy Wonka,tambien te dijeron? amor se me descargo el celular?,None,None
140689,005,Disaster Girl,INSULTA A BIG TIME RUSH DECIAN: LAS RUSHERS NO HARAN NADA DECIAN.,None,None
140700,001,Ancient Aliens,"La palabra solo, los pronombres demostrativos y la conjuncion disyuntiva o, ya no se tildan, la unica explicacion para esto: rae",None,None
140702,004,Bad Luck Brian,"L REGALAN UNA ENTRADA AL MUNDIAL DE FUTBOL DEL 2022 ESTA ESCRITO CATAR CON ""Q""",None,None
140703,006,Filosoraptor,"Yo opino que  La linguIstca, la lengua y el lenguaje",None,None
140705,004,Bad Luck Brian,"LE REGALAN UNA ENTRADA AL MUNDIAL DE FUTBOL DEL 2022 ESTA ESCRITO CATAR CON ""Q""",None,None
140706,011,Problems,vE a la india con totono  decian..... no te dolera decian.....,None,None
140707,004,Bad Luck Brian,quiere impresionar a una chica acaba con una hernia,None,None
140710,004,Bad Luck Brian,Sus amigos tienen novia Se consigue una fea una barbie y una jaitobich,None,None
140711,009,No me digas,ERES PUTA SERGIO YO PENSE Que tenias el ano grande,None,None
140716,004,Bad Luck Brian,Quiere hacer el trabjo de esther no tiene hoja blancas,None,None
140722,001,Ancient Aliens,esas tetas tuya estan  shhhhhh,None,None
140740,004,Bad Luck Brian,Le diagnostican en EL IMSS fibrosis quIstica muere de cancer de mama,None,None
140744,011,Problems,eNTONCES LE PEDI UN TRAJE DE ZOMBIE Y ME TRAJO UNO DE CHARRO,None,None
140749,001,Ancient Aliens,... deliriant,None,None
140755,011,Problems,lE DECLARE MI AMOR ALA VAQUERITA Y ME RECHAZO POR QUE OLVIDE EL TOLOLOCHE,None,None
140769,004,Bad Luck Brian,..... ...,None,None
140773,001,Ancient Aliens,"los pronombres demostrativos ya no se tildan, solo hay una explicacion para esto: rae",None,None
140774,004,Bad Luck Brian,A vaya ps ahorita comienzo,None,None
140787,004,Bad Luck Brian,Reclama a la resistencia  Y al dIa siguiente cuenta a sido rreportada y suspendida,None,None
140788,004,Bad Luck Brian,Reclama a la resistencia  Y al otro dIasu cuenta a sido rreportada y suspendida,None,None
140791,004,Bad Luck Brian,Reclama a la resistencia  Y al dIa siguiente su cuenta a sido rreportada y suspendida,None,None
140795,013,Yao Wonka,pero resulta que hoy es Lunes!!,None,None
140796,004,Bad Luck Brian,Reclama a la resistencia  Y al dIa siguiente su cuenta a sido reportada y suspendida,None,None
140801,001,Ancient Aliens,LOS PRONOMBRES DEMOSTRATIVOS YA NO SE TILDAN. SOLO HAY UNA EXPLICACION PARA ESTO: RAE,None,None
140819,008,Matias Prats,en ultimo momento otra rata ataca,None,None
140820,013,Yao Wonka,Con que julio AlVarez canTo una ROla de queEn Que falta Que el nAcO del komander cante una rola de beAtLes,None,None
140822,011,Problems,me dijeron que xirosca la tenia grande pero todo fue un rumor,None,None
140825,011,Problems,pense que era perfecto... hasta que tildo guion,None,None
140826,012,Willy Wonka,aaaaaa te gusto  ahora conta vos,None,None
140828,007,Futurama Fry,este wey denle 5 boletos por favor .,None,None
140829,004,Bad Luck Brian,descarga fifa por 5 horas los servers SE PONEN EN MANTENIMIENTO,None,None
140833,009,No me digas,AL PARAISO BANDA  PONGO LA PRIMERA,None,None
140834,008,Matias Prats,INFORMACION IMPORTANTE YA ESTAN LOS MEGATIN EN LA CHUBBY,None,None
140835,010,Prepare Yourself,SEOORES PREPANSE ORGIA DE MEGA TINS,None,None
140840,012,Willy Wonka,"A ver, Extrapolame el ejemplo.",None,None
140846,009,No me digas,Pense que eras lo suficientemente estupido como reconcer el sacarsmo,None,None
140851,010,Prepare Yourself,Ya esta aquI la Grilla,None,None
140852,006,Filosoraptor,if really garrix hate usa and he is trying to screw up,None,None
140854,007,Futurama Fry,No se POR QUE SIENTO QUE  NO ES MI HERMANO  HITA NOS LO  REGALARON?,None,None
140855,004,Bad Luck Brian,hOla mellamo Danieeeel,None,None
140859,012,Willy Wonka,Que ya sabes hacer memes? Da igual sigues de,None,None
140860,012,Willy Wonka,Me llamo Christian Me gusta el .I.,None,None
140861,001,Ancient Aliens,solo hay una explicacion para esto izurietas,None,None
140862,001,Ancient Aliens,solo hay una explicacion para esto paola,None,None
140877,008,Matias Prats,NOTICIA DE ULTIMO MOMENTO UN GUAPO SE  HA DEJADO VER,None,None
140879,013,Yao Wonka,que se siente quedarse sin 9 meses par de pendejos popo o porque tardan tanto,None,None
140883,013,Yao Wonka,que se siente quedarse sin memes par de pendejos o porque tardan tanto,None,None
140890,004,Bad Luck Brian,manda un mensaje ekivodo y pide peron jaja y yo soy el pendejo,None,None
140891,008,Matias Prats,y en otras noticias el  yared no se cansa de ser imbesil,None,None
140893,004,Bad Luck Brian,manda un mensaje ekivokado y pide peron jaja y yo soy el pendejo,None,None
140899,008,Matias Prats,noticia de ultimo momento rafael  y aquel vato se la comen toda,None,None
140915,001,Ancient Aliens,Solo hay una explicacion para esto #RoloPlease,None,None
140918,012,Willy Wonka,El memo creyo que ibamos a hacer el trio tan convencido xd,None,None
140919,011,Problems,EStoy como dios me trajo al mundo,None,None
140921,007,Futurama Fry,la 1 de la manana aqui huele a gintonic,None,None
140922,012,Willy Wonka,asi que estabas de cumple  que se siente ponerse viej@,None,None
140925,011,Problems,Estoy como Dios me trajo al mundo SIN DINERO,None,None
140938,012,Willy Wonka,Conque haciendo planes para el 4 de octubre? ya anotaste la kermes del grupo 10 en tu agenda verdad?,None,None
140941,007,Futurama Fry,hoy no es 4 de octubre? ya estaba listo para la kermes del grupo 10,None,None
140942,009,No me digas,"NO ME DIGAS, DONNATEDAN LO ACEPTO QUE ALS BORICUAS SON ALS MAS BELLAS",None,None
140944,009,No me digas,"NO ME DIGAS, DONNATEDAN LO ACEPTO QUE LAS BORICUAS SON LAS MAS BELLAS",None,None
140960,006,Filosoraptor,Si le digo ala dani que me gusta Sera q me puede pegar,None,None
140965,001,Ancient Aliens,tacos al carbon en la kermes del grupo 10,None,None
140974,004,Bad Luck Brian,TRAEN A BERTIN GOMEZ PAL FESTEJO LES ANULAN LA ELECCION,None,None
140981,004,Bad Luck Brian,Dice que lo envidian pide que lo tiren a un barranco,None,None
140983,011,Problems,madrugo a las 8  a voltear con mi madre,None,None
140986,001,Ancient Aliens,ps3/4 mh Japan!,None,None
141004,012,Willy Wonka,que se siente ser la novia de una petisa?,None,None
141005,012,Willy Wonka,Que no tienes vida propia ? Que se siente meterse en la de los demas,None,None
141015,004,Bad Luck Brian,quiere aprender las reglas de tildacion   la rae las cambia,None,None
141018,011,Problems,quiero dormir pero korra no me deja,None,None
141023,008,Matias Prats,PARA INFORMARLES QUE... ESTE FINDE NOS TOCA LIRIKEAR!,None,None
141024,008,Matias Prats,EN OTRAS NOTICIAS ESTE FINDE NOS VAMOS A LIRIKEAR,None,None
141029,003,Ay Si,Que decepcion memo ochoa reemplazo al presi pena nieto,None,None
141036,004,Bad Luck Brian,No tiene clases una semana Se enferma,None,None
141050,012,Willy Wonka,Asique TE EMPILCHASTE PARA UNA ENTREVISTA DECIME QUE SE SIENTE TENER LA BOCA LLENA DE SEMEN,None,None
141051,001,Ancient Aliens,es anatonicamente perfecto ... pecas,None,None
141052,012,Willy Wonka,le dedicas algunos tw ... se INDIRECTEA con otro,None,None
141054,001,Ancient Aliens,cc6 MARKETING,None,None
141055,004,Bad Luck Brian,se disfraza de spiderman matan a su tio,None,None
141059,005,Disaster Girl,LO UNICO QUE PEDI FUE UN IPHONE 6,None,None
141064,012,Willy Wonka,Asi que caiste al torito Dime que se siente ser chico CuRVa,None,None
141067,008,Matias Prats,LO HEMOS CONSEGUIDO GRACIAS A TODOS,None,None
141069,005,Disaster Girl,Pasarnya  Uda  aku  bakar,None,None
141070,008,Matias Prats,seguimos a la espera de la circular de la seguridad socialanulando el cambio de criterio en las jubilaciones  a los 61 anos y lo saben,None,None
141071,008,Matias Prats,seguimos a la espera de la circular de la seguridad social anulando el cambio de criterio en las jubilaciones  a los 61 anos y lo saben,None,None
141073,005,Disaster Girl,Gracias por los saludos de cumpleanos asi terminamos...,None,None
141074,001,Ancient Aliens,LOS NEGROS  EL FUTURO,None,None
141083,005,Disaster Girl,EL TAL V MARTI TIENE LAS HORAS CONTADAS,None,None
141087,011,Problems,No veo el momento de que llegue la hora,None,None
141089,005,Disaster Girl,en la canadica mando yo y lo sabes,None,None
141090,001,Ancient Aliens,friki fanfarron,None,None
141091,005,Disaster Girl,SOLO QUERIA RAYAR LA PANTALLA,None,None
141095,006,Filosoraptor,para que me tomo seria la vida? si no voy a salir vivo de ella?,None,None
141114,010,Prepare Yourself,.  code is coming,None,None
141122,010,Prepare Yourself,Se conecto camila post de coreanos de acercan...,None,None
141126,011,Problems,he told me he wanted stability He bought shock absorbers,None,None
141131,004,Bad Luck Brian,ENCUENTRA SU CARGADOR PIERDE SU CELULAR,None,None
141134,011,Problems,ME DIJO QUE ERA PROBaDOR DE COCHED Luego solo recuerdo semen,None,None
141135,011,Problems,ME DIJO QUE ERA PROBaDOR DE COCHES Luego solo recuerdo semen,None,None
141136,012,Willy Wonka,Adivina quien hara la migracion,None,None
141137,011,Problems,ME DIJO QUE ERA PROBADOR DE COCHES LUEGO SOLO RECUERDO SEMEN,None,None
141140,001,Ancient Aliens,pero es que la tenia asI de grande,None,None
141141,008,Matias Prats,ULTIMA NOTICIA SE ACERCA MI CUMPLE AOO  TAN SOLO UNA SEMANA,None,None
141146,011,Problems,y me dijo al camilo lo vi con otro hombre,None,None
141147,004,Bad Luck Brian,¿Mami de que hospital soy? mijo eres recojido de la quebrada,None,None
141152,001,Ancient Aliens,SiMplemente Hipster,None,None
141154,004,Bad Luck Brian,QUERÍA ser blanco salio negro .i.,None,None
141155,004,Bad Luck Brian,gana el proceso ejecutivo no hay nada que embargar,None,None
141159,003,Ay Si,"ay si , ay si  presume  tener  muchos  hijos  y  los  mando  la  chingada  por  sus  amigos  y  sus  fiestas ,  ahora  se  hace   el  dolido  por que  no  se  los   dejan  ver !!!",None,None
141160,004,Bad Luck Brian,ESTE ES ANGEL CUANDO VE UN CULO GRANDE,None,None
141163,001,Ancient Aliens,Me gustan las pollas asin de grandes este es Ankor,None,None
141167,003,Ay Si,y por eso  Deje de usar traktor,None,None
141168,003,Ay Si,empezaste tu yo no xdd,None,None
141175,008,Matias Prats,Muere alpinista sepultado por la nieve se sintio...aludido,None,None
141176,003,Ay Si,Ayy si!!! EL CASO BOMBAS ERA MONTAJE DEJEMOSLOS LIBRES A LOS POBRECITOS NIOITOS,None,None
141177,012,Willy Wonka,khj  bb,None,None
141181,004,Bad Luck Brian,HABLAN DE ELLA EN EL GALLO NO TIENE AUDIFONOS,None,None
141182,004,Bad Luck Brian,DICE SER INGENIERO Y HACE UN FERNET CON 80 Y 40% QUE PAIS GENEROSO!!,None,None
141185,012,Willy Wonka,AsI que tienes IoS DIME QUE SE SIENTE HABLAR MAL DE ANDROID Y QUERER TENER UNO,None,None
141188,007,Futurama Fry,si me voy al grupo 4   pierdo mi a mi chico julio,None,None
141195,001,Ancient Aliens,De este porte la tiene munoz,None,None
141198,003,Ay Si,AY SI AY SI YO SE LA PONGO A TODAS,None,None
141203,001,Ancient Aliens,para esto solo hay una explicacion.... ninos rata,None,None
141210,008,Matias Prats,"reciente estudio revelan que cagar depie,favorece las rodillas.",None,None
141219,008,Matias Prats,recientes estudios el semen del hombre previene las caries.,None,None
141223,004,Bad Luck Brian,piter buena suerte,None,None
141227,008,Matias Prats,"Buenos dias! En otras noticias, el dia de hoy moroni no le pegara al campeon",None,None
141229,005,Disaster Girl,No escuchaba la trinchera en atm radio,None,None
141233,003,Ay Si,"EN SERIO,  YO NO ABRI LA VALVULA",None,None
141234,001,Ancient Aliens,te veo y kmo k.... te violo mentalmente,None,None
141238,004,Bad Luck Brian,Necesita ahorrar paga hasta la cuarta semana,None,None
141239,003,Ay Si,MUCHOS REGALOS  NO PUES WOW,None,None
141240,003,Ay Si,what is  problem men,None,None
141247,003,Ay Si,"ahh... no se naa yo.... pancho esta alla, que lo vea el!!",None,None
141254,008,Matias Prats,sorprendente noticias en tenerife se a visto al patas planas buscando la caja pandora.,None,None
141259,007,Futurama Fry,no entendi el chiste de diego estara dogrado?,None,None
141262,007,Futurama Fry,no entendi el chiste de diego seran las bacterias?,None,None
141265,007,Futurama Fry,no entendi el chiste de diego ?,None,None
141267,007,Futurama Fry,no entendi porque el langostino?,None,None
141268,004,Bad Luck Brian,se gana las rifas la boleta no era suya,None,None
141271,003,Ay Si,uno no sabe lo que tiene? Hasta Que lo pierde.,None,None
141274,004,Bad Luck Brian,va a sacar licencia no lleva certificado de estudios,None,None
141278,004,Bad Luck Brian,decide sacar cita en el seguro paro nacional!!!!,None,None
141285,012,Willy Wonka,Asi que hoy es tu cumple? feliz cumpleanos martin!,None,None
141286,003,Ay Si,HAY SI....HOY ANUNCIAN EL IPHONE 6 Y YA TODOS LO QUIEREN,None,None
141289,003,Ay Si,AY SI ME VOY ME VOY DEL SC DÍGANME ALGO CHICOS,None,None
141290,007,Futurama Fry,NO HACE SLALOM EL VIERNES Y LLEGA CANSADO EL SABADO...,None,None
141293,004,Bad Luck Brian,"GANA 3 ABANICOS,1 ASADOR, JARRAS Y VASOS... LA BOLETA NO ERA DE EL",None,None
141298,010,Prepare Yourself,more pokes are coming,None,None
141308,009,No me digas,apoco  no me digas,None,None
141309,004,Bad Luck Brian,"GANA 3 ABANICOS,1 ASADOR, JARRAS Y VASOS... LA BOLETA NO ERA suya",None,None
141311,004,Bad Luck Brian,Sale solo en MOTO LLUEVE,None,None
141319,003,Ay Si,OSI MUCHOS REGSLOS  Y TU PALETA DE QUE SABOR JAJAJA,None,None
141322,003,Ay Si,OSy MUCHOS REGALOS  Y TUPALETA DE QUE SABOR jajaja,None,None
141325,007,Futurama Fry,velas yo cuento a antony ochoa,None,None
141328,001,Ancient Aliens,son...  ANDALUCES,None,None
141334,009,No me digas,si no te digo no te enteras,None,None
141337,007,Futurama Fry,¿que? secretos me olcutas,None,None
141342,001,Ancient Aliens,dice  .  el dicho  dime  de  con  quien   andas   y   te   dire   ¡  quien  eres  !,None,None
141345,013,Yao Wonka,este si que es  hueon defendiendo comunistas mientras le sacan la plata del bolsillo,None,None
141348,001,Ancient Aliens,si  andas  con    marihuaneros     eres   un ¡  ????? !,None,None
141351,004,Bad Luck Brian,mis padres...... me abandonaron por pato me siento un privilegiado :D,None,None
141354,003,Ay Si,POR QUE ??  GABO,None,None
141356,012,Willy Wonka,"BUENOOO... ESTA 2,3 PRAI",None,None
141362,011,Problems,por que stefy ? por que ?,None,None
141368,001,Ancient Aliens,ese  pobre  chico  no  tiene  otra  cara   ¡   solo  tiene  esa   !,None,None
141369,004,Bad Luck Brian,es pobre  y alergico a el agua panela,None,None
141373,007,Futurama Fry,entonces me robaste el corazon  y me quieres dejar,None,None
141378,007,Futurama Fry,cindy y andres  que hermosa pareja,None,None
141381,001,Ancient Aliens,soy  glen!!!,None,None
141387,003,Ay Si,tu no te dejas meter el dedito  y a mi me encanta metertelo,None,None
141391,003,Ay Si,Uy sI uy sI la katherine me da miedo,None,None
141392,005,Disaster Girl,me puso 7.3  de nota final le queme su casa,None,None
141395,003,Ay Si,Ay si! sOY MUY HEALTHY,None,None
141400,011,Problems,MI HP! ESO ME PASA POR NO SABER LEER,None,None
141404,001,Ancient Aliens,BEGGERS THEY MUST BE ALIENS,None,None
141406,012,Willy Wonka,ey  me paresco a osli,None,None
141419,007,Futurama Fry,bb usted cree que por que somos amigos no se me para,None,None
141429,005,Disaster Girl,"Era una periodista, antonieta mora era....",None,None
141438,004,Bad Luck Brian,Gemea para ser el mejor Xyoma,None,None
141442,004,Bad Luck Brian,trollea a guaman comparandolo con jaime solo el entiendie el puto chiste,None,None
141443,003,Ay Si,Ay SI Ay SI TE quite el puesto,None,None
141458,004,Bad Luck Brian,pide bono de fiestras patrias y pierde el iva de las  facturas,None,None
141461,012,Willy Wonka,Seguro ESTAS ESPERANDO QUE TE SAQUEN DEL grupo  PARA MANdAR todos LOS MEMES guardados,None,None
141462,004,Bad Luck Brian,escucha cueca no sabe bailarla,None,None
141464,009,No me digas,siiiiiiiiiiiiiiiiii bebidas!!,None,None
141466,009,No me digas,bebidas? donde donde!,None,None
141468,004,Bad Luck Brian,PIDEN BONO DE FIESTAS PATRIAS Y PIERDEN EL IVA DE LAS FACTURAS,None,None
141470,012,Willy Wonka,Jomblo Idenya  syetan,None,None
141475,011,Problems,decian: el tamano no importa acabo de comprarme un iphone 4,None,None
141481,011,Problems,decian: el tamano no importa acabo de comprarme un iphone 5,None,None
141484,009,No me digas,APOCO si AHORASI ME sorprendistes,None,None
141498,004,Bad Luck Brian,previene un asalto la asaltan,None,None
141503,003,Ay Si,manana esmi cumple  y no voy a trabajar,None,None
141518,003,Ay Si,antes con hombres casados  y ahora solo escribo de dios,None,None
141520,003,Ay Si,"ay si , hay si le da una mini patada simon y ya se cree neymar ajajaja",None,None
141526,007,Futurama Fry,DICES que tienes la materia y no al mismo tiempo? ¬¬,None,None
141527,003,Ay Si,AY SI AY SI ! SOY UNIVESITARIA,None,None
141530,009,No me digas,KEVIN CABRO MUAJAAJA LA TIENES CHIKITA,None,None
141531,012,Willy Wonka,Reina Duarte!! Que se siente cambiar tu foto  a cada rato?,None,None
141551,007,Futurama Fry,si vas a tomar algo del escritorio regresalo!!! no seas raton...porque te estoy vigilando,None,None
141556,008,Matias Prats,Y en otras noticias la comunidad estudiantil espera con ansIas el puente,None,None
141559,009,No me digas,¿Enserio? ...,None,None
141561,009,No me digas,¿En serio? ...,None,None
141571,011,Problems,Abrazos!!! libranos senor de tanta testosterona!!!,None,None
141585,004,Bad Luck Brian,cumple anos clases todo el dIa y parcial,None,None
141590,004,Bad Luck Brian,Sondea un ASado Quincho Ocupado,None,None
141592,007,Futurama Fry,asi que hay  PARTe humeda aca,None,None
141596,011,Problems,yo les digo que no tengo el berrinche alborotado solamente he querido ser popular,None,None
141599,001,Ancient Aliens,soy zenzito no entendi de nuevo me explicas,None,None
141606,007,Futurama Fry,mmmm.... google!!!,None,None
141620,004,Bad Luck Brian,es vegano gordo,None,None
141626,011,Problems,que dios bendiga  a la madre que pario  irene,None,None
141631,009,No me digas,Es un genio!!,None,None
141632,006,Filosoraptor,apoyan economIa de mercado pero culpan al gobierno de desaceleracion,None,None
141636,006,Filosoraptor,dicen ser ateos pero en funcion del imaginario catolico,None,None
