,meme_id,plantilla,texto_no_tilde,text_1,text_2
132643,003,Ay Si,"AY SI AY SI QUIERO SER VOLUNTARIA Y EN SU CASA, NI EL PLATO DONDE ""TRAGAN"" LAVAN. LONGAS ADEFECIOSAS",None,None
132661,013,Yao Wonka,SI CLARO COMO SI FUERA A CREERTE,None,None
132663,006,Filosoraptor,estudia enves de ver estos memes crados por ninos de 10 anos follen,None,None
132664,011,Problems,"""ke le hacia puchero"".. .. ¡¡pero ke vulgar este Benru""",None,None
132670,008,Matias Prats,y en otras noticias erik se declara gay,None,None
132683,012,Willy Wonka,"Dime que se siente saber leer, escuchar, escribir y hablar Y no comunicarse bien",None,None
132686,012,Willy Wonka,asi que... amas el negro!,None,None
132692,001,Ancient Aliens,No digo que el op sea un subnormal pero es un subnormal,None,None
132694,004,Bad Luck Brian,Contento lo designan a variante Gil lo manda acompanado,None,None
132702,006,Filosoraptor,"HOW DO YOU SAY _____, IN ENGLISH?",None,None
132704,009,No me digas,Es tu cumple? Pasatela de pelos,None,None
132711,004,Bad Luck Brian,pide que se la suban a 3.1 se la baja a 2.9 y a reforzar,None,None
132720,009,No me digas,No me digas Encerio ?,None,None
132725,013,Yao Wonka,si eta jeni ¿cual jeni?,None,None
132730,004,Bad Luck Brian,Estudia ing electrica para manejar obras e infraestructuras electricas Le sale trabajo como programador en VB para que otros manejen las obras,None,None
132735,004,Bad Luck Brian,Me llamo Juan Carlos Benjamin ajio ajio!!!,None,None
132736,012,Willy Wonka,Oye nos dwjaron tarea,None,None
132737,012,Willy Wonka,Oye nos dejaron tarea,None,None
132758,012,Willy Wonka,Yo fui el creador de pacman squad,None,None
132764,003,Ay Si,Ay si Eliot Que ZanGanada Mas Zangana,None,None
132769,004,Bad Luck Brian,Va a la finca con Valentina El gay de la finca duerme con ella,None,None
132773,002,Annoying Gamer Kid,cuando el profesor no te pilla jugando friv,None,None
132774,009,No me digas,Ami me encanta el jueves Por que despues viene viernes,None,None
132775,012,Willy Wonka,ahorita no joven,None,None
132776,012,Willy Wonka,que se siente saber que tu eres un pendejo y nadie te pela en esta discusion,None,None
132777,012,Willy Wonka,que se siente tener proyeccion de 30 y que solo te paguen 8,None,None
132778,013,Yao Wonka,YO SIEMPRE SONRIENDOLE A LA VIDA Y DICEN QUE ME LLAMO BEN HUR REYES,None,None
132782,012,Willy Wonka,Sos mujer y pensas que hablando como reja quedas mas linda decime que se siente ser tan pelotuda,None,None
132786,007,Futurama Fry,no se las mujeres se juntan y lo hombres emiezan a ver hombres jajajajaaja,None,None
132788,012,Willy Wonka,Y si le digo a los de Cutacha que ya pueden jugar San Marcos y Pingo..... Y me quedo con el Premio... Ummm... No suena mal... Jajajajaja,None,None
132794,005,Disaster Girl,lo que ellos esperan... es que les hagamos una visita,None,None
132799,013,Yao Wonka,mira  como me rio,None,None
132802,013,Yao Wonka,CONSERVAS FOTOS DEL EX PERO SIEMPRE TE CHOTEA,None,None
132809,009,No me digas,COMO!!! LE QUEDO EL OJITO!!!,None,None
132810,010,Prepare Yourself,Esperando el sabado Para jugar al poker...,None,None
132814,010,Prepare Yourself,Gallo....espero no te hayan,None,None
132817,006,Filosoraptor,Salamanca...mmmm Cuanto destrozo haremos! !,None,None
132820,009,No me digas,dany celestino zavala,None,None
132843,009,No me digas,faltan pocos dias para sangrar los dedos,None,None
132846,009,No me digas,escapate puneta tu no eres un exclavo pero bb quiere subway no puneta,None,None
132849,009,No me digas,Cuando mi profesora Me pone un 20,None,None
132882,012,Willy Wonka,Ronny no hables tanta verborrea,None,None
132884,013,Yao Wonka,Jajajja Te pasas bebe,None,None
132889,001,Ancient Aliens,quiero una MONA asI de grande,None,None
132906,001,Ancient Aliens,¡chairos! ¡chairos!,None,None
132907,012,Willy Wonka,CON QUE HOY TE ENTREGAN NOTAS? DIME QUE SE SIENTE QUE GUSTAVO NO TE HAIGA PASADO,None,None
132946,007,Futurama Fry,con la cara cuando vez un pene,None,None
132963,003,Ay Si,UY SI UY SI SALES TARDE Y TE QUEJAS DEL METROPOLITANO,None,None
132969,012,Willy Wonka,AsI que fuiste a ver a Coldplay SerIa una lastima que tu Xyloband no encendiera,None,None
132979,001,Ancient Aliens,Echeverry...,None,None
132987,012,Willy Wonka,ENTONCES? PARA CUANDO LOS BONELESS?,None,None
132989,011,Problems,Estara todo el team junto decIan ...,None,None
132996,003,Ay Si,"Ay si, Me regreso a vzla porque me llamaste bipolar",None,None
133006,012,Willy Wonka,CHE  SE AVIVARON SALTO LO DE PANAMA,None,None
133012,001,Ancient Aliens,hoy en la historia el america es un equipo fracasado,None,None
133017,004,Bad Luck Brian,y como yo Marce?.  ke tengo ka caga en la cara?.. .. y en los dientes?.. no me hago niun problema?...,None,None
133021,004,Bad Luck Brian,y como yo Marce?.  ke tengo la caga en la cara?.. .. y en los dientes?.. no me hago niun problema?...,None,None
133022,004,Bad Luck Brian,Hace un poster digno de Apple Lo supera un cerdo,None,None
133034,007,Futurama Fry,y ese pendejo,None,None
133039,008,Matias Prats,El rengo y kelo EstarIan chupando la misma morci,None,None
133049,004,Bad Luck Brian,tengo una idea es NADA,None,None
133050,004,Bad Luck Brian,Sino quieres ser joseph No juegues minecraft,None,None
133051,005,Disaster Girl,Sabia que ibas a Decir eso,None,None
133052,005,Disaster Girl,Sabia que ibas a decir eso,None,None
133053,009,No me digas,YA SE soy el puto amo,None,None
133071,005,Disaster Girl,esa es la  casa del gay JUAN,None,None
133072,013,Yao Wonka,apostamos pero si me vaz ganando aviso q un jugador tuyo esta con aliento a licor ya,None,None
133087,011,Problems,DIjo que expedite servirIa... llevamos 355 pareches,None,None
133089,011,Problems,DIjo que expedite servirIa... llevamos 355 parches,None,None
133108,012,Willy Wonka,que se siente que te dejen en visto,None,None
133111,013,Yao Wonka,Que chivo manana es el Cumpleanos de annabella michelle Gonzalez,None,None
133113,011,Problems,¿Brenda alguna vez Estuviste asi?,None,None
133116,004,Bad Luck Brian,paga miles de pesos al mes en colegiaturas para tener una educacion de calidad dice mas groserias que una escuela publica,None,None
133122,004,Bad Luck Brian,se compra un condon muere virgen,None,None
133123,011,Problems,Estoy Cansada De Esta Lluvia,None,None
133125,012,Willy Wonka,Aula?,None,None
133126,001,Ancient Aliens,Exelente publicacion Denle 25 Likes,None,None
133127,011,Problems,#laputamadre no salio la nueva de crepusculo...,None,None
133133,002,Annoying Gamer Kid,voy a meterme un cubito de,None,None
133139,002,Annoying Gamer Kid,voy a meterme un cubito de mainkra por el culo,None,None
133144,013,Yao Wonka,a hora dora la exploradora y que tambien es bachaquera,None,None
133153,012,Willy Wonka,Soy la ardillita soy un pendejo vergero Soy puto nomas el defecto es que estoy bien enano,None,None
133154,005,Disaster Girl,esta era la casa de dilan reyna el argentino joto era,None,None
133160,011,Problems,Le hice sanwich de jamon Y era de frijoles ahora me va dejar sin herencia,None,None
133165,005,Disaster Girl,Solo un llamado decian hasta que me harto adrenorama,None,None
133166,005,Disaster Girl,Solo un llamado decian adrenorama robanovios,None,None
133168,006,Filosoraptor,Que pasa si Busco en Google Google?,None,None
133171,004,Bad Luck Brian,Ohh AHORA SE QUE ES PROCESO TECNICO,None,None
133172,009,No me digas,entoces me vas a decir por donde  vives daniela,None,None
133180,005,Disaster Girl,le hice la visita y.... me dijo que hiciera lo que quisiera.,None,None
133182,003,Ay Si,Pendeja dijistes,None,None
133193,005,Disaster Girl,Cuando el fabi Se mete a las casas,None,None
133197,003,Ay Si,Asi se cree mala Y la mama no la deja,None,None
133201,012,Willy Wonka,Y si estaba con nosotros... Por que no esta en este grupo??,None,None
133209,005,Disaster Girl,POLLO SABE DONDE VIVES,None,None
133233,006,Filosoraptor,tiene una cabeza tan grande Y no puede pensar,None,None
133253,006,Filosoraptor,que ase que ase,None,None
133270,013,Yao Wonka,Ke cless SE ACABOHH!,None,None
133283,003,Ay Si,usted disculpe senor arma de fuego,None,None
133299,006,Filosoraptor,Si los DINOSAURIOS YA SE EXTINGUIERON PORQUE SIGO VIVO,None,None
133300,012,Willy Wonka,asI que encontraste a uno de tus amigos Dime Gustavo Flores que se siente saber que Torrico va a venir a visitarte!!!,None,None
133307,011,Problems,Termine con el jordan Ahora si que sere maraca,None,None
133311,001,Ancient Aliens,"no se que es mas rico un saikir, o otro saikir",None,None
133312,001,Ancient Aliens,DRAMA,None,None
133314,004,Bad Luck Brian,soy daniel y que,None,None
133318,004,Bad Luck Brian,dicen que saco 10... 10 amigos menos,None,None
133321,012,Willy Wonka,me encato hablar cotigo otro dia hablamos,None,None
133324,001,Ancient Aliens,No se que es mas gay un saimer o un krauser,None,None
133326,012,Willy Wonka,Eres Virgen???,None,None
133331,006,Filosoraptor,Si la osa es guapa e inteligente Entonces te sacaste la loteria,None,None
133333,012,Willy Wonka,asi que eres del magallanes que se siente ser el equipo de la mierda mas mierda de los equipos mierda,None,None
133335,011,Problems,Me pidio que le tomara una foto la recorto para quitarle la marca de agua,None,None
133338,001,Ancient Aliens,baby shower 29 de abril,None,None
133341,001,Ancient Aliens,Eres estupido o es que te haces,None,None
133343,001,Ancient Aliens,AsI tenes la verga en el culo,None,None
133355,001,Ancient Aliens,baby shower abril 28,None,None
133356,012,Willy Wonka,AsI que tu esposa es Blankuita Dime que se siente tener una lindura en casa,None,None
133360,008,Matias Prats,¡GRacias por su antecion! ahora siguen las perguntas.,None,None
133362,007,Futurama Fry,Creo que traman algo,None,None
133364,012,Willy Wonka,Asi que nacional juega en el grupo mas facil y escoge el rival para la proxima fase,None,None
133365,011,Problems,Lo mande a comprar cilantro a la feria ... Volvio con perejil,None,None
133366,008,Matias Prats,ENCUENTRAN CADAVABER MUERTO,None,None
133371,012,Willy Wonka,la tita lo tumbo x no respetar al maridito,None,None
133373,011,Problems,Aci cepone Cuando cenoga  con su mama,None,None
133375,012,Willy Wonka,Que se siente tener una osa guapa sexy inteligente Como novia?,None,None
133376,005,Disaster Girl,hay se nos mudad los vecinos,None,None
133381,008,Matias Prats,noticia de ultimo minuto jhonatan  chaves  es jodido,None,None
133387,009,No me digas,ke dices walver,None,None
133395,003,Ay Si,y las hamburgesas estan en proceso,None,None
133397,006,Filosoraptor,SI LARA ES MI HIJA SOY EL PAPA DE TODOS?,None,None
133405,001,Ancient Aliens,esto de muestra que hay vida en otro planeta,None,None
133406,009,No me digas,va alguien y camina no me digas,None,None
133408,012,Willy Wonka,le preste 50.000 pesos a un ciego y me dijo cuando te vea te pago,None,None
133409,004,Bad Luck Brian,LE DICEN QUE LE VAN A DAR LLAMADO Y UN LISTADO PARA EL VIVE LATINO SON LAS 8PM Y AUN NO SABE NADA,None,None
133420,011,Problems,porque los regale a los perritos,None,None
133423,007,Futurama Fry,Si Duvis es el tio Entonces don jebus es el papiro?,None,None
133426,007,Futurama Fry,cayesey tome mi dinero,None,None
133436,007,Futurama Fry,No se si son dominados O no tienen saldo,None,None
133438,001,Ancient Aliens,Te comes una Pija asi de grande,None,None
133450,003,Ay Si,Ay el! Como si fuera tan macho el putito!,None,None
133451,007,Futurama Fry,Si Duvis es el tIo Entonces don jebus es el papito?,None,None
133452,011,Problems,yo no me queria salir fue la katia,None,None
133455,001,Ancient Aliens,ESTO PASA PORQUE SOS UNA  BOLA DE MIERDA INESTABLE,None,None
133459,009,No me digas,ay si no me digas,None,None
133463,005,Disaster Girl,ellos querian un atarifa mas baja Y LOS BAJE.. AL INFIERNO,None,None
133467,013,Yao Wonka,dice que informatica es un informe,None,None
133470,009,No me digas,aneteiko la erea,None,None
133473,001,Ancient Aliens,Rodrigo blake,None,None
133476,001,Ancient Aliens,Tranqui tranqui Ya quito el regge,None,None
133485,008,Matias Prats,Y lo ultimo en noticia de familia: Sra Olga se queja por exceso de trabajo a su marido.Jean apatezva,None,None
133488,011,Problems,Mi hijo Me bloqueo los mensajes,None,None
133489,003,Ay Si,No pos yo no jui,None,None
133492,005,Disaster Girl,tEEMO pentakill,None,None
133493,009,No me digas,No me digas??,None,None
133494,009,No me digas,en serio y x ke no te mueres de una vez!!,None,None
133496,007,Futurama Fry,h jj,None,None
133498,011,Problems,Dios mio que ya den agua Ya no tengo calzones limpios,None,None
133501,007,Futurama Fry,Arenita hace del bano en los cuartos de abajo y no pasa nada lola se hace del bano en los cuartos de arriba y todos pierden la cabeza,None,None
133510,012,Willy Wonka,te cuento un chiste macri es buen precidente,None,None
133511,008,Matias Prats,acontinuacion le presentamos un saludo de manuel para la rasa del 2,None,None
133512,002,Annoying Gamer Kid,y yo soy tu gefa,None,None
133515,013,Yao Wonka,Henry Estara En Una Esquina Llorando xD,None,None
133519,004,Bad Luck Brian,EL CREATIVO VUELVE EL MARTES SE CAE EL PROXIMO MARTES,None,None
133526,002,Annoying Gamer Kid,Mi hijo Mensajeando 24 / 7,None,None
133564,003,Ay Si,yo no hice nada solo movi mi puno y haserco su cara,None,None
133579,003,Ay Si,esperen chicos voy a cenar,None,None
133581,003,Ay Si,ahy :/ siiiiiii. :),None,None
133589,007,Futurama Fry,Que este en linea todo el dia No quiere decir que esta hablando solo contigo,None,None
133595,005,Disaster Girl,no te lo dire nono,None,None
133599,006,Filosoraptor,de quien es el cumpleanos hoy,None,None
133629,003,Ay Si,Hay si hay si Soy maricruz y soy negra y pendeja,None,None
133636,012,Willy Wonka,Carlos que se siente ser.. el mejor coleccionista de coca cola?,None,None
133646,001,Ancient Aliens,La idiotes de randu Es asi de grande,None,None
133647,004,Bad Luck Brian,Ohhh ahora entinedo,None,None
133660,003,Ay Si,Ay sI!! Ay sI!! La que no le gusta una buena lenguita haciendo cochinaditas!! Affff!!!!,None,None
133675,010,Prepare Yourself,PREPARE YOURSELF ONIONS ARE COMING,None,None
133684,007,Futurama Fry,te voy a estar vigilando,None,None
133699,008,Matias Prats,"seguimos con la jodera nono no encuentra la app,  Moises boto  la gorra, VIctor no esta VIctor se fue y Yura llego tarde otra vez",None,None
133700,013,Yao Wonka,Estas sesentonas son pura dinamita,None,None
133702,012,Willy Wonka,Dime macri... ¿Que se siente matarnos de hambre?,None,None
133730,001,Ancient Aliens,Pavos,None,None
133737,004,Bad Luck Brian,parezco nina con esto,None,None
133747,004,Bad Luck Brian,Si no llueve el guri se seca y se va la luz Caen 3 gotas y se va la luz de todas formas,None,None
133749,003,Ay Si,Ay SI Ay si Ahora a todos les gusta anime y el manga,None,None
133752,001,Ancient Aliens,Crossfit,None,None
133754,005,Disaster Girl,era mi besino mira lo que le ise el sguiente seras tu,None,None
133755,001,Ancient Aliens,Iwia,None,None
133764,003,Ay Si,Aayy si se ofendido porque Le preguntaron si la podIa acompanar,None,None
133766,005,Disaster Girl,cielo q fue q haces hay,None,None
133767,003,Ay Si,Yo no soy del Aberica,None,None
133770,006,Filosoraptor,"quien responde, el que quiere o el que puede? y el que puede y no quiere, responde?",None,None
133776,006,Filosoraptor,si peter pan canpanita birote,None,None
133779,003,Ay Si,su companera de trabajo dice que portaba una minifalda por hay ha de estar diana,None,None
133786,004,Bad Luck Brian,Kevinarguello@gmail.com Keviin,None,None
133790,003,Ay Si,chicho y Darlin,None,None
133802,001,Ancient Aliens,ROEDORES,None,None
133816,004,Bad Luck Brian,lo llaman para una entrevista de trabajo para vender en herbalife,None,None
133818,001,Ancient Aliens,herbalife,None,None
133826,003,Ay Si,ay soy gera y no medigan nada ami ee guero soy gay,None,None
133828,001,Ancient Aliens,Las bolsas se pierden Solo hay una respuesta para eso aliens,None,None
133840,007,Futurama Fry,poseido a no me digas es el espereto de la reencarniacion,None,None
133849,008,Matias Prats,Este viernes explota CIROC!,None,None
133855,003,Ay Si,nadie me qiere todos me odian,None,None
133862,006,Filosoraptor,o tu me cuidaras o yo a ti.......,None,None
133867,007,Futurama Fry,no soy chino soy mexicano,None,None
133882,003,Ay Si,y todavia se encabrona,None,None
133885,011,Problems,Ay no mi tio mandis,None,None
133886,010,Prepare Yourself,DIA 47 TODAVIA ME COJEN DE PARCHE,None,None
133893,008,Matias Prats,Me encantan sus labios Patricia Elizabeth,None,None
133913,011,Problems,ya duermete,None,None
133921,011,Problems,a dormir,None,None
133926,002,Annoying Gamer Kid,ja...hola mama... ya iva a recoger mi cuarto,None,None
133938,009,No me digas,Nacho Queremos toficos,None,None
133942,011,Problems,TE AMABA CARLOS HASTA SABER QUE TE MEDIA 1mm,None,None
133947,003,Ay Si,Amigos con derechos,None,None
133951,012,Willy Wonka,Locomia aparecio?? La mujer le presto el telefono jejej,None,None
133955,001,Ancient Aliens,la dismunucion de los caudales es culpa de los aliens,None,None
133956,003,Ay Si,Ay si Amigos,None,None
133962,012,Willy Wonka,Maia contame Que se siente ser la mas chica del grupo,None,None
133964,011,Problems,Mta!! Otra vez mi MADRE!,None,None
133965,008,Matias Prats,Y en otras noticias Evelia ta' fea pa' la foto y mala pal video este 15 de mayo,None,None
133978,001,Ancient Aliens,TU CONFIA,None,None
134004,006,Filosoraptor,porqe dira qe no se me para me la andara tasando quizas..,None,None
134009,003,Ay Si,cuando me disen tu fuiste y digo yo no eh sido,None,None
134012,007,Futurama Fry,Cienviecema ere,None,None
134019,003,Ay Si,"Ay si, ahora soy del PRD",None,None
134028,009,No me digas,Este es dan cuando se siente defendido por Roger y vice versa,None,None
134034,005,Disaster Girl,EN ESA CASA VIVIAN MIS BARRERAS VIVIAN,None,None
134036,006,Filosoraptor,si mi idioma nativo es el aymara me piden certificado de castellano?,None,None
134044,003,Ay Si,Ay si ... Ella la malota,None,None
134045,001,Ancient Aliens,yaneht cuando le dieron las 8:30,None,None
134075,013,Yao Wonka,Puro pincho  loco en el grupo  ja ja,None,None
134076,013,Yao Wonka,Puro pinche  loco en el grupo  ja ja,None,None
134092,010,Prepare Yourself,Se acerca La tomacion,None,None
134100,013,Yao Wonka,severa flor de CAMPO JAJAA,None,None
134107,008,Matias Prats,la novela de lucas y debo arranca este viernes en pinar,None,None
134125,013,Yao Wonka,Decime que se siente Usar base en el cuello por verguenza,None,None
134126,008,Matias Prats,Noticias dicen que hay noticias que son noticiosas,None,None
134127,003,Ay Si,se enojo pancho pantera,None,None
134138,008,Matias Prats,Noticia Maia llego tarde a hacer memes,None,None
134154,012,Willy Wonka,Que se siente tenerme y luego perderme jajaa,None,None
134169,003,Ay Si,lo unico que puedo hacer darle pulsos con un 555,None,None
134178,012,Willy Wonka,asi que eres jony que se siente solo sacar 2 estrellas,None,None
134203,011,Problems,cuando el profe te cacha en la movida del desmadre,None,None
134207,003,Ay Si,Ay si El bigotudo se cree importante,None,None
134210,004,Bad Luck Brian,"QUIERE IMPACTAR A LA FAMILIA DE LA NOVIA, PREPARA DISCURSO SE LE TRABA LA LENGUA INTERRUMPE UNA LLAMADA, NO DICE NADA",None,None
134212,012,Willy Wonka,la cara de me cae gorda ella,None,None
134213,001,Ancient Aliens,En pocas palabras hoy Me los piso a los dos,None,None
134217,003,Ay Si,dice que es una bala y mantiene barada y miada,None,None
134219,007,Futurama Fry,mmm no te iciste caca.....siento el olor,None,None
134223,003,Ay Si,Ay si el bigotudo se hace el ofendido,None,None
134224,001,Ancient Aliens,fariceos,None,None
134227,003,Ay Si,u y si me dan miedo los catfish,None,None
134235,002,Annoying Gamer Kid,gamer jeje sobre dosis de azucar,None,None
134238,003,Ay Si,AY SI VIVA LA PIZZA,None,None
134240,013,Yao Wonka,cuenteme que se siente tener la moto mas en el taller que en la calle,None,None
134243,012,Willy Wonka,necesitas un prestamo verdad? 8992499446 aquI te lo tramito,None,None
134246,009,No me digas,achei a kati!!!,None,None
134247,001,Ancient Aliens,eso es por que la tengo muy grandee,None,None
134249,001,Ancient Aliens,BRUJERÍA,None,None
134251,009,No me digas,no me digas nashs,None,None
134253,009,No me digas,No manches porque usas calzones de paracaIdas,None,None
134264,008,Matias Prats,ultimo momento luciana se opero el pene,None,None
134266,009,No me digas,sin pajas gelvin in sos bueno en fifa pues,None,None
134268,009,No me digas,sin pajas gelvin sos bueno en fifa pues,None,None
134272,004,Bad Luck Brian,va a el asta bandera no esta izada,None,None
134281,012,Willy Wonka,como se la pasa el grupo los gruesos? eh,None,None
134282,004,Bad Luck Brian,DA de comer 7 succubus ponen de nuevo el hoh de aria,None,None
134283,004,Bad Luck Brian,ja me hise caca,None,None
134285,001,Ancient Aliens,Y YO ME PREGUNTO??? POR QUE NO ME LA CHUPAS PRIMERO,None,None
134293,008,Matias Prats,Pasteleria Maror esta regalando pasteles quien dijo yo??,None,None
134296,004,Bad Luck Brian,Egresa de guitarra clasica Toca en el gusanito,None,None
134297,008,Matias Prats,Se anuncia la muerte de David Bisbal un profesor de bachillerato Finalmente no creo que haya perjudicado a nadie sino que sus alumnos estan mas contentos,None,None
134298,006,Filosoraptor,De seguro te violaron de chiquito,None,None
134302,008,Matias Prats,Ultimas noticias Mariano Benavente MatIas ha muerto de un infarto de nicotina Probablemente no tenga familia porque era un desgraciado,None,None
134318,008,Matias Prats,PERMÍTEME QUE INSISTA PERO HOY ES EL CUMPLEAOOS DE EUGENIO VADILLO,None,None
134322,001,Ancient Aliens,Solo hay una razon ARQUITECTURA,None,None
134334,013,Yao Wonka,No manches,None,None
134335,006,Filosoraptor,minha erma sera um ete o um bicho xq umana nao e,None,None
134336,006,Filosoraptor,minha erma sera um ete o um bicho xq umanoa nao e,None,None
134340,012,Willy Wonka,Adivinen quien anda despierto? Yo!!!!,None,None
134369,003,Ay Si,ahy si la ruth esta bien hermosa,None,None
134371,003,Ay Si,"Ay Si , Ay si El De ingles Es Puto Que Se La Come doblada",None,None
134375,007,Futurama Fry,mmm que se trae este pendejo,None,None
134386,003,Ay Si,AY SI AY SI INGRESE ...!!,None,None
134390,006,Filosoraptor,Si los 144.000 pertenecen a las doce tribuis de israel porque en el cuerpo repugnante no hay un solo judio ?,None,None
134403,003,Ay Si,Ay si no viste dragon ball... soy menos pendejo que tu!!,None,None
134411,010,Prepare Yourself,SE ACERCA EL EXAMEN,None,None
134416,001,Ancient Aliens,DIGAME de que planeta  VIENEN los faras,None,None
134417,003,Ay Si,4,None,None
134423,006,Filosoraptor,Hacemos la presentacion porque no se da en el temario hay 6 temas dedicados a farmacocinetica,None,None
134426,011,Problems,jo no puc sopar dema!!,None,None
134432,012,Willy Wonka,pUEDE MANDAR LO QUE QUIERA y SOLO SE LE OCURRE LIGAR,None,None
134434,001,Ancient Aliens,MELIA PRO!,None,None
134435,012,Willy Wonka,DICE QUE PUEDE CONSEGUIR LO QUE QUIERA Y SOLO SE LE OCURRE SEXO POR DESPECHO,None,None
134452,004,Bad Luck Brian,sonrie,None,None
134454,005,Disaster Girl,acabo de ver casas de fuego,None,None
134458,004,Bad Luck Brian,fffff dddddd,None,None
134461,011,Problems,Me pinte el cabello Y kedo Rojooooo!!!!!,None,None
134462,003,Ay Si,soy de monterrey AY SI Ay si,None,None
134463,007,Futurama Fry,Tengo suenoo.pero Creo no me han dado likeee!!!!,None,None
134471,009,No me digas,4 partidos!!!!,None,None
134473,001,Ancient Aliens,se que esperais al negro del whatsapp pero no cabe en este documento,None,None
134482,007,Futurama Fry,NOSE  SI ES PUTA O DE CULO SOCIABLE,None,None
134493,001,Ancient Aliens,Ese momento en el que te falta un profe Y la de guardia es una puta amargada,None,None
134496,006,Filosoraptor,Aprobar sep sin copiar?,None,None
134497,011,Problems,trabajo 3 de sep no puedo mas,None,None
134505,005,Disaster Girl,me llamaron para arreglar la caldera pero no sabian que yo soy maestra,None,None
134510,002,Annoying Gamer Kid,soy yiyo,None,None
134521,011,Problems,Iba a enviar el weekly a las 10am pero deme ya lo habIa hecho,None,None
134524,012,Willy Wonka,cOMO SE SIENTE QUE TE PILLEN COPAINDO?,None,None
134529,001,Ancient Aliens,VERDEJO,None,None
134532,004,Bad Luck Brian,YUSER VS LOSER,None,None
134536,001,Ancient Aliens,...Y el weekly de deme era asI de tocho!,None,None
134543,005,Disaster Girl,Me dijo que ardIa de deseo y se quemo...,None,None
134545,007,Futurama Fry,no se si ha colado que no abri la practica,None,None
134547,007,Futurama Fry,Me parece a mi O sos chilote,None,None
134548,007,Futurama Fry,no se si abri la practica antes de subirla,None,None
134549,007,Futurama Fry,A mi no me enganas Vos sos chilote,None,None
134554,002,Annoying Gamer Kid,me e enganchado no veaaaaaaaaa,None,None
134557,006,Filosoraptor,polla,None,None
134560,006,Filosoraptor,si se me caen 5 euros a un bote de pintura blanca estaria blanqueando dinero?,None,None
134566,005,Disaster Girl,me llena de orgullo y satisfaccion decir que era el colegio,None,None
134569,004,Bad Luck Brian,ODIA LAS BETAS LLEVA 500 HORAS EN EL ARK,None,None
134572,009,No me digas,Una belleza,None,None
134595,001,Ancient Aliens,Medicina,None,None
134597,004,Bad Luck Brian,mayra rodriguez y angel acosta esta leccion nos ensena a pensar antes de actuar,None,None
134606,004,Bad Luck Brian,REUBICA A PENABSA amanece sin luna,None,None
134609,010,Prepare Yourself,CSOD IS COMING,None,None
134611,012,Willy Wonka,"AsI que nadie puede ir a mi partido tranquilos, el proximo favor ya se quien os lo va a hacer",None,None
134612,002,Annoying Gamer Kid,VaLE SOS RaTa mINCRa  VEGETa 777,None,None
134621,001,Ancient Aliens,RUSSIANS,None,None
134624,012,Willy Wonka,"CREE QUE ELLA CRIA SUS HIJOS Y EN REALIDAD ESTA EN LA CASA DE SUS PADRES ASI COME ,DESCANSA Y NO TIENE QUE TRABAJAR MUCHO",None,None
134628,013,Yao Wonka,ELLA DICE QUE CRIA A SUS HIJOS SOLA PERO EN REALIDAD VIVE EN LAS CASA DE SUS PADRES ASI NO TIENE QUE TRABAJAR...Y DUERME HASTA LAS 2PM,None,None
134629,013,Yao Wonka,kike i ko'emba'jeytama i chico luis'ndi,None,None
134634,013,Yao Wonka,sabes como se llama el hermano de donald trump? tiriti tiriti tramp tramp tramp,None,None
134640,008,Matias Prats,ULTIMO MOMENTO yoni quiere volver con juani despues de haberlo denunciado,None,None
134646,001,Ancient Aliens,Me importa un priceso una mierda asi de grande,None,None
134656,004,Bad Luck Brian,me llamo nadim y soy muy nadim,None,None
134657,006,Filosoraptor,Trabajar para vivir o vivir para viciar,None,None
134659,001,Ancient Aliens,Ber se come unas ratotas asi ! Por eso siempre anda diarreico !,None,None
134661,003,Ay Si,donde estan los q pusieron la bandera de francia? ecuador la esta pasando mal,None,None
134663,012,Willy Wonka,asi que estas de cumple y no pensas invitarnos,None,None
134664,004,Bad Luck Brian,atl nacional ha ganado todos los partidos de libertadores va al estadio y empatan,None,None
134667,004,Bad Luck Brian,entonces... soy inteligente?,None,None
134673,008,Matias Prats,"¿Como identificar a un criptografo en el gimnasio? ...si se pasa todo el rato haciendo... ""eliptica""",None,None
134677,003,Ay Si,Yo por eso siempre dije Voy a ir a hacer ese examen pase lo que pase y pues... aqui estoy,None,None
134678,003,Ay Si,solo espere y ya,None,None
134680,012,Willy Wonka,Te fallan los test? Parece que estas usando testHelper,None,None
134685,004,Bad Luck Brian,"10 champions, 32 ligas eliminados de la copa del rey por mala alineaciom",None,None
134697,011,Problems,ESCRIBIS OLA SIN LA H Y AHORA ESTUDIAS INGLISH..Q HDP,None,None
134699,013,Yao Wonka,"Aveces pienso que mi tia esta loca... luego la veo feliz y se me pasa, feliz cumple marry",None,None
134701,001,Ancient Aliens,mi opinion personal es que closets y mas tiene los mejores precios,None,None
134702,011,Problems,Ay no puede ser otra vez!!!! CELIA lA Zancuda volvio a pegarle a una pobre anciana,None,None
134713,006,Filosoraptor,Y... La parrillada?,None,None
134724,012,Willy Wonka,AsI que te echaste a la pamela ehh Dime que se siente ser igual que el palmera Jony ?,None,None
134726,007,Futurama Fry,¿Quien es el Putero?...,None,None
134727,012,Willy Wonka,SE PRO Y ENTRA A NUESTRA PAGINA,None,None
134729,009,No me digas,No jodas!!!!,None,None
134735,002,Annoying Gamer Kid,Por mientras Seguimos entrenando,None,None
