id ,plantilla,texto
 983393, Personalizado, Todos somos maduros hasta que empieza a llover 
 983394, Cereal Guy, tE CONQUISTARIA PERO  MEJOR HAZLO TU PRIMERO  JAJA ILOVE SANTI XD  
 983395, Me Gusta, mg  si sos directioner 
 983396, Personalizado, voy a hacer una mortal . 
 983397, Friki, van a informatizar los registros oh yeah! 
 983398, Personalizado, epic  fail ctm 
 983399, Okay Guy, como me gustaria que tu empezaras la conversacion 
 983400, Personalizado, DICE QUE PAGAR 40 MILLONES ES UNA IRRESPONSABILIDAD LES DA UNA UEFA Y UNA SUPERCOPA Y ENCIMA LE QUITA VALOR 
 983401, Personalizado, DEJA TU LO GUAP@ ESTUDIA EN LA ENAP 
 983402, Disaster Girl, ahi habia una fieta de perreo intenso pero todo cambio gracias a que la nacion del fuego ataco 
 983403, Bad Luck Brian, Pide ir al baÃ±o urgente en clase fuera de servicio 
 983404, Yao Ming 2, me la suda a niveles radioactivos si es makoto o mokote 
 983405, Bebe Exitoso, Aunque UN EJERCITO ACAMPE CONTRA MI NO TEMERA MI CORAZÃ“N 
 983406, Bad Luck Brian, le regalan blackberry lo atracan al dia siguiente 
 983407, Chuck Norris, 30 likes y violo  luizhiitho 
 983408, Disaster Girl, ahi habia una fiesta de perreo intenso pero todo cambio gracias a que la nacion del fuego ataco 
 983409, Retard Girl, sino le das like amas  a justim bieber en secreto  
 983410, First World Problems, no es justo querer  a alguien que no te corresponde. 
 983411, Troll, Gracias Dra y compaÃ±eros por su atenciÃ³n... porfavor aplaudan y no hagan pregunta alguna 
 983412, Ay Si," ay si ay si no soy hacker, pero te amenazo "
 983413, Willy Wonka, Â¿AsÃ­ que te crees una hermosura?  DIME QUE SE SIENTE TENER MAS PHOTOSHOP QUE UN ANUNCIO DE MC DONALD'S 
 983414, Personalizado,"  chica, conoce a mi amigo, se llama lil' jimmy "
 983415, Friki, SOY UN MAESTRO POKEMON TENGO UN METAPOD LVL 100 
 983417, Personalizado, Gracias Dra y compaÃ±eros por su atenciÃ³n... porfavor aplaudan y no hagan pregunta alguna 
 983416, Annoying Facebook Girl, un me gusta  a mi estado por fa  
 983418, Personalizado, cuantos like? 1..2..3 mas? 
 983419, Personalizado, Â¿Que si me gustas? JAJAJAJAJAJAJAAJAJAJAJAJA Ya empece a ahorrar para la boda y la luna de miel.  . 
 983420, Francesco Schettino, duvan mora a mi tambien me salio juanete.. demandamos??? 
 983421, Bad Luck Brian, kaito traficando drogas lo detienen traficando huevos ... 
 983422, Rage FU, vete de  aqui pendejo 
 983423, Bad Luck Brian, fuma marihuana el unicornio multicolor nunca le habla 
 983425, Bad Luck Brian, encuentra una pistola esta rodeado de zombis y no tiene balas 
 983424, Desk Flip Rage Guy, porque los rompecabezas  son tan dificiles  
 983426, Bebe Exitoso," bien ctm me dijo hola, la boda se aserca!! "
 983427, Bebe furioso, Wake up dead  you die  
 983428, Bad Luck Brian, jostin pide que lo metan a una pelicula lo meten en los pitufos 
 983429, Yao Ming, ME LA SUDA  QUE TE SUDE 
 983436, Personalizado, ... HERMOSA d: 
 983430, Bad Luck Brian, se enamora por primera vez... Su amor es elmer berrios...! 
 983431, Troll, Mientras tanto  las nalgas de atras posan 
 983432, Cereal Guy, hey gilberto  como te llamas?? 
 983433, Bebe furioso, Wake up dead  you die !!!! 
 983434, Perro Racista, que  dises que llo no soi listo 
 983435, Yao Ming 2," Well ... have not done your vocabulary and your questionnaire, you stay until 5 pm finish all your notebook ... stoooop maaaakiiing noooisesss ! me la suda  "
 983437, Yao Ming 2, mas ordinario  que sicario en burro 
 983438, Personalizado, jajajjja yeyeye 
 983442, Joseph Ducreux," hey colega, vamos a la sucursal de venta de productos alimenticios por un poco de cloruro de sodio "
 983444, Stoner Stanley, lo mejor de inuyasha es cuando goku mata naruto  para poder bengar la muerte de barney 
 983443, Personalizado,  Â¿quieres que te ayude con tu tarea? 
 983441, Por favor, ANAHI SANDOYA ERES TAN DULCE COMO LA MIEL  
 983439, Bad Luck Brian, PRENDE EL TV PARA VER EL PARTIDO SE ACABO EL PARTIDO 
 983440, Pulp Fiction, DAME LAS RESPUESTAS DEL EXAMEN POSDATA NO FUE VICTOR 
 983445, No me digas, no medigas 
 983446, Bad Luck Brian, Va a perder su virginidad es alergico al latex 
 983447, Personalizado, le piden la hora te compra un rolex 
 983448, Challenge Accepted, nene me  ofendiste querido!!! 
 983449, Personalizado, si no cantaste ni bailaste los temas de susy diaz no tuviste infancia 
 983450, Ancient Aliens, y bueno sus ojos son 
 983451, Mr Bean, ey gestora... el tramite puede salir hoy si es que me entendes?? 
 983452, Personalizado,                                                                   . HERMOSA d: 
 983454, Personalizado, Eres mio spiderman oh hazme tuyo 
 983455, Stoner Stanley, 
 983456, Futurama Fry, no se si creerte  o solo pensar q no dijiste nada 
 983458, Stoner Stanley, yo se que oscar ba ha ganar  gran hermano 
 983457, Fuck Yea, YA ESTUDIE PARA EL PARCIAL DE HISTORIA Xd 
 983459, Disaster Girl, el profesor de matematicas le dijo a mi hermano sneider mediocre y esto paso 
 983460, Disaster Girl, AhÃ­ vivÃ­a la zorra vivÃ­a... 
 983461, Por favor, Victooria noovelo 
 983462, I Hate, pinche frida me manchastes  de marca texto 
 983463, Personalizado, Dime que se siente tener a andrea como amiga ? 
 983464, Sparta, tu en las aguas  a las 5:00 pm 
 983465, Personalizado, esta prohibido fumar en la escuela fuma en la escuela 
 983466, Personalizado, no tiene amigos los compra 
 983467, Personalizado,                    XD                                               . HERMOSA d: 
 983469, Chuck Norris, TE VOY A MATAR                                             SI JODES AL  AL CESAR!! 
 983468, Personalizado, DICE QUE PAGAR 40 MILLONES POR FALCAO FUE UNA IRRESPONSABILIDAD LES DA UNA UEFA Y UNA SUPERCOPA DE EUROPA Y ENCIMA LE QUITA VALOR A LO GANADO 
 983470, Ancient Aliens," especimen ke se llevo la fiesta de pau ""kimpyn"" "
 983471, Bad Luck Brian, tarea en equipos le toca solo 
 983476, Personalizado, y estas...... =) preciosuras..!! 
 983472, Ay Si," Ay,ay  ahora no Quieres Pero total muevete ese es mi sillon "
 983473, Ay Si," Ay,ay  ahora no Quieres Pero total muevete ese es mi sillon "
 983474, Ay Si," Ay,ay  ahora no Quieres Pero total muevete ese es mi sillon "
 983475, Personalizado, mientras tanto en cd. victoria 
 983477, Por favor, hay un toga te puedo tocar la cola :$ 
 983478, Koala," Son los togas? oh!, que sexys "
 983479, Ay Si,  ay si ay si ya me creo por q mi equipo va unos de los 1ros de la tabla ay si 
 983480, Willy Wonka, Asi que me bloqueaste que se siente ver mi perfil desde el fb de otra persona 
 983481, Por favor, seÃ±or por favor me da una galleta? 
 983483, Bear Grylls, estÃ¡ mas rica que mi propia orina 
 983482, Y U No," TAN DIFICIL ES DECIR ""no quiero, tengo novia"" ? "
 983484, Personalizado, .                                                                      . HERMOSA d: 
 983485, Personalizado, Esta sera tu reaccion al escuchar el nuevo CD  de los Jonas 
 983486, Personalizado, mientras tanto DoÃ±a beck's llorando de felicidad por que emos llegado a  los 3000 likes.....gracias 
 983487, Fuck Yea, DERRIBADO  PERO NUNCA DESTRUIDO 
 983488, Por favor, por que  hooo 
 983489, Yao Ming, EXAMEN!  A LA MIERDA YO ME GANO EL BALOTO 
 983490, Bad Luck Brian, asi q ese era tu secreto dime pavo q se siente ser guey 
 983491, Ay Si, ay si ay si que por que es la personera puede decir y mandar  a quien quiera ay si 
 983494, Personalizado, .  
 983492, Personalizado, :s HERMOSA. 
 983493, Bad Luck Brian, carga los pasajes del mes... se le daÃ±a la tarjeta de transmi 
 983495, Por favor, no te paresco  un amor!!! 
 983496, Personalizado, ahh como amo mi trabajo... y ademas me pagan!!! 
 983497, Por favor, Te prometo que te  dare amor... 
 983498, Personalizado," . Amor, agarre tu iPhone 4s y lo tire por la ventana. No me gusta que hables tanto con SIRI.  "
 983499, Por favor, Busco mujer linda que haga zing la publico 20 veces 
 983500, Yao Ming, DEJEN EL FACEBOOK QUE MAÃ‘ANA NO HAY CLASES 
 983501, Ay Si, Ay si ay si como ya les caÃ­ mal a todos ya borro mi comentario 
 983502, Personalizado, le piden 2$ no tiene cambio 
 983503, Pulp Fiction, recomienden la pagina y mato a justina geyber 
 983504, Yao Ming, me duele la mano  de tanto pensar en ti  
 983505, Personalizado, Si nunca te pelaste afuera de la escuela no tuviste infancia 
 983506, Bebe furioso, marcela tu voz no es que sea suave  al contrario es tierna 
 983507, Ancient Aliens, andres: asi de grande la tenia el negro que me la metio! 
 983508, Me Gusta," Eduardo , Tupe, jimy, Flavi, Ivan ... me gusta .. "
 983509, Bebe furioso, marcela tu voz no es que sea suave  al contrario es tierna 
 983511, Personalizado, ES VERDURA QUE LE DICES A TUS PADRES QUE IRAS A HACER TRABAJO GRUPAL  SOLO PARA SALIR CON TUS FLACO (A) 
 983510, Personalizado, promete cosas nadie le cree 
 983512, Bad Luck Brian, PIERDE DESCRIPTIVA CON MARTHA LA REPITE CON PINILLOS 
 983513, Y U No, salgan de donde esten  haaaaa  
 983514, Personalizado, mida wei a esa moda se de ve todo el  budo 
 983515, No me digas," ""el xat es para teclear"" Â¿no me digas? "
 983516, Personalizado, la princesa caballo tipico chileno  
 983518, Yao Ming 2, A LA MIERDA LOS CONDONES  Yo quiero hacerte sexo anal 
 983517, Ancient Aliens, . ZETHAZEOS 
 983520, Prepare Yourself, el camiÃ³n ha subido a 7 varos muchachos debemos preparanos 
 983519, Ash Pedreiro, cecia  estay rica  
 983521, Willy Wonka, Asi que te la pasas en el bamboo cuentame quese siente ser tan cool 
 983522, Y U No, PINCHES BIELIEBERS ME RECAGAN LIKE SI A TI TAMBIEN TE RECAGAN 
 983523, Ancient Aliens, . ZETHAZEOSÂ¡Â¡Â¡ 
 983527, Bad Luck Brian, melkin : juega futbol bota el balon de kevin a la otra casa ! 
 983524, Perro Racista, que hacen 100 negros explotando al mismo tiempo un mundo mejor 
 983529, Anxiety Cat, quee! muÃ±equita elizabeth tiene twitter omg tengo que seguirla 
 983525, Willy Wonka, que se siente decir que sabes photoshop 5
 983530, Personalizado, Si no viste esta pelicula no tuviste infancia 
 983531, Business Cat," claro que voy a aprovechar mi tiempo en clase pero antes, voy a lamerme las pelotas "
 983526, Bad Luck Brian, se tira la pera entra el face y sus padres lo pescan! 
 983528, Personalizado, . esto no lo compartooooooooo 
 983532, Bebe furioso, !hp! maldito youtube  no carga   
 983533, Ancient Aliens, LA TENGO   ASI DE GRANDE 
 983534, Problems, y ya no encendio... 
 983535, Bad Luck Brian, Ricardo traficando droga lo descubren traficando huevos... 
 983536, Personalizado, .                                                     :s HERMOSA. 
 983537, Cereal Guy, Â¿quien toca la canciÃ³n born in the u.s.a? 
 983538, Yoda, si el pene duro tienes... jalartelo debes 
 983539, Filosoraptor, cuantas yanci se necesita para ostigar a todo el acc una menos la mitad 
 983540, Bad Luck Brian, .                                              .      .                                              . 
 983541, Ay Si, ay si ay si me acuesto a las 22 porque maÃ±ana tengo que ir a los 18 registros de rosario! 
 983543, Personalizado, se pelea con una amiga le paga para que la perdone 
 983542, Ay Si, ay si ay si  soy andrea corvera 
 983544, Ay Si, ay si ay si comento algo malo en su foto o en su publicacion y ya se siente el ofendido y empieza a insultar  
 983545, Personalizado, si culea  un pajaro con un sumo sale un jean 
 983546, Stoner Stanley, me saque un ingles en la prueba de 7.0 
 983547, Cereal Guy, eres un tonto o tal vez no 
 983548, Ay Si, Ay si ay si soy kaito el vende huevo. 
 983549, Whyyy, por que no le das me gusta !!!!!!!!!! dale al puto like a la pagina ahoraaa !!7 
 983550, Ancient Aliens, cuando veo a esa nena se me pone ASÃ de dura 
 983551, Yoda, si cagarme kieres  andarte a la xuxa debes 
 983552, Bad Luck Brian, crea amigos imaginarios  lo violan 
 983553, Pedobear, a primer toga que de like me lo violo 
 983554, Y U No, por que mierda!! se va cr7 para el manchester city??! 
 983555, Bear Grylls," Â¿hamburguesas? no gracias,tengo mis bichos "
 983556, Ay Si, ay ai si dazz me ba a poner ja ja ja ja 
 983557, Stoner Stanley, Dos elefantes se balanceaban sobre â™«â™ªla tela de una araÃ±a winsi winsi araÃ±a tejio su telaraÃ±a vino la lluvia y se la llevo â™«â™ª 
 983558, Chuck Norris, el duerme con luz  por k la oscurida le tiene miedo 
 983559, Yao Ming 2, a la verga atletico! falcao es de once caldas  
 983560, Mr Bean, asi que... tienes un diente podrido 
 983561, I Hate, pinche jaime  me manchastes de marca texto 
 983562, Filosoraptor, cuantas yanci se necesita para ostigar a todo el acc una menos la mitad 
 983563, Yao Wonka, Eres de nutriciÃ³n y tocaste con la lic. soto dime que se siente reprobar el ciclo  
 983564, Business Cat, te paresco tierno cuando te lamo cierto? pues dejame decirte que con esa lengua me lamo las pelotas. 
 983565, Personalizado, A la mierda los beatles yo le voy a bailar sensual a las conejitas 
 983566, Yao Wonka, america  gano jajaja 
 983567, Koala, Banearon a lautaro jurado? 
 983568, Personalizado, TU  cara  CUANDO FALTA UN MINUTO PARA ENTREGAR TU PRACTICA DE HERRAMIENTAS 
 983569, Personalizado, si nunca te dormiste en la  clase de geografia  no tuviste infancia  
 983570, Yao Ming 2, estudiar para las pruebas de diagnostico va a estudiar su puta madre 
 983572, Ay Si, ay si ay si  lo conoce un mes y ya es su pololo 
 983571, Ay Si, ay si ay si  lo conoce un mes y ya es su pololo 
 983573, Y U No, porke la xelithaxz barrientos es tan  lelaaaa.!! 
 983574, Por favor, me disculpas por decirte enana? 
 983575, Troll, Si tienes internet entu casa Tu me puedes ver 
 983576, Y U No, no es kung fu es kung fu man !! 
 983577, Bebe Exitoso, wena  me saque un 61 
 983579, Problems, llegue a las 4:40 al coLEGIO doÃ±a mariela me parÃ³ por las medias 
 983578, Troll, te reto a escribir de uno hasta infinito sin ser interrumpido 
 983580, Y U No, luchoooo!!! uribe es un hijueputa!! viva santos!! 
 983581, Sergio Ramos, aun no cae el balon y ya va a empezar la champions 
 983582, Troll, Like si  amas a los perros 
 983583, Bad Luck Brian, le gusta los camaleones  SUBE PURAS IMAGENES DE ELLOS Y LE DICEN CAMALEONA 
 983584, Problems, estudia digital decian es fÃ¡cil decian 
 983585, Personalizado, SOLO LAS VERDADERAS MOONWALKERS                            . SORIEN ASÃ 
 983586, Bad Luck Brian, llega a la escuela corriendo  lo regresan por traer tenis 
 983587, Por favor, nico MÃNDAME el trabajo  
 983588, Personalizado,"  Ven Marcos, pa' que te de con esto en donde te quepa  "
 983589, Personalizado, mientras tu me ignoras.. los fans de esta pÃ¡gina me suplican que publique sus perfiles 
 983590, Troll, Like si  amas a los perros 
 983591, Futurama Fry, Nose si es jOseph peluca  O joseph Carvajal  
 983592, Personalizado," Si te digo ""Haz lo que quieras"". Es un desafÃ­o, no una autorizaciÃ³n, ni se te ocurra hacerlo.  . "
 983593, Personalizado," Si te digo ""Haz lo que quieras"". Es un desafÃ­o, no una autorizaciÃ³n, ni se te ocurra hacerlo.  . "
 983594, Personalizado,   
 983595, Desk Flip Rage Guy, tu cuando se desconecta y ni adios te dice  
 983596, Fuck Yea," Ã„marildÃ¶ VillÃ¤ Relax"""" "
 983597, Willy Wonka, Que se siente saber que reprobastes en mate  y haber hecho todos los trabajos 
 983598, Y U No, acaso no soy  un buen candidato 
 983599, Filosoraptor," cuantas yanci se necesita para ostigar a todo el acc una, menos la mitad "
 983600, Me Gusta, aweonaoo hijo de puta 
 983601, Yao Ming 2," Andres Chico?Â¿? no seÃ±or, ... no qiero sus drogas.. "
 983602, Troll, asi q tu eras la ovejona dime q se siente q te ordeÃ±en jajaja!!! 
 983603, Por favor, hay un toga  te puedo tocarla cola :$ 
 983605, Personalizado, i'M A  FUCKING GOD 
 983604, Personalizado, SI NO LE SACASTE LA MIERDA A KUSHIO NO TUVISTE INFANCIA 
 983606, Stoner Stanley, pasito tun tun pasito tun tun no kiero agarrar el rollo 
 983607, Personalizado, si se rebaja a spamear un video en los comentarios mira el video 
 983608, Bad Luck Brian, sus papas son blancos  sale negro 
 983609, Personalizado, asÃ­ que tienes ganas de cagar Â¡dimelo ami! 
 983617, Cereal Guy, eres un tonto o tal vez no 
 983610, Personalizado," Amor, ya los celos pasaron de moda. La moda ahora es asesinar y esas cosas. AsÃ­ que diles a tus amiguitas que se alejen. . "
 983611, Stoner Stanley, wey pasame el dese arriba de la desa 
 983612, Challenge Accepted, administrador de buen humor preguntale lo que quieras 
 983613, Por favor, te qiiero mucho 
 983614, Mr Bean, esta es tu cara cuando comes limon! :d 
 983615, Cereal Guy, eres un tonto o tal vez no 
 983616, Cereal Guy, eres un tonto o tal vez no 
 983619, Cereal Guy, eres un tonto o tal vez no 
 983621, Jackie Chan, IUUUUU!!!!! que asco esta podrido 
 983623, Y U No, puta madre no hice la tarea 
 983625, Yoda, si revivier el xat quieres hacer un desmadre debes 
 983618, Cereal Guy, eres un tonto o tal vez no 
 983620, I Hate, puta la wea  se me olvido hacer la tarea para hoy  
 983622, Troll, no puedo jusgarte por que lo feo ni con cirugia se te quita 
 983626, Por favor, KANOX PODES BANEAR  A JURADO? 
 983628, Willy Wonka, asi que hablas con zetaz. dime que se siente ser el hazme reir del curso? 
 983627, Okay Guy, dejare mi face abierto y no pasara nada djeron nadie publicara soy gay en mi facebook dijeron 
 983629, Personalizado, si nunca te gusto una maestra entonces no tuviste infancia 
 983630, Cereal Guy, las lindas no somos feas solo somos lindas y ya 
 983631, Ay Si, AY SI AY SI ME HAGO EL MACHO DICIENDO QUE LOS DE 1D SON GAYS 
 983632, Annoying Facebook Girl, yo amo a one direction  desde el 2009 
 983633, Por favor, hay un toga te puedo tocar la cola :$ 
 983634, Perro Racista, que es peor que un negro definitivamente justin biber 
 983635, Overly Attached Girlfriend, dejo el fb abierto ya no tiene amigas 
 983636, Ay Si, ay si gran vaina ahora con el cuento de las camaras cuidado con los malotes 
 983637, Willy Wonka, asi que puedes jugar la fifa dime que siente ser hijo de kotu... 
 983638, Personalizado, Â¿sere adoptado?      
 983639, Friki, teni que mandar tu aporte pa la trivia  
 983640, Stoner Stanley, hola me da 500 pesos de pan  grasias cuanto le debo 
 983641, Joseph Ducreux, ricky... a que te hice botar el chupo 
 983642, Por favor, tia jessica me deja agarrarle las tetas? 
 983643, Personalizado, bebecito hemoxito 
 983644, Bad Luck Brian, Falta al colegio por primera vez EXCURSION a disney landia  y New york 
 983645, Koala, que mierd  eh justin bieber a muerto eh hay que festejar 
 983646, Troll,   
 983647, Personalizado, ... hare mi propio camastro dijeron sera divertido dijeron...  
 983648, Bear Grylls, se convierte en rey ewok se los come a todos de catigo 
 983649, Personalizado," Una tipa le dijo a mi novio ""Te extraÃ±o"" Y yo como buena novia, le comente "" A ti es a quien extraÃ±aran cuando te mate, PERRA "". . "
 983650, Bad Luck Brian, Es prostituta Muere viRgen 
 983651, Pedobear, SI NO TE GUSTA LA PAGINA TE VIOLARE 
 983652, Problems, EntrÃ© a un 2v2 eran dos palas holy 
 983653, Personalizado, hola mi nombre es jean encinas 
 983654, Chuck Norris, ME CAÃ DE MI BICI PIDEME PERDON 
 983655, Personalizado,                 mira lucho... estoy en el colegio 
 983656, Personalizado, pide la cancha luego po wn ohhh nada de weas 
 983657, No me digas, michelle como no sabes que es un meme? 
 983658, Keanu Reeves, Â¿y si shaoran existe y esta viajando por dimensiones ahora? 
 983659, Personalizado," Me encantarÃ­a  QUEDARME A CHARLAR CONTIGO, PERO ERES UNA ZORRA "
 983660, Bad Luck Brian," pone en su muro ""me encanta nene malo"" nadie le da like y encima recibe una tunda por cholo  "
 983661, Y U No, aver putitos/as jaja alguien de ustedes es activo siempre en facebook? para que me ayuden en una pagina de 34mil fans 
 983662, Bad Luck Brian, se va a graduar le falta el curso de excel 
 983663, Personalizado, desde que se invento esto medio mundo es dj 
 983664, Filosoraptor, si me mandan a la verga me mandan a la casa de juan manuel? 
 983665, Y U No, porta!!! a que hora vas a subir el videoclip de palabras mudas? estoy impaciente! 
 983666, Pedobear, SI NO TE GUSTA ESTA PAGINA  TE VIOLARE 
 983667, Bad Luck Brian, Falta al colegio por primera vez toda la clase se va de EXCURSION a disney landia  y New york 
 983668, Me Gusta, ponerte en frente del ventilador cuando llegas del sol abrasador 
 983669, Cereal Guy, las lindas no somos feas solo somos lindas y ya 
 983670, Perro Racista, vale mas un silencio inteligente que una mamada en voz alta!! 
 983671, Problems, como le explcio al guille que me agarre a su compaÃ±ero? 
 983672, Stoner Stanley, arnold  hey 
 983673, Personalizado, BART NO QUIERO ASUSTARTE PERO SE VIENE OTRA CADENA NACIONAL 
 983674, Por favor, verdad que me quieres? ???? 
 983675, Personalizado, Â¿Clitoris? Nunca habÃ­a escuchado hablar de ese carro 
 983676, Willy Wonka, asi que eres mujer y escuchas reggae dime que se siente ser la mujer mas hermosa del mundo 
 983677, Yao Wonka, asi q eres de los pavos de san fernando dime q se siente q toos te comen en diciembre 
 983678, Personalizado, y depues dicen que no son homosexuales ... 
 983679, Personalizado, QUE LINDO Y 
 983680, Personalizado,   
 983681, Okay Guy," loren me dijo Que yo era UN DESPARCHADO  por hacer lo que estoy haciendo ""nada"" "
 983682, Bad Luck Brian, eS DANIEL ES LA GUERA 
 983683, Personalizado, su nivel de puta es impresionante  
 983684, Okay Guy, dejare mi facebook abierto y no pasara dijeron nadie comentara en mi face soy gay dijeronn 
 983685, Yao Ming 2, dice que se la mete a mi mamÃ¡ jjajaja y es mas gay que cms 
 983686, Bad Luck Brian, piensa hacer cebo en las extras ese dia labura por toda la semana 
 983687, Y U No, ALGUIEN DE USTEDES  DIGANME LA TAREA DE MATEMATICAAAS !! 
 983688, Willy Wonka, asi que eres del aula axioma cuentame que se siente que lambda te gane todos los concursos 
 983689, Whyyy, porfavor.. aceptame en tu vida!!!! 
 983690, Filosoraptor, si saco 5 en el final la definitiva me queda en 3? 
 983691, Rage FU, haces la tarea el profe no la califica 
 983692, Stoner Stanley, Es cierto lo que me han contado? En tu culo mi bizcocho  
 983693, Personalizado, . hare mi propio camastro dijeron sera divertido dijeron...  
 983694, Chuck Norris, Te salio El cuco 
 983695, Ay Si," Ay sÃ­, ay sÃ­  ahora ser rapero es una moda "
 983696, Personalizado, el se decepcionaria si supiera que laura se VOLVIÃ“ tan choquera  
 983697, Futurama Fry, Menso culo que tiene la lila 
 983698, Challenge Accepted, te reto a tirarte 10 peo en 1 dia 
 983699, Personalizado, si pone un video en los comentarios solo miralo 
 983701, Filosoraptor, PORKE SI BOB ESPONJE ES EL ESTELAR PORKE PATRCIO ES LA ESTRELLA 
 983700, Futurama Fry, Menso culo que tiene la lila 
 983702, Yao Ming 2, QUE ELIJA ENTRE TU Y RAMMS+EIN TE LLAMO UN TAXI O TE VAS CAMINANDO. 
 983703, Yao Wonka, asi q eres fredy de los pavos de san fernando dime q se siente q toos te comen en diciembre 
 983704, Yao Ming 2," estas llorando? No, aprendi a orinar por los ojos! "
 983705, Por favor, profe  me la sube a 3 
 983706, Por favor, Josselin  eres tan linda 
 983707, Yoda, si culiarte a la mama del guille quieres darle 100 pesos primero debes 
 983708, Bad Luck Brian, pide trabajo la corren sin contratarla 
 983709, Annoying Facebook Girl, el presidente esta  en la television 
 983710, Personalizado, A DORMIR CON EL PAKILLO SEE !! PERO ME PONES UNA DE  FITO OLIVARES  
 983711, Personalizado, mientras tanto en vacilones 
 983712, Friki, hagalo usted mismo pasta de dientes explosiva 
 983714, Personalizado, LE GUSTA LA VALE  NO LO PESCA AUNQUE LE TRAE REGALo 
 983713, Fuck Yea, me madrie aun wachiturro 
 983715, Stoner Stanley, FEEL LIKE INDIRA PENDAJA 
 983721, Bebe Exitoso, a s 
 983717, Ancient Aliens, un toga  la tiene haci de grande :P 
 983723, Overly Attached Girlfriend, tras de que soy bruuttaa  soy ciega creyendome muy linda 
 983716, Stoner Stanley, quiero la cosa  
 983719, Willy Wonka, asi que tu hermano y tu mama son blancos y rubios dime que se siente ser la oveja negra de la familia literalmente 
 983718, Willy Wonka," asi que no entraste a clase con esperanza gonzales cuÃ©ntame, quÃ© se siente tener doble uno? "
 983720, Bebe Exitoso, Bien CSM me saque un 49 en administativo 
 983722, Me Gusta, ya somos 100 
 983724, Arnold, DAMN NIGGA!     . 
 983726, Keanu Reeves, renatto hhh 
 983725, Personalizado," tipico vas a comprar una computadora , y lo primero que haces ese entrar al facebook "
 983727, Personalizado, hare mi propio camastro dijeron..... sera divertido dijeron  
 983728, Bebe Exitoso, ME TIRE UN PEDO ME LLAMO INDIRA 
 983729, First World Problems, estoy esperando que me posteen 
 983730, Filosoraptor," PORKE SI BOB ESPONJA, ES EL ESTELAR PORKE PATRCIO ES LA ESTRELLA ??? "
 983731, Chuck Norris, regalame likes y le lleno de balas el culo a justin gayber 
 983732, Personalizado, Â¡eyyyyyy! !karen me invito! wooo 
 983733, Bebe Exitoso," anoche   me  mame   8,TETAS AYES  "
 983734, Stoner Stanley, vive en una piÃ±a debajo del mar danza kuduro 
 983735, Bebe Exitoso, Bien CSM me saque un 49 en administrativo 
 983737, Chuck Norris, lo que queremos hacer todos cuando la yanci se hacerca gritando al pasio 
 983736, Okay Guy, jugaremos amigo secreto decian.. no te endulzaremos con bocadillo decian 
 983738, Stoner Stanley, Don't remember where I was  Looking down the cross speak no evil 
 983739, Willy Wonka," Asi que vas a chupar y a fumar con tus amigos  en aÃ±o nuevo? dime, que se siente resivir un cahetadon de tu vieja a las 2:00 am "
 983740, Perro Racista, SE HISO BAJAR!! 
 983741, Stoner Stanley, tomemo' un asado comamo' fernÃ© 
 983742, Personalizado, NO TE ASUSTES PERO SE VIENE OTRA CADENA NACIONAL 
 983743, No me digas, NO ME DIGAS QUE AMAS A.. DAVID QUEZADA 
 983744, Bad Luck Brian, CUANDO SEA GRANDE QUIERO SER COMO JUSTIN BIEBER 
 983745, Yao Ming 2, Yselamanda JAJA  
 983746, Willy Wonka," Asi que vas a chupar y a fumar con tus amigos  en aÃ±o nuevo? dime, que se siente resivir un cachetadon de tu vieja a las 2:00 am "
 983747, Bebe furioso, te voy a matar culiaooooooooooo 
 983748, I Hate, el control csmr 
 983749, Por favor, alberto menjivar donde esta el microbus que prometiste??? 
 983750, Bebe Exitoso, siii por fin maÃ±ana le DARÃ‰ besitos a mimi 
 983751, Bad Luck Brian, Tengo 50GB en mÃºsica ilegal Vayan a cobrarle a su puta madre gringos sucios 
 983752, Personalizado, A la mierda pixel yo quiero ser un pokemon 
 983753, Pulp Fiction, me prestan la casetera que dropea y los pelo 
 983754, Business Cat, aprovechanos  hoy abrimos!!  
 983755, Personalizado, Cual es el equipo donde juega Sanchez? Real madrid 
 983756, Personalizado,                                     . hare mi propio camastro dijeron.. estare mas comodo dijeron... 
 983757, Sparta, buenas para imprimiiiiirrrrr 
 983759, Fuck Yea, hoy comi  sin utulizar tenedor o cuchara 
 983760, Steve Jobs, wena poh Pancho Jobs 
 983761, Futurama Fry, es un mono  o es que es muy negro 
 983762, Willy Wonka, Asi que te gusta el reggeaton dime que se siente ser la mayor porqueria de la sociedad 
 983763, I Hate, esta es la cara k pones cuando  no te dejan salir...mamaaa...   
 983764, Troll, EDUCACIÃ“N gratuita problem ? director 
 983765, Perro Racista," llegan mas correos de ""aviso de fallecimiento"" que correos importantes al correo institucional "
 983766, Bad Luck Brian, piensa hacerasascebo  sasdasdasdass 
 983767, Jackie Chan, que nota wn  mi mama me va a mandar la mensa cagada 
 983768, Personalizado, ME LLAMO PEDRO PERO ME PUEDEN DECIR LA  PEPA AHHHH D: Y MI RONICIENTO 
 983769, Personalizado, Para que quiero un perro   si puedo ponerle collar a mi hija 
 983770, Personalizado, sisisi somos prostitutas y no lo negamos 
 983771, Yo Dawg, ENTONCES YO DIJE NO ES UNA VERRUGA EN MI HIJA 
 983772, Personalizado, le pegaron  por gay :( 
