id ,plantilla,texto
 31273494, Personalizado, Mira bart Este es un boludo 
 31273495, Jackie Chan, Si vas a piscina o al mar  y te estÃ¡s ahogando llora...                               que cuÃ¡ndo lloras te desahogas sÃ­gueme para mÃ¡s consejos  
 31273497, Troll, El vivo Jajajaja 
 31273498, Personalizado, solo hay una explicaciÃ³n multiversos 
 31273502, Drunk Baby, Solo les importa Mi estado de whassapt 
 31273504, Personalizado,  Y si espiamos al que se robo las croquetas haber si caga como perro? 
 31273503, Disaster Girl, Salgo bien en la foto No sales hermosa 
 31273505, Disaster Girl, Les dije que no jugasen con mi plato de comida Me dijeron que no 
 31273508, Personalizado, Lo bueno es que este aÃ±o se le revoca el mandato A amlo Â¿o tambiÃ©n era puro pedo? 
 31273511, Personalizado, SI CUMPLE LA DOCENA ME JUEGO LA CONDENA 
 31273513, I'm sexy and I know it, Mira Como bailar Rafael 
 31273512, Personalizado, ME BAÃ‘O Y VOY  
 31273515, Chemistry Cat, profe weber director catedratico del tec2 
 31273519, Personalizado, Unas visitas para este pobre ciego 
 31273521, Personalizado,  Que pase el desgraciado que se robo las croquetas!! 
 31273523, Batman slaps Robin, InclusiÃ³n de cotillÃ³n:  ayer me siento en un bar de Nue
 31273525, Personalizado, Las fabricas que dicimulan no contamina Y las quele bale verga 
 31273527, fat chinese kid, Mira que mandan a decirte Que dejes lo pichirre! 
 31273530, Personalizado,  y esto.. en que afecta a eir aoi? 
 31273532, Personalizado, Las fabricas que dicimulan no contaminar Las fabricas que son cinseras 
 31273533, Troll, Cuando se entere La Marisa jajajaja 
 31273535, Willy Wonka, Como va su relaciÃ³n toxica Ya te dijo que sos la Ãºnica en su vida? A pesar de tener 3 vidas... 
 31273537, Personalizado, Legion Todos tus shows  favoritos al alcance 
 31273539, Most interesting man, Jjuguemos caliente cual seria la foto mas caliente 
 31273542, Personalizado,  Ay mi amor como quisiÃ©ramos que seas grande 
 31273545, Mr Bean,  Que ase mi fursio 
 31273546, Personalizado,  Deseo ser grande 
 31273548, Troll," Juguemos caliente cual seria la foto mas caliente que mandarias, te atreves a enviarla "
 31273549, Most interesting man," Juguemos caliente cual seria la foto mas caliente que mandarias, te atreves a enviarla "
 31273551, Personalizado,  AsÃ­ me querÃ­an ver  papÃ¡s 
 31273550, Sparta, Nooooooo SaliÃ³ Mikadoooo 
 31273552, Matias Prats, Buenas noches a todos los integrantes del grupo Vengo a decirles que Paolo ya no se va a unir a este grupo 
 31273553, Personalizado, ahora podre ver todas mis series 
 31273554, Personalizado,  Si mi amor pero para que ya te vayas de la casa 
 31273555, Ancient Aliens, Solo hay una explicaciÃ³n Goleada 7 a 1 
 31273556, Gangnam Style, Mientras tanto..... El de mantenimiento.... 
 31273557, Yao Ming 2, Esque se para saliendo A cada rato 
 31273558, Cereal Guy, Dejen de cuidar Que si se quiere hacer en 1 min se hace. 
 31273544, Most interesting man," Jjuguemos caliente cual seria la foto mas caliente que mandarias, te atrevesa enviarla "
 31273568, Yo Dawg, Que Charly tiene novia? Que buen chiste..!!! 
 31273570, crying peter parker, cuando me toca leer el libro completo de don quijote 
 31273572, crying peter parker, cuando me toca leer el libro completo de don quijote para maÃ±ana 
 31273576, Mr Bean, pero mejor busco en youtube un audio que me cuente de que se trata 
 31273577, Julio Iglesias, Licey TropezÃ³ de nuevo con la misma piedra 
 31273579, Troll, PUTA K BACAN! Dale imbox entons 
 31273583, Bear Grylls, Estoy  perdido algien me ayuda A  que%3F   A escapar de mi solteria 
 31273585, Personalizado, Cuando el pastor se avienta una dominical Exclusiva de tus pecados 
 31273587, Personalizado,"  Ira, me quedÃ© asÃ­! "
 31273573, Julio Iglesias, Charly sos culo roto Y el grupo lo sabe 
 31273593, Por favor," Vi, mÃ­ amor ðŸ¥º esperu que estÃ¡ noche sueÃ±es conmigo ðŸ¥º  "
 31273580, Batman slaps Robin, Por quÃ© no hacen obligatorio el curso de RCP en vez de... Hace el curso que ya existe y cerra el orto 
 31273600, Bad Luck Brian, Se burlan por perder en la noche crema Pierden 2 
 31273601, Personalizado, Voy a matar al Al conchetumare que invento este meme 
 31273586, Personalizado, Cuando se avientan la domi exclusiva pa tus pecados  
 31273606, Personalizado,  Acaso no es esa la pregunta que todos nos hacemos%3F 
 31273607, Personalizado,  El jijante dezpiertara el zabado... i la liga mx tenvlar de nuebo 
 31273611, Personalizado,  El viernes es el protocolo de Jorge y Ami muchacho 
 31273614, Personalizado, Tu cara cuando Estas en baÃ±o ajeno y el pedo suena muy fuerte 
 31273594, Personalizado, el amor no tiene etiquetas 
 31273618, Personalizado, Ay ROSITA CREO QUE ESO NO ERA CILANTRO  
 31273622, Personalizado, Como chingados Como chingados se tomaron una foto esos gatos 
 31273623, Problems,  Por miedo al CoronaVirus... En el Oxxo sÃ³lo hay  indio 
 31273624, Personalizado, ESTUDIANTES DE LA CATO TUMBAN PUENTE PARA NO DAR EXAMENES SE EQUIVOCAN DE PUENTE 
 31273625, Personalizado, Tu bien jexy En pose pose 
 31273627, crying peter parker," Que tristeza doÃ±a CECI, tu perrito Pascal, te saliÃ³ Gay.  "
 31273629, crying peter parker, Cuando se te olvidÃ³ citar en la entrega Â¡Y ya lo entregaste! 
 31273631, Julio Iglesias, Ingricienta el negro del Whatsapp anda en busca tuya. Y lo sabes.  
 31273630, Julio Iglesias," DoÃ±a CECI en VILLA JUANITA, todos sabemos que PasCal, es mariquisimo.  "
 31273634, Personalizado,"  â€œLa esposa de Einstein tenÃ­a un gran fÃ­sico... Y nadie lo puede negar."" "
 31273635, Personalizado,  Ya lleguÃ© perras 
 31273616, Personalizado," Liguilla veteranos Bautistas partido de ida,SÃ¡b 25 de enero Vencedores vs k.a FC 7:00.       Elegidos vs hijos 8:00.     Valientes vs computecnicos 9:00 "
 31273638, Filosoraptor, Porque sera Que nadien quiere que este con vos 
 31273641, Ancient Aliens," DoÃ±a CECI nos haces reÃ­r, eres la mejor vecina de VILLA JUANITA, dios te bendiga  "
 31273645, fat chinese kid," Don SALOMON, todos en VILLAJUANITA sabemos que la MayorÃ­a hizo echar a la Zuluay. jajajaja  "
 31273647, fat chinese kid," Don SALOMON, todos en VILLAJUANITA sabemos que la Maryori hizo echar a la Zuluay. jajajaja  "
 31273649, Personalizado,  Tu bien emo  En aquellos  tiempos 
 31273653, Personalizado,  Las personas tomandentro de su mente y de ahi salen los miles de pensamientos que se transforman en estrÃ©s y sufrimiento. fotos (cargas mentales) 
 31273656, Personalizado,  Donde estÃ¡ la bicicleta 
 31273661, No me digas, HOY ES JUEVES... YA LLEGA!! 
 31273663, Personalizado, Me debes un beso caso cerrado 
 31273668, Personalizado," MARSELA, WTF MARSELA MARSELO ES TRANSEXUAL, WTF "
 31273670, Personalizado,  junper 
 31273671, Personalizado,  CAMBIA TU MENTE CAMBIA TU VIDA 
 31273673, Personalizado, porque yo creo en ti vamos vamos chino segura 
 31273675, Matias Prats, Se busca peligros anpom  
 31273680, Matias Prats,  Se busca peligroso 
 31273682, Matias Prats, Se busca Peligroso 
 31273685, Matias Prats, Se busca peligroso hampÃ³n 
 31273690, Personalizado,  junper 
 31273691, Bad Luck Brian," Muchas gracias por su atencion se vale aplaudir,gritar hasta silbar "
 31273693, Por favor, Feliz Aniversario Mi amor te amo 
 31273695, Boromir, Si estÃ¡s en contra del plagio Cita en tu trabajo 
 31273697, Boromir, Si quieres egresar de la UAM En tus trabajos debes citar 
 31273700, Annoying Gamer Kid, es meu  i nomes meu 
 31273703, Annoying Gamer Kid, es meu  i'A=0 nomes meu 
 31273704, Annoying Gamer Kid, es meu  i nomes meu'A=0 
 31273706, Personalizado, El viejo EL VIEJO FALOPERO CTM COMO SE MATA AL VIEJO FALOPERO 
 31273709, Personalizado,"  Me chupan la pija vos y Artigas, boludo "
 31273714, Personalizado, toda las canciones 
 31273720, Personalizado,"  hoy es jueves con ""J""  de jamas renunciare... "
 31273721, Personalizado,  No miren anime 
 31273722, Trologirl," Y que se siente cuando te hacen lo mismo que hiciste El karma, el karma "
 31273723, Personalizado,  Quien para sexo? 
 31273725, Personalizado, Eso es Lacista 
 31273727, Personalizado,  y lloraraaas 
 31273728, Personalizado,  mi amooooor 
 31273730, Personalizado,  cuando en el celu 
 31273731, Personalizado,  mi amor 
 31273732, Personalizado,  no mames 
 31273733, Personalizado,  amor 
 31273734, Personalizado,  me extraÃ±aras mujer 
 31273737, Personalizado, vos escuches esta cancion 
 31273738, Personalizado, Se busca : A alias la peligrosa no mata pero si roba maridos ajenos  
 31273740, Personalizado,  MagaÃ±a 
 31273742, Personalizado, Marisela viÃ©ndote como pasas este 14 de Febrero Sola con tu soledad 
 31273746, Business Cat, so boludo o te haces 
 31273744, Personalizado, Ya despierten Bombos 
 31273748, Me Gusta, cuando beo un feto en la basura 
 31273749, Troll, cuando un transexual te come todo el trozo 
 31273750, Disaster Girl, Les dije que no jugasen con mi plato de comida Me dijeron que no 
 31273752, Homer, cuando la march se suicida 
 31273753, Rage FU, cuando te lija cuando te lija el pito haciendo mun petiso y encima rimo como inproviso para eso sirvo para hacerte un pÃ©tiso 
 31273757, Julio Iglesias, La ECONOMÃA trata de administrar  los recursos escasos... ...Y lo sabes 
 31273758, Personalizado, MÃ©xico creo en Ti...................gres  
 31273761, Personalizado,  Carmen calva 
 31273762, Personalizado, UN LIKESITO PA' Ã‰STE OTAKU CIEGO 
 31273767, Julio Iglesias, Felicidades Mariano Te haces viejo y el lidl lo sabe 
 31273774, Por favor, Te advierto Que ha subido el recibo de la luz 
 31273775, Personalizado, Felicidades Maribel Cada aÃ±o estÃ¡s mejorÂ¡ 
 31273776, Personalizado,"  VESTIDOS EN ""ME CAGO EN LA ELEGANCIA"" "
 31273779, Por favor, Te advierto Que ha subido la factura de la luz 
 31273782, Julio Iglesias, Va a ser un gran dÃ­a Erika Y lo sabes 
 31273785, Personalizado,"  DISEÃ‘OS ""LA MATANZA"" MARCA TENDENCIA "
 31273795, Personalizado,  1 imagen de la porterÃ­a en casa del plasti 
 31273800, Julio Iglesias, Te felicitamos por tu comida... y lo sabes 
 31273808, First World Problems, A veces las personas jamas cambiÃ¡n solo aprenden a mentir mucho mejor  
 31273810, Personalizado, HOY SÃ FELIZ CUMPLEAÃ‘OS 
 31273813, Julio Iglesias, Ni de coÃ±a Y lo sabÃ©is 
 31273814, Personalizado,  MI MADRE SIEMPRE DICE QUE TONTO ES EL QUE VOTA SOCIALISTA 
 31273818, Greg, los trajaneros siempre reales 
 31273819, Personalizado,  NUNCA OLVIDEMOS LO QUE HICIERON LOS TERRORISTAS DE  LA BANDA SOCIALISTA ETA 
 31273821, Personalizado, No son feoslo que Lo que pasa que estÃ¡n a mi lado 
 31273825, Personalizado," TEMPORAL gLORIA si, si ya te vimos.. "
 31273830, Personalizado, Porque yo... Soy un truhan soy un seÃ±ooor 
 31273832, Personalizado, Porque yooo... Soy un truhan soy un seÃ±ooor 
 31273839, Personalizado,  El melgares durante partido 
 31273840, Personalizado,  El plasti ayerrrrr 
 31273841, Personalizado,  El plasti y el Emilio hablando de la derrota 
 31273846, Julio Iglesias, ja ya lo se sos idiota 
 31273852, Julio Iglesias, Rubi eres una pesca bicho Y lo sabesÂ¡Â¡ 
 31273853, Correction Guy, HOLD EVERYTHING  
 31273854, Personalizado, MUUUUITOS PARABENS 
 31273856, Julio Iglesias," Tamy, tas fecha una Chavalina Y lo sabes "
 31273857, Mr Bean," Pepe, estÃ¡s hecho un chaval Â¡Feliz cumpleaÃ±os! "
 31273858, Chill Out Lemur, SI NO SON 5 CIFRAS NO LO QUIERO 
 31273859, Disaster Girl, 3 a.m. perro del vecino ladrando 3: 01 a.m. la soluciÃ³n que pasÃ³ por mi cabeza 
 31273863, Personalizado,  Este tema da para un cafÃ© chica 
 31273869, Personalizado,  MARCE HOY GANAN LOS GRANDESÂ¡Â¡ 
 31273874, Personalizado, CHECK SOLUTIONS  
 31273876, Obama, Bye Bitch  
 31273883, crying peter parker, No me acordÃ© de hacer los memes que pidiÃ³ el profe  
 31273886, Personalizado, La judi Es hora de levantar 
 31273894, Steve Jobs, vaya fotos guapas vieo 
 31273899, Personalizado, CEREBRO QUE HAREMOS DE EMOCIONANTE HOY JUEVES ? COMPARTIR LA PUBLICACION DE EL VALEDOR PARA LLEGAR A 2O PINKY 
 31273901, Personalizado,  jejeje.... coronavirus... 
 31273904, Drunk Baby, Solo les interesa Mi estado de whatsapp 
 31273905, Personalizado,  hemos aislado el coronavirus.. 
 31273907, Personalizado, Buenos dÃ­as! Una chinita de la suerte para ti! 
 31273910, Personalizado,  hemos aislado el coronavirus. 
 31273911, Personalizado,"  Ah cierto, vende remeras! CÃ³mo pude ser tan ciego? "
 31273914, Personalizado, No quiero asustarte Pero se acabo el escabio 
 31273915, Willy Wonka, Azu SerÃ¡s Picarona... 
 31273920, Personalizado, Se busca estafador Gerson angel Vasquez tadeo 
 31273924, Troll, Vende Humo 
 31273927, Personalizado,  No es mi hija esa csm 
 31273928, Por favor, Por favorcito Me dejas verte baÃ±ar? 
 31273930, Julio Iglesias, Eres un maltrabaja Y lo sabes! 
 31273931, Por favor, Hermosa mÃ­a Lo harÃ­as por mi? 
 31273933, Personalizado, DONDE ESTAN MIS TACOS? 
 31273934, Personalizado, Voten.. Idiotas.. 
 31273936, Personalizado, Voten idiotas!  
 31273938, Por favor, Eres la mujer mÃ¡s hermosa Del universo. Mi bella 
 31273939, Personalizado, Otra vez repitiendo foto? Jajajaj 
 31273940, Personalizado, AcÃ¡ entran todas las pelis Juancho?  
 31273944, Personalizado, MÃ­renlo ahÃ­...subiendo Estados de los palmeras 
 31273945, Yao Ming 2,  LOS TAXISTAS MAS RATAS Y DESCAROS DEL MUNDO POR PASAR UN PUENTE EN JUACHITO COBRABAN 40MIL Y POR ESO SE ACABO LA RUMBA EN JUANCHITO 
 31273948, Futurama Fry," Vaya, vaya... Otro passagem aplicativo "
 31273950, Personalizado, SOY HIJA DE UN GENERAALLL 
 31273953, Sparta, CONFIRMENN POR SI O POR NOOO 
 31273957, Personalizado, FIN DE PRESENTACION MIS BEBES 
 31273958, Personalizado, Fin de presentacion mis bbs Y recordad no fumeis 
 31273959, Willy Wonka, AsÃ­ que eres escuÃ¡lido? Dime que se siente cargar con tanta frustraciÃ³n en la vida? 
 31273960, Willy Wonka, AsÃ­ que eres escuÃ¡lido? Dime que se siente ser tan amargad# en la vida? 
 31273962, Yao Ming 2,  CADA CUAL COÃ‘ SU AMARGURA A MI SI NO PONEN SALSA QUE NI ME INVITEN AVER LLORRAR A OTRO 
 31273963, Yao Ming 2,  CADA CUAL CON SU AMARGURA A MI SI NO PONEN SALSA QUE NI ME INVITEN AVER LLORRAR A OTRO 
 31273965, Matias Prats, Noticia de ultimo minuto. Nuestra querida coordinadora Maryory  esta de cumplea%C3%B1oos Bueno....solo es desearle un feliz dia y muchas bendiciones 
 31273968, Personalizado, ELLA NO ES MI HIJA! 
 31273969, Matias Prats, Noticia de ultimo minuto. Nuestra apreciada coordinadora esta de cumpleanos Bueno solo desearle....un muy feliz  dia y muchas bendiciones 
 31273970, Willy Wonka, AsÃ­ que eres escuÃ¡lida? Dime que se siente ser tan amargad# en la vida? 
 31273972, Willy Wonka, AsÃ­ que eres escuÃ¡lida? Dime que se siente ser tan amargada en la vida? 
 31273973, Matias Prats, Noticia de ultimo minuto. Nuestra apreciada coordinadora Maryory esta de cumpleanos hoy dia. Bueno....solo desearle muchas bendiciones y que la pase muy bien 
 31273976, Pulp Fiction, Give me that fucking money 
 31273977, Bad Luck Brian, Feliz cumple.. Tinchooo.. 
 31273980, Personalizado, DICE MI MAMA QUE SI NO CIERRA BIEN EN ETADIRECT Y EN BFTEL VA A SALIR AGENDADO EN AGENDAR EN TOBERIN GUAYMARAL 
 31273981, Personalizado," Mom, can I go to the party? Noo, you Kant "
 31273983, Personalizado, Â¿y dices que tuviste que ampliar tu casa porque te compraste todos los LP's de Sisters?  
 31273986, Challenge Accepted, cuando te dicen que el celular es malo 
 31273988, Ay Si, Huy siii Mire el miedito que le tengo a john 
 31273990, Personalizado, soy ija dyum generall 
 31273989, Personalizado," I can't work on Sunday Oh yes, you Kan "
 31273992, Personalizado,  Cuando el atomizador automÃ¡tico te asusta en la noche 
 31273996, Chuck Norris, No se impugna mas Y punto 
 31273997, Julio Iglesias, A casa!!Has gastado mucho en IMQ Y lo sabes! 
 31274000, Julio Iglesias," SI VAS AL REGISTRO CIVIL, YA NO HABLARAS MAS DE PERTENENCIA Y LO SABES "
 31274003, Julio Iglesias," VETE AL REGISTRO, DEJARAS DE HABLAR DE PERTENENCIAS Y LO SABES "
 31274005, Julio Iglesias," SI VAS AL REGISTRO CIVIL, TE TENDRAS QUE METER LA LENGUITA EN EL CULO Y LO SABES "
 31274007, Julio Iglesias," Carlos, Karel se va... Ahora lo sabes! "
 31274011, Personalizado, Y si lo de china no son coincidencia Creeme ... 
 31274013, Personalizado, NO ME IMPORTA UN CARAJO TOMATELA TE DEDIJE SOS BOLUDO Y NO TENES HUEVOS! 
 31274014, Por favor, cuando te enamoras de una marakiwi www.marakiwis.cl 
 31274015, Julio Iglesias, A casa!!!Has gastado mucho en IMQ Y lo sabes!!! 
 31274019, Personalizado,  www.marakiwis.cl 
 31274021, Julio Iglesias, Te eatas despendolando mucho Y lo sabes!! 
 31274022, Personalizado," ni Ã©l, que era tan gallo se salvÃ³...  "
 31274023, Julio Iglesias, Sales mucho de fiesta!!! Y lo sabes!!! 
 31274025, Personalizado,  Me diÃ³ un miedo 
 31274026, Por favor, Mi amor  
 31274030, Personalizado, Puta madre Marge TocÃ³ utilizar ligadura otra vez 
 31274031, Personalizado,  ASCO 
 31274034, Personalizado, CALVO!!!!! JO PUTA!!! 
 31274036, Por favor, espero que hayas traÃ­do  al menos 200 dÃ³lares a esta corte co 150 la libro no 
 31274037, Personalizado, Feliz Por que cumple en 7 dias 
 31274038, Personalizado, Esta Feliz Por que cumple en 7 dias? 
 31274040, Troll, Esta Feliz Por que cumple en 7 dias 
 31274041, Personalizado, Ya... Ascucho... 
 31274042, Insanity Wolf, Pepe Poweeer 
 31274044, Personalizado,  Ascucho... 
 31274047, Personalizado, Que felicidad Cumples en 7 dias 
 31274049, I'm sexy and I know it, when liberal party get to the power again 
 31274050, crying peter parker, Cuando le pagas a la tarjeta el minimo y el mes siguiente ves que el monto no baja 
 31274052, Julio Iglesias, Mira que te gusta la cervecita Y lo sabes 
 31274054, Jackie Chan, He gave all his arms for protection & he get killed few hours later 
 31274059, Pulp Fiction, Xupspollas Xupamela 
 31274062, Personalizado, Y ya saben pulpines no crean en los cuentos de hadas de Julio Guzman 
 31274064, Personalizado, Itachi no esta muerto La muerte estÃ¡ Itachi :'v 
 31274065, Arnold, Feliz CumpleaÃ±os Puchos!! 
 31274066, Personalizado,  Vanessa 
 31274067, Personalizado,  Vanessa 
 31274070, Filosoraptor, si al pucela le patrocina un codigo qr a peter crouch le patrocina un robot 
 31274071, Yao Ming 2, Holasa Cuernoooooo 
 31274072, Yao Ming 2, Holaaaa Cuernooooooo 
 31274073, Personalizado,  Felicidades Pedro 
 31274074, Personalizado,  La rubia NO es mi hija 
 31274076, Disaster Girl, I told him not to be with the left wing 
 31274077, Feel Like A Sir, yo solo como pescado a la fina 
 31274078, Personalizado,  ebrios del asfalto y la llama lo sabe  24
 31274079, Jackie Chan, He gave up all his weapons & he gets killed a few hours later 
 31274081, Feel Like A Sir, con estudio no hay bagabundos 
 31274082, Ay Si, It was his idea to make a coalition 
 31274083, Chill Out Lemur, Wait there only right wings ones 
 31274084, Personalizado, yo soy el faby 
 31274085, Personalizado,  Jajajajaja Horacio 
 31274086, Willy Wonka, Creiste que se me iba a olvidar? feliz cumple manolo 
 31274088, Okay Guy, MI carita al ver QUE YA NO ME QUIERES 
 31274096, Personalizado,  no hay peor estigma q cargar con los pecados de otros 
 31274101, Advice Dog, david sirota hates blacks  
 31274102, Personalizado, Hija?  
 31274106, I'm sexy and I know it, Cuando hay una fiesta de chocolate  
 31274107, Personalizado, hola isa hermosa te mando un beso y  una abrazo para que se te quite el miedo 
 31274108, Bebe Exitoso," Raam eres una verraca y una guerrera, que dios padre te recupere y te fortalezas fÃ­sica para que tÃº salud te reponga pronto. Un fuerte abrazo y dios te bendiga.  "
 31274109, Bebe Exitoso," Raam eres una verraca y una guerrera, que dios padre te recupere y te de fortalezas fÃ­sicas para que tÃº salud se reponga pronto. Un fuerte abrazo y dios te bendiga.  "
 31274110, Personalizado, FELICIDADES campeona parchis 2019 
 31274111, Personalizado, Hola mi mol bello Como estas mi corazÃ³n echo ma lindo de lo mundo. 
 31274112, Personalizado,  Si los hombres pudieran quedar embarazados el aborto seria un sacramento 
 31274120, Stoner Stanley, SeÃ±or adonde va? Al dentista para que me revise los ojos porque no oigo 
 31274121, Ancient Aliens, Mods  
 31274123, Personalizado," Buenos dÃ­as mi mujercita hermosa, que en Ã©ste nuevo dÃ­a la bendiciÃ³n de Dios Nuestro Bendito Padre Celestial te acompaÃ±e y guÃ­e tus pasos uno a uno, te quiero...  "
 31274124, Personalizado, Coronavirus otros paÃ­ses En Chile 
 31274125, Pulp Fiction, but llega a tu casa el fbi para comer salmon mon mon 
 31274127, Personalizado, kkkkk  
 31274128, Annoying Gamer Kid, NO vale no se tenia q jugar ese partido 
 31274131, Personalizado," Buenos dÃ­as mujercita hermosa, que en Ã©ste nuevo dÃ­a la bendiciÃ³n de Dios Nuestro Bendito Padre Celestial te acompaÃ±e y guÃ­e tus pasos uno a uno...  "
 31274133, Personalizado, NUNCA ES DEMASIADO TARDE PARA CONSEGUIR EL CUERPO QUE DESEAS 
 31274137, Pedobear, te gusta el pedobear? a mi si 
 31274138, Personalizado,  ESTEFANIA!!!! 
 31274143, Julio Iglesias," Hoy le soplas la ""vela"" a Chito Y chito lo sabemos todos "
 31274144, Julio Iglesias," Hoy le soplas la ""vela"" a Chito Y lo sabemos todos "
 31274147, Jackie Chan, cuando te olvidaste tus deberes pero ya estas en el recorrido 
 31274148, Kermit the frog, PENSAMIENTO DE RANA QUE MOSCA ME VOY A COMER 
 31274149, Personalizado, En las buenas y en las malas Aunque seas frÃ­a conmigo 
 31274150, Yo Dawg," Voy a fingir ser Gay para tener un chingon de amigas, me ganare su confianza y cuando menos se lo esperen...Kaboom!!! me cojo a sus novios A eso se le llama estra... Espera Khe??? "
 31274153, Personalizado,  Cuando tu ex suegro te dise q es una apor 
 31274156, Troll, Cuando tu novia estÃ¡ enojada y amenaza con tirar tus videojuegos  
 31274158, Personalizado, Cuando tu novia estÃ¡ enojada y amenaza con tirar tus videojuegos  
 31274159, Personalizado, Sid Phillips Lanza coHetes mejor que USA 
 31274160, Julio Iglesias, ERES UN HIPPIE... Y LO SABES!!! 
 31274164, Disapproving Batman," Mari muchas felicidades, pÃ¡satela muy chido, da parte de kaleb, Elo y batman  "
 31274165, Disapproving Batman," Mari muchas felicidades, pÃ¡satela muy chido, de parte de kaleb, Elo y batman  "
 31274167, Futurama Fry, Pensa en tu edad...Restale 4...Sumale 10...Quitale tu edad 
 31274168, Willy Wonka, Como te fue con mis Impuestos de la Muni 
 31274169, Personalizado,  para quÃ© c@r@Â¥o vine a israel??? 
 31274171, Futurama Fry, Pensa en tu edad...Restale 4...Sumale 10...Quitale tu edad...Te dio (6)? 
 31274173, Personalizado, Emilio ayer 22 30 
 31274174, Bebe furioso, DAME TU CLAVE POR FA QUE NOOOOOOOOO 
 31274175, Futurama Fry, le regalan un celular tiene sindrome de tunel carpiano 
 31274176, Mr Bean, no creo que ricardo facture sin el vb o acaso tu no confias 
 31274178, Personalizado, Feliz Cumpe Wattu Pensar que estabas al lado m%C3%ADo en la cunita de pasto 
 31274180, Ancient Aliens, Me contaron que un ciego vio a un invÃ¡lido corriendo para jalarle los pelos a un calvo Dejame asimilar Esto... 
 31274181, Desk Flip Rage Guy, cuando se te traba el celular en media partida de fre fire  
 31274185, Por favor, CUANDO EL CASTIGO ES QUITARTE EL CELULAR 
 31274186, Personalizado, A la italiana el plÃ¡stico ayer  
 31274187, Personalizado, Feliz Cumple Watu Juntos a la par 
 31274188, Personalizado, A la italiana el plÃ¡sti ayerrrr  
 31274193, Personalizado, Feliz cumple.  Un abrazote Pasala  super 
 31274194, Personalizado, Soy la hija del generalams  
 31274200, Personalizado,  fecto 
 31274196, Personalizado,"  Al carajo la bariatrica, total la pago el pueblo a jartarme de donas y que se joda "
 31274199, Personalizado,  Que facil coji a este pueblo de tontos 
 31274202, Personalizado," Cuando en el examen sacas un 10, pero es sobre 100 y el profesor te felicita KHE BERGA? "
 31274208, Personalizado," CUANDO TE PIDEN HACER UNA VOZ SERIA E INSTITUCIONAL ...pero al mismo tiempo juvenil, amable y alegre "
 31274207, Willy Wonka, Asi que temes por el coronavirus Que se siente ver demasiada television 
 31274213, First World Problems, EL MUNDO SAD ME A ENSEÃ‘ADO EL VERDADERO SIGNIFICADO DE LA VIDA  QUE ES MEJOR ESTAR SOLO QUE ENTREGARLE LA VIDA O EL CORAZON  A UNA PERSONA QUE NO SEPA VALORAR LO QUE TIENE.. 
 31274215, fat chinese kid, Asi vas a acabar con el telefono 
 31274218, Personalizado, No es mi hija Ni la conozco 
 31274219, Personalizado, â€œSi el mundo os odia recordad que primero me odiÃ³ a mÃ­â€ Juan 15:18  
 31274220, Problems, Me arregle toda la tarde Y este CTM viene con la polera del Sodimac 
 31274224, Futurama Fry, Cuando el CRISTIAN a una clienta Y saltan 5 minutos para que se vaya 
 31274226, Personalizado, Pasandola rajaaaa Pasandola raja en el tutobich 
 31274229, Skeptical 3rd World Kid, Me estas diciendo que el Carlos Es que el mejor vendedor del mes 
 31274232, Bad Luck Brian, viaja para descansar del FRÃ­o del altiplano a la florida en pleno invierno 
 31274234, Forever Alone," cuando te dicen que ""todo va a estar bien"" si tomabas el polvo blanco que estaba en la mesa del vecino que todo va a estar bien ""decian"" pero no esta para nada bien "
 31274236, Skeptical 3rd World Kid, Estas diciendo que el Carlos Es el mejor vendedor del area de ceramica 
 31274237, Personalizado,  No te robes mis reacciones 
 31274238, Personalizado,"  ya es viernes..    ""feliz finde"" coleguis. "
 31274242, Willy Wonka, Cuando el castigo es que te quiten el telefono Â¿Sabes? me estoy empezando a volver loco 
 31274245, Annoying Facebook Girl, Yo te ayudo a cagar el carro con ceramicas Y se va en 5 minutos 
 31274248, Bad Luck Brian, JOAOÂ´S FACE MINUTES AHEAD OF CREATING THE MEME OF THE YEAR 
 31274254, Por favor, crees que la tusa por amor es dura no sabes lo que es la tusa por el examen 
 31274255, Skeptical 3rd World Kid," Cuando dices:â€œÂ¡madre, el coco!â€ y tÃº padre te responde:â€œÂ¡quÃ© hijoputa! "
 31274256, Personalizado,  Que onda que Ã©ste grupo estÃ¡ apagado ??? 
 31274257, Skeptical 3rd World Kid," Cuando dices:â€œÂ¡madre, el coco!â€ y tÃº padre te responde:â€œÂ¡quÃ© hijoputa!â€ "
 31274258, Jackie Chan, ole ole ole el tonto que levanta las manos sorprendido 
 31274261, Por favor, Hola me ayudarias? A saber de que tamaÃ±o la tengo? 
 31274267, Personalizado, Con tu belleza y dulzura Robaste mi corazon May 
 31274268, Por favor, Cuando no te quieren dar ni una migaja de pan  
 31274269, Bad Luck Brian, SE ENAMORA DE LA JEFA DEJA DE TRAVAJAR 
 31274273, Personalizado," que alguno diga algo o cierro el grupo , maldita sea !!!  "
 31274276, crying peter parker, ORLANDO TORRES TE DOLIO TANTO COMO A MI? 
 31274278, Willy Wonka,  Cuentame mÃ¡s de tu viernes 
 31274279, Mr Bean,  Â¡el pueblo? 
 31274282, Personalizado, WOW LUZ SENTAO DE PANA SERE SINCERO se ve MUY COMODA SENTADA EN EL SOFA 
 31274284, Boromir," hay mas gente en un bar ,que en este  piquete "
