id ,plantilla,texto
 506497, Personalizado, SUEPERMAN NO EXISTE QUE? 
 506498, Personalizado, SUPERMAN NO EXISTE QUE? 
 506499, Me Gusta, la 10 en  hanbol 1313 
 506500, I Hate, por que si el regayton dice que las mujeres son putas es arte pero si yo lo digo soy un estupido 
 506501, Ay Si, ay si ay si  cresco y olivido a los amigos como monce 
 506502, Personalizado, mi lindo niÃ±o Â°Â°Â°Â° te amo Â°Â°Â° 
 506503, Ay Si, me voy a los mochis y ya ni prendo el cel 
 506504, Troll, SI ME GUSTAS PROBLEM? 
 506507, Keanu Reeves, Â¿Y SI EL CRÃTICO HISTÃ‰RICO FUE ASESINADO POR EL RETARD GAMER? 
 506505, Challenge Accepted, te reto a q no colocas el nombre de la persona q te gusta 
 506506, Personalizado, ROSA... eres tu? 
 506508, Pedobear, etiqueta a tu amigo sano  y sera violado esta noche 
 506509, Me Gusta, ver un video de paramore en la tele ME GUSTA 
 506510, Fuck Yea, esta pagina esta llena de administradores guapos 
 506512, Yao Ming 2, maldita vagancia sal de este cuerpo estudioso y trabajador 
 506511, Chuck Norris," !q pedo soy! ""pancho pistolas"" "
 506513, Steve Jobs, solo quiero dar un saludo a mi ex que habla mierdas de mi 
 506514, Personalizado, violar gatos es la ondaaaaa 
 506515, Problems, oh mi dios porqe 
 506516, Troll, miguel yo 
 506517, Overly Attached Girlfriend, me yego  aaa q te yego 
 506518, Business Cat, Zulema eres una chuleta no importa que hagas eso eres 
 506519, Personalizado, ESE MOMENTO INCOMODO DONDE TE DAS CUENTA QUE NO ERES CLARK KENT 
 506520, Bad Luck Brian, se pasa de rojo en el gta le cobran 
 506521, Personalizado, . MI PICOSO NI QUE HPTAS .|. 
 506522, Bad Luck Brian, va al baÃ±o lo viola su propia mierda 
 506524, Ancient Aliens, a mi lasa poyas me gustan de este tamaÃ±ooooo 
 506523, Ay Si, AY SI AY SI ME MATA EN PERFECT Y SE CREE UN DIOS EN KOF 
 506525, Ancient Aliens, a mi lasa poyas me gustan de este tamaÃ±ooooo 
 506526, Personalizado, si te fuistes a chupar a un parque y el serenazgo no te siguio  no tubistes infancia 
 506527, Bad Luck Brian, mira pokemon  se lo come magikarp 
 506528, Bad Luck Brian, Se tira a una piscina de pelotas muere ahogado 
 506529, Yao Ming 2," que soy prostipirugolfo..? no, solo soy de pene social "
 506530, Bad Luck Brian, Se tira a una piscina de pelotas muere ahogado 
 506531, Bad Luck Brian, Se tira a una piscina de pelotas muere ahogado 
 506533, Arnold, etiqueta a tu amigo sano  y sera violado esta noche 
 506534, Personalizado, Si nunca destrozaste tu guitarra elÃ©ctrica no tuviste infancia 
 506532, Bad Luck Brian, Se tira a una piscina de pelotas muere ahogado 
 506535, Filosoraptor, si exsisten vegetarianos Â¡existiran gOKURIANOS? 
 506536, Troll, ayer me meti en tu FACEBOOK 
 506537, No me digas, ohhhhhhhhhhh eh descubierto que angel pardo es feo 
 506538, Por favor, cin cin  dejame chuparte un ojo 
 506539, Ay Si," uy si, uy si me voy a los mochis y ya ni prendo el celular "
 506540, Ay Si, uy si uy si  soy bien malote under y fui al viva glam 
 506541, Bad Luck Brian, Se tira a una piscina de pelotas  muere ahogado 
 506543, Pedobear, etiqueta a tu amigo sano y sera violado esta noche 
 506545, Troll, si eres el like numero 250 seras el futuro administrador de la pagina 
 506547, Yao Ming 2, maldita vagancia sal de este cuerpo estudioso y trabajador 
 506544, Troll, si eres el like numero 250 seras el futuro administrador de la pagina 
 506546, Yao Ming 2, maldita vagancia sal de este cuerpo estudioso y trabajador 
 506542, Jackie Chan, hOLA   SABES HABLAR sI Y tU?         sOLEDAD 100% 
 506548, Me Gusta, pelanÃ¡ eres de yucatÃ¡n? Que estas bien pinche nojoch 
 506549, Personalizado, ESE MOMENTO INCOMODO CUANDO DESCUBRES TU HOMOSEXUALIDAD 
 506550, Bad Luck Brian, aÃºn no tiene novia y ya es cachudo 
 506551, Bebe Exitoso, le di un beso la deje sin palabras 
 506552, Matias Prats, lo degollaron y lo encontraron sin cabeza 
 506553, Personalizado," Nadie es perfecto,  y yo soy un perfecto ejemplo "
 506554, Yao Wonka," asi que seÃ±ora, usted no le deja tener enamorado a su hija.. digame, que se siente ser abuela? "
 506555, Por favor, amor mio Â°Â°Â°Â° te amo Â°Â°Â° 
 506556, Disaster Girl, escribe @l quien salga primero le quemo la casa 
 506557, Bad Luck Brian, Mandate le dijeron y lo chotean en una 
 506558, Ay Si, Ay si ay si ....  el rojo gano todos los circuitos y se siente ganador de la temporada 
 506559, Willy Wonka,   
 506560, Bad Luck Brian," Â¡Â¡Â¡busca en google, porno!!! SE vA EL INTERNET "
 506561, Personalizado, WENA HERMANITOOO MIRA PAL FEIBU 
 506562, Bad Luck Brian, ODIA EL REGGETON LO ESCUCHA EN SECRETO 
 506563, Personalizado, REUNION DIJERON SERA DIVERTIDO DIJERON 
 506564, Bad Luck Brian, hace su primer viaje a disney mickey lo ataca 
 506565, Ancient Aliens, morticio  es simplemente un alienigena que nos puede chingar 
 506566, No me digas, ya llegaron tus papas  y te chiqueas chio 
 506567, Y U No, si somos como 10 administradores en esta pagina porque mierda solo suben como 3  
 506568, Personalizado, soy un engendro de la alquimia muajaja 
 506569, Business Cat, hola pringuis a que hora sales por el pan? 
 506570, Bad Luck Brian, termina una video llamada  deja la cam encendida lo graban cagando 
 506571, Personalizado, segun tu... quien me gusta ? 
 506572, Y U No, si somos como 10 administradores en esta pagina porque mierda solo subimos como 3  
 506573, Desk Flip Rage Guy,  estas escribiendo algo para publicarlo...  todavia no lo publicas cuando Lalo ya le dio Like  
 506574, Personalizado, DICE QUE ESTA AL LIMITE DE LA LOCURA LO MAS EXTREMO QUE HACE ES SACAR LA LENGUA 
 506575, Personalizado, soy un engendro de la alquimia  
 506576, Por favor, Soy RAUL  :c AMAME 
 506577, Ancient Aliens, con los de mas hemos llegado a la conclusion de que...   buitrago tiene la cabeza asi  de grande.. 
 506580, Chico Malo, espera mama creo que le gusta me dijo adios 
 506578, Yao Ming," si no le das like, eres regetonero y te gusta justyn beiber "
 506579, Ay Si, Tu Novia es Diana ay si 
 506581, Ay Si," AY SI, AY SI voy a ir al segundo concierto de metallica "
 506582, Personalizado, Se que me amas por eso me compartiras y daras like 
 506583, I Hate, porq nooo porq no hay internet 
 506584, Bad Luck Brian, descubre la paja desnutricion cronica 
 506586, Ancient Aliens,  hemos llegado a la conclusion de que...   buitrago tiene la cabeza asi  de grande.. 
 506585, Personalizado, pon @D el/la primer@ que salga te lleva a espaÃ±a a conocernos 
 506587, Keanu Reeves, la niÃ±a  que le da miedo mirarte por temor a perderte 
 506589, Personalizado, quiero guitar la tocarra 
 506588, Willy Wonka, Que se siente ser de alianza?  
 506590, Jackie Chan, Que weputa maa're dices? No me estes interrumpiendo pendejo 
 506591, Okay Guy, Nop gane la soda por q me saludo desde la 2Âª planta 
 506592, Willy Wonka, AsÃ­ que fuiste a ver a metalica dime que se siente saberse solo Nothing Else Matters 
 506593, Personalizado, que latiama te tomas fotos pero en blanco y negro 
 506596, Problems, LE DIJE QUE QUERÃA ALGO FORMAL lE PUSO UNA CORBATA A SU PENE 
 506594, Jackie Chan, Que weputa maa're dices? No me interrumpies pendejo 
 506595, Annoying Gamer Kid, DALE LIKE si te la yebas hasi 
 506597, Yao Wonka, asi que me tienes envidia dime que se siente ser la velocidad de mi progreso 
 506598, Bad Luck Brian, le declara su amor a su amiga le sale travesti 
 506599, Por favor, Soy RAUL  NADie me ama  
 506600, Homer, pon @f  y  el que te salga te debe un iphone  
 506601, Ancient Aliens, me gusta lo que escribes pero te falta flow 
 506602, Personalizado,"  HOla Laura soy yoo, alaiiiin "
 506603, Futurama Fry, que triste se siente ser birolo 
 506604, Futurama Fry, no se si esun pedo o ya me cague 
 506606, Troll, Ve A GOOGLE Y BUSCA DO A Y MIRA QUE PASA 
 506607, Troll, miauuu corbata fea 
 506605, Bad Luck Brian, se emociona por que su novia lo va a llamar no sabia que en verdad le iban a prender fuego 
 506608, Por favor, No es cierto la verdad no le hago daÃ±o ni a una mosca 
 506609, Bad Luck Brian, mira al cielo  cae vinagre 
 506610, Bad Luck Brian, mira al cielo  cae vinagre 
 506611, Personalizado, le diste like a su estado creo que la matare 
 506612, Ay Si," uy si, uy si me ando ahogando en la alberca, pero jalo a mi hermana y primo "
 506613, Problems, por que  existen tantos chacas 
 506614, Por favor, srta. jazmin hice un chiste riase por favor 
 506615, Yao Ming 2, Los gUAPOS SOMOS RETRASADOS LOS FEOS SOMOS CEREBROS             dIFERENCIA 1
 506616, Me Gusta, que miras mamon your mother fuck yeah 
 506617, Y U No, DOÂ¡Â¡ CABRON DOÂ¡ TE PRESENTO AL DOÂ¡Â¡ 
 506618, Bad Luck Brian, mira arriba  le tiran encima vinagre 
 506619, Bad Luck Brian, hace el truco del perrito con el yoyo y le ladra 
 506620, Bebe furioso, comparteme  o me pongo verde 
 506621, Bebe furioso, dame las putas llaves del triciclo 
 506622, Personalizado, al que lo ayuda  dios drumaga 
 506623, Y U No," Por que cuando sales de una entrevista de trabajo te dicen que el trabajo es tuyo , que te van a llamar por que hps no llaman!!!!!!!!! uno se ilusiona!!!!!! "
 506624, Bad Luck Brian, SU ABUELITA SE CREE BATMAN SE CAE DE UN EDIFICIO 
 506625, Personalizado, aaaaaaaa sali blanco y negro 
 506626, Bad Luck Brian, va a ver batman el guason lo fulmina 
 506627, Keanu Reeves, PUBERSIA CLARO SIEMPRE VOY A LIGAR 
 506628, Bad Luck Brian, se como unos nesquicks se da cuenta que en el empaque desia caca de conejo 
 506629, Bad Luck Brian, se emociona por que su novia lo va a llamar no sabia que en verdad le iban a prender fuego 
 506630, Challenge Accepted, te reto a que le des  me gusta con el pene 
 506634, Willy Wonka, asi que conoces el mar cuentame que se siente saber que en cualquier momento puede llegar un tiburon y comerte? 
 506632, Rage FU, uno De estos dias me boy a cansar y los boy ha matar ha todos en especial ha ese juancho .i. 
 506633, Yao Ming 2,   si alguien te regala drogas dile gracias porque estan bien caras 
 506635, Personalizado, pOBRE CHICO NO TIENE ENAMORADA  NI MADRE QUIEN LE DIGA HIJO CONSIGUE ENAMORADA  
 506636, Keanu Reeves, el temor de la vida los geis 
 506631, Matias Prats, ultimas noticias peru gana la copa del mundo 
 506637, Bad Luck Brian, va a jugar futbol  lo ponen de porrista 
 506638, Troll, te reto a: que le des me gusta con la lengua 
 506639, Yao Ming 2, para que me baÃ±o si me volvere a ensuciar  
 506640, Koala, Yeahh Soy Sexy o No 
 506641, Personalizado, no puedo ver lo que mi ojos estan creyendo 
 506642, Problems, por que  no somos todos chacas 
 506643, Yao Ming 2, a ninguno lo despidieron cm centeno 
 506644, Whyyy, Solo hay una explicaciÃ³n para esto  claudia esta locaÂ¡Â¡Â¡Â¡ 
 506645, Y U No, Fer y lalo  Vamos a jugar fut no ? 
 506646, Bad Luck Brian, compra su primer auto  se mete a una carrera callejera y lo pierde 
 506647, No me digas, que pollaaaaaaaaaaa tan grande 
 506648, Ay Si," uy si, uy si voy al gym toda la semana, pero me atasco en los mariscos la cacho el viernes  "
 506649, Homer, ja ja ja 
 506650, Futurama Fry, no se si son caritas felices o caritas infelices 
 506651, Sheldon Cooper, 6.022...3.1416 si no los conoces no tuviste infancia :3 
 506652, Willy Wonka, Asi que estas de cumpleaÃ±os Dime que se siente tener la tarde libre 
 506653, Problems, DIJO QUE SOLO UN POCO REGRESE ESCALDADA 
 506654, Personalizado, te estoy dinireando dame todo tu asalto 
 506655, Willy Wonka, Asi que tienes un bmw x6 con 4.4 de motor dime que se siente ir a 50 km con tremendo motor? 
 506656, Personalizado, vanessa amenaza con no dejarme dormir?? huy huy 
 506657, Jackie Chan, VIVIR EN REYNOSA ES ä»–å¦ˆçš„å± 
 506658, Ay Si," Ay si gran vaina sales semidesnuda y tenes 999 me gusta ay si ""la popular"" "
 506659, Cereal Guy, aja  te metiste a mi facebook por error 
 506660, Pedobear, Todos saben que te Gusta y  ella la unica persona que no....              Se donde vives jajaja 
 506661, Personalizado, hola hugo Â¿vamos a ver al pije? 
 506662, Personalizado, vanessa amenaza con no dejarme dormir?? huy huy que malota 
 506663, Troll, 1 2 
 506664, Joseph Ducreux, quien es el mejor   adrian 
 506665, Annoying Facebook Girl, Dale un mg para salvar a este niÃ±o *
 506666, Jackie Chan, por que existen porgramas como laura? por que????? 
 506667, Perro Racista, Y que teniendo un negro me digan que me compre un perro! 
 506668, Personalizado, encuentra la mejor arma de todo el juego lo matan 
 506669, Personalizado, mi mama se tiro un pedo naci yo 
 506670, Ay Si, Ay Si!! Ay Si!! me ganastes la soda por gritar desde la 2Âª planta 
 506671, Challenge Accepted, hacer la tarea una hora antes de que empiece la clase 
 506672, Yao Ming 2, Mientras tu me ignoras la de metro me quiere calentar el paquete 
 506673, Personalizado, yo no fume policia seÃ±or marihuana 
 506674, Jackie Chan, por que peÃ±a nieto esta ta pendejo? por que???????? 
 506675, Futurama Fry, no se si hacer la tarea   o chatear y copiar maÃ±ana? 
 506677, Jackie Chan, por que peÃ±a nieto esta tan pendejo? por que?????? 
 506676, Por favor, SRTA. JAZMIN se acuerda de mis fotitos??? 
 506678, I Hate,  me  cago 
 506679, Personalizado, encuentra la mejor arma  la pierde 
 506680, Futurama Fry, Que se sentira ser feo Si tu eres el unico hermoso 
 506681, Troll, dale like si jugaste esto y comenta si este juego vale arta 
 506682, Bad Luck Brian, TIENE NOVIA SU NOVIA LO IGNORA 
 506683, Ay Si, ay si ay si! ganan un partido y creen que ya  ganaron la liga 
 506684, Bad Luck Brian, pasa toda la historia de gta la computadora tiene freezer 
 506686, Por favor, SRTA. JAZMIN USTED ESTA VIOLABLE. OKÃ‘E 
 506685, Pedobear, Sergio daniel lugo ganaste ahora te viola pedobear 
 506687, Trologirl, NO IMPORTA QUE TE SEA INFIEL TE AMO Y LO SEGUIRE HACIENDO 
 506688, Personalizado, like si  te gusta la imagen 
 506689, Bad Luck Brian, Va al baÃ±o a cagar... ...el toilet se lo caga a el 
 506690, Ancient Aliens, las admi no se conectan... solo tiene una explicacion ALIENS 
 506691, Ay Si, ay si ay si! nos ganan un partido y creen que ya ganaron la liga 
 506692, Willy Wonka, asi Que Te llamas juan plablo  dime que se siente ser  algo rarro  
 506693, Disaster Girl, MIS VECINOS ERAN VERACRUZANOS 
 506694, Challenge Accepted, te reto a q no te creas un chiste en memegenerator.es 
 506695, Bebe Exitoso, maÃ±ana me pagan bieeeenn ctm!! 
 506696, Bad Luck Brian, va al colegio  y se tira la pera 
 506697, Bad Luck Brian, EMPIEZAN LAS VACACIONES SE LE ROMPE LA PLAY 
 506698, Troll, hynfty drghdtyh 
 506699, Disaster Girl, mi vecina me dio chocolates yo le di gasolina 
 506700, Personalizado, pasa decian... no te pasara nada decian 
 506701, Por favor," SRTA. JAZMIN NO SOY PERVERTIDO, SOLO ME GUSTA MUCHO :$ "
 506702, Disaster Girl, le dije que le bajara el volumen no me escucho... 
 506703, Ancient Aliens, no hay manera de explicarte que tan chingon es morticio  
 506704, Trologirl, TE AMO DEMASIADO ERES EL PERFECTO NOVIO AUNQUE ESE CHICO MAS GUAPO QUE TU ME GUSTA 
 506705, Personalizado, locion favorita? cannabis for men 
 506706, Pedobear, TE VIOLARE  ! :3 correee 
 506707, Disaster Girl," Gregory hunkler jajaja me tocaste mi moto , te toque tu casa "
 506708, Personalizado, Â¿feo yo? te equivocas maldito blanco 
 506710, Willy Wonka, asi que ves la mierda de combate dime que se siente ser un gordo mamon  
 506711, Personalizado, un elefante se columpiaba su carita con agua y con jabon 
 506712, Willy Wonka, ALT + 8 dime que pasa 
 506713, Bad Luck Brian, compra un ihpone de 10000 pesos  a los dos minutos se le cae al agua 
 506714, Por favor, hola ex prima la quiero mucho...! 
 506716, Bad Luck Brian, se convierte en admin de una pagina nadie le hace caso a lo que publica 
 506715, Y U No, SE BUSCA ADMINISTRADORA PARA LA PAGINA 
 506718, Me Gusta, Su Administrador  esta de cumpleaÃ±os  
 506717, Okay Guy, mUESTRA K
 506719, Bad Luck Brian, Roberto saca 35 en el examen va a convocatoria 
 506720, Por favor, srta. jazmin  te extraÃ±o mucho 
 506722, Bad Luck Brian, se olvida de todos sus problemas para tomar un descanso se queda sin casa sin familia lo violan y termina en el cartel de sinaloa 
 506723, Bad Luck Brian," LE PICA UN ALACRAN  PRIMER CASO EN REYNOSA,ALACRAN EN COMA LLEGA A URGENCIAS "
 506724, Problems, le dije cristianaslo despasito por tu culpa hoy nome puedo sentar!  
 506725, Challenge Accepted, un heroe no debe salvar vidas sino llenarlas de cosas buenas 
 506726, Por favor, hace tiempo q no hablamos .... como estas ....:( 
 506727, Willy Wonka, ASI QUE TE LLAMAS PONY EH? QUE SE SIENTE SER UN PETE? 
 506728, Disaster Girl, En esa casa vivia mi maestr@ de matematicas.... Vivia  
 506732, Bad Luck Brian, se convierte en el meme mas famoso lo atropellan 
 506730, Personalizado, mientras tu me ignoras yoo quiere todo conmigo  
 506709, Personalizado, A MI CON HUEVADAS HUEVON ... TAMAREEE 
 506731, Bad Luck Brian, da su primer beso  sida avanzado 
 506734, Ay Si, ayy pues con que tienes blackberry y q se siente al no tener paketes de datos 
 506735, Willy Wonka," te gusta chismosear el facebook de todos tus amigos? dime, que se siente no tener vida propia? "
 506736, Personalizado, perro que ladra  dios le ayuda 
 506738, Troll, PON @aILED lUNA Y LA PRIMERA QUE TE SALGA TE DEBE UNA CORTESIA PARA EL PROXIMO EVENTE 
 506740, Problems, le dije que era virgen y  me empezo a orar 
 506741, Por favor, mami me regalaras 1na mntka para el dia del niÃ±o si Â¿? 
 506742, Y U No, para que mierdas me agregas? si no me diras ni 'hola' 
 506721, Boromir, si tomastes mas de 3 vasitos de piedra si eres arequipeÃ±o 
 506743, Willy Wonka, Asi que eres de Vaqueros  Que se siente ser una caca 
 506733, Personalizado, Mientra tu me ignoras yoo quiere todo con migo  
 506729, Bad Luck Brian, fumando va a su casa su mama le saca la mierda 
 506744, Por favor, srta. jazmin no puedo vivir con usted porque terminaria violada :$ 
 506745, Annoying Facebook Girl, mama fui al viva glam  y no pusieron a justin bieber  
 506746, Keanu Reeves, trollea a leonel dijieron no pasara nada dijieron  
 506747, Bad Luck Brian, se tira un pedo en publico le sale con diarrea explosiva 
 506748, Bad Luck Brian, le echan agua encima muere ahogado 
 506749, Challenge Accepted, TE RETO A SUSCRIBIRTE  AL PERFIL DEL PRIMER COMENTARIO 
 506750, Bad Luck Brian, Vota por el pri su tarjeta de soriana no tiene fondos 
 506751, Personalizado, no seas mensa estefania yo quiero cambiar pero no se puede 
 506752, Jackie Chan, Que weputa maa're dices? CÃLLATE la pinche boca antes que te meta mi bota claveteada por el culo 
 506753, Bad Luck Brian, Roberto saca 35 en el examen de introduccion va a convocatoria 
 506754, Overly Attached Girlfriend, queme tu habitacion de RIOT!  porque pasabas mas tiempo en ella que conmigo 
 506755, Bad Luck Brian, Va Al smart al dia de frutas y verduras... Le toca puro pepino!!!! 
 506756, Ay Si, ay si ay si  todos los sabados  agarro el pedo bien fuerte en dubai 
 506757, Por favor, Me regalarias un beso tuyo? 
 506758, Y U No, Me caen de la verga  los juegos panamericanos 
 506759, Personalizado, VA A LAS CUCARDAS  LO CACHAN Y ENSIMA LE ROBAN 
 506760, Yao Ming 2, Â¿sufrir por ti? ni que fueras muy lindo 
 506761, Willy Wonka, asi que ves combate dime que se siente ver choladas 
 506762, Bad Luck Brian, se va de la casa en busca de trbajo termina en huelga de hambre 
 506763, Yao Wonka, asi que tu eres miguel y quieres ser actor porno aver cuentame que se siente que te den el papel de mujer 
 506764, Koala, Estamos haciendo esta plantilla Sin dinero? 
 506766, Futurama Fry, no se si los chinos miran  o sospechan ? 
 506765, Personalizado, VA A LAS CUCARDAS  LO CACHAN Y ENCIMA LE ROBAN 
 506767, Personalizado, Ese cruznel  es pana mio 
 506768, Boromir, simplemente el viernes nulgath acaba con dage 
 506769, Por favor, Dimaris adrianas aceptas ser mi novia ? :$ 
 506770, Bad Luck Brian, imita a sasuke mata a su familia 
 506771, Y U No, para que mierdas me agregas? si no me diras ni 'hola' 
 506773, Problems, cree mi propia pagina pero no comentan mis post 
 506772, Bad Luck Brian, quien dijo que tener un cuenta de mujer era malo?  es bakan ! 
 506774, Chico Malo, ke te inporta lo ke hago sapo ctm!!! 
 506775, Me Gusta, mi pene es educado se para para que te sientes 
 506776, Personalizado, marilicen la legahuana 
 506777, Yao Wonka, asi ke eres fiel ?? dime ke se siente ser un pendejo mas  
 506778, Bad Luck Brian, te dice que te quiere... ya tiene novio 
 506779, Problems, me dijeron k solo era un pedo! y m cague! 
 506780, Ash Pedreiro, oe misty deja meterte el pikachu por la bulbasor y despues sacarte kakuna por el chicorita 
 506781, Willy Wonka, asi que ves esto es guerra dime que se siente ver el mejor programa del peru 
 506783, Okay Guy, JAMAS PENSE ESO DE TI PERO... ME EQUIVOQUE 
 506784, Bear Grylls,  a quien xuxa llamo...... 
 506782, Desk Flip Rage Guy, aaaaaa la pechuchita voy a corerr aaa llllaaa pechuchita 
 506785, Koala, Vaya fichajes... Y Sin dinero! 
 506786, Personalizado, les ganamos putitos 
 506788, Y U No, Â¿por que coÃ±o no llueve? 
 506787, Cereal Guy, Voy a publicar a la persona del comentario numero 23 
 506789, Bad Luck Brian, Juega Legend of zelda lo matan las gallinas 
 506791, Forever Alone, Soy Miguel angel y soy puntual 
 506790, Yo Dawg, Vaya fichajes... Y Sin dinero! 
 506792, Willy Wonka, Asi q te auniste a ay si ay si tu las llevas llo las traigo Dime que se siente ser tan sexy  
 506793, Ay Si, AY SI AY SI ME EMPIEZO A ARREGLAR PARA SALIR Y FACEBOOK ME ESPIA Y LO PUBLICA 
 506794, Por favor, T.Q.M MilixRodriguez 
 506795, Disaster Girl, lallala lalal 
 506796, Yo Dawg, Te crees linda no mames 
 506797, Y U No, Porque mierdas solo me quieres como un amigo si la tengo mas grande que tu novio? 
 506798, Personalizado, ronny si no es marico es loco 
 506799, Bad Luck Brian, en su alcancia tiene los ahorros de toda su vida los coge su hermano y los pierde 
 506801, Yao Wonka, asi que subiste a palakala dime que se siente ser tan sexy 
 506800, Por favor, te quiero aunque no me hables cuando te conectas 
 506802, Troll, a que no pueden ser las mismas cantidades  de like y de cometarios 
 506803, Troll, a que no pueden ser las mismas cantidades  de like y de cometarios 
 506804, Troll, a que no pueden ser las mismas cantidades  de like y de cometarios 
 506806, Overly Attached Girlfriend, amor porque la miras acaso te gusta esa p**a 
 506805, Bad Luck Brian, quien dijo que tener una cuenta de mujer era malo ? es bakan! 
 506807, Willy Wonka," asi que eres brian cuentame,que se siente tener la peor suerte del mundo "
 506808, Anxiety Cat, esta es tu cara de 5vs1 en league of legends 
 506809, Personalizado, me la pelan putitos 
 506810, Por favor, T.Q.M Milix Rodriguez 
 506811, Disaster Girl, PENSASTE Q PORQ ERA PEQEÃ‘A NO ERA CAPAZ DE METERLE CANDELA A TU CAZA MARIKA 
 506812, Disaster Girl, le dije que me diera mis llaves no quizo ..... 
 506813, Bad Luck Brian, SALE EN medio de un aguacero  llega a su destino sale el arcoiris se despeja y cantan los pajaritos  
 506815, Personalizado, Por gente como tu.. existe el dedo de enmedio  .|.  Â¬Â¬ 
 506814, Personalizado, me tienes bloqueado en el chat? me vale verga .|. 
 506816, Mr Bean, SI NUNCA TUVISTE UNA ROMANADA NUNCA TRABAJASTE EN DYF 
 506817, Futurama Fry, nOT SURE IF IT A REAL PAGE OR FAKE 
 506818, Yoda, KYO CUIDADO CON LA   TULA ANDANTE 
 506819, Bad Luck Brian, compra un tinte de color negro sale verde 
 506820, Por favor, pues creame srta. jazmin 
 506821, Por favor, disculpeme le puedo robar un besito 
 506822, Futurama Fry, no se si le gusta one direction o solo es una directionator 
 506827, Willy Wonka, Asi que te uniste a  hay si hay si tu la llevas yo la traigo Cuentame q se siente ser tan sexy 
 506829, Willy Wonka, asi que te burlas de las admis dime que se siente tener envidia? 
 506824, Koala, vi a osos follando y no fue chido :3 
 506826, Friki, le dije que jugariamos alocadamente toda la noche La puse a jugar world of warcraft 
 506828, Bad Luck Brian, se va de compras lo roba el celador 
 506823, Bebe Exitoso, gane la copa libertadores en el fifa 12 
 506825, Personalizado, no eres yo soy tu 
 506830, Forever Alone, la invitan a cine sus amigos la dejan plantada 
 506831, Futurama Fry, nOT SURE IF IT A ORIGINAL PAGE OR FAKE PAGE 
 506832, Overly Attached Girlfriend, Â¿por que tu pene  tiene lapiz labial? 
 506833, Sparta, El primero en comentar  tendra 5 pedidos !! 
 506834, Bad Luck Brian,   
 506835, Willy Wonka, Asi que te gusta mother of link dime que se siente ser fan de la mejor pagina de facebook? 
 506836, Disaster Girl, quieren guerra  guerra tendran ctm 
 506837, Bad Luck Brian, juega  solo pierde 
 506838, Bad Luck Brian, descubre una mina de oro muere enterrado en ella 
 506839, Bebe Exitoso, si cars es auto y men es hombre entonces mi tia carmen es un transforme 
 506840, Advice Dog, Mira lucho soy un meme xd 
 506841, Por favor, srta. jazmin usted es una picarona 
 506842, Desk Flip Rage Guy, Se me fue el internet mierdaaa !! 
 506843, Okay Guy, hoy es lunes 
 506844, Yoda, CUALQUIER RUTA DE PESERA QUIERES   POR EL POLLO LOCO VA A PASAR 
 506845, Yao Ming 2, hasta el clima me entiende mas 
 506846, Me Gusta, mi pene es educado se para para que te sientes 
 506847, Filosoraptor, si te quiero mucho  por que no me gustan el olor de tus pedos 
 506848, Personalizado, Has cara de pendejo dijeron te daran likes dijeron 
 506849, Willy Wonka, Asi que estas enamorado que se siente no decirle 
 506851, Fuck Yea, le dije hola y se desconecto creo que le dio un infarto de la emocion 
 506852, Willy Wonka," asi que eres belieber cuentame,que se siente tener el peor gusto en musica "
 506853, Por favor, DON RICITOS...   SERIA TAN AMABLE DE NUNCA DEJAR DE ACOSARME  
 506854, Overly Attached Girlfriend, dime con kien andas y... te dire que le dare un tiro y andes conmigo :3 
 506855, Fuck Yea, estar casado con hayley en secreto   fuck yea 
 506856, Ay Si, ay si ay si ya viene la topa 
 506857, Disaster Girl, PENSASTE Q PORQ ERA PEQEÃ‘A NO ERA CAPAZ DE METERLE CANDELA A TU CASA MARIKA 
 506858, Personalizado, like a esta pagina  si me conoces 
 506861, Ancient Aliens, TORTAS EL PINGUINO A QUIEN NO SE LE ANTOJAN 
 506859, Personalizado, Por gente como tu.. existe el dedo de enmedio  .|.  Â¬Â¬ 
 506860, Bad Luck Brian, Se hace actor de televisiÃ³n La Rosa De Guadalupe 
 506862, Yoda, si placer sentir quieres ver starwars porn debes 
 506863, Bad Luck Brian, se recarga axxss se le olvido la cuenta 
 506864, Bebe Exitoso, Vaya fichajes... Y Sin dinero! 
 506865, Por favor, srta. jazmin me dejarÃ­a violarla por favor. :$ 
 506866, Willy Wonka, ASI QUE TE LLAMAN PALERMO DIME QUE SE SIENTE SER CHOCO 
 506867, Troll,   
 506868, Pedobear, Digan Sus edades al menor lo llevare a mi casa 
 506869, Troll,   
 506850, Personalizado, no te bloqueo nomas porque me dan risa tus publicaciones 
 506870, Me Gusta, Entiqueta a el/la chic@ que te gusta 
 506871, Ay Si," uy si,uy si  TOMO CLASES DE INGLES EN TOTONILCO Y YA ME CREO GRINGO "
 506872, Bear Grylls, Semejante plantilla Y Sin dinero? 
 506873, Forever Alone, me cree una pagina a nadie le gusta 
 506876, Yoda, Si admin de esta pagina quieres ser Mandar una foto de tus tetas tu debes 
 506874, Willy Wonka, asi que te gusta el team york dime que se siente ser tan Pervertid@ 
 506875, Bad Luck Brian, ve rambo en 3d lo mata una bala perdida 
 506877, Perro Racista, YO TE VI LLEGAR DESCALZA TRAIAS TU MORRAL CARGADO 
 506878, Willy Wonka, que te compraste una camara contra el agua? cuentame que se siente que se te moje y se descomponga 
